date, time, sync, seq, SWPMON, temp1, adc
24-05-31, T00:01:23.687Z, 0xAAAA, 1673, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.691Z, 0xAAAA, 1674, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.695Z, 0xAAAA, 1675, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.706Z, 0xAAAA, 1676, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.706Z, 0xAAAA, 1677, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.710Z, 0xAAAA, 1678, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.714Z, 0xAAAA, 1679, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.726Z, 0xAAAA, 1680, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.750Z, 0xAAAA, 1681, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.757Z, 0xAAAA, 1685, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.765Z, 0xAAAA, 1686, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.804Z, 0xAAAA, 1687, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.828Z, 0xAAAA, 1688, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.836Z, 0xAAAA, 1690, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.840Z, 0xAAAA, 1691, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.840Z, 0xAAAA, 1692, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.863Z, 0xAAAA, 1696, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.902Z, 0xAAAA, 1697, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.902Z, 0xAAAA, 1702, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.906Z, 0xAAAA, 1703, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.942Z, 0xAAAA, 1704, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.946Z, 0xAAAA, 1708, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.981Z, 0xAAAA, 1709, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.985Z, 0xAAAA, 1715, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.985Z, 0xAAAA, 1716, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.993Z, 0xAAAA, 1717, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:23.997Z, 0xAAAA, 1718, 0.2744335, 0.17436, 0.16190
24-05-31, T00:01:24.020Z, 0xAAAA, 1718, 0.2744335, 0.17436, 0.16190
