date, time, sync, seq, SWPMON, temp1, adc
24-07-09, T10:36:45.290200Z, 0xAAAA, 1953, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.293300Z, 0xAAAA, 1954, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.296400Z, 0xAAAA, 1955, 0.00000, 0.48674, 0.0000000
24-07-09, T10:36:45.299500Z, 0xAAAA, 1956, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.302700Z, 0xAAAA, 1957, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.305700Z, 0xAAAA, 1958, 0.00000, 0.49722, 0.0000000
24-07-09, T10:36:45.308800Z, 0xAAAA, 1959, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.311900Z, 0xAAAA, 1960, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.315000Z, 0xAAAA, 1961, 0.00000, 0.49077, 0.0000000
24-07-09, T10:36:45.318000Z, 0xAAAA, 1962, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.321200Z, 0xAAAA, 1963, 0.00000, 0.49480, 0.0000000
24-07-09, T10:36:45.324200Z, 0xAAAA, 1964, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.327400Z, 0xAAAA, 1965, 0.00000, 0.49077, 0.0000000
24-07-09, T10:36:45.333500Z, 0xAAAA, 1967, 0.00000, 0.49238, 0.0000000
24-07-09, T10:36:45.336600Z, 0xAAAA, 1968, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.339700Z, 0xAAAA, 1969, 0.00000, 0.49480, 0.0000000
24-07-09, T10:36:45.342800Z, 0xAAAA, 1970, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.345900Z, 0xAAAA, 1971, 0.00000, 0.49238, 0.0000000
24-07-09, T10:36:45.349000Z, 0xAAAA, 1972, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.352200Z, 0xAAAA, 1973, 0.00000, 0.49480, 0.0000000
24-07-09, T10:36:45.355200Z, 0xAAAA, 1974, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.358300Z, 0xAAAA, 1975, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.361400Z, 0xAAAA, 1976, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.364500Z, 0xAAAA, 1977, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.367600Z, 0xAAAA, 1978, 0.00000, 0.49480, 0.0000000
24-07-09, T10:36:45.370600Z, 0xAAAA, 1979, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.373700Z, 0xAAAA, 1980, 0.00000, 0.48593, 0.0000000
24-07-09, T10:36:45.376900Z, 0xAAAA, 1981, 0.00000, 0.49480, 0.0000000
24-07-09, T10:36:45.379900Z, 0xAAAA, 1982, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.383000Z, 0xAAAA, 1983, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.386100Z, 0xAAAA, 1984, 0.00000, 0.48835, 0.0000000
24-07-09, T10:36:45.389200Z, 0xAAAA, 1985, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.392300Z, 0xAAAA, 1986, 0.00000, 0.49077, 0.0000000
24-07-09, T10:36:45.395400Z, 0xAAAA, 1987, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.398500Z, 0xAAAA, 1988, 0.00000, 0.48835, 0.0000000
24-07-09, T10:36:45.401700Z, 0xAAAA, 1989, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.404700Z, 0xAAAA, 1990, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.407800Z, 0xAAAA, 1991, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.410900Z, 0xAAAA, 1992, 0.00000, 0.49238, 0.0000000
24-07-09, T10:36:45.414000Z, 0xAAAA, 1993, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.417100Z, 0xAAAA, 1994, 0.00000, 0.48996, 0.0000000
24-07-09, T10:36:45.420200Z, 0xAAAA, 1995, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.423300Z, 0xAAAA, 1996, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.426400Z, 0xAAAA, 1997, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.429400Z, 0xAAAA, 1998, 0.00000, 0.49560, 0.0000000
24-07-09, T10:36:45.432500Z, 0xAAAA, 1999, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.435600Z, 0xAAAA, 2000, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.438700Z, 0xAAAA, 2001, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.441800Z, 0xAAAA, 2002, 0.00000, 0.49480, 0.0000000
24-07-09, T10:36:45.444900Z, 0xAAAA, 2003, 0.00000, 0.49399, 0.0000000
24-07-09, T10:36:45.448000Z, 0xAAAA, 2004, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.451200Z, 0xAAAA, 2005, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.454200Z, 0xAAAA, 2006, 0.00000, 0.49480, 0.0000000
24-07-09, T10:36:45.457300Z, 0xAAAA, 2007, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.460400Z, 0xAAAA, 2008, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.463500Z, 0xAAAA, 2009, 0.00000, 0.49399, 0.0000000
24-07-09, T10:36:45.466600Z, 0xAAAA, 2010, 0.00000, 0.49560, 0.0000000
24-07-09, T10:36:45.469700Z, 0xAAAA, 2011, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.472800Z, 0xAAAA, 2012, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.478900Z, 0xAAAA, 2014, 0.00000, 0.49963, 0.0000000
24-07-09, T10:36:45.482000Z, 0xAAAA, 2015, 0.00000, 0.48835, 0.0000000
24-07-09, T10:36:45.485100Z, 0xAAAA, 2016, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.488200Z, 0xAAAA, 2017, 0.00000, 0.48755, 0.0000000
24-07-09, T10:36:45.491300Z, 0xAAAA, 2018, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.494400Z, 0xAAAA, 2019, 0.00000, 0.48996, 0.0000000
24-07-09, T10:36:45.497500Z, 0xAAAA, 2020, 0.00000, 0.50205, 0.0000000
24-07-09, T10:36:45.500700Z, 0xAAAA, 2021, 0.00000, 0.48352, 0.0000000
24-07-09, T10:36:45.503700Z, 0xAAAA, 2022, 0.00000, 0.49963, 0.0000000
24-07-09, T10:36:45.506800Z, 0xAAAA, 2023, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.509900Z, 0xAAAA, 2024, 0.00000, 0.50205, 0.0000000
24-07-09, T10:36:45.513000Z, 0xAAAA, 2025, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.516100Z, 0xAAAA, 2026, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.519200Z, 0xAAAA, 2027, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.522300Z, 0xAAAA, 2028, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.525400Z, 0xAAAA, 2029, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.528400Z, 0xAAAA, 2030, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.531500Z, 0xAAAA, 2031, 0.00000, 0.49399, 0.0000000
24-07-09, T10:36:45.534600Z, 0xAAAA, 2032, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.537700Z, 0xAAAA, 2033, 0.00000, 0.48996, 0.0000000
24-07-09, T10:36:45.540800Z, 0xAAAA, 2034, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.543900Z, 0xAAAA, 2035, 0.00000, 0.49560, 0.0000000
24-07-09, T10:36:45.547000Z, 0xAAAA, 2036, 0.00000, 0.49077, 0.0000000
24-07-09, T10:36:45.550200Z, 0xAAAA, 2037, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.553200Z, 0xAAAA, 2038, 0.00000, 0.48674, 0.0000000
24-07-09, T10:36:45.556300Z, 0xAAAA, 2039, 0.00000, 0.49399, 0.0000000
24-07-09, T10:36:45.559400Z, 0xAAAA, 2040, 0.00000, 0.49399, 0.0000000
24-07-09, T10:36:45.562500Z, 0xAAAA, 2041, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.565600Z, 0xAAAA, 2042, 0.00000, 0.48593, 0.0000000
24-07-09, T10:36:45.568700Z, 0xAAAA, 2043, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.571800Z, 0xAAAA, 2044, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.574900Z, 0xAAAA, 2045, 0.00000, 0.49722, 0.0000000
24-07-09, T10:36:45.577900Z, 0xAAAA, 2046, 0.00081, 0.48593, 0.0000000
24-07-09, T10:36:45.581000Z, 0xAAAA, 2047, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.584100Z, 0xAAAA, 2048, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.587200Z, 0xAAAA, 2049, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.590300Z, 0xAAAA, 2050, 0.00000, 0.49319, 0.0000000
24-07-09, T10:36:45.593400Z, 0xAAAA, 2051, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.596500Z, 0xAAAA, 2052, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.599700Z, 0xAAAA, 2053, 0.00000, 0.50286, 0.0000000
24-07-09, T10:36:45.602700Z, 0xAAAA, 2054, 0.00000, 0.49238, 0.0000000
24-07-09, T10:36:45.605800Z, 0xAAAA, 2055, 0.00242, 0.49480, 0.0000000
24-07-09, T10:36:45.608900Z, 0xAAAA, 2056, 0.00322, 0.49158, 0.0000000
24-07-09, T10:36:45.612000Z, 0xAAAA, 2057, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.615100Z, 0xAAAA, 2058, 0.00161, 0.49560, 0.0000000
24-07-09, T10:36:45.618200Z, 0xAAAA, 2059, 0.00242, 0.50527, 0.0000000
24-07-09, T10:36:45.621300Z, 0xAAAA, 2060, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.624400Z, 0xAAAA, 2061, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.627500Z, 0xAAAA, 2062, 0.00000, 0.49319, 0.0000000
24-07-09, T10:36:45.630600Z, 0xAAAA, 2063, 0.00000, 0.49480, 0.0000000
24-07-09, T10:36:45.633700Z, 0xAAAA, 2064, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.636800Z, 0xAAAA, 2065, 0.00081, 0.49480, 0.0000000
24-07-09, T10:36:45.639800Z, 0xAAAA, 2066, 0.00000, 0.49722, 0.0000000
24-07-09, T10:36:45.642900Z, 0xAAAA, 2067, 0.00000, 0.48352, 0.0000000
24-07-09, T10:36:45.646000Z, 0xAAAA, 2068, 0.00000, 0.49077, 0.0000000
24-07-09, T10:36:45.649200Z, 0xAAAA, 2069, 0.00161, 0.49802, 0.0000000
24-07-09, T10:36:45.652200Z, 0xAAAA, 2070, 0.00322, 0.49480, 0.0000000
24-07-09, T10:36:45.655300Z, 0xAAAA, 2071, 0.00322, 0.48916, 0.0000000
24-07-09, T10:36:45.658400Z, 0xAAAA, 2072, 0.00000, 0.50205, 0.0000000
24-07-09, T10:36:45.661500Z, 0xAAAA, 2073, 0.00242, 0.49399, 0.0000000
24-07-09, T10:36:45.664600Z, 0xAAAA, 2074, 0.00000, 0.49722, 0.0000000
24-07-09, T10:36:45.667700Z, 0xAAAA, 2075, 0.00000, 0.48755, 0.0000000
24-07-09, T10:36:45.670800Z, 0xAAAA, 2076, 0.00322, 0.50447, 0.0000000
24-07-09, T10:36:45.674000Z, 0xAAAA, 2077, 0.00000, 0.48593, 0.0000000
24-07-09, T10:36:45.677000Z, 0xAAAA, 2078, 0.00000, 0.50447, 0.0000000
24-07-09, T10:36:45.680100Z, 0xAAAA, 2079, 0.00161, 0.49238, 0.0000000
24-07-09, T10:36:45.683200Z, 0xAAAA, 2080, 0.00322, 0.49480, 0.0000000
24-07-09, T10:36:45.686200Z, 0xAAAA, 2081, 0.00081, 0.49158, 0.0000000
24-07-09, T10:36:45.689300Z, 0xAAAA, 2082, 0.00000, 0.50527, 0.0000000
24-07-09, T10:36:45.692400Z, 0xAAAA, 2083, 0.00000, 0.48755, 0.0000000
24-07-09, T10:36:45.695500Z, 0xAAAA, 2084, 0.00322, 0.50366, 0.0000000
24-07-09, T10:36:45.698700Z, 0xAAAA, 2085, 0.00081, 0.48432, 0.0000000
24-07-09, T10:36:45.701700Z, 0xAAAA, 2086, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.704800Z, 0xAAAA, 2087, 0.00000, 0.49238, 0.0000000
24-07-09, T10:36:45.707900Z, 0xAAAA, 2088, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.711000Z, 0xAAAA, 2089, 0.00000, 0.49480, 0.0000000
24-07-09, T10:36:45.714100Z, 0xAAAA, 2090, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.717200Z, 0xAAAA, 2091, 0.00000, 0.48996, 0.0000000
24-07-09, T10:36:45.720300Z, 0xAAAA, 2092, 0.00000, 0.50205, 0.0000000
24-07-09, T10:36:45.723400Z, 0xAAAA, 2093, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.726500Z, 0xAAAA, 2094, 0.00000, 0.49963, 0.0000000
24-07-09, T10:36:45.729600Z, 0xAAAA, 2095, 0.00000, 0.49319, 0.0000000
24-07-09, T10:36:45.732700Z, 0xAAAA, 2096, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.735800Z, 0xAAAA, 2097, 0.00000, 0.48996, 0.0000000
24-07-09, T10:36:45.738800Z, 0xAAAA, 2098, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.741900Z, 0xAAAA, 2099, 0.00081, 0.49319, 0.0000000
24-07-09, T10:36:45.745100Z, 0xAAAA, 2100, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.748200Z, 0xAAAA, 2101, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.751200Z, 0xAAAA, 2102, 0.00000, 0.48755, 0.0000000
24-07-09, T10:36:45.754300Z, 0xAAAA, 2103, 0.00000, 0.49399, 0.0000000
24-07-09, T10:36:45.757400Z, 0xAAAA, 2104, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.763600Z, 0xAAAA, 2106, 0.00000, 0.48674, 0.0000000
24-07-09, T10:36:45.766700Z, 0xAAAA, 2107, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.769800Z, 0xAAAA, 2108, 0.00000, 0.49722, 0.0000000
24-07-09, T10:36:45.773000Z, 0xAAAA, 2109, 0.00000, 0.49560, 0.0000000
24-07-09, T10:36:45.776000Z, 0xAAAA, 2110, 0.00000, 0.49560, 0.0000000
24-07-09, T10:36:45.779100Z, 0xAAAA, 2111, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.782200Z, 0xAAAA, 2112, 0.00000, 0.48593, 0.0000000
24-07-09, T10:36:45.785300Z, 0xAAAA, 2113, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.788300Z, 0xAAAA, 2114, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.791400Z, 0xAAAA, 2115, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.794500Z, 0xAAAA, 2116, 0.00000, 0.48674, 0.0000000
24-07-09, T10:36:45.797700Z, 0xAAAA, 2117, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.800700Z, 0xAAAA, 2118, 0.00000, 0.48755, 0.0000000
24-07-09, T10:36:45.803800Z, 0xAAAA, 2119, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.806900Z, 0xAAAA, 2120, 0.00000, 0.49077, 0.0000000
24-07-09, T10:36:45.810000Z, 0xAAAA, 2121, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.813100Z, 0xAAAA, 2122, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.816200Z, 0xAAAA, 2123, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.819300Z, 0xAAAA, 2124, 0.00000, 0.48996, 0.0000000
24-07-09, T10:36:45.822400Z, 0xAAAA, 2125, 0.00000, 0.49641, 0.0000000
24-07-09, T10:36:45.825500Z, 0xAAAA, 2126, 0.00000, 0.48835, 0.0000000
24-07-09, T10:36:45.828600Z, 0xAAAA, 2127, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.831700Z, 0xAAAA, 2128, 0.00000, 0.48996, 0.0000000
24-07-09, T10:36:45.834800Z, 0xAAAA, 2129, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.837800Z, 0xAAAA, 2130, 0.00000, 0.49238, 0.0000000
24-07-09, T10:36:45.840900Z, 0xAAAA, 2131, 0.00000, 0.50286, 0.0000000
24-07-09, T10:36:45.844100Z, 0xAAAA, 2132, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.847200Z, 0xAAAA, 2133, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.850200Z, 0xAAAA, 2134, 0.00000, 0.49077, 0.0000000
24-07-09, T10:36:45.853300Z, 0xAAAA, 2135, 0.00000, 0.50205, 0.0000000
24-07-09, T10:36:45.856400Z, 0xAAAA, 2136, 0.00000, 0.49399, 0.0000000
24-07-09, T10:36:45.859500Z, 0xAAAA, 2137, 0.00000, 0.50366, 0.0000000
24-07-09, T10:36:45.862600Z, 0xAAAA, 2138, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.865700Z, 0xAAAA, 2139, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.868800Z, 0xAAAA, 2140, 0.00000, 0.49077, 0.0000000
24-07-09, T10:36:45.872000Z, 0xAAAA, 2141, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.875000Z, 0xAAAA, 2142, 0.00000, 0.49399, 0.0000000
24-07-09, T10:36:45.878100Z, 0xAAAA, 2143, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.881200Z, 0xAAAA, 2144, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.884300Z, 0xAAAA, 2145, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.887400Z, 0xAAAA, 2146, 0.00161, 0.49399, 0.0000000
24-07-09, T10:36:45.890400Z, 0xAAAA, 2147, 0.00000, 0.50044, 0.0000000
24-07-09, T10:36:45.893600Z, 0xAAAA, 2148, 0.00000, 0.49560, 0.0000000
24-07-09, T10:36:45.896700Z, 0xAAAA, 2149, 0.00000, 0.50125, 0.0000000
24-07-09, T10:36:45.899700Z, 0xAAAA, 2150, 0.00000, 0.49319, 0.0000000
24-07-09, T10:36:45.902800Z, 0xAAAA, 2151, 0.00000, 0.49963, 0.0000000
24-07-09, T10:36:45.909000Z, 0xAAAA, 2153, 0.00000, 0.49158, 0.0000000
24-07-09, T10:36:45.912100Z, 0xAAAA, 2154, 0.00000, 0.49238, 0.0000000
24-07-09, T10:36:45.915200Z, 0xAAAA, 2155, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.918300Z, 0xAAAA, 2156, 0.00000, 0.49480, 0.0000000
24-07-09, T10:36:45.921500Z, 0xAAAA, 2157, 0.00000, 0.49560, 0.0000000
24-07-09, T10:36:45.924500Z, 0xAAAA, 2158, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.927600Z, 0xAAAA, 2159, 0.00000, 0.48674, 0.0000000
24-07-09, T10:36:45.930700Z, 0xAAAA, 2160, 0.00000, 0.49883, 0.0000000
24-07-09, T10:36:45.933800Z, 0xAAAA, 2161, 0.00000, 0.49238, 0.0000000
24-07-09, T10:36:45.936900Z, 0xAAAA, 2162, 0.00000, 0.49802, 0.0000000
24-07-09, T10:36:45.940000Z, 0xAAAA, 2163, 0.00000, 0.48916, 0.0000000
24-07-09, T10:36:45.943100Z, 0xAAAA, 2164, 0.00000, 0.50044, 0.0000000
