uptime, sync, seq, step, SWPMON, adc
001028, 0xEEEE, 0000, 0000, 0.39084, 4.4981308
003704, 0xEEEE, 0001, 0000, 0.01128, 5.0000000
006824, 0xEEEE, 0002, 0001, 0.01370, 4.9717708
009948, 0xEEEE, 0003, 0001, 0.01209, 4.5054551
013078, 0xEEEE, 0004, 0002, 0.42791, 4.3520256
016219, 0xEEEE, 0005, 0002, 0.39245, 4.7315175
019327, 0xEEEE, 0006, 0003, 0.76234, 5.0000000
022458, 0xEEEE, 0007, 0003, 0.78571, 5.0000000
025583, 0xEEEE, 0008, 0004, 1.17414, 4.7426566
028715, 0xEEEE, 0009, 0004, 1.57385, 4.4310674
031835, 0xEEEE, 0010, 0005, 1.58110, 4.5738918
034959, 0xEEEE, 0011, 0005, 1.57304, 5.0000000
038089, 0xEEEE, 0012, 0006, 1.96872, 5.0000000
041197, 0xEEEE, 0013, 0006, 1.90183, 4.8662547
044322, 0xEEEE, 0014, 0007, 2.30234, 4.4692912
047459, 0xEEEE, 0015, 0007, 2.36117, 4.4348058
050573, 0xEEEE, 0016, 0007, 2.54491, 4.9092088
053704, 0xEEEE, 0017, 0007, 2.54813, 5.0000000
056823, 0xEEEE, 0018, 0006, 2.54733, 5.0000000
059948, 0xEEEE, 0019, 0006, 2.54571, 4.5514611
063078, 0xEEEE, 0020, 0005, 2.36520, 4.3897154
066206, 0xEEEE, 0021, 0005, 2.36278, 4.7725643
069332, 0xEEEE, 0022, 0004, 1.96549, 5.0000000
072462, 0xEEEE, 0023, 0004, 1.96952, 5.0000000
075582, 0xEEEE, 0024, 0003, 1.58835, 4.7732509
078714, 0xEEEE, 0025, 0003, 1.17253, 4.4634165
081832, 0xEEEE, 0026, 0002, 1.18139, 4.6005951
084965, 0xEEEE, 0027, 0002, 1.17333, 5.0000000
088078, 0xEEEE, 0028, 0001, 0.78733, 5.0000000
091197, 0xEEEE, 0029, 0001, 0.78571, 4.8811322
094322, 0xEEEE, 0030, 0000, 0.39245, 4.4925612
097448, 0xEEEE, 0031, 0000, 0.39165, 4.4284733
100573, 0xEEEE, 0032, 0000, 0.01128, 4.9321736
103704, 0xEEEE, 0033, 0000, 0.01128, 5.0000000
106823, 0xEEEE, 0034, 0001, 0.01128, 5.0000000
109959, 0xEEEE, 0035, 0001, 0.01128, 4.5651942
113089, 0xEEEE, 0036, 0002, 0.39326, 4.3957427
116230, 0xEEEE, 0037, 0002, 0.39004, 4.7862974
119334, 0xEEEE, 0038, 0003, 0.78652, 5.0000000
122459, 0xEEEE, 0039, 0003, 0.78652, 5.0000000
125584, 0xEEEE, 0040, 0004, 1.18059, 4.7841611
128715, 0xEEEE, 0041, 0004, 1.47634, 4.4737926
131845, 0xEEEE, 0042, 0005, 1.57304, 4.6044862
134948, 0xEEEE, 0043, 0005, 1.55048, 5.0000000
138078, 0xEEEE, 0044, 0006, 1.96388, 5.0000000
141197, 0xEEEE, 0045, 0006, 1.96952, 4.8878462
144322, 0xEEEE, 0046, 0007, 2.36278, 4.5001907
147447, 0xEEEE, 0047, 0007, 2.36037, 4.4413672
150573, 0xEEEE, 0048, 0007, 2.55377, 4.9324025
153710, 0xEEEE, 0049, 0007, 2.54974, 5.0000000
156831, 0xEEEE, 0050, 0006, 2.54571, 5.0000000
159956, 0xEEEE, 0051, 0006, 2.54652, 4.5717556
163087, 0xEEEE, 0052, 0005, 2.36117, 4.3891051
166206, 0xEEEE, 0053, 0005, 2.36198, 4.8033875
169339, 0xEEEE, 0054, 0004, 1.96872, 5.0000000
172456, 0xEEEE, 0055, 0004, 1.56256, 5.0000000
175572, 0xEEEE, 0056, 0003, 1.57465, 4.7812619
178704, 0xEEEE, 0057, 0003, 1.57465, 4.4782177
181823, 0xEEEE, 0058, 0002, 1.17978, 4.6199741
184948, 0xEEEE, 0059, 0002, 1.18139, 5.0000000
188078, 0xEEEE, 0060, 0001, 0.78330, 5.0000000
191198, 0xEEEE, 0061, 0001, 0.74542, 4.8822766
194323, 0xEEEE, 0062, 0000, 0.39326, 4.5094224
197455, 0xEEEE, 0063, 0000, 0.01370, 4.4304570
200583, 0xEEEE, 0064, 0000, 0.01209, 4.9381247
203715, 0xEEEE, 0065, 0000, 0.01209, 5.0000000
206834, 0xEEEE, 0066, 0001, 0.01209, 5.0000000
209960, 0xEEEE, 0067, 0001, 0.01128, 4.5699245
213090, 0xEEEE, 0068, 0002, 0.39407, 4.3839933
216240, 0xEEEE, 0069, 0002, 0.42066, 4.8073548
219323, 0xEEEE, 0070, 0003, 0.78652, 5.0000000
222448, 0xEEEE, 0071, 0003, 1.17978, 5.0000000
225573, 0xEEEE, 0072, 0004, 1.18059, 4.7766079
228704, 0xEEEE, 0073, 0004, 1.18139, 4.4763867
231823, 0xEEEE, 0074, 0005, 1.57143, 4.6207370
234948, 0xEEEE, 0075, 0005, 1.57385, 5.0000000
238078, 0xEEEE, 0076, 0006, 1.96952, 5.0000000
241200, 0xEEEE, 0077, 0006, 1.97033, 4.8732738
244331, 0xEEEE, 0078, 0007, 2.36117, 4.5141527
247456, 0xEEEE, 0079, 0007, 2.54733, 4.4402228
250582, 0xEEEE, 0080, 0007, 2.54652, 4.9374380
253721, 0xEEEE, 0081, 0007, 2.54733, 5.0000000
256832, 0xEEEE, 0082, 0006, 2.54813, 5.0000000
259956, 0xEEEE, 0083, 0006, 2.54168, 4.5837339
263086, 0xEEEE, 0084, 0005, 2.34747, 4.3915465
266198, 0xEEEE, 0085, 0005, 2.36278, 4.8146029
269323, 0xEEEE, 0086, 0004, 1.96952, 5.0000000
272448, 0xEEEE, 0087, 0004, 1.57546, 5.0000000
275572, 0xEEEE, 0088, 0003, 1.57385, 4.7834745
278704, 0xEEEE, 0089, 0003, 1.57546, 4.4729534
281823, 0xEEEE, 0090, 0002, 1.18059, 4.6279850
284951, 0xEEEE, 0091, 0002, 1.18059, 5.0000000
288089, 0xEEEE, 0092, 0001, 0.80828, 5.0000000
291209, 0xEEEE, 0093, 0001, 0.78733, 4.8891432
294333, 0xEEEE, 0094, 0000, 0.38681, 4.5108721
297460, 0xEEEE, 0095, 0000, 0.39165, 4.4348058
300594, 0xEEEE, 0096, 0000, 0.01209, 4.9268330
303716, 0xEEEE, 0097, 0000, 0.01209, 5.0000000
306834, 0xEEEE, 0098, 0001, 0.01209, 5.0000000
309948, 0xEEEE, 0099, 0001, 0.01209, 4.5861753
313086, 0xEEEE, 0100, 0002, 0.39245, 4.3929961
316219, 0xEEEE, 0101, 0002, 0.78733, 4.8193332
319322, 0xEEEE, 0102, 0003, 0.79941, 5.0000000
322448, 0xEEEE, 0103, 0003, 0.78571, 5.0000000
325573, 0xEEEE, 0104, 0004, 1.18462, 4.7837034
328704, 0xEEEE, 0105, 0004, 1.18139, 4.4695964
331831, 0xEEEE, 0106, 0005, 1.57546, 4.6363775
334956, 0xEEEE, 0107, 0005, 1.57626, 5.0000000
338089, 0xEEEE, 0108, 0006, 1.96952, 5.0000000
341207, 0xEEEE, 0109, 0006, 2.36198, 4.8773175
344331, 0xEEEE, 0110, 0007, 2.35553, 4.5083543
347456, 0xEEEE, 0111, 0007, 2.36601, 4.4383917
350581, 0xEEEE, 0112, 0007, 2.54733, 4.9233997
353704, 0xEEEE, 0113, 0007, 2.54571, 5.0000000
356823, 0xEEEE, 0114, 0006, 2.54733, 5.0000000
359948, 0xEEEE, 0115, 0006, 2.54733, 4.5873960
363078, 0xEEEE, 0116, 0005, 2.36359, 4.3920043
366198, 0xEEEE, 0117, 0005, 1.97033, 4.8153658
369322, 0xEEEE, 0118, 0004, 1.97194, 5.0000000
372447, 0xEEEE, 0119, 0004, 1.96952, 5.0000000
375581, 0xEEEE, 0120, 0003, 1.59158, 4.7881285
378715, 0xEEEE, 0121, 0003, 1.57949, 4.4721904
381834, 0xEEEE, 0122, 0002, 1.17978, 4.6375219
384968, 0xEEEE, 0123, 0002, 1.18059, 5.0000000
388090, 0xEEEE, 0124, 0001, 0.78652, 5.0000000
391209, 0xEEEE, 0125, 0001, 0.40938, 4.8831922
394334, 0xEEEE, 0126, 0000, 0.39165, 4.5191119
397467, 0xEEEE, 0127, 0000, 0.39245, 4.4419776
400572, 0xEEEE, 0128, 0000, 0.01209, 4.9200427
403704, 0xEEEE, 0129, 0000, 0.01370, 5.0000000
406823, 0xEEEE, 0130, 0001, 0.01128, 5.0000000
409948, 0xEEEE, 0131, 0001, 0.01128, 4.5891508
413078, 0xEEEE, 0132, 0002, 0.39165, 4.3984131
416219, 0xEEEE, 0133, 0002, 0.80505, 4.8207065
419328, 0xEEEE, 0134, 0003, 0.78571, 5.0000000
422456, 0xEEEE, 0135, 0003, 0.78410, 5.0000000
425581, 0xEEEE, 0136, 0004, 1.18059, 4.7885100
428713, 0xEEEE, 0137, 0004, 1.17817, 4.4618906
431832, 0xEEEE, 0138, 0005, 1.57546, 4.6387427
434957, 0xEEEE, 0139, 0005, 1.57223, 5.0000000
438086, 0xEEEE, 0140, 0006, 1.96630, 5.0000000
441198, 0xEEEE, 0141, 0006, 2.36842, 4.8783856
444333, 0xEEEE, 0142, 0007, 2.36278, 4.5024796
447448, 0xEEEE, 0143, 0007, 2.36278, 4.4451820
450573, 0xEEEE, 0144, 0007, 2.54813, 4.9210346
453704, 0xEEEE, 0145, 0007, 2.55297, 5.0000000
456823, 0xEEEE, 0146, 0006, 2.53766, 5.0000000
459948, 0xEEEE, 0147, 0006, 2.54733, 4.5845731
463083, 0xEEEE, 0148, 0005, 2.36278, 4.3981079
466208, 0xEEEE, 0149, 0005, 2.36278, 4.8126192
469333, 0xEEEE, 0150, 0004, 1.99531, 5.0000000
472459, 0xEEEE, 0151, 0004, 1.96872, 5.0000000
475584, 0xEEEE, 0152, 0003, 1.57707, 4.7961395
478716, 0xEEEE, 0153, 0003, 1.58674, 4.4656291
481843, 0xEEEE, 0154, 0002, 1.17736, 4.6418708
484948, 0xEEEE, 0155, 0002, 0.78652, 5.0000000
488078, 0xEEEE, 0156, 0001, 0.78571, 5.0000000
491198, 0xEEEE, 0157, 0001, 0.78652, 4.8932631
494323, 0xEEEE, 0158, 0000, 0.39165, 4.5023270
497448, 0xEEEE, 0159, 0000, 0.38037, 4.4537270
500573, 0xEEEE, 0160, 0000, 0.01209, 4.9192035
503704, 0xEEEE, 0161, 0000, 0.01128, 5.0000000
506823, 0xEEEE, 0162, 0001, 0.01128, 5.0000000
