uptime, sync, seq, step, SWPMON, adc
000986, 0xEEEE, 0000, 0000, 0.02015, 0.0000000
004111, 0xEEEE, 0001, 0000, 0.01612, 3.5297169
007259, 0xEEEE, 0002, 0001, 0.02015, 2.9817655
010363, 0xEEEE, 0003, 0001, 0.01934, 3.6302739
013487, 0xEEEE, 0004, 0002, 0.39407, 3.6810101
016615, 0xEEEE, 0005, 0002, 0.39810, 3.5461967
019749, 0xEEEE, 0006, 0003, 0.79136, 2.5511559
022873, 0xEEEE, 0007, 0003, 0.79538, 0.0000000
025999, 0xEEEE, 0008, 0004, 1.18462, 4.0569924
029131, 0xEEEE, 0009, 0004, 1.18300, 4.1660945
032259, 0xEEEE, 0010, 0005, 1.57707, 3.8878462
035374, 0xEEEE, 0011, 0005, 1.57707, 4.2635233
038487, 0xEEEE, 0012, 0006, 1.97114, 3.7325856
041612, 0xEEEE, 0013, 0006, 1.96791, 0.0000000
044745, 0xEEEE, 0014, 0007, 2.36037, 3.8271916
047862, 0xEEEE, 0015, 0007, 2.54491, 3.8977646
050987, 0xEEEE, 0016, 0007, 2.54571, 3.2532235
054111, 0xEEEE, 0017, 0007, 2.54491, 0.4715038
057237, 0xEEEE, 0018, 0006, 2.54652, 2.6689555
060362, 0xEEEE, 0019, 0006, 2.54491, 0.0961318
063496, 0xEEEE, 0020, 0005, 2.36117, 3.7529564
066621, 0xEEEE, 0021, 0005, 2.35875, 3.5967041
069750, 0xEEEE, 0022, 0004, 1.97275, 3.8682383
072871, 0xEEEE, 0023, 0004, 1.57626, 0.0000000
075996, 0xEEEE, 0024, 0003, 1.57626, 0.0000000
079127, 0xEEEE, 0025, 0003, 1.57304, 2.1102464
082237, 0xEEEE, 0026, 0002, 1.18381, 2.0162509
085362, 0xEEEE, 0027, 0002, 1.18139, 2.4427405
088487, 0xEEEE, 0028, 0001, 0.79136, 2.6172274
091611, 0xEEEE, 0029, 0001, 0.79216, 2.9130236
094737, 0xEEEE, 0030, 0000, 0.39729, 3.1712825
097862, 0xEEEE, 0031, 0000, 0.01773, 3.3344015
100987, 0xEEEE, 0032, 0000, 0.01531, 3.3564508
104112, 0xEEEE, 0033, 0000, 0.02337, 3.4816510
107271, 0xEEEE, 0034, 0001, 0.02095, 3.5898375
110373, 0xEEEE, 0035, 0001, 0.01531, 3.6964981
113498, 0xEEEE, 0036, 0002, 0.39729, 3.8205539
116631, 0xEEEE, 0037, 0002, 0.39568, 3.8806744
119749, 0xEEEE, 0038, 0003, 0.79055, 3.9970245
122873, 0xEEEE, 0039, 0003, 1.18381, 4.0495155
125998, 0xEEEE, 0040, 0004, 1.18462, 4.1362631
129138, 0xEEEE, 0041, 0004, 1.18381, 4.1852445
132238, 0xEEEE, 0042, 0005, 1.57626, 4.2505531
135362, 0xEEEE, 0043, 0005, 1.57788, 4.3002213
138487, 0xEEEE, 0044, 0006, 1.96872, 4.3385977
141612, 0xEEEE, 0045, 0006, 1.96952, 4.4007782
144737, 0xEEEE, 0046, 0007, 2.36359, 4.4341192
147862, 0xEEEE, 0047, 0007, 2.54571, 4.4839399
150993, 0xEEEE, 0048, 0007, 2.54652, 4.4905013
154127, 0xEEEE, 0049, 0007, 2.54491, 4.5426108
157245, 0xEEEE, 0050, 0006, 2.54491, 4.5547417
160371, 0xEEEE, 0051, 0006, 2.54571, 4.6000610
163497, 0xEEEE, 0052, 0005, 2.36117, 4.6087587
166621, 0xEEEE, 0053, 0005, 2.36117, 4.6222629
169746, 0xEEEE, 0054, 0004, 1.97114, 4.6482033
172862, 0xEEEE, 0055, 0004, 1.57788, 4.6630808
175997, 0xEEEE, 0056, 0003, 1.57385, 4.6875715
179111, 0xEEEE, 0057, 0003, 1.57546, 4.6993973
182237, 0xEEEE, 0058, 0002, 1.18381, 4.7197681
185362, 0xEEEE, 0059, 0002, 1.18300, 4.7121386
188487, 0xEEEE, 0060, 0001, 0.79055, 4.7451743
191612, 0xEEEE, 0061, 0001, 0.79136, 4.7261006
194743, 0xEEEE, 0062, 0000, 0.39810, 4.7686732
197873, 0xEEEE, 0063, 0000, 0.39810, 4.7560845
200998, 0xEEEE, 0064, 0000, 0.01773, 4.7731746
204130, 0xEEEE, 0065, 0000, 0.01853, 4.7782101
207271, 0xEEEE, 0066, 0001, 0.02337, 4.7818723
210374, 0xEEEE, 0067, 0001, 0.01773, 4.7787442
213506, 0xEEEE, 0068, 0002, 0.39729, 4.7949950
216612, 0xEEEE, 0069, 0002, 0.79055, 4.7978943
219737, 0xEEEE, 0070, 0003, 0.79136, 4.7926299
222862, 0xEEEE, 0071, 0003, 0.79055, 4.8102541
225987, 0xEEEE, 0072, 0004, 1.18300, 4.7982757
229111, 0xEEEE, 0073, 0004, 1.18462, 4.8157473
232237, 0xEEEE, 0074, 0005, 1.57626, 4.8046082
235362, 0xEEEE, 0075, 0005, 1.57788, 4.8263523
238489, 0xEEEE, 0076, 0006, 1.96952, 4.8085756
241620, 0xEEEE, 0077, 0006, 2.37487, 4.8292515
244745, 0xEEEE, 0078, 0007, 2.35231, 4.8142214
247871, 0xEEEE, 0079, 0007, 2.36117, 4.8303960
250996, 0xEEEE, 0080, 0007, 2.54571, 4.8211643
254128, 0xEEEE, 0081, 0007, 2.54491, 4.8307774
257246, 0xEEEE, 0082, 0006, 2.54491, 4.8314641
260382, 0xEEEE, 0083, 0006, 2.54491, 4.8258183
263487, 0xEEEE, 0084, 0005, 2.35956, 4.8375677
266612, 0xEEEE, 0085, 0005, 1.96791, 4.8124666
269737, 0xEEEE, 0086, 0004, 1.96952, 4.8374151
272862, 0xEEEE, 0087, 0004, 1.98806, 4.8236820
275987, 0xEEEE, 0088, 0003, 1.57304, 4.8425269
279112, 0xEEEE, 0089, 0003, 1.57546, 4.8267338
282241, 0xEEEE, 0090, 0002, 1.18381, 4.8389410
285374, 0xEEEE, 0091, 0002, 1.18300, 4.8344396
288499, 0xEEEE, 0092, 0001, 0.79055, 4.8293278
291623, 0xEEEE, 0093, 0001, 0.39729, 4.8329137
294749, 0xEEEE, 0094, 0000, 0.39729, 4.8448920
297881, 0xEEEE, 0095, 0000, 0.39407, 4.8356603
300998, 0xEEEE, 0096, 0000, 0.01853, 4.8378729
304112, 0xEEEE, 0097, 0000, 0.02015, 4.8484779
307271, 0xEEEE, 0098, 0001, 0.01370, 4.8306249
310362, 0xEEEE, 0099, 0001, 0.01612, 4.8503853
313487, 0xEEEE, 0100, 0002, 0.39810, 4.8316167
316612, 0xEEEE, 0101, 0002, 0.79136, 4.8525978
319737, 0xEEEE, 0102, 0003, 0.79055, 4.8309300
322862, 0xEEEE, 0103, 0003, 0.79136, 4.8571756
325987, 0xEEEE, 0104, 0004, 1.18462, 4.8338293
329127, 0xEEEE, 0105, 0004, 1.18381, 4.8496986
332246, 0xEEEE, 0106, 0005, 1.57707, 4.8377966
335371, 0xEEEE, 0107, 0005, 1.57788, 4.8492409
338496, 0xEEEE, 0108, 0006, 1.97436, 4.8377966
341621, 0xEEEE, 0109, 0006, 1.97033, 4.8403143
344757, 0xEEEE, 0110, 0007, 2.36117, 4.8413062
347871, 0xEEEE, 0111, 0007, 2.35956, 4.8431373
350987, 0xEEEE, 0112, 0007, 2.54491, 4.8461891
354111, 0xEEEE, 0113, 0007, 2.54571, 4.8491646
357237, 0xEEEE, 0114, 0006, 2.54410, 4.8515297
360363, 0xEEEE, 0115, 0006, 2.36117, 4.8360418
363487, 0xEEEE, 0116, 0005, 2.36117, 4.8566415
366611, 0xEEEE, 0117, 0005, 2.36198, 4.8339055
369737, 0xEEEE, 0118, 0004, 1.97033, 4.8432898
372871, 0xEEEE, 0119, 0004, 1.95502, 4.8244450
375998, 0xEEEE, 0120, 0003, 1.57546, 4.8528267
379130, 0xEEEE, 0121, 0003, 1.57707, 4.8361944
382255, 0xEEEE, 0122, 0002, 1.18381, 4.8501564
385374, 0xEEEE, 0123, 0002, 0.78974, 4.8427558
388499, 0xEEEE, 0124, 0001, 0.79136, 4.8299382
391623, 0xEEEE, 0125, 0001, 0.79055, 4.8497749
394737, 0xEEEE, 0126, 0000, 0.39729, 4.8326848
397862, 0xEEEE, 0127, 0000, 0.39729, 4.8554208
400987, 0xEEEE, 0128, 0000, 0.01853, 4.8390173
404112, 0xEEEE, 0129, 0000, 0.01853, 4.8568704
407259, 0xEEEE, 0130, 0001, 0.02337, 4.8262760
410362, 0xEEEE, 0131, 0001, 0.39648, 4.8555734
413487, 0xEEEE, 0132, 0002, 0.39648, 4.8357366
416617, 0xEEEE, 0133, 0002, 0.39729, 4.8611429
419745, 0xEEEE, 0134, 0003, 0.79055, 4.8467994
422870, 0xEEEE, 0135, 0003, 0.79136, 4.8478676
425995, 0xEEEE, 0136, 0004, 1.18381, 4.8372625
429138, 0xEEEE, 0137, 0004, 1.18300, 4.8435187
432246, 0xEEEE, 0138, 0005, 1.57626, 4.8404669
435372, 0xEEEE, 0139, 0005, 1.97033, 4.8622110
438488, 0xEEEE, 0140, 0006, 1.97355, 4.8531319
441620, 0xEEEE, 0141, 0006, 1.96872, 4.8423743
444737, 0xEEEE, 0142, 0007, 2.36117, 4.8570230
447862, 0xEEEE, 0143, 0007, 2.36117, 4.8269627
450987, 0xEEEE, 0144, 0007, 2.54571, 4.8651102
454112, 0xEEEE, 0145, 0007, 2.54571, 4.8363470
457238, 0xEEEE, 0146, 0006, 2.54491, 4.8550393
460367, 0xEEEE, 0147, 0006, 2.35956, 4.8390936
463498, 0xEEEE, 0148, 0005, 2.36117, 4.8523690
466623, 0xEEEE, 0149, 0005, 2.36117, 4.8345159
469749, 0xEEEE, 0150, 0004, 1.96872, 4.8492409
472874, 0xEEEE, 0151, 0004, 1.97839, 4.8451209
475999, 0xEEEE, 0152, 0003, 1.57465, 4.8620584
479131, 0xEEEE, 0153, 0003, 1.57546, 4.8508431
482237, 0xEEEE, 0154, 0002, 1.18220, 4.8342870
485362, 0xEEEE, 0155, 0002, 0.78652, 4.8556497
488497, 0xEEEE, 0156, 0001, 0.79136, 4.8470283
491612, 0xEEEE, 0157, 0001, 0.79055, 4.8583200
494737, 0xEEEE, 0158, 0000, 0.39890, 4.8300908
497862, 0xEEEE, 0159, 0000, 0.39810, 4.8580148
500987, 0xEEEE, 0160, 0000, 0.01853, 4.8303197
504111, 0xEEEE, 0161, 0000, 0.01853, 4.8644999
507268, 0xEEEE, 0162, 0001, 0.02337, 4.8506905
510371, 0xEEEE, 0163, 0001, 0.01692, 4.8509194
513503, 0xEEEE, 0164, 0002, 0.39810, 4.8399329
516621, 0xEEEE, 0165, 0002, 0.39729, 4.8506142
