uptime, sync, seq, step, SWPMON, adc
14956321, 0xAAAA, 0000, 0000, 0.01128, 4.9805447
14959725, 0xAAAA, 0001, 0000, 0.01209, 0.0000000
14962866, 0xAAAA, 0002, 0000, 0.01128, 0.0000000
14965975, 0xAAAA, 0003, 0001, 0.01370, 0.0000000
14969183, 0xAAAA, 0004, 0001, 0.39084, 0.0000000
14972240, 0xAAAA, 0005, 0002, 0.39245, 0.0000000
14975351, 0xAAAA, 0006, 0002, 0.39165, 0.0000000
14978475, 0xAAAA, 0007, 0003, 0.78491, 0.0000000
14981617, 0xAAAA, 0008, 0003, 0.80667, 0.0000000
14984736, 0xAAAA, 0009, 0004, 1.17978, 0.0000000
14987868, 0xAAAA, 0010, 0004, 1.57304, 0.0000000
14991024, 0xAAAA, 0011, 0005, 1.57304, 0.0000000
14994185, 0xAAAA, 0012, 0005, 1.49810, 0.0000000
14997240, 0xAAAA, 0013, 0006, 1.99209, 0.0000000
15000367, 0xAAAA, 0014, 0006, 2.34989, 0.0000000
15003480, 0xAAAA, 0015, 0007, 2.34586, 0.0000000
15006605, 0xAAAA, 0016, 0007, 2.55538, 0.0000000
15009744, 0xAAAA, 0017, 0007, 2.54410, 0.0000000
15012854, 0xAAAA, 0018, 0007, 2.59407, 0.0000000
15015979, 0xAAAA, 0019, 0006, 2.54410, 0.0000000
15019183, 0xAAAA, 0020, 0006, 2.35956, 0.0000000
15022252, 0xAAAA, 0021, 0005, 2.35956, 0.0000000
15025350, 0xAAAA, 0022, 0005, 1.97114, 0.0000000
15028476, 0xAAAA, 0023, 0004, 1.96630, 0.0000000
15031601, 0xAAAA, 0024, 0004, 1.96630, 0.0000000
15034727, 0xAAAA, 0025, 0003, 1.51502, 0.0000000
15037852, 0xAAAA, 0026, 0003, 1.17495, 0.0000000
15040976, 0xAAAA, 0027, 0002, 1.17817, 0.0000000
15044179, 0xAAAA, 0028, 0002, 1.17978, 0.0000000
15047242, 0xAAAA, 0029, 0001, 0.82117, 0.0000000
15050362, 0xAAAA, 0030, 0001, 0.78249, 0.0000000
15053508, 0xAAAA, 0031, 0000, 0.39245, 0.0000000
15056603, 0xAAAA, 0032, 0000, 0.01209, 0.0000000
15059729, 0xAAAA, 0033, 0000, 0.01128, 0.0000000
15062866, 0xAAAA, 0034, 0000, 0.01128, 0.0000000
15065979, 0xAAAA, 0035, 0001, 0.01128, 0.0000000
15069184, 0xAAAA, 0036, 0001, 0.01128, 0.0000000
15072256, 0xAAAA, 0037, 0002, 0.39084, 0.0000000
15075354, 0xAAAA, 0038, 0002, 0.78652, 0.0000000
15078480, 0xAAAA, 0039, 0003, 0.79458, 0.0000000
15081617, 0xAAAA, 0040, 0003, 0.78571, 0.0000000
15084737, 0xAAAA, 0041, 0004, 1.17897, 0.0000000
15087867, 0xAAAA, 0042, 0004, 1.22088, 0.0000000
15090975, 0xAAAA, 0043, 0005, 1.56821, 0.0000000
15094184, 0xAAAA, 0044, 0005, 1.96549, 0.0000000
15097236, 0xAAAA, 0045, 0006, 1.96630, 0.0000000
15100361, 0xAAAA, 0046, 0006, 1.96711, 0.0000000
15103477, 0xAAAA, 0047, 0007, 2.35875, 0.0000000
15106601, 0xAAAA, 0048, 0007, 2.35875, 0.0000000
15109728, 0xAAAA, 0049, 0007, 2.54088, 0.0000000
15112851, 0xAAAA, 0050, 0007, 2.54733, 0.0000000
15115978, 0xAAAA, 0051, 0006, 2.54974, 0.0000000
15119185, 0xAAAA, 0052, 0006, 2.54330, 0.0000000
15122252, 0xAAAA, 0053, 0005, 2.37326, 0.0000000
15125383, 0xAAAA, 0054, 0005, 2.35473, 0.0000000
