date, time, sync, seq, endMon, SWPMON, temp1, temp2, adc
03-28-2024, 12:51:37:976, 0xAAAA, 6363, 00.700, 0.0, 01.136, 01.566, 3.130
03-28-2024, 12:51:37:988, 0xAAAA, 6364, 00.703, 0.0, 00.735, 01.122, 3.130
03-28-2024, 12:51:37:988, 0xAAAA, 6365, 00.698, 0.0, 00.862, 01.338, 3.130
03-28-2024, 12:51:38:4, 0xAAAA, 6366, 00.705, 0.0, 01.159, 01.622, 3.130
03-28-2024, 12:51:38:19, 0xAAAA, 6367, 00.705, 0.0, 00.785, 01.152, 3.130
03-28-2024, 12:51:38:19, 0xAAAA, 6368, 00.702, 0.0, 00.810, 01.266, 3.130
03-28-2024, 12:51:38:34, 0xAAAA, 6369, 00.704, 0.0, 01.147, 01.616, 3.130
03-28-2024, 12:51:38:56, 0xAAAA, 6370, 00.700, 0.0, 00.841, 01.219, 3.130
03-28-2024, 12:51:38:71, 0xAAAA, 6371, 00.698, 0.0, 00.769, 01.215, 3.130
03-28-2024, 12:51:38:71, 0xAAAA, 6372, 00.705, 0.0, 01.110, 01.586, 3.130
03-28-2024, 12:51:38:86, 0xAAAA, 6373, 00.700, 0.0, 01.096, 01.514, 3.130
03-28-2024, 12:51:38:101, 0xAAAA, 6374, 00.695, 0.0, 00.607, 00.997, 3.130
03-28-2024, 12:51:38:116, 0xAAAA, 6376, 00.699, 0.0, 01.113, 01.536, 3.130
03-28-2024, 12:51:38:131, 0xAAAA, 6377, 00.694, 0.0, 00.615, 01.007, 3.130
03-28-2024, 12:51:38:131, 0xAAAA, 6378, 00.698, 0.0, 01.013, 01.500, 3.130
03-28-2024, 12:51:38:152, 0xAAAA, 6378, 00.698, 0.0, 01.013, 01.500, 3.130
03-28-2024, 12:51:38:167, 0xAAAA, 6380, 00.598, 0.0, 00.618, 00.998, 3.130
03-28-2024, 12:51:38:182, 0xAAAA, 6381, 00.700, 0.0, 00.971, 01.459, 3.130
03-28-2024, 12:51:38:182, 0xAAAA, 6382, 00.703, 0.0, 01.163, 01.612, 3.130
03-28-2024, 12:51:38:197, 0xAAAA, 6383, 00.662, 0.0, 00.726, 01.108, 3.130
03-28-2024, 12:51:38:212, 0xAAAA, 6384, 00.702, 0.0, 00.864, 01.339, 3.130
03-28-2024, 12:51:38:212, 0xAAAA, 6385, 00.598, 0.0, 01.160, 01.621, 3.130
03-28-2024, 12:51:38:227, 0xAAAA, 6386, 00.598, 0.0, 01.160, 01.621, 3.130
03-28-2024, 12:51:38:248, 0xAAAA, 6387, 00.701, 0.0, 00.815, 01.272, 3.130
03-28-2024, 12:51:38:264, 0xAAAA, 6388, 00.696, 0.0, 01.157, 01.630, 3.130
03-28-2024, 12:51:38:264, 0xAAAA, 6389, 00.703, 0.0, 00.836, 01.214, 3.130
03-28-2024, 12:51:38:279, 0xAAAA, 6390, 00.700, 0.0, 00.782, 01.227, 3.130
03-28-2024, 12:51:38:293, 0xAAAA, 6391, 00.705, 0.0, 01.061, 01.540, 3.130
03-28-2024, 12:51:38:293, 0xAAAA, 6392, 00.699, 0.0, 01.034, 01.437, 3.130
03-28-2024, 12:51:38:306, 0xAAAA, 6393, 00.699, 0.0, 01.034, 01.437, 3.130
03-28-2024, 12:51:38:345, 0xAAAA, 6394, 00.696, 0.0, 01.078, 01.567, 3.130
03-28-2024, 12:51:38:345, 0xAAAA, 6396, 00.695, 0.0, 00.629, 01.029, 3.120
03-28-2024, 12:51:38:360, 0xAAAA, 6397, 00.696, 0.0, 01.055, 01.543, 3.130
03-28-2024, 12:51:38:372, 0xAAAA, 6398, 00.702, 0.0, 01.102, 01.521, 3.130
03-28-2024, 12:51:38:372, 0xAAAA, 6399, 00.695, 0.0, 00.657, 01.040, 3.130
03-28-2024, 12:51:38:388, 0xAAAA, 6400, 00.695, 0.0, 00.657, 01.040, 3.130
03-28-2024, 12:51:38:403, 0xAAAA, 6401, 00.700, 0.0, 01.153, 01.593, 3.130
03-28-2024, 12:51:38:427, 0xAAAA, 6402, 00.696, 0.0, 00.671, 01.045, 3.120
03-28-2024, 12:51:38:427, 0xAAAA, 6403, 00.700, 0.0, 00.905, 01.388, 3.120
03-28-2024, 12:51:38:439, 0xAAAA, 6404, 00.703, 0.0, 01.163, 01.615, 3.120
03-28-2024, 12:51:38:454, 0xAAAA, 6405, 00.693, 0.0, 00.701, 01.075, 3.120
03-28-2024, 12:51:38:454, 0xAAAA, 6406, 00.702, 0.0, 00.879, 01.353, 3.130
03-28-2024, 12:51:38:470, 0xAAAA, 6406, 00.702, 0.0, 00.879, 01.353, 3.130
03-28-2024, 12:51:38:485, 0xAAAA, 6408, 00.700, 0.0, 00.991, 01.390, 3.130
03-28-2024, 12:51:38:500, 0xAAAA, 6409, 00.695, 0.0, 00.676, 01.096, 3.120
03-28-2024, 12:51:38:500, 0xAAAA, 6410, 00.693, 0.0, 01.089, 01.574, 3.120
03-28-2024, 12:51:38:500, 0xAAAA, 6410, 00.693, 0.0, 01.089, 01.574, 3.120
03-28-2024, 12:51:38:515, 0xAAAA, 6411, 00.698, 0.0, 01.026, 01.433, 3.120
03-28-2024, 12:51:38:536, 0xAAAA, 6412, 00.694, 0.0, 00.642, 01.059, 3.130
03-28-2024, 12:51:38:536, 0xAAAA, 6413, 00.697, 0.0, 01.080, 01.567, 3.130
03-28-2024, 12:51:38:566, 0xAAAA, 6414, 00.699, 0.0, 01.056, 01.567, 3.130
03-28-2024, 12:51:38:581, 0xAAAA, 6416, 00.696, 0.0, 01.062, 01.552, 3.130
03-28-2024, 12:51:38:581, 0xAAAA, 6417, 00.697, 0.0, 01.132, 01.560, 3.130
03-28-2024, 12:51:38:596, 0xAAAA, 6418, 00.662, 0.0, 00.645, 01.035, 3.120
03-28-2024, 12:51:38:610, 0xAAAA, 6419, 00.700, 0.0, 00.942, 01.421, 3.120
03-28-2024, 12:51:38:610, 0xAAAA, 6420, 00.701, 0.0, 01.149, 01.588, 3.120
03-28-2024, 12:51:38:632, 0xAAAA, 6421, 00.697, 0.0, 00.675, 01.588, 3.120
03-28-2024, 12:51:38:647, 0xAAAA, 6422, 00.701, 0.0, 00.908, 01.390, 3.120
03-28-2024, 12:51:38:662, 0xAAAA, 6423, 00.699, 0.0, 01.166, 01.623, 3.120
03-28-2024, 12:51:38:677, 0xAAAA, 6425, 00.702, 0.0, 00.880, 01.354, 3.120
03-28-2024, 12:51:38:693, 0xAAAA, 6426, 00.664, 0.0, 01.113, 01.577, 3.130
03-28-2024, 12:51:38:693, 0xAAAA, 6427, 00.703, 0.0, 00.908, 01.292, 3.130
03-28-2024, 12:51:38:714, 0xAAAA, 6428, 00.700, 0.0, 00.736, 01.292, 3.130
03-28-2024, 12:51:38:729, 0xAAAA, 6429, 00.697, 0.0, 01.115, 01.593, 3.120
03-28-2024, 12:51:38:744, 0xAAAA, 6430, 00.700, 0.0, 00.956, 01.354, 3.130
03-28-2024, 12:51:38:759, 0xAAAA, 6432, 00.693, 0.0, 01.095, 01.581, 3.130
03-28-2024, 12:51:38:771, 0xAAAA, 6433, 00.699, 0.0, 01.010, 01.412, 3.130
03-28-2024, 12:51:38:786, 0xAAAA, 6435, 00.700, 0.0, 01.028, 01.521, 3.130
03-28-2024, 12:51:38:810, 0xAAAA, 6436, 00.697, 0.0, 01.114, 01.541, 3.130
03-28-2024, 12:51:38:810, 0xAAAA, 6437, 00.695, 0.0, 00.623, 01.003, 3.120
03-28-2024, 12:51:38:822, 0xAAAA, 6437, 00.695, 0.0, 00.623, 01.003, 3.120
03-28-2024, 12:51:38:838, 0xAAAA, 6439, 00.700, 0.0, 01.129, 01.555, 3.130
03-28-2024, 12:51:38:853, 0xAAAA, 6440, 00.695, 0.0, 00.640, 01.023, 3.130
03-28-2024, 12:51:38:853, 0xAAAA, 6441, 00.700, 0.0, 00.950, 01.437, 3.130
03-28-2024, 12:51:38:868, 0xAAAA, 6442, 00.701, 0.0, 00.950, 01.437, 3.130
03-28-2024, 12:51:38:883, 0xAAAA, 6443, 00.705, 0.0, 00.845, 01.231, 3.130
03-28-2024, 12:51:38:898, 0xAAAA, 6444, 00.700, 0.0, 00.782, 01.234, 3.120
03-28-2024, 12:51:38:898, 0xAAAA, 6445, 00.695, 0.0, 01.128, 01.597, 3.130
03-28-2024, 12:51:38:920, 0xAAAA, 6446, 00.700, 0.0, 00.899, 01.130, 3.130
03-28-2024, 12:51:38:935, 0xAAAA, 6447, 00.697, 0.0, 00.752, 01.194, 3.130
03-28-2024, 12:51:38:935, 0xAAAA, 6448, 00.698, 0.0, 01.113, 01.588, 3.130
03-28-2024, 12:51:38:950, 0xAAAA, 6449, 00.702, 0.0, 00.949, 01.345, 3.120
03-28-2024, 12:51:38:965, 0xAAAA, 6450, 00.697, 0.0, 00.701, 01.130, 3.130
03-28-2024, 12:51:38:980, 0xAAAA, 6451, 00.696, 0.0, 01.101, 01.585, 3.130
03-28-2024, 12:51:38:980, 0xAAAA, 6452, 00.697, 0.0, 01.097, 01.519, 3.130
03-28-2024, 12:51:39:16, 0xAAAA, 6453, 00.693, 0.0, 00.628, 01.029, 3.130
03-28-2024, 12:51:39:16, 0xAAAA, 6455, 00.700, 0.0, 01.111, 01.537, 3.130
03-28-2024, 12:51:39:31, 0xAAAA, 6456, 00.694, 0.0, 00.626, 01.012, 3.130
03-28-2024, 12:51:39:46, 0xAAAA, 6457, 00.700, 0.0, 00.990, 01.475, 3.130
03-28-2024, 12:51:39:46, 0xAAAA, 6458, 00.700, 0.0, 01.134, 01.570, 3.130
03-28-2024, 12:51:39:61, 0xAAAA, 6459, 00.695, 0.0, 01.134, 01.570, 3.130
03-28-2024, 12:51:39:76, 0xAAAA, 6460, 00.700, 0.0, 00.960, 01.445, 3.130
03-28-2024, 12:51:39:98, 0xAAAA, 6461, 00.700, 0.0, 01.151, 01.601, 3.130
03-28-2024, 12:51:39:98, 0xAAAA, 6462, 00.707, 0.0, 00.743, 01.118, 3.130
03-28-2024, 12:51:39:113, 0xAAAA, 6463, 00.700, 0.0, 00.839, 01.308, 3.130
03-28-2024, 12:51:39:129, 0xAAAA, 6464, 00.708, 0.0, 01.150, 01.615, 3.130
03-28-2024, 12:51:39:129, 0xAAAA, 6465, 00.705, 0.0, 00.804, 01.181, 3.130
03-28-2024, 12:51:39:147, 0xAAAA, 6466, 00.702, 0.0, 00.804, 01.181, 3.130
03-28-2024, 12:51:39:163, 0xAAAA, 6467, 00.703, 0.0, 01.131, 01.603, 3.130
03-28-2024, 12:51:39:178, 0xAAAA, 6468, 00.702, 0.0, 00.863, 01.245, 3.130
03-28-2024, 12:51:39:178, 0xAAAA, 6469, 00.700, 0.0, 00.675, 01.097, 3.130
03-28-2024, 12:51:39:194, 0xAAAA, 6470, 00.695, 0.0, 01.081, 01.571, 3.130
03-28-2024, 12:51:39:206, 0xAAAA, 6471, 00.699, 0.0, 01.051, 01.462, 3.130
03-28-2024, 12:51:39:206, 0xAAAA, 6472, 00.695, 0.0, 00.631, 01.029, 3.130
03-28-2024, 12:51:39:236, 0xAAAA, 6473, 00.697, 0.0, 00.631, 01.029, 3.130
03-28-2024, 12:51:39:251, 0xAAAA, 6475, 00.695, 0.0, 00.624, 01.020, 3.130
03-28-2024, 12:51:39:251, 0xAAAA, 6476, 00.695, 0.0, 01.043, 01.533, 3.130
03-28-2024, 12:51:39:266, 0xAAAA, 6477, 00.700, 0.0, 01.122, 01.552, 3.130
03-28-2024, 12:51:39:288, 0xAAAA, 6478, 00.697, 0.0, 00.715, 01.103, 3.130
03-28-2024, 12:51:39:288, 0xAAAA, 6479, 00.701, 0.0, 00.884, 01.364, 3.130
03-28-2024, 12:51:39:303, 0xAAAA, 6480, 00.705, 0.0, 00.884, 01.364, 3.130
03-28-2024, 12:51:39:318, 0xAAAA, 6481, 00.665, 0.0, 00.735, 01.109, 3.130
03-28-2024, 12:51:39:334, 0xAAAA, 6482, 00.698, 0.0, 00.855, 01.334, 3.130
03-28-2024, 12:51:39:334, 0xAAAA, 6483, 00.706, 0.0, 01.147, 01.606, 3.130
03-28-2024, 12:51:39:349, 0xAAAA, 6484, 00.703, 0.0, 00.798, 01.175, 3.130
03-28-2024, 12:51:39:364, 0xAAAA, 6485, 00.700, 0.0, 00.809, 01.264, 3.130
03-28-2024, 12:51:39:364, 0xAAAA, 6486, 00.705, 0.0, 01.133, 01.600, 3.130
03-28-2024, 12:51:39:379, 0xAAAA, 6487, 00.699, 0.0, 01.133, 01.600, 3.130
03-28-2024, 12:51:39:394, 0xAAAA, 6488, 00.697, 0.0, 00.674, 01.100, 3.130
03-28-2024, 12:51:39:416, 0xAAAA, 6489, 00.695, 0.0, 01.084, 01.567, 3.130
03-28-2024, 12:51:39:416, 0xAAAA, 6490, 00.699, 0.0, 01.043, 01.451, 3.130
03-28-2024, 12:51:39:432, 0xAAAA, 6491, 00.695, 0.0, 00.635, 01.038, 3.130
03-28-2024, 12:51:39:447, 0xAAAA, 6492, 00.695, 0.0, 01.075, 01.566, 3.130
03-28-2024, 12:51:39:462, 0xAAAA, 6494, 00.695, 0.0, 00.630, 01.025, 3.130
03-28-2024, 12:51:39:477, 0xAAAA, 6495, 00.695, 0.0, 01.050, 01.538, 3.130
03-28-2024, 12:51:39:493, 0xAAAA, 6496, 00.698, 0.0, 01.142, 01.576, 3.130
03-28-2024, 12:51:39:493, 0xAAAA, 6497, 00.599, 0.0, 00.648, 01.029, 3.130
03-28-2024, 12:51:39:514, 0xAAAA, 6498, 00.697, 0.0, 00.930, 01.409, 3.130
03-28-2024, 12:51:39:529, 0xAAAA, 6499, 00.700, 0.0, 01.152, 01.593, 3.130
03-28-2024, 12:51:39:529, 0xAAAA, 6500, 00.695, 0.0, 00.687, 01.067, 3.130
03-28-2024, 12:51:39:544, 0xAAAA, 6501, 00.700, 0.0, 00.900, 01.378, 3.130
03-28-2024, 12:51:39:560, 0xAAAA, 6502, 00.702, 0.0, 01.166, 01.615, 3.130
03-28-2024, 12:51:39:572, 0xAAAA, 6503, 00.599, 0.0, 00.711, 01.089, 3.130
03-28-2024, 12:51:39:572, 0xAAAA, 6504, 00.702, 0.0, 00.774, 01.218, 3.130
03-28-2024, 12:51:39:587, 0xAAAA, 6505, 00.705, 0.0, 01.115, 01.594, 3.130
03-28-2024, 12:51:39:602, 0xAAAA, 6506, 00.698, 0.0, 00.930, 01.322, 3.130
03-28-2024, 12:51:39:602, 0xAAAA, 6507, 00.701, 0.0, 00.715, 01.146, 3.130
03-28-2024, 12:51:39:627, 0xAAAA, 6508, 00.600, 0.0, 01.107, 01.588, 3.130
03-28-2024, 12:51:39:639, 0xAAAA, 6509, 00.698, 0.0, 00.978, 01.377, 3.130
03-28-2024, 12:51:39:639, 0xAAAA, 6510, 00.699, 0.0, 00.682, 01.105, 3.130
03-28-2024, 12:51:39:654, 0xAAAA, 6510, 00.699, 0.0, 00.682, 01.105, 3.130
03-28-2024, 12:51:39:685, 0xAAAA, 6512, 00.699, 0.0, 01.059, 01.469, 3.130
03-28-2024, 12:51:39:685, 0xAAAA, 6514, 00.701, 0.0, 00.959, 01.445, 3.130
03-28-2024, 12:51:39:701, 0xAAAA, 6515, 00.700, 0.0, 01.140, 01.572, 3.130
03-28-2024, 12:51:39:716, 0xAAAA, 6516, 00.662, 0.0, 00.647, 01.029, 3.130
03-28-2024, 12:51:39:716, 0xAAAA, 6517, 00.700, 0.0, 00.940, 01.429, 3.130
03-28-2024, 12:51:39:731, 0xAAAA, 6517, 00.700, 0.0, 00.940, 01.429, 3.130
03-28-2024, 12:51:39:747, 0xAAAA, 6519, 00.696, 0.0, 00.686, 01.064, 3.130
03-28-2024, 12:51:39:762, 0xAAAA, 6520, 00.703, 0.0, 00.903, 01.382, 3.130
03-28-2024, 12:51:39:762, 0xAAAA, 6521, 00.701, 0.0, 01.165, 01.614, 3.130
03-28-2024, 12:51:39:784, 0xAAAA, 6522, 00.707, 0.0, 00.872, 01.260, 3.130
03-28-2024, 12:51:39:800, 0xAAAA, 6523, 00.700, 0.0, 00.771, 01.229, 3.130
03-28-2024, 12:51:39:800, 0xAAAA, 6524, 00.703, 0.0, 01.119, 01.593, 3.130
03-28-2024, 12:51:39:816, 0xAAAA, 6525, 00.703, 0.0, 01.119, 01.593, 3.130
03-28-2024, 12:51:39:832, 0xAAAA, 6526, 00.700, 0.0, 00.725, 01.164, 3.130
03-28-2024, 12:51:39:847, 0xAAAA, 6527, 00.600, 0.0, 01.103, 01.585, 3.130
03-28-2024, 12:51:39:847, 0xAAAA, 6528, 00.700, 0.0, 00.978, 01.389, 3.130
03-28-2024, 12:51:39:863, 0xAAAA, 6529, 00.699, 0.0, 00.686, 01.108, 3.130
03-28-2024, 12:51:39:878, 0xAAAA, 6530, 00.693, 0.0, 01.086, 01.571, 3.130
03-28-2024, 12:51:39:878, 0xAAAA, 6531, 00.700, 0.0, 01.101, 01.524, 3.130
03-28-2024, 12:51:39:915, 0xAAAA, 6532, 00.700, 0.0, 01.101, 01.524, 3.130
03-28-2024, 12:51:39:931, 0xAAAA, 6534, 00.699, 0.0, 01.121, 01.551, 3.130
03-28-2024, 12:51:39:931, 0xAAAA, 6535, 00.695, 0.0, 00.629, 01.015, 3.130
03-28-2024, 12:51:39:946, 0xAAAA, 6536, 00.700, 0.0, 00.979, 01.467, 3.130
03-28-2024, 12:51:39:961, 0xAAAA, 6537, 00.699, 0.0, 01.132, 01.562, 3.130
03-28-2024, 12:51:39:961, 0xAAAA, 6538, 00.696, 0.0, 00.644, 01.026, 3.130
03-28-2024, 12:51:39:977, 0xAAAA, 6539, 00.696, 0.0, 00.644, 01.026, 3.130
03-28-2024, 12:51:39:989, 0xAAAA, 6540, 00.703, 0.0, 01.152, 01.608, 3.130
03-28-2024, 12:51:40:4, 0xAAAA, 6541, 00.705, 0.0, 00.777, 01.149, 3.130
03-28-2024, 12:51:40:4, 0xAAAA, 6542, 00.699, 0.0, 00.815, 01.267, 3.130
03-28-2024, 12:51:40:21, 0xAAAA, 6543, 00.600, 0.0, 01.147, 01.612, 3.130
03-28-2024, 12:51:40:37, 0xAAAA, 6544, 00.702, 0.0, 00.825, 01.203, 3.130
03-28-2024, 12:51:40:37, 0xAAAA, 6545, 00.700, 0.0, 00.786, 01.237, 3.130
03-28-2024, 12:51:40:52, 0xAAAA, 6546, 00.695, 0.0, 01.130, 01.237, 3.130
03-28-2024, 12:51:40:68, 0xAAAA, 6547, 00.700, 0.0, 00.964, 01.363, 3.130
03-28-2024, 12:51:40:84, 0xAAAA, 6548, 00.700, 0.0, 00.643, 01.046, 3.130
03-28-2024, 12:51:40:84, 0xAAAA, 6549, 00.700, 0.0, 01.044, 01.536, 3.130
03-28-2024, 12:51:40:100, 0xAAAA, 6550, 00.700, 0.0, 01.100, 01.527, 3.130
03-28-2024, 12:51:40:116, 0xAAAA, 6551, 00.695, 0.0, 00.626, 01.015, 3.130
03-28-2024, 12:51:40:131, 0xAAAA, 6553, 00.698, 0.0, 01.114, 01.015, 3.130
03-28-2024, 12:51:40:146, 0xAAAA, 6554, 00.695, 0.0, 00.622, 01.010, 3.130
03-28-2024, 12:51:40:162, 0xAAAA, 6555, 00.698, 0.0, 00.979, 01.465, 3.130
03-28-2024, 12:51:40:162, 0xAAAA, 6556, 00.699, 0.0, 01.130, 01.558, 3.130
03-28-2024, 12:51:40:184, 0xAAAA, 6557, 00.695, 0.0, 00.731, 01.117, 3.130
03-28-2024, 12:51:40:199, 0xAAAA, 6558, 00.701, 0.0, 00.882, 01.374, 3.130
03-28-2024, 12:51:40:199, 0xAAAA, 6559, 00.703, 0.0, 01.150, 01.603, 3.130
03-28-2024, 12:51:40:215, 0xAAAA, 6560, 00.707, 0.0, 00.770, 01.603, 3.130
03-28-2024, 12:51:40:230, 0xAAAA, 6561, 00.701, 0.0, 00.822, 01.281, 3.130
03-28-2024, 12:51:40:245, 0xAAAA, 6562, 00.704, 0.0, 01.148, 01.613, 3.130
03-28-2024, 12:51:40:261, 0xAAAA, 6564, 00.701, 0.0, 00.789, 01.240, 3.130
03-28-2024, 12:51:40:283, 0xAAAA, 6565, 00.697, 0.0, 01.133, 01.599, 3.130
03-28-2024, 12:51:40:283, 0xAAAA, 6566, 00.700, 0.0, 01.023, 01.433, 3.130
03-28-2024, 12:51:40:299, 0xAAAA, 6567, 00.698, 0.0, 00.652, 01.433, 3.130
03-28-2024, 12:51:40:314, 0xAAAA, 6568, 00.696, 0.0, 01.080, 01.568, 3.130
03-28-2024, 12:51:40:329, 0xAAAA, 6569, 00.699, 0.0, 01.058, 01.470, 3.130
03-28-2024, 12:51:40:360, 0xAAAA, 6571, 00.696, 0.0, 01.064, 01.555, 3.130
03-28-2024, 12:51:40:360, 0xAAAA, 6573, 00.693, 0.0, 00.624, 01.018, 3.130
03-28-2024, 12:51:40:372, 0xAAAA, 6574, 00.701, 0.0, 00.938, 01.414, 3.130
03-28-2024, 12:51:40:388, 0xAAAA, 6575, 00.700, 0.0, 01.147, 01.585, 3.130
03-28-2024, 12:51:40:388, 0xAAAA, 6576, 00.696, 0.0, 00.674, 01.056, 3.130
03-28-2024, 12:51:40:403, 0xAAAA, 6576, 00.696, 0.0, 00.674, 01.056, 3.130
03-28-2024, 12:51:40:419, 0xAAAA, 6578, 00.704, 0.0, 01.157, 01.602, 3.130
03-28-2024, 12:51:40:434, 0xAAAA, 6579, 00.697, 0.0, 00.695, 01.073, 3.130
03-28-2024, 12:51:40:435, 0xAAAA, 6580, 00.700, 0.0, 00.884, 01.360, 3.130
03-28-2024, 12:51:40:456, 0xAAAA, 6581, 00.701, 0.0, 01.160, 01.612, 3.130
03-28-2024, 12:51:40:471, 0xAAAA, 6582, 00.704, 0.0, 00.810, 01.193, 3.130
03-28-2024, 12:51:40:486, 0xAAAA, 6583, 00.700, 0.0, 00.694, 01.126, 3.130
03-28-2024, 12:51:40:486, 0xAAAA, 6584, 00.695, 0.0, 01.081, 01.568, 3.130
03-28-2024, 12:51:40:502, 0xAAAA, 6585, 00.698, 0.0, 01.018, 01.423, 3.130
03-28-2024, 12:51:40:517, 0xAAAA, 6586, 00.695, 0.0, 00.651, 01.060, 3.130
03-28-2024, 12:51:40:517, 0xAAAA, 6587, 00.695, 0.0, 01.086, 01.582, 3.130
03-28-2024, 12:51:40:533, 0xAAAA, 6588, 00.699, 0.0, 01.054, 01.464, 3.130
03-28-2024, 12:51:40:548, 0xAAAA, 6589, 00.695, 0.0, 00.638, 01.036, 3.130
03-28-2024, 12:51:40:579, 0xAAAA, 6590, 00.698, 0.0, 01.069, 01.560, 3.130
03-28-2024, 12:51:40:600, 0xAAAA, 6593, 00.698, 0.0, 00.955, 01.450, 3.130
03-28-2024, 12:51:40:600, 0xAAAA, 6594, 00.701, 0.0, 01.151, 01.583, 3.130
03-28-2024, 12:51:40:615, 0xAAAA, 6595, 00.704, 0.0, 00.665, 01.049, 3.130
03-28-2024, 12:51:40:631, 0xAAAA, 6596, 00.702, 0.0, 00.919, 01.399, 3.130
03-28-2024, 12:51:40:631, 0xAAAA, 6597, 00.704, 0.0, 01.156, 01.601, 3.130
03-28-2024, 12:51:40:646, 0xAAAA, 6598, 00.700, 0.0, 01.156, 01.601, 3.130
03-28-2024, 12:51:40:661, 0xAAAA, 6599, 00.701, 0.0, 00.885, 01.360, 3.130
03-28-2024, 12:51:40:677, 0xAAAA, 6600, 00.705, 0.0, 01.161, 01.613, 3.130
03-28-2024, 12:51:40:677, 0xAAAA, 6601, 00.703, 0.0, 00.900, 01.293, 3.130
03-28-2024, 12:51:40:698, 0xAAAA, 6602, 00.699, 0.0, 00.746, 01.197, 3.130
03-28-2024, 12:51:40:714, 0xAAAA, 6603, 00.697, 0.0, 01.116, 01.593, 3.130
03-28-2024, 12:51:40:714, 0xAAAA, 6604, 00.700, 0.0, 00.946, 01.338, 3.130
03-28-2024, 12:51:40:729, 0xAAAA, 6605, 00.700, 0.0, 00.946, 01.338, 3.130
03-28-2024, 12:51:40:744, 0xAAAA, 6606, 00.694, 0.0, 01.102, 01.582, 3.130
03-28-2024, 12:51:40:760, 0xAAAA, 6607, 00.700, 0.0, 00.996, 01.398, 3.130
03-28-2024, 12:51:40:760, 0xAAAA, 6608, 00.698, 0.0, 00.675, 01.095, 3.130
03-28-2024, 12:51:40:772, 0xAAAA, 6609, 00.697, 0.0, 01.021, 01.502, 3.130
03-28-2024, 12:51:40:788, 0xAAAA, 6610, 00.700, 0.0, 01.109, 01.533, 3.130
03-28-2024, 12:51:40:803, 0xAAAA, 6612, 00.697, 0.0, 01.109, 01.533, 3.130
03-28-2024, 12:51:40:818, 0xAAAA, 6613, 00.698, 0.0, 01.125, 01.555, 3.130
03-28-2024, 12:51:40:839, 0xAAAA, 6614, 00.698, 0.0, 00.637, 01.020, 3.130
03-28-2024, 12:51:40:839, 0xAAAA, 6615, 00.699, 0.0, 00.959, 01.444, 3.130
03-28-2024, 12:51:40:855, 0xAAAA, 6616, 00.703, 0.0, 01.138, 01.571, 3.130
03-28-2024, 12:51:40:870, 0xAAAA, 6617, 00.696, 0.0, 00.694, 01.078, 3.130
03-28-2024, 12:51:40:870, 0xAAAA, 6618, 00.699, 0.0, 00.802, 01.256, 3.130
03-28-2024, 12:51:40:885, 0xAAAA, 6619, 00.694, 0.0, 00.802, 01.256, 3.130
03-28-2024, 12:51:40:900, 0xAAAA, 6620, 00.700, 0.0, 00.884, 01.271, 3.130
03-28-2024, 12:51:40:916, 0xAAAA, 6621, 00.701, 0.0, 00.750, 01.187, 3.130
03-28-2024, 12:51:40:916, 0xAAAA, 6622, 00.696, 0.0, 01.119, 01.606, 3.130
