date, time, sync, seq, SWPMON, temp1, adc
24-07-05, T13:10:33.4794022Z, 0xAAAA, 0000, 0.00725, 0.00000, 4.9805447
24-07-05, T13:10:33.4795088Z, 0xAAAA, 0001, 0.00725, 0.00000, 4.9805447
24-07-05, T13:10:33.4798213Z, 0xAAAA, 0002, 0.00806, 0.00000, 4.9805447
24-07-05, T13:10:33.4801334Z, 0xAAAA, 0003, 0.00725, 0.00000, 4.9805447
24-07-05, T13:10:33.4805460Z, 0xAAAA, 0004, 0.00725, 0.00081, 4.9805447
24-07-05, T13:10:33.4808585Z, 0xAAAA, 0005, 0.00645, 0.00000, 4.9805447
24-07-05, T13:10:33.4811713Z, 0xAAAA, 0006, 0.00645, 0.00000, 4.9805447
24-07-05, T13:10:33.4814838Z, 0xAAAA, 0007, 0.00806, 0.00000, 4.9805447
24-07-05, T13:10:33.4817960Z, 0xAAAA, 0008, 0.00645, 0.00081, 4.9805447
24-07-05, T13:10:33.4820085Z, 0xAAAA, 0009, 0.00725, 0.00000, 4.9805447
24-07-05, T13:10:33.4823209Z, 0xAAAA, 0010, 0.00725, 0.00000, 4.9805447
24-07-05, T13:10:33.4826337Z, 0xAAAA, 0011, 0.00725, 0.00081, 4.9805447
24-07-05, T13:10:33.4830465Z, 0xAAAA, 0012, 0.00725, 0.00000, 4.9805447
24-07-05, T13:10:33.4833585Z, 0xAAAA, 0013, 0.00806, 0.00000, 4.9805447
24-07-05, T13:10:33.4836710Z, 0xAAAA, 0014, 0.00645, 0.00242, 4.9805447
24-07-05, T13:10:33.4839835Z, 0xAAAA, 0015, 0.00645, 0.00000, 4.9805447
24-07-05, T13:10:33.4842963Z, 0xAAAA, 0016, 0.00484, 0.00000, 4.9805447
24-07-05, T13:10:33.4845088Z, 0xAAAA, 0017, 0.00806, 0.00000, 4.9805447
24-07-05, T13:10:33.4848213Z, 0xAAAA, 0018, 0.00886, 0.00000, 4.9805447
24-07-05, T13:10:33.4851335Z, 0xAAAA, 0019, 0.00645, 0.00000, 4.9805447
24-07-05, T13:10:33.4855460Z, 0xAAAA, 0020, 0.00564, 0.00000, 4.9805447
24-07-05, T13:10:33.4858585Z, 0xAAAA, 0021, 0.00806, 0.00000, 4.9805447
24-07-05, T13:10:33.4861715Z, 0xAAAA, 0022, 0.00645, 0.00000, 4.9805447
24-07-05, T13:10:33.4864838Z, 0xAAAA, 0023, 0.00725, 0.00000, 4.9805447
24-07-05, T13:10:33.4867960Z, 0xAAAA, 0024, 0.00725, 0.00000, 4.9805447
24-07-05, T13:10:33.4870085Z, 0xAAAA, 0025, 0.00725, 0.00161, 4.9805447
24-07-05, T13:10:33.4873209Z, 0xAAAA, 0026, 0.00564, 0.00000, 4.9805447
24-07-05, T13:10:33.4876338Z, 0xAAAA, 0027, 0.00645, 0.00000, 4.9805447
24-07-05, T13:10:33.4880463Z, 0xAAAA, 0028, 0.00645, 0.00000, 4.9805447
24-07-05, T13:10:33.4883585Z, 0xAAAA, 0029, 0.00645, 0.00242, 4.9805447
24-07-05, T13:10:33.4886710Z, 0xAAAA, 0030, 0.00806, 0.00000, 4.9805447
24-07-05, T13:10:33.4889834Z, 0xAAAA, 0031, 0.00806, 0.00161, 4.9805447
24-07-05, T13:10:33.4892962Z, 0xAAAA, 0032, 0.00725, 0.00081, 4.9805447
24-07-05, T13:10:33.4895088Z, 0xAAAA, 0033, 0.00806, 0.00000, 4.9805447
24-07-05, T13:10:33.4898212Z, 0xAAAA, 0034, 0.00645, 0.00000, 4.9805447
24-07-05, T13:10:33.4901335Z, 0xAAAA, 0035, 0.00806, 0.00000, 4.9805447
24-07-05, T13:10:33.4905460Z, 0xAAAA, 0036, 0.00886, 0.00000, 4.9805447
24-07-05, T13:10:33.4908586Z, 0xAAAA, 0037, 0.00645, 0.00242, 4.9805447
24-07-05, T13:10:33.4911715Z, 0xAAAA, 0038, 0.00806, 0.00161, 4.9805447
24-07-05, T13:10:33.4914838Z, 0xAAAA, 0039, 0.01048, 0.00000, 4.9805447
24-07-05, T13:10:33.4917960Z, 0xAAAA, 0040, 0.00886, 0.00000, 4.9805447
24-07-05, T13:10:33.4920085Z, 0xAAAA, 0041, 0.00645, 0.00081, 4.9805447
24-07-05, T13:10:33.4923210Z, 0xAAAA, 0042, 0.00725, 0.00000, 4.9805447
24-07-05, T13:10:33.4926337Z, 0xAAAA, 0043, 0.00645, 0.00000, 4.9805447
24-07-05, T13:10:33.4930463Z, 0xAAAA, 0044, 0.00725, 0.00000, 4.9805447
