uptime, sync, seq, step, SWPMON, adc
001012, 0xEEEE, 0000, 0000, 0.01209, 0.0000000
003369, 0xEEEE, 0001, 0000, 0.01128, 5.0000000
006483, 0xEEEE, 0002, 0001, 0.01128, 5.0000000
009608, 0xEEEE, 0003, 0001, 0.01209, 4.8493935
012742, 0xEEEE, 0004, 0002, 0.39165, 2.6653696
015858, 0xEEEE, 0005, 0002, 0.78491, 2.2828260
018983, 0xEEEE, 0006, 0003, 0.77846, 4.9479667
022108, 0xEEEE, 0007, 0003, 0.78571, 5.0000000
025233, 0xEEEE, 0008, 0004, 1.17495, 5.0000000
028363, 0xEEEE, 0009, 0004, 1.18059, 3.3072404
031492, 0xEEEE, 0010, 0005, 1.57465, 2.1047532
034617, 0xEEEE, 0011, 0005, 1.57385, 4.2136263
037748, 0xEEEE, 0012, 0006, 1.96872, 5.0000000
040867, 0xEEEE, 0013, 0006, 2.36117, 5.0000000
043992, 0xEEEE, 0014, 0007, 2.35875, 4.3131914
047123, 0xEEEE, 0015, 0007, 2.36681, 2.4914168
050233, 0xEEEE, 0016, 0007, 2.54813, 3.1542687
053359, 0xEEEE, 0017, 0007, 2.54652, 5.0000000
056483, 0xEEEE, 0018, 0006, 2.54733, 5.0000000
059608, 0xEEEE, 0019, 0006, 2.51912, 4.8965438
062753, 0xEEEE, 0020, 0005, 2.36278, 2.7259480
065858, 0xEEEE, 0021, 0005, 1.96872, 2.3213550
068983, 0xEEEE, 0022, 0004, 1.96952, 4.9758145
072119, 0xEEEE, 0023, 0004, 1.96952, 5.0000000
075244, 0xEEEE, 0024, 0003, 1.57304, 5.0000000
078393, 0xEEEE, 0025, 0003, 1.57385, 3.4007782
081494, 0xEEEE, 0026, 0002, 1.18059, 2.0959030
084628, 0xEEEE, 0027, 0002, 1.18139, 4.2472724
087744, 0xEEEE, 0028, 0001, 0.78813, 5.0000000
090869, 0xEEEE, 0029, 0001, 0.38842, 5.0000000
093983, 0xEEEE, 0030, 0000, 0.41421, 4.3511101
097134, 0xEEEE, 0031, 0000, 0.39084, 2.5458915
100233, 0xEEEE, 0032, 0000, 0.01128, 3.1477836
103358, 0xEEEE, 0033, 0000, 0.01209, 5.0000000
106483, 0xEEEE, 0034, 0001, 0.01048, 5.0000000
109608, 0xEEEE, 0035, 0001, 0.01209, 4.9470512
112733, 0xEEEE, 0036, 0002, 0.39245, 2.7286946
115858, 0xEEEE, 0037, 0002, 0.78330, 2.3733120
118991, 0xEEEE, 0038, 0003, 0.76557, 4.9932860
122123, 0xEEEE, 0039, 0003, 0.78652, 5.0000000
125261, 0xEEEE, 0040, 0004, 1.18220, 5.0000000
128368, 0xEEEE, 0041, 0004, 1.18059, 3.4490730
131492, 0xEEEE, 0042, 0005, 1.57546, 2.1086442
134616, 0xEEEE, 0043, 0005, 1.57546, 4.2231632
137742, 0xEEEE, 0044, 0006, 1.96872, 5.0000000
140858, 0xEEEE, 0045, 0006, 2.35875, 5.0000000
143994, 0xEEEE, 0046, 0007, 2.36278, 4.3358511
147107, 0xEEEE, 0047, 0007, 2.36037, 2.5371176
150233, 0xEEEE, 0048, 0007, 2.55136, 3.1039139
153358, 0xEEEE, 0049, 0007, 2.54974, 5.0000000
156483, 0xEEEE, 0050, 0006, 2.54733, 5.0000000
159608, 0xEEEE, 0051, 0006, 2.50945, 4.9442283
162744, 0xEEEE, 0052, 0005, 2.34505, 2.7473106
165869, 0xEEEE, 0053, 0005, 2.36198, 2.3478294
168998, 0xEEEE, 0054, 0004, 1.96952, 4.9705501
172125, 0xEEEE, 0055, 0004, 1.96872, 5.0000000
175244, 0xEEEE, 0056, 0003, 1.57546, 5.0000000
178393, 0xEEEE, 0057, 0003, 1.57465, 3.4953079
181502, 0xEEEE, 0058, 0002, 1.18059, 2.1070420
184608, 0xEEEE, 0059, 0002, 0.76557, 4.2517739
187764, 0xEEEE, 0060, 0001, 0.78571, 5.0000000
190858, 0xEEEE, 0061, 0001, 0.78652, 5.0000000
193983, 0xEEEE, 0062, 0000, 0.36264, 4.3695735
197115, 0xEEEE, 0063, 0000, 0.39245, 2.5693141
200233, 0xEEEE, 0064, 0000, 0.01048, 3.1023117
203358, 0xEEEE, 0065, 0000, 0.01209, 5.0000000
206490, 0xEEEE, 0066, 0001, 0.01209, 5.0000000
209616, 0xEEEE, 0067, 0001, 0.37392, 4.9890135
212742, 0xEEEE, 0068, 0002, 0.39245, 2.7169451
215867, 0xEEEE, 0069, 0002, 0.39084, 2.3613336
218992, 0xEEEE, 0070, 0003, 0.78088, 5.0000000
222124, 0xEEEE, 0071, 0003, 0.78491, 5.0000000
225242, 0xEEEE, 0072, 0004, 1.18059, 5.0000000
228378, 0xEEEE, 0073, 0004, 1.17978, 3.5301747
231483, 0xEEEE, 0074, 0005, 1.57546, 2.0960555
234608, 0xEEEE, 0075, 0005, 1.95179, 4.2024872
237733, 0xEEEE, 0076, 0006, 1.96791, 5.0000000
240858, 0xEEEE, 0077, 0006, 1.96872, 5.0000000
243983, 0xEEEE, 0078, 0007, 2.36842, 4.3620966
247115, 0xEEEE, 0079, 0007, 2.36278, 2.5548943
