uptime, sync, seq, step, SWPMON, adc
2611846, 0xAAAA, 0836, 0001, 0.01128, 4.5891508
2614971, 0xAAAA, 0837, 0002, 0.38762, 4.9199664
2618096, 0xAAAA, 0838, 0002, 0.37714, 5.0000000
2621228, 0xAAAA, 0839, 0003, 0.78733, 4.8779278
2624346, 0xAAAA, 0840, 0003, 1.03473, 4.5330739
2627481, 0xAAAA, 0841, 0004, 1.17978, 4.5317769
2630585, 0xAAAA, 0842, 0004, 1.18220, 4.8590066
2633710, 0xAAAA, 0843, 0005, 1.57707, 5.0000000
2636835, 0xAAAA, 0844, 0005, 1.57385, 5.0000000
2639960, 0xAAAA, 0845, 0006, 1.97355, 4.7218280
2643084, 0xAAAA, 0846, 0006, 2.02513, 4.4802014
2646217, 0xAAAA, 0847, 0007, 2.36601, 4.7590600
2649340, 0xAAAA, 0848, 0007, 2.36440, 5.0000000
2652469, 0xAAAA, 0849, 0007, 2.52154, 5.0000000
2655594, 0xAAAA, 0850, 0007, 2.53685, 4.7698939
2658718, 0xAAAA, 0851, 0006, 2.55136, 4.5374228
2661844, 0xAAAA, 0852, 0006, 2.54894, 4.5740444
2664977, 0xAAAA, 0853, 0005, 2.37810, 4.9193561
2668093, 0xAAAA, 0854, 0005, 1.97919, 5.0000000
2671225, 0xAAAA, 0855, 0004, 1.97114, 4.8812848
2674335, 0xAAAA, 0856, 0004, 1.96469, 4.5446708
2677460, 0xAAAA, 0857, 0003, 1.57707, 4.5346761
2680585, 0xAAAA, 0858, 0003, 1.57868, 4.8538949
2683710, 0xAAAA, 0859, 0002, 1.18220, 5.0000000
2686835, 0xAAAA, 0860, 0002, 1.18300, 5.0000000
2689960, 0xAAAA, 0861, 0001, 0.78410, 4.7181659
2693093, 0xAAAA, 0862, 0001, 0.39245, 4.4867628
2696228, 0xAAAA, 0863, 0000, 0.39245, 4.7579156
2699346, 0xAAAA, 0864, 0000, 0.39165, 5.0000000
2702471, 0xAAAA, 0865, 0000, 0.01128, 5.0000000
2705618, 0xAAAA, 0866, 0000, 0.01209, 4.7672236
2708721, 0xAAAA, 0867, 0001, 0.01128, 4.5426108
2711856, 0xAAAA, 0868, 0001, 0.01209, 4.5714504
2714960, 0xAAAA, 0869, 0002, 0.39245, 4.9185168
2718084, 0xAAAA, 0870, 0002, 0.78571, 5.0000000
2721216, 0xAAAA, 0871, 0003, 0.77443, 4.8844129
2724335, 0xAAAA, 0872, 0003, 0.78813, 4.5542840
2727460, 0xAAAA, 0873, 0004, 1.18139, 4.5318532
2730585, 0xAAAA, 0874, 0004, 1.16769, 4.8550393
2733710, 0xAAAA, 0875, 0005, 1.57546, 5.0000000
2736835, 0xAAAA, 0876, 0005, 1.57949, 5.0000000
2739969, 0xAAAA, 0877, 0006, 1.97194, 4.7254139
2743093, 0xAAAA, 0878, 0006, 2.41919, 4.4929427
2746226, 0xAAAA, 0879, 0007, 2.36520, 4.7537194
2749350, 0xAAAA, 0880, 0007, 2.36440, 5.0000000
2752469, 0xAAAA, 0881, 0007, 2.54974, 5.0000000
2755593, 0xAAAA, 0882, 0007, 2.54813, 4.7774472
2758710, 0xAAAA, 0883, 0006, 2.54974, 4.5513848
2761835, 0xAAAA, 0884, 0006, 2.53927, 4.5637446
2764960, 0xAAAA, 0885, 0005, 2.36681, 4.9140917
2768085, 0xAAAA, 0886, 0005, 1.97033, 5.0000000
2771217, 0xAAAA, 0887, 0004, 1.98081, 4.8760204
2774335, 0xAAAA, 0888, 0004, 1.97114, 4.5585565
2777460, 0xAAAA, 0889, 0003, 1.57707, 4.5184253
2780585, 0xAAAA, 0890, 0003, 1.57707, 4.8471809
2783721, 0xAAAA, 0891, 0002, 1.19348, 5.0000000
