date, time, sync, seq, endMon, SWPMON, temp1, temp2, adc
05-14-2024, 10:47:57:725, 0xAAAA, 1315, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:725, 0xAAAA, 1316, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:57:725, 0xAAAA, 1317, 0.00000, 0.00586, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:57:725, 0xAAAA, 1318, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:725, 0xAAAA, 1319, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:725, 0xAAAA, 1320, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1321, 0.00000, 0.00806, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1322, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1323, 0.00000, 0.01026, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1324, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1325, 0.00000, 0.01026, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1326, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1327, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1328, 0.00000, 0.00733, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1329, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1330, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:753, 0xAAAA, 1331, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:57:780, 0xAAAA, 1332, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:57:780, 0xAAAA, 1333, 0.00000, 0.00952, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:780, 0xAAAA, 1334, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:780, 0xAAAA, 1335, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:780, 0xAAAA, 1336, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:780, 0xAAAA, 1337, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:780, 0xAAAA, 1338, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:780, 0xAAAA, 1339, 0.00000, 0.00733, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:780, 0xAAAA, 1340, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:57:780, 0xAAAA, 1341, 0.00000, 0.00586, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:809, 0xAAAA, 1342, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:809, 0xAAAA, 1343, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:809, 0xAAAA, 1344, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:809, 0xAAAA, 1345, 0.00000, 0.00733, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:809, 0xAAAA, 1346, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:837, 0xAAAA, 1347, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:837, 0xAAAA, 1348, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:837, 0xAAAA, 1349, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:837, 0xAAAA, 1350, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:837, 0xAAAA, 1351, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:837, 0xAAAA, 1352, 0.00000, 0.01099, 0.01245, 0.00000, 0.0000000
05-14-2024, 10:47:57:837, 0xAAAA, 1353, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:837, 0xAAAA, 1354, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:837, 0xAAAA, 1355, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:837, 0xAAAA, 1356, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:864, 0xAAAA, 1357, 0.00000, 0.01172, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:57:892, 0xAAAA, 1357, 0.00000, 0.01172, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:57:892, 0xAAAA, 1369, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:892, 0xAAAA, 1370, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:892, 0xAAAA, 1371, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:892, 0xAAAA, 1372, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:892, 0xAAAA, 1373, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:892, 0xAAAA, 1374, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:892, 0xAAAA, 1375, 0.00000, 0.00733, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:57:892, 0xAAAA, 1376, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:892, 0xAAAA, 1377, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:919, 0xAAAA, 1378, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:919, 0xAAAA, 1379, 0.00000, 0.00659, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:57:919, 0xAAAA, 1380, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:919, 0xAAAA, 1381, 0.00000, 0.00586, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:57:919, 0xAAAA, 1382, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:957, 0xAAAA, 1383, 0.00000, 0.01026, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:957, 0xAAAA, 1384, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:978, 0xAAAA, 1385, 0.00000, 0.00659, 0.00586, 0.00000, 0.0000000
05-14-2024, 10:47:57:978, 0xAAAA, 1386, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:978, 0xAAAA, 1387, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:979, 0xAAAA, 1388, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:979, 0xAAAA, 1389, 0.00000, 0.00733, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:57:979, 0xAAAA, 1390, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:57:979, 0xAAAA, 1391, 0.00000, 0.01099, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:57:979, 0xAAAA, 1392, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1393, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1394, 0.00000, 0.00659, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1395, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1396, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1397, 0.00000, 0.00586, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1398, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1399, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1400, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1401, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1402, 0.00000, 0.00733, 0.00879, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1403, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1404, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1405, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1406, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1407, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1408, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1409, 0.00000, 0.00952, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1410, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1411, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1412, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:26, 0xAAAA, 1413, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1414, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1415, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1416, 0.00000, 0.01172, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1417, 0.00000, 0.01099, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1418, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1419, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1420, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1421, 0.00000, 0.01099, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1422, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1423, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1424, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1425, 0.00000, 0.01172, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1426, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1427, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:54, 0xAAAA, 1428, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:82, 0xAAAA, 1429, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:82, 0xAAAA, 1430, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:82, 0xAAAA, 1431, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:82, 0xAAAA, 1432, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:82, 0xAAAA, 1433, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:110, 0xAAAA, 1434, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:110, 0xAAAA, 1440, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:110, 0xAAAA, 1441, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:110, 0xAAAA, 1442, 0.00000, 0.00952, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:110, 0xAAAA, 1443, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:110, 0xAAAA, 1444, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:137, 0xAAAA, 1444, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:137, 0xAAAA, 1446, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:137, 0xAAAA, 1447, 0.00000, 0.00952, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:137, 0xAAAA, 1448, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:137, 0xAAAA, 1449, 0.00000, 0.01026, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:137, 0xAAAA, 1450, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:137, 0xAAAA, 1451, 0.00000, 0.00879, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:58:137, 0xAAAA, 1452, 0.00000, 0.00806, 0.00366, 0.00000, 0.0000000
05-14-2024, 10:47:58:137, 0xAAAA, 1453, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:137, 0xAAAA, 1454, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:165, 0xAAAA, 1455, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:165, 0xAAAA, 1456, 0.00000, 0.00733, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:165, 0xAAAA, 1457, 0.00000, 0.00879, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:165, 0xAAAA, 1458, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:165, 0xAAAA, 1459, 0.00000, 0.01026, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:165, 0xAAAA, 1460, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:165, 0xAAAA, 1461, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:165, 0xAAAA, 1462, 0.00000, 0.00659, 0.00513, 0.00000, 0.0000000
05-14-2024, 10:47:58:165, 0xAAAA, 1463, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:165, 0xAAAA, 1464, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:194, 0xAAAA, 1465, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:194, 0xAAAA, 1466, 0.00000, 0.00806, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:58:194, 0xAAAA, 1467, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:194, 0xAAAA, 1468, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:194, 0xAAAA, 1469, 0.00000, 0.00659, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:58:221, 0xAAAA, 1470, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:221, 0xAAAA, 1471, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:221, 0xAAAA, 1472, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:221, 0xAAAA, 1473, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:221, 0xAAAA, 1474, 0.00000, 0.00952, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:221, 0xAAAA, 1475, 0.00000, 0.00586, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:221, 0xAAAA, 1476, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:222, 0xAAAA, 1477, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:222, 0xAAAA, 1478, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:222, 0xAAAA, 1479, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:222, 0xAAAA, 1480, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:249, 0xAAAA, 1480, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:249, 0xAAAA, 1482, 0.00000, 0.00733, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:58:249, 0xAAAA, 1483, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:249, 0xAAAA, 1484, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:249, 0xAAAA, 1485, 0.00000, 0.01026, 0.00659, 0.00000, 0.0000000
05-14-2024, 10:47:58:249, 0xAAAA, 1486, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:249, 0xAAAA, 1487, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:249, 0xAAAA, 1488, 0.00000, 0.00879, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:249, 0xAAAA, 1489, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:249, 0xAAAA, 1490, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:280, 0xAAAA, 1491, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:280, 0xAAAA, 1492, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:280, 0xAAAA, 1493, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:280, 0xAAAA, 1494, 0.00000, 0.00952, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:280, 0xAAAA, 1495, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:280, 0xAAAA, 1496, 0.00000, 0.00586, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:280, 0xAAAA, 1497, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:280, 0xAAAA, 1498, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:280, 0xAAAA, 1499, 0.00000, 0.01026, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:280, 0xAAAA, 1500, 0.00000, 0.00733, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:336, 0xAAAA, 1501, 0.00000, 0.00806, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:336, 0xAAAA, 1512, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:336, 0xAAAA, 1513, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:336, 0xAAAA, 1514, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:336, 0xAAAA, 1515, 0.00000, 0.00879, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:336, 0xAAAA, 1516, 0.00000, 0.01026, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:364, 0xAAAA, 1516, 0.00000, 0.01026, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:364, 0xAAAA, 1518, 0.00000, 0.01099, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:364, 0xAAAA, 1519, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:364, 0xAAAA, 1520, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:364, 0xAAAA, 1521, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:364, 0xAAAA, 1522, 0.00000, 0.01026, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:364, 0xAAAA, 1523, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:364, 0xAAAA, 1524, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:364, 0xAAAA, 1525, 0.00000, 0.00659, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:364, 0xAAAA, 1526, 0.00000, 0.01172, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1527, 0.00000, 0.01172, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1528, 0.00000, 0.00806, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1529, 0.00000, 0.00586, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1530, 0.00000, 0.01172, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1531, 0.00000, 0.01099, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1532, 0.00000, 0.00806, 0.00073, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1533, 0.00000, 0.01026, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1534, 0.00000, 0.00879, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1535, 0.00000, 0.00952, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1536, 0.00000, 0.01026, 0.00147, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1537, 0.00000, 0.00733, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:423, 0xAAAA, 1538, 0.00000, 0.00659, 0.00220, 0.00000, 0.0000000
05-14-2024, 10:47:58:424, 0xAAAA, 1539, 0.00000, 0.00659, 0.00000, 0.00000, 0.0000000
05-14-2024, 10:47:58:424, 0xAAAA, 1540, 0.00000, 0.00659, 0.00073, 0.00000, 0.0000000
