date, time, sync, seq, SWPMON, temp1, adc
24-07-05, T13:13:09.037139Z, 0xAAAA, 0408, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.040265Z, 0xAAAA, 0409, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.044392Z, 0xAAAA, 0410, 0.00564, 0.00161, 4.9805447
24-07-05, T13:13:09.047512Z, 0xAAAA, 0411, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.049637Z, 0xAAAA, 0412, 0.00967, 0.00000, 4.9805447
24-07-05, T13:13:09.052765Z, 0xAAAA, 0413, 0.00725, 0.00081, 4.9805447
24-07-05, T13:13:09.055890Z, 0xAAAA, 0414, 0.00886, 0.00000, 4.9805447
24-07-05, T13:13:09.059018Z, 0xAAAA, 0415, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.062137Z, 0xAAAA, 0416, 0.00725, 0.00081, 4.9805447
24-07-05, T13:13:09.065262Z, 0xAAAA, 0417, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.003853Z, 0xAAAA, 0418, 0.00645, 0.00081, 4.9805447
24-07-05, T13:13:09.006979Z, 0xAAAA, 0419, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.009104Z, 0xAAAA, 0420, 0.00725, 0.00081, 4.9805447
24-07-05, T13:13:09.012226Z, 0xAAAA, 0421, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.015351Z, 0xAAAA, 0422, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.018476Z, 0xAAAA, 0423, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.021604Z, 0xAAAA, 0424, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.024729Z, 0xAAAA, 0425, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.028856Z, 0xAAAA, 0426, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.031976Z, 0xAAAA, 0427, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.034101Z, 0xAAAA, 0428, 0.00806, 0.00322, 4.9805447
24-07-05, T13:13:09.037228Z, 0xAAAA, 0429, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.040354Z, 0xAAAA, 0430, 0.00806, 0.00081, 4.9805447
24-07-05, T13:13:09.043481Z, 0xAAAA, 0431, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.046601Z, 0xAAAA, 0432, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.049726Z, 0xAAAA, 0433, 0.00806, 0.00161, 4.9805447
24-07-05, T13:13:09.053854Z, 0xAAAA, 0434, 0.00886, 0.00000, 4.9805447
24-07-05, T13:13:09.056979Z, 0xAAAA, 0435, 0.00564, 0.00081, 4.9805447
24-07-05, T13:13:09.059104Z, 0xAAAA, 0436, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.062226Z, 0xAAAA, 0437, 0.00645, 0.00081, 4.9805447
24-07-05, T13:13:09.065351Z, 0xAAAA, 0438, 0.00967, 0.00000, 4.9805447
24-07-05, T13:13:09.002940Z, 0xAAAA, 0439, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.006067Z, 0xAAAA, 0440, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.009196Z, 0xAAAA, 0441, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.013320Z, 0xAAAA, 0442, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.016440Z, 0xAAAA, 0443, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.018565Z, 0xAAAA, 0444, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.021693Z, 0xAAAA, 0445, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.024818Z, 0xAAAA, 0446, 0.00725, 0.00081, 4.9805447
24-07-05, T13:13:09.027943Z, 0xAAAA, 0447, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.031065Z, 0xAAAA, 0448, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.034190Z, 0xAAAA, 0449, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.038318Z, 0xAAAA, 0450, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.041443Z, 0xAAAA, 0451, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.043568Z, 0xAAAA, 0452, 0.00725, 0.00081, 4.9805447
24-07-05, T13:13:09.046690Z, 0xAAAA, 0453, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.049815Z, 0xAAAA, 0454, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.052940Z, 0xAAAA, 0455, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.056068Z, 0xAAAA, 0456, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.059196Z, 0xAAAA, 0457, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.000904Z, 0xAAAA, 0459, 0.00886, 0.00000, 4.9805447
24-07-05, T13:13:09.003029Z, 0xAAAA, 0460, 0.00886, 0.00000, 4.9805447
24-07-05, T13:13:09.006156Z, 0xAAAA, 0461, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.009282Z, 0xAAAA, 0462, 0.00886, 0.00000, 4.9805447
24-07-05, T13:13:09.012407Z, 0xAAAA, 0463, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.015529Z, 0xAAAA, 0464, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.018654Z, 0xAAAA, 0465, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.022783Z, 0xAAAA, 0466, 0.00806, 0.00081, 4.9805447
24-07-05, T13:13:09.025910Z, 0xAAAA, 0467, 0.00725, 0.00081, 4.9805447
24-07-05, T13:13:09.028032Z, 0xAAAA, 0468, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.031154Z, 0xAAAA, 0469, 0.00645, 0.00000, 4.9805447
24-07-05, T13:13:09.034279Z, 0xAAAA, 0470, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.037404Z, 0xAAAA, 0471, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.040531Z, 0xAAAA, 0472, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.043656Z, 0xAAAA, 0473, 0.00886, 0.00000, 4.9805447
24-07-05, T13:13:09.047781Z, 0xAAAA, 0474, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.050904Z, 0xAAAA, 0475, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.053029Z, 0xAAAA, 0476, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.056157Z, 0xAAAA, 0477, 0.00806, 0.00242, 4.9805447
24-07-05, T13:13:09.059282Z, 0xAAAA, 0478, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.062407Z, 0xAAAA, 0479, 0.00645, 0.00081, 4.9805447
24-07-05, T13:13:09.065529Z, 0xAAAA, 0480, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.003118Z, 0xAAAA, 0481, 0.00725, 0.00000, 4.9805447
24-07-05, T13:13:09.007247Z, 0xAAAA, 0482, 0.00806, 0.00000, 4.9805447
24-07-05, T13:13:09.010373Z, 0xAAAA, 0483, 0.00806, 0.00081, 4.9805447
24-07-05, T13:13:09.012495Z, 0xAAAA, 0484, 0.00645, 0.00000, 4.9805447
