sync, uptime, seq, step, SWPMON, adc
0xEEEE, 550392, 0176, -008, 8.05136, 0.2421607
0xEEEE, 553517, 0177, -008, 24.14278, 0.2413214
0xEEEE, 556651, 0178, -008, 22.49158, 0.2413977
0xEEEE, 559768, 0179, -008, 1.24264, 0.2406348
0xEEEE, 562894, 0180, -008, 49.10352, 0.2240024
0xEEEE, 566044, 0181, -008, 13.61985, 0.2239261
0xEEEE, 569152, 0182, -009, 50.13421, 0.1866178
0xEEEE, 572276, 0183, -007, 9.90564, 0.1866178
0xEEEE, 575401, 0184, -008, 13.41194, 0.1493858
0xEEEE, 578527, 0185, -007, 18.98205, 0.1109331
0xEEEE, 581660, 0186, -007, 1.23941, 0.1119249
0xEEEE, 584786, 0187, -008, 5.98432, 0.1119249
0xEEEE, 587902, 0188, -008, 45.79949, 0.0748455
0xEEEE, 591026, 0189, -008, 45.59319, 0.0744640
0xEEEE, 594142, 0190, -008, 17.74183, 0.0370031
0xEEEE, 597267, 0191, -008, 25.78755, 0.0370031
0xEEEE, 600392, 0192, -008, 38.16557, 0.0011444
0xEEEE, 603517, 0193, -008, 23.51824, 0.0010681
0xEEEE, 606650, 0194, -008, 44.35538, 0.0011444
0xEEEE, 609768, 0195, -008, 16.09223, 0.0012970
0xEEEE, 612905, 0196, -008, 11.14183, 0.0371557
0xEEEE, 616037, 0197, -007, 7.01582, 0.0371557
0xEEEE, 619154, 0198, -008, 8.25443, 0.0746166
0xEEEE, 622279, 0199, -009, 43.53179, 0.0745403
0xEEEE, 625404, 0200, -008, 44.35780, 0.1119249
0xEEEE, 628529, 0201, -008, 5.36703, 0.1119249
0xEEEE, 631672, 0202, -008, 29.71128, 0.1499199
0xEEEE, 634768, 0203, -008, 52.19802, 0.1493095
0xEEEE, 637893, 0204, -009, 41.47121, 0.1862364
0xEEEE, 641026, 0205, -008, 36.31370, 0.1867704
0xEEEE, 644143, 0206, -008, 39.20271, 0.2250706
0xEEEE, 647268, 0207, -008, 21.87348, 0.2413977
0xEEEE, 650392, 0208, -008, 44.97912, 0.2413977
0xEEEE, 653517, 0209, -008, 36.31451, 0.2404822
0xEEEE, 656656, 0210, -009, 28.68059, 0.2412451
0xEEEE, 659777, 0211, -007, 3.51194, 0.2413977
0xEEEE, 662902, 0212, -008, 12.17575, 0.2233921
0xEEEE, 666053, 0213, -008, 2.68593, 0.2238499
0xEEEE, 669160, 0214, -007, 8.25524, 0.1844053
0xEEEE, 672277, 0215, -008, 7.84264, 0.1493095
0xEEEE, 675401, 0216, -008, 17.74425, 0.1540398
0xEEEE, 678517, 0217, -007, 4.33473, 0.1493095
0xEEEE, 681650, 0218, -009, 47.65700, 0.1110857
0xEEEE, 684768, 0219, -008, 50.13260, 0.1126116
0xEEEE, 687894, 0220, -008, 39.40418, 0.0746166
0xEEEE, 691025, 0221, -009, 46.83099, 0.0747692
0xEEEE, 694142, 0222, -008, 32.38916, 0.0371557
0xEEEE, 697268, 0223, -008, 29.29465, 0.0011444
0xEEEE, 700399, 0224, -008, 15.67883, 0.0011444
0xEEEE, 703529, 0225, -008, 47.86168, 0.0012970
0xEEEE, 706661, 0226, -009, 46.00579, 0.0010681
0xEEEE, 709780, 0227, -008, 17.74264, 0.0010681
0xEEEE, 712905, 0228, -007, 7.01582, 0.0370794
0xEEEE, 716046, 0229, -008, 16.91824, 0.0371557
0xEEEE, 719154, 0230, -008, 38.99319, 0.0745403
0xEEEE, 722268, 0231, -008, 42.91289, 0.1119249
0xEEEE, 725392, 0232, -008, 18.77656, 0.1120775
0xEEEE, 728526, 0233, -007, 7.01744, 0.1115435
0xEEEE, 731651, 0234, -008, 37.96330, 0.1493095
0xEEEE, 734768, 0235, -008, 5.36784, 0.1487755
0xEEEE, 737893, 0236, -007, 12.58916, 0.1866178
0xEEEE, 741025, 0237, -008, 0.62374, 0.1869993
0xEEEE, 744144, 0238, -008, 8.05136, 0.2239261
0xEEEE, 747276, 0239, -007, 4.13165, 0.2420081
0xEEEE, 750402, 0240, -008, 26.82469, 0.2413977
0xEEEE, 753533, 0241, -008, 19.19158, 0.2412451
0xEEEE, 756659, 0242, -008, 52.61143, 0.2410163
0xEEEE, 759777, 0243, -008, 14.65216, 0.2413977
0xEEEE, 762902, 0244, -008, 27.64828, 0.2240024
0xEEEE, 766054, 0245, -007, 1.03553, 0.2211032
0xEEEE, 769143, 0246, -008, 21.04586, 0.1865415
0xEEEE, 772267, 0247, -008, 25.58447, 0.1495384
0xEEEE, 775392, 0248, -008, 29.70967, 0.1493095
0xEEEE, 778517, 0249, -008, 3.09692, 0.1494621
0xEEEE, 781651, 0250, -008, 43.94359, 0.1109331
0xEEEE, 784768, 0251, -008, 17.74344, 0.1120012
0xEEEE, 787894, 0252, -008, 1.44491, 0.0746166
0xEEEE, 791037, 0253, -008, 41.87978, 0.0745403
0xEEEE, 794154, 0254, -008, 4.74491, 0.0360876
0xEEEE, 797279, 0255, -008, 35.89626, 0.0398260
0xEEEE, 800413, 0256, -007, 3.91971, 0.0010681
0xEEEE, 803529, 0257, -008, 2.26930, 0.0010681
0xEEEE, 806662, 0258, -008, 16.29853, 0.0010681
0xEEEE, 809779, 0259, -008, 47.65619, 0.0011444
0xEEEE, 812902, 0260, -009, 26.82066, 0.0368505
0xEEEE, 816025, 0261, -008, 32.59707, 0.0720989
0xEEEE, 819142, 0262, -008, 22.48916, 0.0746929
0xEEEE, 822267, 0263, -008, 21.66396, 0.0746166
0xEEEE, 825392, 0264, -008, 36.51839, 0.1120775
0xEEEE, 828517, 0265, -008, 23.93407, 0.1119249
0xEEEE, 831651, 0266, -008, 10.11275, 0.1491569
0xEEEE, 834777, 0267, -007, 4.33634, 0.1493095
0xEEEE, 837902, 0268, -008, 13.20806, 0.1866178
0xEEEE, 841035, 0269, -008, 2.27414, 0.2234684
0xEEEE, 844152, 0270, -007, 6.19465, 0.2241550
0xEEEE, 847276, 0271, -008, 16.92227, 0.2239261
0xEEEE, 850401, 0272, -007, 4.33795, 0.2409400
0xEEEE, 853526, 0273, -008, 48.89883, 0.2413214
0xEEEE, 856650, 0274, -009, 50.34212, 0.2413977
0xEEEE, 859779, 0275, -008, 34.25070, 0.2389563
0xEEEE, 862893, 0276, -008, 29.29868, 0.2239261
0xEEEE, 866045, 0277, -008, 14.03245, 0.1866178
0xEEEE, 869143, 0278, -008, 35.48689, 0.1860075
0xEEEE, 872267, 0279, -008, 5.57333, 0.1866941
0xEEEE, 875393, 0280, -009, 35.89868, 0.1488518
0xEEEE, 878525, 0281, -007, 14.64974, 0.1491569
0xEEEE, 881661, 0282, -008, 4.33392, 0.1119249
0xEEEE, 884783, 0283, -008, 6.80952, 0.1132219
0xEEEE, 887905, 0284, -008, 40.02308, 0.0759136
0xEEEE, 891038, 0285, -009, 38.78527, 0.0353246
0xEEEE, 894154, 0286, -008, 39.19707, 0.0371557
0xEEEE, 897287, 0287, -008, 38.78447, 0.0371557
0xEEEE, 900392, 0288, -009, 50.95619, 0.0010681
0xEEEE, 903517, 0289, -007, 11.96542, 0.0011444
0xEEEE, 906650, 0290, -008, 17.94894, 0.0010681
0xEEEE, 909768, 0291, -008, 7.63392, 0.0014496
0xEEEE, 912893, 0292, -007, 11.55443, 0.0370794
0xEEEE, 916025, 0293, -008, 21.66315, 0.0745403
0xEEEE, 919142, 0294, -008, 2.27172, 0.0743877
0xEEEE, 922271, 0295, -008, 51.78381, 0.0767529
0xEEEE, 925402, 0296, -009, 42.29480, 0.1137560
0xEEEE, 928526, 0297, -008, 22.28366, 0.1120775
0xEEEE, 931659, 0298, -007, 2.06703, 0.1490806
0xEEEE, 934778, 0299, -008, 13.82615, 0.1492332
0xEEEE, 937903, 0300, -008, 50.34212, 0.1874571
0xEEEE, 941034, 0301, -008, 39.61451, 0.1895933
0xEEEE, 944162, 0302, -009, 26.41209, 0.2238499
0xEEEE, 947267, 0303, -007, 2.48125, 0.2240787
0xEEEE, 950392, 0304, -008, 23.73018, 0.2413977
0xEEEE, 953518, 0305, -009, 46.62952, 0.2405585
0xEEEE, 956651, 0306, -008, 47.66022, 0.2413977
0xEEEE, 959768, 0307, -008, 6.19385, 0.2413214
0xEEEE, 962893, 0308, -008, 10.52535, 0.2245365
0xEEEE, 966048, 0309, -007, 9.08125, 0.2239261
0xEEEE, 969154, 0310, -008, 9.49304, 0.1866941
0xEEEE, 972279, 0311, -008, 29.50418, 0.1864652
0xEEEE, 975404, 0312, -008, 46.00740, 0.1489281
0xEEEE, 978530, 0313, -008, 8.87333, 0.1492332
0xEEEE, 981670, 0314, -008, 40.64278, 0.1118486
0xEEEE, 984779, 0315, -008, 38.78608, 0.0733196
0xEEEE, 987893, 0316, -008, 13.41033, 0.0746166
0xEEEE, 991026, 0317, -008, 36.10337, 0.0746166
0xEEEE, 994142, 0318, -008, 32.80176, 0.0353246
0xEEEE, 997267, 0319, -008, 11.14022, 0.0366217
0xEEEE, 1000393, 0320, -007, 7.42681, 0.0010681
0xEEEE, 1003517, 0321, -008, 18.97963, 0.0011444
0xEEEE, 1006650, 0322, -008, 22.07495, 0.0010681
0xEEEE, 1009768, 0323, -007, 5.15832, 0.0370794
0xEEEE, 1012902, 0324, -008, 15.26784, 0.0361639
0xEEEE, 1016034, 0325, -008, 39.19868, 0.0365454
0xEEEE, 1019151, 0326, -008, 36.10498, 0.0746166
0xEEEE, 1022277, 0327, -009, 40.64359, 0.0746166
0xEEEE, 1025402, 0328, -008, 49.10271, 0.1119249
0xEEEE, 1028537, 0329, -008, 30.12308, 0.1151293
0xEEEE, 1031659, 0330, -008, 21.66557, 0.1493095
0xEEEE, 1034768, 0331, -007, 6.81194, 0.1866941
0xEEEE, 1037893, 0332, -008, 19.80967, 0.1866178
0xEEEE, 1041033, 0333, -008, 21.04747, 0.1869230
0xEEEE, 1044142, 0334, -007, 9.70176, 0.2238499
0xEEEE, 1047268, 0335, -008, 14.24037, 0.2240024
0xEEEE, 1050392, 0336, -008, 34.25150, 0.2413977
0xEEEE, 1053517, 0337, -007, 0.41824, 0.2412451
0xEEEE, 1056661, 0338, -009, 47.66022, 0.2425422
0xEEEE, 1059780, 0339, -008, 43.53421, 0.2239261
0xEEEE, 1062905, 0340, -007, 0.21033, 0.2240024
0xEEEE, 1066063, 0341, -008, 2.68593, 0.2246128
0xEEEE, 1069154, 0342, -008, 45.59560, 0.1867704
0xEEEE, 1072279, 0343, -008, 34.04278, 0.1842527
0xEEEE, 1075404, 0344, -009, 41.05619, 0.1493095
0xEEEE, 1078517, 0345, -007, 18.98205, 0.1472496
0xEEEE, 1081650, 0346, -008, 15.26784, 0.1118486
0xEEEE, 1084768, 0347, -008, 26.82066, 0.0743877
0xEEEE, 1087893, 0348, -007, 4.33311, 0.0749218
0xEEEE, 1091026, 0349, -009, 50.75070, 0.0737011
0xEEEE, 1094142, 0350, -008, 43.52938, 0.0375372
0xEEEE, 1097267, 0351, -008, 46.83018, 0.0370794
0xEEEE, 1100399, 0352, -008, 4.33231, 0.0010681
0xEEEE, 1103526, 0353, -007, 22.69304, 0.0011444
0xEEEE, 1106659, 0354, -008, 31.15216, 0.0011444
0xEEEE, 1109777, 0355, -009, 50.95700, 0.0011444
0xEEEE, 1112912, 0356, -007, 11.76073, 0.0371557
0xEEEE, 1116035, 0357, -008, 18.56864, 0.0370794
0xEEEE, 1119151, 0358, -008, 47.86410, 0.0746166
0xEEEE, 1122268, 0359, -007, 0.20872, 0.0743114
0xEEEE, 1125401, 0360, -009, 48.48381, 0.1114672
0xEEEE, 1128517, 0361, -008, 14.23795, 0.1442741
0xEEEE, 1131650, 0362, -007, 2.27333, 0.1494621
0xEEEE, 1134768, 0363, -008, 11.96945, 0.1474022
0xEEEE, 1137893, 0364, -008, 17.33407, 0.1867704
0xEEEE, 1141026, 0365, -008, 24.76088, 0.1866941
0xEEEE, 1144149, 0366, -008, 27.85619, 0.2237736
0xEEEE, 1147279, 0367, -007, 15.27187, 0.2238499
0xEEEE, 1150404, 0368, -008, 39.61531, 0.2399481
0xEEEE, 1153529, 0369, -009, 50.34293, 0.2412451
0xEEEE, 1156662, 0370, -007, 4.74974, 0.2413214
0xEEEE, 1159780, 0371, -008, 8.87575, 0.2411688
0xEEEE, 1162904, 0372, -008, 52.40432, 0.2240024
0xEEEE, 1166056, 0373, -007, 4.33634, 0.2239261
0xEEEE, 1169143, 0374, -008, 24.55297, 0.1865415
0xEEEE, 1172267, 0375, -008, 50.75311, 0.1866941
0xEEEE, 1175393, 0376, -008, 46.42000, 0.1493095
0xEEEE, 1178517, 0377, -008, 1.24022, 0.1129931
0xEEEE, 1181650, 0378, -007, 1.03311, 0.1119249
0xEEEE, 1184768, 0379, -008, 39.19868, 0.1118486
0xEEEE, 1187895, 0380, -009, 48.27509, 0.0746166
0xEEEE, 1191034, 0381, -007, 11.75993, 0.0745403
0xEEEE, 1194151, 0382, -008, 23.93084, 0.0370794
0xEEEE, 1197286, 0383, -008, 16.71033, 0.0372320
0xEEEE, 1200402, 0384, -007, 9.69612, 0.0011444
0xEEEE, 1203526, 0385, -008, 26.61275, 0.0011444
0xEEEE, 1206660, 0386, -008, 20.83714, 0.0011444
0xEEEE, 1209784, 0387, -008, 44.35538, 0.0013733
0xEEEE, 1212893, 0388, -008, 22.07575, 0.0371557
0xEEEE, 1216026, 0389, -008, 43.53099, 0.0371557
0xEEEE, 1219142, 0390, -008, 34.45458, 0.0743877
0xEEEE, 1222267, 0391, -009, 50.13341, 0.0745403
0xEEEE, 1225392, 0392, -007, 12.17495, 0.1118486
0xEEEE, 1228517, 0393, -008, 22.90256, 0.1492332
0xEEEE, 1231651, 0394, -009, 51.16652, 0.1521324
0xEEEE, 1234780, 0395, -007, 7.01824, 0.1493095
0xEEEE, 1237905, 0396, -008, 5.78125, 0.1868467
0xEEEE, 1241036, 0397, -008, 22.28527, 0.1866941
0xEEEE, 1244154, 0398, -007, 6.60725, 0.2249180
0xEEEE, 1247279, 0399, -008, 1.24344, 0.2240787
0xEEEE, 1250405, 0400, -008, 40.23421, 0.2414740
0xEEEE, 1253517, 0401, -008, 46.62952, 0.2417792
0xEEEE, 1256672, 0402, -008, 4.54344, 0.2412451
0xEEEE, 1259768, 0403, -008, 29.91839, 0.2414740
0xEEEE, 1262893, 0404, -008, 30.94908, 0.2239261
0xEEEE, 1266045, 0405, -008, 41.47040, 0.2239261
0xEEEE, 1269143, 0406, -007, 9.08044, 0.1861601
0xEEEE, 1272267, 0407, -008, 22.48996, 0.1866178
0xEEEE, 1275392, 0408, -008, 34.04198, 0.1509117
0xEEEE, 1278526, 0409, -007, 4.33473, 0.1493095
0xEEEE, 1281659, 0410, -008, 11.14183, 0.1118486
0xEEEE, 1284777, 0411, -008, 41.88059, 0.1139086
0xEEEE, 1287902, 0412, -008, 45.18059, 0.0708019
0xEEEE, 1291035, 0413, -008, 8.04652, 0.0746166
0xEEEE, 1294160, 0414, -008, 7.83941, 0.0372320
0xEEEE, 1297276, 0415, -008, 32.38916, 0.0010681
0xEEEE, 1300392, 0416, -008, 8.45832, 0.0010681
0xEEEE, 1303517, 0417, -007, 5.15751, 0.0010681
0xEEEE, 1306650, 0418, -008, 11.75993, 0.0012970
0xEEEE, 1309768, 0419, -008, 20.42454, 0.0011444
0xEEEE, 1312893, 0420, -007, 9.90403, 0.0371557
0xEEEE, 1316026, 0421, -008, 17.74344, 0.0351720
0xEEEE, 1319142, 0422, -008, 36.31128, 0.0726329
0xEEEE, 1322277, 0423, -008, 46.21370, 0.1111620
0xEEEE, 1325404, 0424, -008, 5.98593, 0.1119249
0xEEEE, 1328529, 0425, -007, 15.47575, 0.1122301
0xEEEE, 1331662, 0426, -007, 3.30484, 0.1493095
0xEEEE, 1334780, 0427, -008, 31.36168, 0.1493095
0xEEEE, 1337905, 0428, -008, 39.82081, 0.1901274
0xEEEE, 1341047, 0429, -008, 24.14198, 0.1866178
0xEEEE, 1344142, 0430, -009, 48.27993, 0.2239261
0xEEEE, 1347268, 0431, -007, 5.57575, 0.2417029
0xEEEE, 1350392, 0432, -008, 13.00256, 0.2413977
0xEEEE, 1353517, 0433, -008, 28.06249, 0.2414740
0xEEEE, 1356650, 0434, -007, 1.86154, 0.2411688
0xEEEE, 1359768, 0435, -009, 44.56571, 0.2413977
0xEEEE, 1362893, 0436, -008, 33.21839, 0.2277409
0xEEEE, 1366049, 0437, -007, 0.41663, 0.2244602
0xEEEE, 1369152, 0438, -008, 21.45846, 0.1866178
0xEEEE, 1372276, 0439, -007, 1.24103, 0.1494621
0xEEEE, 1375402, 0440, -008, 43.73810, 0.1494621
0xEEEE, 1378534, 0441, -009, 49.30821, 0.1493095
0xEEEE, 1381659, 0442, -007, 3.92132, 0.1123064
0xEEEE, 1384777, 0443, -008, 34.66007, 0.1118486
0xEEEE, 1387893, 0444, -008, 18.98044, 0.0745403
0xEEEE, 1391026, 0445, -007, 1.03231, 0.0732433
