uptime, sync, seq, step, SWPMON, temp1, adc
204140398, 0xAAAA, 39143, 0001, 0.78733, 1.89780, 0.0000000
204143512, 0xAAAA, 39144, 0000, 0.39971, 1.89700, 0.0000000
204146637, 0xAAAA, 39145, 0000, 0.39165, 1.89700, 0.0000000
204149761, 0xAAAA, 39146, 0000, 0.01048, 1.89780, 0.0000000
204152885, 0xAAAA, 39147, 0000, 0.01209, 1.89700, 0.0000000
204156032, 0xAAAA, 39148, 0001, 0.01209, 1.89700, 0.0000000
204159224, 0xAAAA, 39149, 0001, 0.01209, 1.89700, 0.0000000
204162275, 0xAAAA, 39150, 0002, 0.39165, 1.89700, 0.0000000
204165415, 0xAAAA, 39151, 0002, 0.39407, 1.89700, 0.0000000
204168507, 0xAAAA, 39152, 0003, 0.78652, 1.89700, 0.0000000
204171634, 0xAAAA, 39153, 0003, 1.17333, 1.89780, 0.0000000
204174770, 0xAAAA, 39154, 0004, 1.18059, 1.89700, 0.0000000
204177884, 0xAAAA, 39155, 0004, 1.18059, 1.89700, 0.0000000
204181027, 0xAAAA, 39156, 0005, 1.57465, 1.89700, 0.0000000
204184246, 0xAAAA, 39157, 0005, 1.96952, 1.89619, 0.0000000
204187259, 0xAAAA, 39158, 0006, 1.96549, 1.89619, 0.0000000
204190389, 0xAAAA, 39159, 0006, 2.36359, 1.89700, 0.0000000
204193535, 0xAAAA, 39160, 0007, 2.36278, 1.89700, 0.0000000
204196649, 0xAAAA, 39161, 0007, 2.36359, 1.89619, 0.0000000
204199761, 0xAAAA, 39162, 0007, 2.54733, 1.89700, 0.0000000
204202893, 0xAAAA, 39163, 0007, 2.54974, 1.89700, 0.0000000
204206030, 0xAAAA, 39164, 0006, 2.53927, 1.89700, 0.0000000
204209229, 0xAAAA, 39165, 0006, 2.35392, 1.89700, 0.0000000
204212274, 0xAAAA, 39166, 0005, 2.37487, 1.89700, 0.0000000
204215386, 0xAAAA, 39167, 0005, 2.35311, 1.89700, 0.0000000
204218512, 0xAAAA, 39168, 0004, 1.97678, 1.89700, 0.0000000
204221637, 0xAAAA, 39169, 0004, 1.57626, 1.89700, 0.0000000
204224767, 0xAAAA, 39170, 0003, 1.57465, 1.89700, 0.0000000
204227900, 0xAAAA, 39171, 0003, 1.19993, 1.89941, 0.0000000
204231045, 0xAAAA, 39172, 0002, 1.11934, 1.89619, 0.0000000
204234229, 0xAAAA, 39173, 0002, 1.18381, 1.89780, 0.0000000
204237274, 0xAAAA, 39174, 0001, 0.78652, 1.89780, 0.0000000
204240383, 0xAAAA, 39175, 0001, 0.39407, 1.89700, 0.0000000
204243508, 0xAAAA, 39176, 0000, 0.39084, 1.89700, 0.0000000
204246633, 0xAAAA, 39177, 0000, 0.42711, 1.89861, 0.0000000
204249758, 0xAAAA, 39178, 0000, 0.01128, 1.89780, 0.0000000
204252882, 0xAAAA, 39179, 0000, 0.01289, 1.89780, 0.0000000
204256043, 0xAAAA, 39180, 0001, 0.01128, 1.89780, 0.0000000
204259223, 0xAAAA, 39181, 0001, 0.39245, 1.89700, 0.0000000
204262275, 0xAAAA, 39182, 0002, 0.38842, 1.89700, 0.0000000
204265412, 0xAAAA, 39183, 0002, 0.39165, 1.89700, 0.0000000
204268511, 0xAAAA, 39184, 0003, 0.80667, 1.89700, 0.0000000
204271637, 0xAAAA, 39185, 0003, 0.78571, 1.89619, 0.0000000
204274775, 0xAAAA, 39186, 0004, 1.18059, 1.89700, 0.0000000
204277886, 0xAAAA, 39187, 0004, 1.56498, 1.89700, 0.0000000
204281031, 0xAAAA, 39188, 0005, 1.57788, 1.89700, 0.0000000
204284242, 0xAAAA, 39189, 0005, 1.57546, 1.89619, 0.0000000
204287263, 0xAAAA, 39190, 0006, 1.96952, 1.89619, 0.0000000
204290388, 0xAAAA, 39191, 0006, 1.96952, 1.89700, 0.0000000
204293525, 0xAAAA, 39192, 0007, 2.36198, 1.89700, 0.0000000
204296632, 0xAAAA, 39193, 0007, 2.54733, 1.89619, 0.0000000
204299758, 0xAAAA, 39194, 0007, 2.54652, 1.89458, 0.0000000
204302887, 0xAAAA, 39195, 0007, 2.54733, 1.89700, 0.0000000
204306027, 0xAAAA, 39196, 0006, 2.54571, 1.89700, 0.0000000
204309244, 0xAAAA, 39197, 0006, 2.54733, 1.89700, 0.0000000
204312260, 0xAAAA, 39198, 0005, 2.36278, 1.89700, 0.0000000
204315384, 0xAAAA, 39199, 0005, 1.96872, 1.89700, 0.0000000
204318508, 0xAAAA, 39200, 0004, 1.96952, 1.89700, 0.0000000
204321634, 0xAAAA, 39201, 0004, 1.97033, 1.89700, 0.0000000
204324767, 0xAAAA, 39202, 0003, 1.57546, 1.89700, 0.0000000
204327914, 0xAAAA, 39203, 0003, 1.55048, 1.89700, 0.0000000
204331046, 0xAAAA, 39204, 0002, 1.18059, 1.89700, 0.0000000
204334228, 0xAAAA, 39205, 0002, 0.78652, 1.89700, 0.0000000
204337274, 0xAAAA, 39206, 0001, 0.75026, 1.89700, 0.0000000
204340387, 0xAAAA, 39207, 0001, 0.78491, 1.89700, 0.0000000
204343511, 0xAAAA, 39208, 0000, 0.39084, 1.89700, 0.0000000
204346651, 0xAAAA, 39209, 0000, 0.38762, 1.89700, 0.0000000
204349762, 0xAAAA, 39210, 0000, 0.01128, 1.89780, 0.0000000
204352886, 0xAAAA, 39211, 0000, 0.01128, 1.89780, 0.0000000
204356044, 0xAAAA, 39212, 0001, 0.01209, 1.89700, 0.0000000
204359224, 0xAAAA, 39213, 0001, 0.01128, 1.89700, 0.0000000
204362275, 0xAAAA, 39214, 0002, 0.39165, 1.89700, 0.0000000
204365383, 0xAAAA, 39215, 0002, 0.79458, 1.89780, 0.0000000
204368507, 0xAAAA, 39216, 0003, 0.78813, 1.89700, 0.0000000
204371633, 0xAAAA, 39217, 0003, 1.18139, 1.89377, 0.0000000
204374769, 0xAAAA, 39218, 0004, 1.17817, 1.89700, 0.0000000
204377883, 0xAAAA, 39219, 0004, 1.17978, 1.89700, 0.0000000
204381028, 0xAAAA, 39220, 0005, 1.57465, 1.89700, 0.0000000
204384211, 0xAAAA, 39221, 0005, 1.97033, 1.89700, 0.0000000
204387259, 0xAAAA, 39222, 0006, 1.96952, 1.89619, 0.0000000
204390390, 0xAAAA, 39223, 0006, 1.97758, 1.89941, 0.0000000
204393525, 0xAAAA, 39224, 0007, 2.39824, 1.89700, 0.0000000
204396650, 0xAAAA, 39225, 0007, 2.39018, 1.89538, 0.0000000
204399791, 0xAAAA, 39226, 0007, 2.59487, 1.89780, 0.0000000
204402886, 0xAAAA, 39227, 0007, 2.54813, 1.89700, 0.0000000
204406031, 0xAAAA, 39228, 0006, 2.54733, 1.89700, 0.0000000
204409242, 0xAAAA, 39229, 0006, 2.54733, 1.89700, 0.0000000
204412262, 0xAAAA, 39230, 0005, 2.36359, 1.89700, 0.0000000
204415388, 0xAAAA, 39231, 0005, 2.36278, 1.89700, 0.0000000
204418528, 0xAAAA, 39232, 0004, 1.96952, 1.89700, 0.0000000
204421637, 0xAAAA, 39233, 0004, 1.59641, 1.89780, 0.0000000
204424769, 0xAAAA, 39234, 0003, 1.57949, 1.89700, 0.0000000
204427911, 0xAAAA, 39235, 0003, 1.57707, 1.89700, 0.0000000
204431046, 0xAAAA, 39236, 0002, 1.17978, 1.89700, 0.0000000
204434230, 0xAAAA, 39237, 0002, 1.18059, 1.89780, 0.0000000
204437272, 0xAAAA, 39238, 0001, 0.78652, 1.89700, 0.0000000
204440382, 0xAAAA, 39239, 0001, 0.39165, 1.89700, 0.0000000
204443508, 0xAAAA, 39240, 0000, 0.39568, 1.89700, 0.0000000
204446645, 0xAAAA, 39241, 0000, 0.39165, 1.89700, 0.0000000
204449758, 0xAAAA, 39242, 0000, 0.01128, 1.89780, 0.0000000
204452882, 0xAAAA, 39243, 0000, 0.01128, 1.89700, 0.0000000
204456030, 0xAAAA, 39244, 0001, 0.01128, 1.89780, 0.0000000
204459228, 0xAAAA, 39245, 0001, 0.39165, 1.89700, 0.0000000
204462276, 0xAAAA, 39246, 0002, 0.39165, 1.90103, 0.0000000
204465386, 0xAAAA, 39247, 0002, 0.39004, 1.89700, 0.0000000
204468511, 0xAAAA, 39248, 0003, 0.78652, 1.89700, 0.0000000
204471653, 0xAAAA, 39249, 0003, 0.77363, 1.89700, 0.0000000
204474762, 0xAAAA, 39250, 0004, 1.18059, 1.89700, 0.0000000
204477887, 0xAAAA, 39251, 0004, 1.57465, 1.89700, 0.0000000
204481031, 0xAAAA, 39252, 0005, 1.57385, 1.89700, 0.0000000
204484214, 0xAAAA, 39253, 0005, 1.58513, 1.89619, 0.0000000
204487263, 0xAAAA, 39254, 0006, 1.96549, 1.89619, 0.0000000
204490407, 0xAAAA, 39255, 0006, 1.97194, 1.89700, 0.0000000
204493524, 0xAAAA, 39256, 0007, 2.36359, 1.89619, 0.0000000
204496633, 0xAAAA, 39257, 0007, 2.54652, 1.89700, 0.0000000
204499770, 0xAAAA, 39258, 0007, 2.54410, 1.89700, 0.0000000
204502883, 0xAAAA, 39259, 0007, 2.54652, 1.89700, 0.0000000
204506028, 0xAAAA, 39260, 0006, 2.54813, 1.89700, 0.0000000
204509245, 0xAAAA, 39261, 0006, 2.35714, 1.89700, 0.0000000
204512259, 0xAAAA, 39262, 0005, 2.35392, 1.89700, 0.0000000
204515385, 0xAAAA, 39263, 0005, 1.95905, 1.89700, 0.0000000
204518520, 0xAAAA, 39264, 0004, 1.97194, 1.89700, 0.0000000
204521634, 0xAAAA, 39265, 0004, 1.96872, 1.89700, 0.0000000
204524769, 0xAAAA, 39266, 0003, 1.57465, 1.89700, 0.0000000
204527900, 0xAAAA, 39267, 0003, 1.18059, 1.89700, 0.0000000
204531046, 0xAAAA, 39268, 0002, 1.16044, 1.89700, 0.0000000
204534228, 0xAAAA, 39269, 0002, 0.78571, 1.89700, 0.0000000
204537274, 0xAAAA, 39270, 0001, 0.78491, 1.89780, 0.0000000
204540387, 0xAAAA, 39271, 0001, 0.77443, 1.89700, 0.0000000
204543512, 0xAAAA, 39272, 0000, 0.39165, 1.89700, 0.0000000
204546636, 0xAAAA, 39273, 0000, 0.01370, 1.89700, 0.0000000
204549762, 0xAAAA, 39274, 0000, 0.01128, 1.89780, 0.0000000
204552886, 0xAAAA, 39275, 0000, 0.01128, 1.90183, 0.0000000
204556031, 0xAAAA, 39276, 0001, 0.01209, 1.89700, 0.0000000
204559229, 0xAAAA, 39277, 0001, 0.01209, 1.87685, 0.0000000
204562290, 0xAAAA, 39278, 0002, 0.40293, 1.89700, 0.0000000
204565383, 0xAAAA, 39279, 0002, 0.78571, 1.89700, 0.0000000
204568507, 0xAAAA, 39280, 0003, 0.79780, 1.89700, 0.0000000
204571646, 0xAAAA, 39281, 0003, 0.78571, 1.89619, 0.0000000
204574758, 0xAAAA, 39282, 0004, 1.18059, 1.89700, 0.0000000
204577883, 0xAAAA, 39283, 0004, 1.19267, 1.89700, 0.0000000
204581044, 0xAAAA, 39284, 0005, 1.57385, 1.89700, 0.0000000
204584212, 0xAAAA, 39285, 0005, 1.96872, 1.89619, 0.0000000
204587259, 0xAAAA, 39286, 0006, 1.97033, 1.89619, 0.0000000
204590403, 0xAAAA, 39287, 0006, 1.97033, 1.89619, 0.0000000
204593525, 0xAAAA, 39288, 0007, 2.36278, 1.89700, 0.0000000
204596649, 0xAAAA, 39289, 0007, 2.36278, 1.89700, 0.0000000
204599762, 0xAAAA, 39290, 0007, 2.54733, 1.89619, 0.0000000
204602886, 0xAAAA, 39291, 0007, 2.54733, 1.89700, 0.0000000
204606031, 0xAAAA, 39292, 0006, 2.54733, 1.89377, 0.0000000
204609243, 0xAAAA, 39293, 0006, 2.54813, 1.89700, 0.0000000
204612262, 0xAAAA, 39294, 0005, 2.36278, 1.89700, 0.0000000
204615387, 0xAAAA, 39295, 0005, 2.36278, 1.89700, 0.0000000
204618511, 0xAAAA, 39296, 0004, 1.96791, 1.89700, 0.0000000
204621637, 0xAAAA, 39297, 0004, 1.57626, 1.89700, 0.0000000
204624770, 0xAAAA, 39298, 0003, 1.57546, 1.89619, 0.0000000
204627900, 0xAAAA, 39299, 0003, 1.56982, 1.89700, 0.0000000
204631046, 0xAAAA, 39300, 0002, 1.18220, 1.89700, 0.0000000
204634244, 0xAAAA, 39301, 0002, 0.78652, 1.89700, 0.0000000
204637259, 0xAAAA, 39302, 0001, 0.79700, 1.89780, 0.0000000
204640383, 0xAAAA, 39303, 0001, 0.39165, 1.89700, 0.0000000
204643508, 0xAAAA, 39304, 0000, 0.39326, 1.89700, 0.0000000
204646633, 0xAAAA, 39305, 0000, 0.39245, 1.89700, 0.0000000
204649758, 0xAAAA, 39306, 0000, 0.01451, 1.89700, 0.0000000
204652899, 0xAAAA, 39307, 0000, 0.01128, 1.89700, 0.0000000
204656031, 0xAAAA, 39308, 0001, 0.01128, 1.89700, 0.0000000
204659228, 0xAAAA, 39309, 0001, 0.39245, 1.89377, 0.0000000
204662286, 0xAAAA, 39310, 0002, 0.39165, 1.89700, 0.0000000
204665387, 0xAAAA, 39311, 0002, 0.36183, 1.89700, 0.0000000
204668511, 0xAAAA, 39312, 0003, 0.78571, 1.89700, 0.0000000
204671649, 0xAAAA, 39313, 0003, 1.18300, 1.89700, 0.0000000
204674761, 0xAAAA, 39314, 0004, 1.18703, 1.89700, 0.0000000
204677885, 0xAAAA, 39315, 0004, 1.57465, 1.89619, 0.0000000
204681042, 0xAAAA, 39316, 0005, 1.57546, 1.89619, 0.0000000
204684214, 0xAAAA, 39317, 0005, 1.57546, 1.89619, 0.0000000
204687262, 0xAAAA, 39318, 0006, 2.01465, 1.89700, 0.0000000
204690393, 0xAAAA, 39319, 0006, 2.37810, 1.89619, 0.0000000
204693525, 0xAAAA, 39320, 0007, 2.35070, 1.89700, 0.0000000
204696633, 0xAAAA, 39321, 0007, 2.53927, 1.89458, 0.0000000
204699757, 0xAAAA, 39322, 0007, 2.51670, 1.89700, 0.0000000
204702883, 0xAAAA, 39323, 0007, 2.57150, 1.89700, 0.0000000
204706045, 0xAAAA, 39324, 0006, 2.57231, 1.89780, 0.0000000
204709229, 0xAAAA, 39325, 0006, 2.36117, 1.89700, 0.0000000
204712258, 0xAAAA, 39326, 0005, 2.36278, 1.89700, 0.0000000
204715383, 0xAAAA, 39327, 0005, 2.36198, 1.89700, 0.0000000
204718508, 0xAAAA, 39328, 0004, 1.90022, 1.89700, 0.0000000
204721633, 0xAAAA, 39329, 0004, 1.96147, 1.89700, 0.0000000
204724786, 0xAAAA, 39330, 0003, 1.57143, 1.89700, 0.0000000
204727900, 0xAAAA, 39331, 0003, 1.18059, 1.89700, 0.0000000
204731046, 0xAAAA, 39332, 0002, 1.18059, 1.89700, 0.0000000
204734242, 0xAAAA, 39333, 0002, 1.17414, 1.89700, 0.0000000
204737263, 0xAAAA, 39334, 0001, 0.78652, 1.89700, 0.0000000
204740387, 0xAAAA, 39335, 0001, 0.78571, 1.89700, 0.0000000
204743526, 0xAAAA, 39336, 0000, 0.39084, 1.89700, 0.0000000
204746636, 0xAAAA, 39337, 0000, 0.01128, 1.89700, 0.0000000
204749762, 0xAAAA, 39338, 0000, 0.01128, 1.89780, 0.0000000
204752898, 0xAAAA, 39339, 0000, 0.01128, 1.89700, 0.0000000
204756033, 0xAAAA, 39340, 0001, 0.01128, 1.89700, 0.0000000
204759245, 0xAAAA, 39341, 0001, 0.01128, 1.89700, 0.0000000
204762258, 0xAAAA, 39342, 0002, 0.37392, 1.89861, 0.0000000
204765383, 0xAAAA, 39343, 0002, 0.78571, 1.89700, 0.0000000
204768508, 0xAAAA, 39344, 0003, 0.78733, 1.89941, 0.0000000
204771643, 0xAAAA, 39345, 0003, 0.78410, 1.89700, 0.0000000
204774758, 0xAAAA, 39346, 0004, 1.18059, 1.89619, 0.0000000
204777882, 0xAAAA, 39347, 0004, 1.17978, 1.89700, 0.0000000
204781028, 0xAAAA, 39348, 0005, 1.55773, 1.89700, 0.0000000
204784211, 0xAAAA, 39349, 0005, 1.96872, 1.89619, 0.0000000
204787259, 0xAAAA, 39350, 0006, 1.96952, 1.89458, 0.0000000
204790394, 0xAAAA, 39351, 0006, 1.96952, 1.89700, 0.0000000
204793525, 0xAAAA, 39352, 0007, 2.36117, 1.89619, 0.0000000
204796665, 0xAAAA, 39353, 0007, 2.36278, 1.89700, 0.0000000
204799761, 0xAAAA, 39354, 0007, 2.54733, 1.89700, 0.0000000
204802886, 0xAAAA, 39355, 0007, 2.54733, 1.89700, 0.0000000
204806045, 0xAAAA, 39356, 0006, 2.54652, 1.89700, 0.0000000
204809229, 0xAAAA, 39357, 0006, 2.54894, 1.89700, 0.0000000
204812264, 0xAAAA, 39358, 0005, 2.36359, 1.89700, 0.0000000
204815402, 0xAAAA, 39359, 0005, 2.36037, 1.89700, 0.0000000
204818512, 0xAAAA, 39360, 0004, 1.96711, 1.89700, 0.0000000
204821637, 0xAAAA, 39361, 0004, 1.57626, 1.89700, 0.0000000
204824785, 0xAAAA, 39362, 0003, 1.57465, 1.89700, 0.0000000
204827899, 0xAAAA, 39363, 0003, 1.57546, 1.89700, 0.0000000
204831046, 0xAAAA, 39364, 0002, 1.16769, 1.89700, 0.0000000
204834233, 0xAAAA, 39365, 0002, 0.78652, 1.89700, 0.0000000
204837259, 0xAAAA, 39366, 0001, 0.78652, 1.89700, 0.0000000
204840383, 0xAAAA, 39367, 0001, 0.39084, 1.89619, 0.0000000
204843520, 0xAAAA, 39368, 0000, 0.39084, 1.89700, 0.0000000
204846634, 0xAAAA, 39369, 0000, 0.39648, 1.89700, 0.0000000
204849758, 0xAAAA, 39370, 0000, 0.01128, 1.89700, 0.0000000
204852881, 0xAAAA, 39371, 0000, 0.01451, 1.89700, 0.0000000
204856033, 0xAAAA, 39372, 0001, 0.01128, 1.89700, 0.0000000
204859241, 0xAAAA, 39373, 0001, 0.22403, 1.89700, 0.0000000
204862275, 0xAAAA, 39374, 0002, 0.39084, 1.89700, 0.0000000
204865387, 0xAAAA, 39375, 0002, 0.39245, 1.89619, 0.0000000
204868527, 0xAAAA, 39376, 0003, 0.79297, 1.89700, 0.0000000
204871636, 0xAAAA, 39377, 0003, 1.18139, 1.89700, 0.0000000
204874761, 0xAAAA, 39378, 0004, 1.22410, 1.89780, 0.0000000
204877886, 0xAAAA, 39379, 0004, 1.17897, 1.89619, 0.0000000
204881032, 0xAAAA, 39380, 0005, 1.57465, 1.89700, 0.0000000
204884215, 0xAAAA, 39381, 0005, 1.57546, 1.89619, 0.0000000
204887278, 0xAAAA, 39382, 0006, 1.97033, 1.89619, 0.0000000
204890395, 0xAAAA, 39383, 0006, 2.36198, 1.89780, 0.0000000
204893525, 0xAAAA, 39384, 0007, 2.36278, 1.89619, 0.0000000
