sync, uptime, seq, step, SWPMON, adc
0xEEEE, 225786, 0072, 0004, 1.18220, 4.8381018
0xEEEE, 228902, 0073, 0004, 1.18300, 4.8448157
0xEEEE, 232036, 0074, 0005, 1.57788, 4.8439765
0xEEEE, 235151, 0075, 0005, 1.57788, 4.8393225
0xEEEE, 238276, 0076, 0006, 1.97194, 4.8447395
0xEEEE, 241401, 0077, 0006, 1.96066, 4.8452735
0xEEEE, 244537, 0078, 0007, 2.36520, 4.8421454
0xEEEE, 247659, 0079, 0007, 2.36359, 4.8411536
0xEEEE, 250784, 0080, 0007, 2.48205, 4.8501564
0xEEEE, 253913, 0081, 0007, 2.54894, 4.8458839
0xEEEE, 257053, 0082, 0006, 2.54894, 4.8364996
0xEEEE, 260163, 0083, 0006, 2.36440, 4.8408484
0xEEEE, 263289, 0084, 0005, 2.36842, 4.8485542
0xEEEE, 266413, 0085, 0005, 2.36440, 4.8467994
0xEEEE, 269538, 0086, 0004, 1.99370, 4.8464942
0xEEEE, 272673, 0087, 0004, 1.97033, 4.8435950
0xEEEE, 275787, 0088, 0003, 1.57707, 4.8428321
0xEEEE, 278912, 0089, 0003, 1.57788, 4.8413825
0xEEEE, 282048, 0090, 0002, 1.23055, 4.8384070
0xEEEE, 285162, 0091, 0002, 0.78733, 4.8520638
0xEEEE, 288286, 0092, 0001, 0.78571, 4.8448157
0xEEEE, 291411, 0093, 0001, 0.78410, 4.8416876
0xEEEE, 294527, 0094, 0000, 0.36264, 4.8425269
0xEEEE, 297659, 0095, 0000, 0.39165, 4.8506142
0xEEEE, 300777, 0096, 0000, 0.01209, 4.8443580
0xEEEE, 303902, 0097, 0000, 0.01209, 4.8392462
0xEEEE, 307054, 0098, 0001, 0.01370, 4.8487831
0xEEEE, 310153, 0099, 0001, 0.39326, 4.8485542
0xEEEE, 313278, 0100, 0002, 0.39004, 4.8474098
0xEEEE, 316403, 0101, 0002, 0.40293, 4.8496986
0xEEEE, 319537, 0102, 0003, 0.76960, 4.8532082
0xEEEE, 322670, 0103, 0003, 0.78733, 4.8545052
0xEEEE, 325788, 0104, 0004, 1.18381, 4.8422217
0xEEEE, 328922, 0105, 0004, 1.18139, 4.8542763
0xEEEE, 332047, 0106, 0005, 1.57626, 4.8538186
0xEEEE, 335163, 0107, 0005, 1.98161, 4.8552682
0xEEEE, 338276, 0108, 0006, 1.97114, 4.8456550
0xEEEE, 341430, 0109, 0006, 1.92601, 4.8466468
0xEEEE, 344536, 0110, 0007, 2.38132, 4.8491646
0xEEEE, 347668, 0111, 0007, 2.36359, 4.8422980
0xEEEE, 350787, 0112, 0007, 2.54894, 4.8480964
0xEEEE, 353912, 0113, 0007, 2.54733, 4.8463416
0xEEEE, 357045, 0114, 0006, 2.54894, 4.8411536
0xEEEE, 360152, 0115, 0006, 2.36440, 4.8424506
0xEEEE, 363277, 0116, 0005, 2.34586, 4.8529030
0xEEEE, 366401, 0117, 0005, 2.36842, 4.8509194
0xEEEE, 369526, 0118, 0004, 1.97355, 4.8419928
0xEEEE, 372659, 0119, 0004, 1.97597, 4.8422217
0xEEEE, 375778, 0120, 0003, 1.57546, 4.8511482
0xEEEE, 378902, 0121, 0003, 1.57868, 4.8463416
0xEEEE, 382036, 0122, 0002, 1.18059, 4.8454261
0xEEEE, 385163, 0123, 0002, 0.78007, 4.8526741
0xEEEE, 388298, 0124, 0001, 0.79297, 4.8509194
0xEEEE, 391413, 0125, 0001, 0.78813, 4.8384070
0xEEEE, 394539, 0126, 0000, 0.39165, 4.8409247
0xEEEE, 397671, 0127, 0000, 0.39165, 4.8569467
0xEEEE, 400788, 0128, 0000, 0.01209, 4.8516060
0xEEEE, 403913, 0129, 0000, 0.01209, 4.8387121
0xEEEE, 407074, 0130, 0001, 0.01209, 4.8461128
0xEEEE, 410162, 0131, 0001, 0.01209, 4.8518349
0xEEEE, 413289, 0132, 0002, 0.40857, 4.8461128
0xEEEE, 416411, 0133, 0002, 0.41905, 4.8455787
0xEEEE, 419536, 0134, 0003, 0.78733, 4.8523690
0xEEEE, 422669, 0135, 0003, 0.78733, 4.8482490
0xEEEE, 425795, 0136, 0004, 1.17897, 4.8488594
0xEEEE, 428902, 0137, 0004, 1.57707, 4.8487068
0xEEEE, 432036, 0138, 0005, 1.57707, 4.8579385
0xEEEE, 435151, 0139, 0005, 1.57626, 4.8441291
0xEEEE, 438278, 0140, 0006, 1.97114, 4.8392462
0xEEEE, 441402, 0141, 0006, 1.97114, 4.8460365
0xEEEE, 444527, 0142, 0007, 2.36440, 4.8503090
0xEEEE, 447659, 0143, 0007, 2.36278, 4.8406195
0xEEEE, 450785, 0144, 0007, 2.54894, 4.8439002
0xEEEE, 453913, 0145, 0007, 2.55055, 4.8545815
0xEEEE, 457044, 0146, 0006, 2.55458, 4.8446632
0xEEEE, 460163, 0147, 0006, 2.55297, 4.8387121
0xEEEE, 463289, 0148, 0005, 2.36520, 4.8480964
0xEEEE, 466413, 0149, 0005, 2.37165, 4.8559548
0xEEEE, 469538, 0150, 0004, 1.97436, 4.8440528
0xEEEE, 472686, 0151, 0004, 1.95260, 4.8378729
0xEEEE, 475786, 0152, 0003, 1.57868, 4.8468757
0xEEEE, 478911, 0153, 0003, 1.18220, 4.8566415
0xEEEE, 482043, 0154, 0002, 1.18220, 4.8541238
0xEEEE, 485162, 0155, 0002, 1.19993, 4.8466468
0xEEEE, 488286, 0156, 0001, 0.78813, 4.8542763
0xEEEE, 491411, 0157, 0001, 0.78894, 4.8461128
0xEEEE, 494526, 0158, 0000, 0.39326, 4.8387121
0xEEEE, 497659, 0159, 0000, 0.39084, 4.8450446
0xEEEE, 500778, 0160, 0000, 0.01289, 4.8564889
0xEEEE, 503902, 0161, 0000, 0.01209, 4.8397803
0xEEEE, 507054, 0162, 0001, 0.01209, 4.8386358
0xEEEE, 510161, 0163, 0001, 0.01128, 4.8513008
0xEEEE, 513276, 0164, 0002, 0.39245, 4.8516823
0xEEEE, 516405, 0165, 0002, 0.39245, 4.8440528
0xEEEE, 519538, 0166, 0003, 0.78491, 4.8469520
0xEEEE, 522670, 0167, 0003, 0.78894, 4.8536660
0xEEEE, 525789, 0168, 0004, 1.18139, 4.8448920
0xEEEE, 528914, 0169, 0004, 1.57788, 4.8430610
0xEEEE, 532046, 0170, 0005, 1.57788, 4.8515297
0xEEEE, 535163, 0171, 0005, 1.57707, 4.8594644
0xEEEE, 538277, 0172, 0006, 1.91634, 4.8433661
0xEEEE, 541411, 0173, 0006, 1.97194, 4.8385595
0xEEEE, 544536, 0174, 0007, 2.36359, 4.8499275
0xEEEE, 547668, 0175, 0007, 2.36601, 4.8522164
0xEEEE, 550787, 0176, 0007, 2.54974, 4.8500801
0xEEEE, 553912, 0177, 0007, 2.55055, 4.8515297
0xEEEE, 557053, 0178, 0006, 2.54007, 4.8541238
0xEEEE, 560152, 0179, 0006, 2.54410, 4.8449683
0xEEEE, 563278, 0180, 0005, 2.36681, 4.8408484
0xEEEE, 566401, 0181, 0005, 2.33216, 4.8548867
0xEEEE, 569526, 0182, 0004, 1.96872, 4.8538186
0xEEEE, 572659, 0183, 0004, 1.57788, 4.8440528
0xEEEE, 575777, 0184, 0003, 1.57385, 4.8515297
0xEEEE, 578902, 0185, 0003, 1.57788, 4.8564889
0xEEEE, 582036, 0186, 0002, 1.18139, 4.8482490
0xEEEE, 585163, 0187, 0002, 1.17253, 4.8471046
0xEEEE, 588288, 0188, 0001, 0.78733, 4.8473335
0xEEEE, 591413, 0189, 0001, 0.78813, 4.8536660
0xEEEE, 594546, 0190, 0000, 0.39004, 4.8484779
0xEEEE, 597671, 0191, 0000, 0.01209, 4.8477913
0xEEEE, 600788, 0192, 0000, 0.01209, 4.8574807
0xEEEE, 603913, 0193, 0000, 0.01209, 4.8444343
0xEEEE, 607075, 0194, 0001, 0.01128, 4.8451972
0xEEEE, 610162, 0195, 0001, 0.01128, 4.8532082
0xEEEE, 613286, 0196, 0002, 0.39245, 4.8529793
0xEEEE, 616412, 0197, 0002, 0.39245, 4.8530556
0xEEEE, 619536, 0198, 0003, 0.78733, 4.8448920
0xEEEE, 622669, 0199, 0003, 1.16769, 4.8530556
0xEEEE, 625787, 0200, 0004, 1.18300, 4.8532082
0xEEEE, 628901, 0201, 0004, 1.18059, 4.8476387
0xEEEE, 632036, 0202, 0005, 1.58674, 4.8454261
0xEEEE, 635151, 0203, 0005, 1.57707, 4.8532845
0xEEEE, 638277, 0204, 0006, 1.97194, 4.8571756
0xEEEE, 641412, 0205, 0006, 1.97194, 4.8364233
0xEEEE, 644527, 0206, 0007, 2.36520, 4.8442817
0xEEEE, 647659, 0207, 0007, 2.54894, 4.8580148
0xEEEE, 650787, 0208, 0007, 2.54894, 4.8541238
0xEEEE, 653922, 0209, 0007, 2.55055, 4.8461128
0xEEEE, 657044, 0210, 0006, 2.54974, 4.8531319
0xEEEE, 660163, 0211, 0006, 2.55055, 4.8523690
0xEEEE, 663289, 0212, 0005, 2.36520, 4.8429084
0xEEEE, 666413, 0213, 0005, 2.32168, 4.8451209
0xEEEE, 669538, 0214, 0004, 1.96388, 4.8570993
0xEEEE, 672676, 0215, 0004, 1.57707, 4.8522164
0xEEEE, 675786, 0216, 0003, 1.57707, 4.8377203
0xEEEE, 678911, 0217, 0003, 1.57788, 4.8493935
0xEEEE, 682043, 0218, 0002, 1.18300, 4.8564889
0xEEEE, 685161, 0219, 0002, 1.15480, 4.8437476
0xEEEE, 688287, 0220, 0001, 0.78652, 4.8455787
0xEEEE, 691410, 0221, 0001, 0.78813, 4.8465705
0xEEEE, 694527, 0222, 0000, 0.39810, 4.8506905
0xEEEE, 697659, 0223, 0000, 0.01048, 4.8509194
0xEEEE, 700777, 0224, 0000, 0.01209, 4.8469520
0xEEEE, 703902, 0225, 0000, 0.01209, 4.8557259
0xEEEE, 707054, 0226, 0001, 0.01289, 4.8527504
0xEEEE, 710153, 0227, 0001, 0.01209, 4.8439765
0xEEEE, 713276, 0228, 0002, 0.39245, 4.8509957
0xEEEE, 716407, 0229, 0002, 0.39165, 4.8559548
0xEEEE, 719538, 0230, 0003, 0.78652, 4.8507668
0xEEEE, 722670, 0231, 0003, 0.75026, 4.8385595
0xEEEE, 725797, 0232, 0004, 1.18300, 4.8532845
0xEEEE, 728914, 0233, 0004, 1.18220, 4.8542763
0xEEEE, 732046, 0234, 0005, 1.57868, 4.8463416
0xEEEE, 735163, 0235, 0005, 1.57788, 4.8572519
0xEEEE, 738299, 0236, 0006, 1.97194, 4.8568704
0xEEEE, 741411, 0237, 0006, 2.35956, 4.8513771
0xEEEE, 744536, 0238, 0007, 2.36601, 4.8487068
0xEEEE, 747668, 0239, 0007, 2.36440, 4.8555734
0xEEEE, 750787, 0240, 0007, 2.55055, 4.8631266
0xEEEE, 753912, 0241, 0007, 2.54894, 4.8422980
0xEEEE, 757045, 0242, 0006, 2.55216, 4.8455787
0xEEEE, 760151, 0243, 0006, 2.55700, 4.8541238
0xEEEE, 763276, 0244, 0005, 2.36359, 4.8541238
0xEEEE, 766401, 0245, 0005, 1.97275, 4.8539712
0xEEEE, 769526, 0246, 0004, 1.97194, 4.8485542
0xEEEE, 772659, 0247, 0004, 1.97114, 4.8570230
0xEEEE, 775777, 0248, 0003, 1.58432, 4.8477150
0xEEEE, 778902, 0249, 0003, 1.57788, 4.8451209
0xEEEE, 782038, 0250, 0002, 1.17817, 4.8617533
0xEEEE, 785173, 0251, 0002, 1.18381, 4.8492409
0xEEEE, 788288, 0252, 0001, 0.78894, 4.8461128
0xEEEE, 791413, 0253, 0001, 0.38923, 4.8419928
0xEEEE, 794539, 0254, 0000, 0.39245, 4.8551156
0xEEEE, 797672, 0255, 0000, 0.37231, 4.8578622
0xEEEE, 800788, 0256, 0000, 0.01209, 4.8465705
0xEEEE, 803902, 0257, 0000, 0.01209, 4.8454261
0xEEEE, 807075, 0258, 0001, 0.01209, 4.8512245
0xEEEE, 810162, 0259, 0001, 0.01209, 4.8458076
0xEEEE, 813287, 0260, 0002, 0.39245, 4.8447395
0xEEEE, 816412, 0261, 0002, 0.78652, 4.8606851
0xEEEE, 819537, 0262, 0003, 0.79538, 4.8596170
0xEEEE, 822677, 0263, 0003, 0.78813, 4.8397803
0xEEEE, 825786, 0264, 0004, 1.18381, 4.8424506
0xEEEE, 828902, 0265, 0004, 1.18220, 4.8561837
0xEEEE, 832036, 0266, 0005, 1.57788, 4.8542000
0xEEEE, 835152, 0267, 0005, 1.57788, 4.8522927
0xEEEE, 838277, 0268, 0006, 1.97194, 4.8536660
0xEEEE, 841401, 0269, 0006, 2.37810, 4.8510719
0xEEEE, 844526, 0270, 0007, 2.36520, 4.8576333
0xEEEE, 847659, 0271, 0007, 2.36601, 4.8398566
0xEEEE, 850788, 0272, 0007, 2.48286, 4.8567178
0xEEEE, 853913, 0273, 0007, 2.55055, 4.8590829
0xEEEE, 857044, 0274, 0006, 2.55055, 4.8457313
0xEEEE, 860163, 0275, 0006, 2.55700, 4.8484779
0xEEEE, 863288, 0276, 0005, 2.36923, 4.8551156
0xEEEE, 866413, 0277, 0005, 2.36520, 4.8582437
0xEEEE, 869549, 0278, 0004, 1.98886, 4.8440528
0xEEEE, 872678, 0279, 0004, 1.97275, 4.8513771
0xEEEE, 875787, 0280, 0003, 1.57707, 4.8567178
0xEEEE, 878911, 0281, 0003, 1.57788, 4.8525216
0xEEEE, 882043, 0282, 0002, 1.16447, 4.8509957
0xEEEE, 885161, 0283, 0002, 0.78733, 4.8548104
0xEEEE, 888286, 0284, 0001, 0.78813, 4.8542763
0xEEEE, 891411, 0285, 0001, 0.79297, 4.8467994
0xEEEE, 894527, 0286, 0000, 0.38198, 4.8464942
0xEEEE, 897659, 0287, 0000, 0.39245, 4.8600748
0xEEEE, 900777, 0288, 0000, 0.01128, 4.8608377
0xEEEE, 903902, 0289, 0000, 0.01209, 4.8438239
0xEEEE, 907062, 0290, 0001, 0.01128, 4.8479438
0xEEEE, 910153, 0291, 0001, 0.39245, 4.8578622
0xEEEE, 913276, 0292, 0002, 0.39245, 4.8541238
0xEEEE, 916408, 0293, 0002, 0.39004, 4.8526741
0xEEEE, 919538, 0294, 0003, 0.78652, 4.8558022
0xEEEE, 922670, 0295, 0003, 0.78733, 4.8549630
0xEEEE, 925789, 0296, 0004, 1.18381, 4.8459602
0xEEEE, 928914, 0297, 0004, 1.18703, 4.8458076
0xEEEE, 932046, 0298, 0005, 1.57788, 4.8562600
0xEEEE, 935163, 0299, 0005, 1.98322, 4.8536660
0xEEEE, 938281, 0300, 0006, 1.97114, 4.8575570
0xEEEE, 941411, 0301, 0006, 1.95744, 4.8514534
0xEEEE, 944536, 0302, 0007, 2.36520, 4.8565652
0xEEEE, 947668, 0303, 0007, 2.36520, 4.8519112
0xEEEE, 950787, 0304, 0007, 2.58762, 4.8515297
0xEEEE, 953922, 0305, 0007, 2.54974, 4.8574807
0xEEEE, 957044, 0306, 0006, 2.54974, 4.8515297
0xEEEE, 960151, 0307, 0006, 2.36520, 4.8420691
0xEEEE, 963276, 0308, 0005, 2.36359, 4.8438239
0xEEEE, 966401, 0309, 0005, 2.36601, 4.8614481
0xEEEE, 969526, 0310, 0004, 1.97275, 4.8567941
0xEEEE, 972659, 0311, 0004, 1.97275, 4.8416876
0xEEEE, 975777, 0312, 0003, 1.57707, 4.8458839
0xEEEE, 978902, 0313, 0003, 1.57788, 4.8566415
0xEEEE, 982037, 0314, 0002, 1.19670, 4.8492409
0xEEEE, 985163, 0315, 0002, 0.78813, 4.8475624
0xEEEE, 988288, 0316, 0001, 0.78894, 4.8522927
0xEEEE, 991420, 0317, 0001, 0.79619, 4.8479438
0xEEEE, 994539, 0318, 0000, 0.35861, 4.8471809
0xEEEE, 997671, 0319, 0000, 0.39407, 4.8542000
0xEEEE, 1000789, 0320, 0000, 0.01209, 4.8615244
0xEEEE, 1003902, 0321, 0000, 0.01209, 4.8487068
0xEEEE, 1007074, 0322, 0001, 0.01209, 4.8521401
0xEEEE, 1010162, 0323, 0001, 0.41824, 4.8491646
0xEEEE, 1013286, 0324, 0002, 0.39245, 4.8566415
0xEEEE, 1016412, 0325, 0002, 0.39165, 4.8590829
0xEEEE, 1019537, 0326, 0003, 0.81392, 4.8500801
0xEEEE, 1022668, 0327, 0003, 0.78894, 4.8534371
0xEEEE, 1025777, 0328, 0004, 1.18059, 4.8551919
0xEEEE, 1028902, 0329, 0004, 1.17817, 4.8516060
0xEEEE, 1032035, 0330, 0005, 1.57707, 4.8510719
0xEEEE, 1035152, 0331, 0005, 1.57062, 4.8612955
0xEEEE, 1038287, 0332, 0006, 1.97194, 4.8446632
0xEEEE, 1041401, 0333, 0006, 1.96952, 4.8351263
0xEEEE, 1044526, 0334, 0007, 2.36359, 4.8531319
0xEEEE, 1047659, 0335, 0007, 2.30637, 4.8561074
0xEEEE, 1050797, 0336, 0007, 2.53201, 4.8489357
0xEEEE, 1053913, 0337, 0007, 2.56022, 4.8462654
0xEEEE, 1057044, 0338, 0006, 2.54974, 4.8523690
0xEEEE, 1060164, 0339, 0006, 2.54974, 4.8506142
0xEEEE, 1063289, 0340, 0005, 2.36601, 4.8451972
0xEEEE, 1066412, 0341, 0005, 2.36681, 4.8484779
0xEEEE, 1069538, 0342, 0004, 1.97275, 4.8567178
0xEEEE, 1072679, 0343, 0004, 1.97033, 4.8546578
0xEEEE, 1075786, 0344, 0003, 1.57626, 4.8480964
0xEEEE, 1078911, 0345, 0003, 1.18462, 4.8524453
0xEEEE, 1082043, 0346, 0002, 1.18542, 4.8590066
0xEEEE, 1085162, 0347, 0002, 1.18300, 4.8525978
0xEEEE, 1088285, 0348, 0001, 0.78733, 4.8409247
0xEEEE, 1091411, 0349, 0001, 0.78491, 4.8517586
0xEEEE, 1094527, 0350, 0000, 0.38842, 4.8545052
0xEEEE, 1097670, 0351, 0000, 0.35700, 4.8472572
0xEEEE, 1100776, 0352, 0000, 0.01209, 4.8574044
0xEEEE, 1103902, 0353, 0000, 0.01128, 4.8564889
0xEEEE, 1107054, 0354, 0001, 0.01209, 4.8503090
0xEEEE, 1110153, 0355, 0001, 0.01209, 4.8448920
0xEEEE, 1113276, 0356, 0002, 0.39245, 4.8551919
0xEEEE, 1116410, 0357, 0002, 0.39245, 4.8586252
0xEEEE, 1119538, 0358, 0003, 0.80989, 4.8512245
0xEEEE, 1122672, 0359, 0003, 0.78733, 4.8434424
0xEEEE, 1125789, 0360, 0004, 1.18381, 4.8545815
0xEEEE, 1128913, 0361, 0004, 1.57062, 4.8603037
0xEEEE, 1132047, 0362, 0005, 1.57788, 4.8413062
0xEEEE, 1135172, 0363, 0005, 1.57465, 4.8532082
0xEEEE, 1138282, 0364, 0006, 1.97275, 4.8572519
0xEEEE, 1141411, 0365, 0006, 1.97678, 4.8474098
0xEEEE, 1144536, 0366, 0007, 2.36359, 4.8438239
0xEEEE, 1147669, 0367, 0007, 2.34586, 4.8536660
0xEEEE, 1150787, 0368, 0007, 2.53604, 4.8606088
0xEEEE, 1153911, 0369, 0007, 2.54330, 4.8496986
0xEEEE, 1157045, 0370, 0006, 2.54974, 4.8488594
0xEEEE, 1160152, 0371, 0006, 2.55055, 4.8556497
0xEEEE, 1163276, 0372, 0005, 2.34505, 4.8512245
0xEEEE, 1166401, 0373, 0005, 2.36440, 4.8462654
0xEEEE, 1169526, 0374, 0004, 1.97194, 4.8519112
0xEEEE, 1172660, 0375, 0004, 1.97194, 4.8549630
0xEEEE, 1175777, 0376, 0003, 1.57788, 4.8487831
0xEEEE, 1178902, 0377, 0003, 1.53275, 4.8469520
0xEEEE, 1182049, 0378, 0002, 1.16769, 4.8545052
0xEEEE, 1185163, 0379, 0002, 1.18220, 4.8550393
0xEEEE, 1188289, 0380, 0001, 0.78652, 4.8408484
0xEEEE, 1191413, 0381, 0001, 0.78491, 4.8378729
0xEEEE, 1194539, 0382, 0000, 0.37795, 4.8567178
0xEEEE, 1197671, 0383, 0000, 0.01209, 4.8529793
0xEEEE, 1200789, 0384, 0000, 0.01451, 4.8502327
0xEEEE, 1203904, 0385, 0000, 0.01209, 4.8509957
0xEEEE, 1207074, 0386, 0001, 0.01209, 4.8567941
0xEEEE, 1210162, 0387, 0001, 0.01209, 4.8548104
0xEEEE, 1213286, 0388, 0002, 0.39165, 4.8480964
0xEEEE, 1216412, 0389, 0002, 0.39407, 4.8612192
0xEEEE, 1219544, 0390, 0003, 0.79861, 4.8645762
0xEEEE, 1222669, 0391, 0003, 1.18139, 4.8470283
0xEEEE, 1225777, 0392, 0004, 1.18300, 4.8493935
0xEEEE, 1228902, 0393, 0004, 1.17414, 4.8567178
0xEEEE, 1232035, 0394, 0005, 1.51905, 4.8493172
0xEEEE, 1235151, 0395, 0005, 1.57788, 4.8496223
0xEEEE, 1238276, 0396, 0006, 1.97194, 4.8500038
0xEEEE, 1241401, 0397, 0006, 1.97275, 4.8550393
0xEEEE, 1244526, 0398, 0007, 2.36601, 4.8445106
0xEEEE, 1247660, 0399, 0007, 2.54974, 4.8511482
0xEEEE, 1250789, 0400, 0007, 2.54974, 4.8561074
0xEEEE, 1253914, 0401, 0007, 2.55055, 4.8536660
0xEEEE, 1257044, 0402, 0006, 2.56264, 4.8446632
0xEEEE, 1260164, 0403, 0006, 2.53121, 4.8499275
0xEEEE, 1263289, 0404, 0005, 2.36601, 4.8575570
0xEEEE, 1266424, 0405, 0005, 2.36520, 4.8554208
0xEEEE, 1269526, 0406, 0004, 1.97758, 4.8485542
0xEEEE, 1272679, 0407, 0004, 1.57626, 4.8504616
0xEEEE, 1275787, 0408, 0003, 1.58190, 4.8524453
0xEEEE, 1278920, 0409, 0003, 1.57626, 4.8490120
0xEEEE, 1282042, 0410, 0002, 1.19429, 4.8430610
0xEEEE, 1285162, 0411, 0002, 1.18300, 4.8572519
0xEEEE, 1288285, 0412, 0001, 0.78733, 4.8542763
0xEEEE, 1291402, 0413, 0001, 0.78733, 4.8410010
0xEEEE, 1294526, 0414, 0000, 0.39568, 4.8496223
0xEEEE, 1297659, 0415, 0000, 0.01289, 4.8596933
0xEEEE, 1300777, 0416, 0000, 0.01128, 4.8529793
0xEEEE, 1303911, 0417, 0000, 0.01209, 4.8399329
0xEEEE, 1307054, 0418, 0001, 0.01209, 4.8473335
0xEEEE, 1310153, 0419, 0001, 0.01128, 4.8549630
0xEEEE, 1313278, 0420, 0002, 0.39165, 4.8509194
0xEEEE, 1316413, 0421, 0002, 0.39245, 4.8476387
0xEEEE, 1319538, 0422, 0003, 0.78974, 4.8542000
0xEEEE, 1322670, 0423, 0003, 1.20799, 4.8530556
0xEEEE, 1325788, 0424, 0004, 1.18220, 4.8429084
0xEEEE, 1328914, 0425, 0004, 1.18300, 4.8481727
0xEEEE, 1332047, 0426, 0005, 1.57626, 4.8597696
0xEEEE, 1335163, 0427, 0005, 1.57465, 4.8543526
0xEEEE, 1338283, 0428, 0006, 1.97194, 4.8474098
0xEEEE, 1341411, 0429, 0006, 1.96952, 4.8513771
0xEEEE, 1344536, 0430, 0007, 2.36440, 4.8487831
0xEEEE, 1347668, 0431, 0007, 2.36440, 4.8471046
