uptime, sync, seq, step, SWPMON, temp1, adc
30279252, 0xAAAA, 0194, 0001, 0.00000, 1.98967, 2.8125429
30282270, 0xAAAA, 0195, 0001, 0.00000, 1.98967, 2.8906691
30285395, 0xAAAA, 0196, 0002, 0.00000, 1.98967, 2.7930114
30288520, 0xAAAA, 0197, 0002, 0.00000, 1.98967, 2.6562905
30291644, 0xAAAA, 0198, 0003, 0.00000, 1.98967, 2.6367590
30294770, 0xAAAA, 0199, 0003, 0.00000, 1.98967, 2.7734798
30297910, 0xAAAA, 0200, 0004, 0.00000, 1.98967, 2.8906691
30301042, 0xAAAA, 0201, 0004, 0.00000, 1.98967, 2.8711376
30304237, 0xAAAA, 0202, 0005, 0.00000, 1.99209, 2.7344167
30307294, 0xAAAA, 0203, 0005, 0.00000, 1.98886, 2.6562905
30310390, 0xAAAA, 0204, 0006, 0.00000, 1.98967, 2.7148852
30313515, 0xAAAA, 0205, 0006, 0.00000, 1.98967, 2.8906691
30316656, 0xAAAA, 0206, 0007, 0.00000, 1.98967, 2.8906691
30319766, 0xAAAA, 0207, 0007, 0.00000, 1.98967, 2.7539483
30322890, 0xAAAA, 0208, 0007, 0.00000, 1.98967, 2.6367590
30326047, 0xAAAA, 0209, 0007, 0.00000, 1.98967, 2.6562905
30329218, 0xAAAA, 0210, 0006, 0.00000, 1.98967, 2.7930114
30332267, 0xAAAA, 0211, 0006, 0.00000, 1.98886, 2.8906691
30335402, 0xAAAA, 0212, 0005, 0.00000, 1.98886, 2.8125429
30338532, 0xAAAA, 0213, 0005, 0.00000, 1.98967, 2.6367590
30341645, 0xAAAA, 0214, 0004, 0.00000, 1.99209, 2.6172274
30344768, 0xAAAA, 0215, 0004, 0.00000, 1.98967, 2.7734798
30347895, 0xAAAA, 0216, 0003, 0.00000, 1.98967, 2.9297322
30351053, 0xAAAA, 0217, 0003, 0.00000, 1.98967, 2.8711376
30354236, 0xAAAA, 0218, 0002, 0.00000, 1.98967, 2.7148852
30357270, 0xAAAA, 0219, 0002, 0.00000, 1.98967, 2.6367590
30360395, 0xAAAA, 0220, 0001, 0.00000, 1.98967, 2.7344167
30363520, 0xAAAA, 0221, 0001, 0.00000, 1.98967, 2.9102007
30366645, 0xAAAA, 0222, 0000, 0.00000, 1.98967, 2.9102007
30369796, 0xAAAA, 0223, 0000, 0.00000, 1.98967, 2.7539483
30372908, 0xAAAA, 0224, 0000, 0.00000, 1.98967, 2.6367590
30376053, 0xAAAA, 0225, 0000, 0.00000, 1.98967, 2.6758221
30379249, 0xAAAA, 0226, 0001, 0.00000, 1.98967, 2.8320745
30382267, 0xAAAA, 0227, 0001, 0.00000, 1.98967, 2.8906691
30385392, 0xAAAA, 0228, 0002, 0.00000, 1.98967, 2.7930114
30388531, 0xAAAA, 0229, 0002, 0.00000, 1.98967, 2.6367590
30391641, 0xAAAA, 0230, 0003, 0.00000, 1.98967, 2.6367590
30394766, 0xAAAA, 0231, 0003, 0.00000, 1.98886, 2.7930114
30397901, 0xAAAA, 0232, 0004, 0.00000, 1.98967, 2.9102007
30401043, 0xAAAA, 0233, 0004, 0.00000, 1.98967, 2.8711376
30404251, 0xAAAA, 0234, 0005, 0.00000, 1.98967, 2.7344167
30407283, 0xAAAA, 0235, 0005, 0.00000, 1.98967, 2.6562905
30410394, 0xAAAA, 0236, 0006, 0.00000, 1.98967, 2.7344167
30413519, 0xAAAA, 0237, 0006, 0.00000, 1.99209, 2.8906691
30416655, 0xAAAA, 0238, 0007, 0.00000, 1.98967, 2.9102007
30419769, 0xAAAA, 0239, 0007, 0.00000, 1.98886, 2.7539483
30422894, 0xAAAA, 0240, 0007, 0.00000, 1.98967, 2.6367590
30426039, 0xAAAA, 0241, 0007, 0.00000, 1.98886, 2.6758221
30429222, 0xAAAA, 0242, 0006, 0.00000, 1.98967, 2.8125429
30432270, 0xAAAA, 0243, 0006, 0.00000, 1.98725, 2.8906691
30435403, 0xAAAA, 0244, 0005, 0.00000, 1.98967, 2.8125429
30438533, 0xAAAA, 0245, 0005, 0.00000, 1.98967, 2.6562905
30441674, 0xAAAA, 0246, 0004, 0.00000, 1.98967, 2.6367590
30444765, 0xAAAA, 0247, 0004, 0.00000, 1.98967, 2.7734798
30447891, 0xAAAA, 0248, 0003, 0.00000, 1.98967, 2.8906691
30451047, 0xAAAA, 0249, 0003, 0.00000, 1.98967, 2.8906691
30454238, 0xAAAA, 0250, 0002, 0.00000, 1.98967, 2.7344167
30457266, 0xAAAA, 0251, 0002, 0.00000, 1.98967, 2.6562905
30460408, 0xAAAA, 0252, 0001, 0.00000, 1.98967, 2.7148852
30463517, 0xAAAA, 0253, 0001, 0.00000, 1.98967, 2.8906691
30466644, 0xAAAA, 0254, 0000, 0.00000, 1.98967, 2.9102007
30469793, 0xAAAA, 0255, 0000, 0.00000, 1.98967, 2.7539483
30472908, 0xAAAA, 0256, 0000, 0.00000, 1.98967, 2.6172274
30476052, 0xAAAA, 0257, 0000, 0.00000, 1.98886, 2.6562905
30479244, 0xAAAA, 0258, 0001, 0.00000, 1.98967, 2.8125429
30482270, 0xAAAA, 0259, 0001, 0.00000, 1.98967, 2.8906691
30485394, 0xAAAA, 0260, 0002, 0.00000, 1.98886, 2.8125429
30488531, 0xAAAA, 0261, 0002, 0.00000, 1.98967, 2.6367590
30491645, 0xAAAA, 0262, 0003, 0.00000, 1.98967, 2.6172274
30494770, 0xAAAA, 0263, 0003, 0.00000, 1.98967, 2.7930114
30497894, 0xAAAA, 0264, 0004, 0.00000, 1.98967, 2.9102007
30501044, 0xAAAA, 0265, 0004, 0.00000, 1.98967, 2.8711376
30504249, 0xAAAA, 0266, 0005, 0.00000, 1.98967, 2.7344167
30507266, 0xAAAA, 0267, 0005, 0.00000, 1.98967, 2.6367590
30510391, 0xAAAA, 0268, 0006, 0.00000, 1.98967, 2.7344167
30513531, 0xAAAA, 0269, 0006, 0.00000, 1.98967, 2.8906691
30516641, 0xAAAA, 0270, 0007, 0.00000, 1.98886, 2.9102007
30519765, 0xAAAA, 0271, 0007, 0.00000, 1.98967, 2.7539483
30522890, 0xAAAA, 0272, 0007, 0.00000, 1.98967, 2.6172274
30526036, 0xAAAA, 0273, 0007, 0.00000, 1.98967, 2.6758221
30529219, 0xAAAA, 0274, 0006, 0.00000, 1.98886, 2.8125429
30532284, 0xAAAA, 0275, 0006, 0.00000, 1.98967, 2.8711376
30535405, 0xAAAA, 0276, 0005, 0.00000, 1.98886, 2.7930114
30538532, 0xAAAA, 0277, 0005, 0.00000, 1.98886, 2.6562905
30541670, 0xAAAA, 0278, 0004, 0.00000, 1.98967, 2.6367590
30544768, 0xAAAA, 0279, 0004, 0.00000, 1.98967, 2.7930114
30547894, 0xAAAA, 0280, 0003, 0.00000, 1.98967, 2.9102007
30551049, 0xAAAA, 0281, 0003, 0.00000, 1.98967, 2.8516060
30554237, 0xAAAA, 0282, 0002, 0.00000, 1.98967, 2.7344167
30557270, 0xAAAA, 0283, 0002, 0.00000, 1.98967, 2.6758221
30560408, 0xAAAA, 0284, 0001, 0.00000, 1.98967, 2.7344167
30563520, 0xAAAA, 0285, 0001, 0.00000, 1.98967, 2.8711376
30566645, 0xAAAA, 0286, 0000, 0.00000, 1.98967, 2.8906691
30569782, 0xAAAA, 0287, 0000, 0.00000, 1.98967, 2.7734798
30572907, 0xAAAA, 0288, 0000, 0.00000, 1.99048, 2.6367590
30576052, 0xAAAA, 0289, 0000, 0.00000, 1.98645, 2.6562905
30579241, 0xAAAA, 0290, 0001, 0.00000, 1.98967, 2.7930114
30582267, 0xAAAA, 0291, 0001, 0.00000, 1.98967, 2.8906691
30585391, 0xAAAA, 0292, 0002, 0.00000, 1.98967, 2.8125429
30588514, 0xAAAA, 0293, 0002, 0.00000, 1.98967, 2.6562905
30591641, 0xAAAA, 0294, 0003, 0.00081, 1.98967, 2.6172274
30594765, 0xAAAA, 0295, 0003, 0.00000, 1.98967, 2.7734798
30597891, 0xAAAA, 0296, 0004, 0.00000, 1.98967, 2.9102007
30601044, 0xAAAA, 0297, 0004, 0.00000, 1.98967, 2.8711376
30604253, 0xAAAA, 0298, 0005, 0.00000, 1.98967, 2.7148852
30607270, 0xAAAA, 0299, 0005, 0.00000, 1.98967, 2.6562905
30610394, 0xAAAA, 0300, 0006, 0.00000, 1.98886, 2.7148852
30613531, 0xAAAA, 0301, 0006, 0.00000, 1.98886, 2.8711376
30616644, 0xAAAA, 0302, 0007, 0.00000, 1.98967, 2.9102007
30619769, 0xAAAA, 0303, 0007, 0.00000, 1.98967, 2.7539483
30622909, 0xAAAA, 0304, 0007, 0.00000, 1.98886, 2.6172274
30626039, 0xAAAA, 0305, 0007, 0.00000, 1.99048, 2.6758221
30629221, 0xAAAA, 0306, 0006, 0.00000, 1.98645, 2.8320745
30632282, 0xAAAA, 0307, 0006, 0.00000, 1.98886, 2.8711376
30635406, 0xAAAA, 0308, 0005, 0.00000, 1.98967, 2.8125429
30638533, 0xAAAA, 0309, 0005, 0.00081, 1.98967, 2.6367590
30641641, 0xAAAA, 0310, 0004, 0.00000, 1.98967, 2.6367590
30644765, 0xAAAA, 0311, 0004, 0.00000, 1.98886, 2.7930114
30647891, 0xAAAA, 0312, 0003, 0.00000, 1.98725, 2.9102007
30651044, 0xAAAA, 0313, 0003, 0.00000, 1.98886, 2.8516060
30654237, 0xAAAA, 0314, 0002, 0.00000, 1.98967, 2.7148852
30657265, 0xAAAA, 0315, 0002, 0.00000, 1.98886, 2.6562905
30660392, 0xAAAA, 0316, 0001, 0.00000, 1.98886, 2.7344167
30663516, 0xAAAA, 0317, 0001, 0.00000, 1.98967, 2.8906691
30666646, 0xAAAA, 0318, 0000, 0.00000, 1.98645, 2.8906691
30669782, 0xAAAA, 0319, 0000, 0.00000, 1.98967, 2.7539483
30672908, 0xAAAA, 0320, 0000, 0.00000, 1.99048, 2.6562905
30676082, 0xAAAA, 0321, 0000, 0.00000, 1.98967, 2.6758221
30679237, 0xAAAA, 0322, 0001, 0.00000, 1.98967, 2.8125429
30682270, 0xAAAA, 0323, 0001, 0.00000, 1.98967, 2.8516060
30685394, 0xAAAA, 0324, 0002, 0.00000, 1.98967, 2.8125429
30688518, 0xAAAA, 0325, 0002, 0.00000, 1.98967, 2.6562905
30691645, 0xAAAA, 0326, 0003, 0.00000, 1.98886, 2.6367590
30694786, 0xAAAA, 0327, 0003, 0.00000, 1.98967, 2.7734798
30697895, 0xAAAA, 0328, 0004, 0.00000, 1.98967, 2.8906691
30701046, 0xAAAA, 0329, 0004, 0.00000, 1.98886, 2.8711376
30704250, 0xAAAA, 0330, 0005, 0.00000, 1.98967, 2.7344167
30707266, 0xAAAA, 0331, 0005, 0.00000, 1.98967, 2.6562905
30710391, 0xAAAA, 0332, 0006, 0.00000, 1.98967, 2.7148852
30713527, 0xAAAA, 0333, 0006, 0.00000, 1.98967, 2.8906691
30716640, 0xAAAA, 0334, 0007, 0.00000, 1.98967, 2.9102007
30719766, 0xAAAA, 0335, 0007, 0.00000, 1.98967, 2.7734798
30722902, 0xAAAA, 0336, 0007, 0.00000, 1.98886, 2.6367590
30726036, 0xAAAA, 0337, 0007, 0.00000, 1.98886, 2.6562905
30729250, 0xAAAA, 0338, 0006, 0.00000, 1.98967, 2.8125429
30732269, 0xAAAA, 0339, 0006, 0.00000, 1.98967, 2.8711376
30735407, 0xAAAA, 0340, 0005, 0.00000, 1.98967, 2.8125429
30738533, 0xAAAA, 0341, 0005, 0.00000, 1.99128, 2.6367590
30741644, 0xAAAA, 0342, 0004, 0.00000, 1.98886, 2.6172274
30744768, 0xAAAA, 0343, 0004, 0.00000, 1.98886, 2.7734798
30747910, 0xAAAA, 0344, 0003, 0.00000, 1.98967, 2.9297322
30751038, 0xAAAA, 0345, 0003, 0.00000, 1.98967, 2.8711376
30754237, 0xAAAA, 0346, 0002, 0.00000, 1.98967, 2.7148852
30757269, 0xAAAA, 0347, 0002, 0.00000, 1.98967, 2.6562905
30760395, 0xAAAA, 0348, 0001, 0.00000, 1.98967, 2.7344167
30763519, 0xAAAA, 0349, 0001, 0.00000, 1.98967, 2.9102007
30766662, 0xAAAA, 0350, 0000, 0.00000, 1.98967, 2.9102007
30769783, 0xAAAA, 0351, 0000, 0.00000, 1.98886, 2.7539483
30772891, 0xAAAA, 0352, 0000, 0.00000, 1.98967, 2.6367590
30776064, 0xAAAA, 0353, 0000, 0.00000, 1.98967, 2.6562905
30779237, 0xAAAA, 0354, 0001, 0.00000, 1.98967, 2.8125429
30782266, 0xAAAA, 0355, 0001, 0.00000, 1.98886, 2.8711376
30785407, 0xAAAA, 0356, 0002, 0.00000, 1.98967, 2.8125429
