sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD, 1730293181, 17665286, 0177, 29.45053, 1.22249, 1.33531, 0.06608, 2.50220, , 3.06308, 3.20168, 0.00000, 3.04938, 3.00828, 2.70044, 2.57956, 25.43750, 25.37500, 25.62500, 25.37500, 23.69760
0xDDDD, 1730293181, 17765288, 0178, 29.04761, 1.22249, 1.33531, 0.06689, 2.50300, , 3.03971, 3.21619, 0.00000, 3.05179, 3.00828, 2.70125, 2.55861, 25.43750, 25.37500, 25.62500, 25.37500, 23.87668
0xDDDD, 1730293181, 17865273, 0179, 29.04761, 1.22249, 1.33531, 0.06527, 2.50220, , 3.03245, 3.20813, 0.00000, 3.05179, 3.00828, 2.70125, 2.56183, 25.43750, 25.37500, 25.62500, 25.37500, 23.87668
0xDDDD, 1730293181, 17965303, 0180, 29.04761, 1.22249, 1.33451, 0.08381, 2.50220, , 3.02601, 3.20571, 0.00000, 3.05099, 3.00828, 2.70125, 2.55780, 25.43750, 25.37500, 25.62500, 25.37500, 23.69760
0xDDDD, 1730293181, 18065291, 0181, 29.04761, 1.22249, 1.33531, 0.06769, 2.50300, , 3.01795, 3.20088, 0.00000, 3.05099, 3.00828, 2.69963, 2.56103, 25.43750, 25.37500, 25.62500, 25.37500, 23.87668
0xDDDD, 1730293181, 18165263, 0182, 29.45053, 1.22168, 1.33531, 0.06527, 2.50220, , 3.00747, 3.21700, 0.00000, 3.05018, 3.00908, 2.70044, 2.53685, 25.43750, 25.37500, 25.56250, 25.37500, 23.87668
0xDDDD, 1730293181, 18265298, 0183, 29.45053, 1.22249, 1.33451, 0.07978, 2.50220, , 3.08081, 3.21297, 0.00000, 3.04938, 3.00828, 2.70205, 2.53766, 25.43750, 25.37500, 25.56250, 25.37500, 23.87668
0xDDDD, 1730293182, 18365293, 0184, 29.45053, 1.22249, 1.33451, 0.07172, 2.50220, , 3.05744, 3.20974, 0.00000, 3.05260, 3.00828, 2.70205, 2.56103, 25.50000, 25.37500, 25.62500, 25.37500, 23.69760
0xDDDD, 1730293182, 18465264, 0185, 29.04761, 1.22249, 1.33531, 0.09590, 2.50220, , 3.04938, 3.20571, 0.00000, 3.04857, 3.00828, 2.70125, 2.55941, 25.50000, 25.37500, 25.62500, 25.37500, 23.69760
0xDDDD, 1730293182, 18565296, 0186, 29.45053, 1.22249, 1.35143, 0.07011, 2.50220, , 3.03971, 3.21619, 0.00000, 3.05260, 3.00828, 2.70044, 2.55861, 25.43750, 25.37500, 25.62500, 25.37500, 23.87668
0xDDDD, 1730293182, 18665253, 0187, 29.45053, 1.22249, 1.34579, 0.06608, 2.50300, , 3.02923, 3.21216, 0.00000, 3.05099, 3.00828, 2.70125, 2.55780, 25.43750, 25.31250, 25.62500, 25.37500, 23.69760
0xDDDD, 1730293182, 18765264, 0188, 29.45053, 1.22249, 1.33531, 0.06527, 2.50220, , 3.02117, 3.20733, 0.00000, 3.05179, 3.00828, 2.70044, 2.52557, 25.43750, 25.31250, 25.62500, 25.37500, 23.51852
