date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, T00:00:00.390300Z, 0xCCCC, 0000, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33612, 0.04271, 2.50220, 1.20154, 3.05663, 3.20007, 0.00000, 3.04777, 3.00747, 2.70205, 2.55941, 22.44402
24-07-30, T10:53:40.400200Z, 0xCCCC, 0001, 1.22168, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33692, 0.03546, 2.50220, 1.19429, 3.06227, 3.20249, 0.00000, 3.05018, 3.00747, 2.70125, 2.55619, 22.44402
24-07-30, T10:53:40.410200Z, 0xCCCC, 0002, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33692, 0.03788, 2.50139, 1.19026, 3.08484, 3.20571, 0.00000, 3.05099, 3.00747, 2.69963, 2.56103, 22.44402
24-07-30, T10:53:40.420200Z, 0xCCCC, 0003, 1.22168, 0.61729, 24.87000, 24.75000, 25.60000, 25.60000, 1.33692, 0.03626, 2.50139, 1.18945, 3.01875, 3.21055, 0.00000, 3.05018, 3.00747, 2.70205, 2.55619, 22.26494
24-07-30, T10:53:40.430200Z, 0xCCCC, 0004, 1.22168, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33612, 0.04432, 2.50300, 1.18542, 3.03648, 3.19040, 0.00000, 3.04857, 3.00828, 2.70125, 2.55941, 22.44402
24-07-30, T10:53:40.440200Z, 0xCCCC, 0005, 1.22168, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33692, 0.03546, 2.50220, 1.18139, 3.05502, 3.19201, 0.00000, 3.04857, 3.00828, 2.69963, 2.55619, 22.44402
24-07-30, T10:53:40.450200Z, 0xCCCC, 0006, 1.22168, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33773, 0.03546, 2.50139, 1.17736, 3.07275, 3.19524, 0.00000, 3.04938, 3.00747, 2.69963, 2.55941, 22.44402
24-07-30, T10:53:40.460200Z, 0xCCCC, 0007, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33612, 0.04432, 2.50139, 1.17656, 3.01070, 3.19846, 0.00000, 3.05018, 3.00747, 2.70044, 2.55780, 22.44402
24-07-30, T10:53:40.470200Z, 0xCCCC, 0008, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33773, 0.03949, 2.50139, 1.19751, 3.02923, 3.20168, 0.00000, 3.04535, 3.00747, 2.70044, 2.55780, 22.44402
24-07-30, T10:53:40.480200Z, 0xCCCC, 0009, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33612, 0.04029, 2.50220, 1.19429, 3.04696, 3.20571, 0.00000, 3.05099, 3.00747, 2.69963, 2.55861, 22.44402
24-07-30, T10:53:40.490200Z, 0xCCCC, 0010, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33612, 0.03788, 2.50139, 1.18945, 3.06549, 3.21055, 0.00081, 3.05018, 3.00747, 2.69963, 2.55861, 22.44402
24-07-30, T10:53:40.500200Z, 0xCCCC, 0011, 1.22168, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33612, 0.03465, 2.50220, 1.18945, 3.00344, 3.18879, 0.00000, 3.04857, 3.00747, 2.70125, 2.55861, 22.44402
24-07-30, T10:53:40.510200Z, 0xCCCC, 0012, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33612, 0.03546, 2.50139, 1.18542, 3.02117, 3.19040, 0.00000, 3.04857, 3.00747, 2.70125, 2.55861, 22.44402
24-07-30, T10:53:40.520200Z, 0xCCCC, 0013, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33692, 0.04190, 2.50139, 1.18059, 3.03810, 3.19282, 0.00000, 3.04938, 3.00747, 2.70044, 2.55700, 22.62310
24-07-30, T10:53:40.530200Z, 0xCCCC, 0014, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33692, 0.03546, 2.50139, 1.17656, 3.05744, 3.19685, 0.00000, 3.04938, 3.00828, 2.70125, 2.56022, 22.44402
24-07-30, T10:53:40.540200Z, 0xCCCC, 0015, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33612, 0.04110, 2.50300, 1.17575, 3.07678, 3.20007, 0.00000, 3.05099, 3.00747, 2.69963, 2.55861, 22.62310
24-07-30, T10:53:40.550200Z, 0xCCCC, 0016, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33692, 0.03546, 2.50139, 1.19751, 3.01473, 3.20249, 0.00000, 3.05018, 3.00747, 2.69963, 2.55619, 22.44402
24-07-30, T10:53:40.560200Z, 0xCCCC, 0017, 1.22168, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33612, 0.04513, 2.50139, 1.19267, 3.03165, 3.20571, 0.00000, 3.04938, 3.00747, 2.70044, 2.55941, 22.44402
24-07-30, T10:53:40.570200Z, 0xCCCC, 0018, 1.22249, 0.61648, 24.87000, 24.75000, 25.60000, 25.60000, 1.33692, 0.03949, 2.50220, 1.18864, 3.04938, 3.20894, 0.00000, 3.05018, 3.00747, 2.69963, 2.55780, 22.62310
24-07-30, T10:53:40.580200Z, 0xCCCC, 0019, 1.22249, 0.61568, 24.87000, 24.75000, 25.60000, 25.60000, 1.33612, 0.03546, 2.50139, 1.18784, 3.06791, 3.20007, 0.00000, 3.05099, 3.00828, 2.69883, 2.55941, 22.44402
