date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-07-30, 11:37:52.815700, 0xCCCC, 0000, 1.22168, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00645, 0.00564, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.824800, 0xCCCC, 0001, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.02498, 0.00645, 0.00645, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.834700, 0xCCCC, 0002, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00645, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.844600, 0xCCCC, 0003, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00645, 0.00564, 0.00645, 0.00000, 0.00000, 0.00000, 0.00161, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.854600, 0xCCCC, 0004, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00564, 0.00564, 0.02740, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.864600, 0xCCCC, 0005, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00645, 0.00564, 0.06608, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.874800, 0xCCCC, 0006, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00645, 0.00564, 0.11201, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.884600, 0xCCCC, 0007, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00564, 0.00564, 0.14989, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.894600, 0xCCCC, 0008, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00645, 0.00564, 0.16842, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.904600, 0xCCCC, 0009, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00564, 0.00564, 0.16359, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.914600, 0xCCCC, 0010, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00645, 0.00564, 0.14505, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.924800, 0xCCCC, 0011, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 0.00564, 0.00645, 0.00564, 0.12652, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.934700, 0xCCCC, 0012, 1.22168, 0.61568, 25.18000, 25.12000, 25.31000, 25.43000, 0.13055, 0.00645, 0.00564, 0.11121, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.944600, 0xCCCC, 0013, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 0.25385, 0.00645, 0.00564, 0.09751, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.954600, 0xCCCC, 0014, 1.22168, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 0.37956, 0.00645, 0.00564, 0.09590, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.964600, 0xCCCC, 0015, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.37714, 0.00645, 2.29267, 0.11524, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.974800, 0xCCCC, 0016, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.48352, 0.00564, 2.49172, 0.14667, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.984600, 0xCCCC, 0017, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.60198, 0.00564, 2.49253, 0.17487, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:52.994600, 0xCCCC, 0018, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 0.71963, 0.00645, 2.49253, 0.18535, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
24-07-30, 11:37:53.004600, 0xCCCC, 0019, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.83890, 0.00645, 2.49253, 0.17648, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:53.014600, 0xCCCC, 0020, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 0.95897, 0.00645, 2.49253, 0.15473, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:37:53.024800, 0xCCCC, 0021, 1.22088, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.07824, 0.00564, 2.49333, 1.24264, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 7.22221
24-07-30, 11:37:53.034600, 0xCCCC, 0022, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.04681, 0.00645, 2.49333, 1.19106, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.044700, 0xCCCC, 0023, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.16044, 0.00645, 2.49253, 1.19187, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.054700, 0xCCCC, 0024, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.27245, 0.00645, 2.49333, 1.17736, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.065100, 0xCCCC, 0025, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00645, 2.49333, 1.17978, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.074800, 0xCCCC, 0026, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00645, 2.49333, 1.17736, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.084600, 0xCCCC, 0027, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49333, 1.18220, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.094600, 0xCCCC, 0028, 1.22168, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00806, 2.49333, 1.17897, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.104600, 0xCCCC, 0029, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00806, 2.49333, 1.19993, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.114700, 0xCCCC, 0030, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33773, 0.00645, 2.49333, 1.18059, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.124800, 0xCCCC, 0031, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.01531, 2.49333, 1.18542, 3.01150, 0.00000, 0.00000, 0.00000, 0.00161, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.134600, 0xCCCC, 0032, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00645, 2.49333, 1.19429, 2.99861, 0.00000, 0.00000, 0.00564, 0.38601, 0.00000, 0.00161, 7.04313
24-07-30, 11:37:53.144600, 0xCCCC, 0033, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00967, 2.49333, 1.19993, 3.05260, 0.00000, 0.00000, 0.01612, 0.41502, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.154700, 0xCCCC, 0034, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49414, 1.18462, 3.07114, 0.00000, 0.00000, 0.02579, 0.44161, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.164600, 0xCCCC, 0035, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49333, 1.17656, 3.05824, 0.00000, 0.00000, 0.03465, 0.46256, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.174800, 0xCCCC, 0036, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49414, 1.18703, 3.07597, 0.00000, 0.00000, 0.04271, 0.48835, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.184600, 0xCCCC, 0037, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49414, 1.18623, 3.04132, 0.00000, 0.00000, 0.05077, 0.50689, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.194600, 0xCCCC, 0038, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00806, 2.49414, 1.19348, 3.03326, 0.00000, 0.00000, 0.05722, 0.52703, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.204600, 0xCCCC, 0039, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00886, 2.49414, 1.18220, 3.04938, 0.00000, 0.00000, 0.06447, 0.54557, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.214600, 0xCCCC, 0040, 1.22168, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49414, 1.19026, 3.00989, 0.00000, 0.00000, 0.07092, 0.56249, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.224800, 0xCCCC, 0041, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49414, 1.18381, 3.06952, 3.29839, 0.00000, 0.07656, 0.57861, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.234700, 0xCCCC, 0042, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49414, 1.19429, 3.06227, 3.29919, 0.00000, 0.07736, 0.58183, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.244600, 0xCCCC, 0043, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00806, 2.49414, 1.19106, 3.06952, 3.18799, 0.00000, 0.07817, 0.58425, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.254600, 0xCCCC, 0044, 1.22249, 0.61810, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00645, 2.49414, 1.17736, 3.06872, 3.20974, 0.00000, 0.07897, 0.58747, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.264600, 0xCCCC, 0045, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49495, 1.18059, 3.07033, 3.20249, 0.00000, 0.08059, 0.58989, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.274800, 0xCCCC, 0046, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49414, 1.19187, 3.07516, 3.19604, 0.00000, 0.08139, 0.59231, 0.00081, 0.00161, 7.93853
24-07-30, 11:37:53.284600, 0xCCCC, 0047, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00806, 2.49495, 1.19267, 3.00425, 3.19121, 0.00000, 0.08220, 0.59473, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.294700, 0xCCCC, 0048, 1.22168, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00645, 2.49495, 1.19267, 3.01473, 3.19685, 0.00000, 0.08300, 0.59634, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.304600, 0xCCCC, 0049, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00806, 2.49414, 1.19267, 3.02923, 3.20974, 0.00000, 0.08381, 0.59875, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.315200, 0xCCCC, 0050, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49495, 1.17736, 3.04535, 3.20894, 0.00000, 0.08462, 0.60117, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.324800, 0xCCCC, 0051, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49495, 1.18220, 3.05582, 3.18799, 0.00000, 0.08542, 0.60278, 0.00000, 0.00081, 7.75945
24-07-30, 11:37:53.334700, 0xCCCC, 0052, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00806, 2.49495, 1.19509, 3.00828, 3.18960, 0.00000, 0.08623, 0.60440, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.344600, 0xCCCC, 0053, 1.22168, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33773, 0.00645, 2.49495, 1.17897, 3.03084, 3.19363, 0.00000, 0.08623, 0.60601, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.354700, 0xCCCC, 0054, 1.22168, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00806, 2.49495, 1.18945, 3.05663, 3.19685, 0.00000, 0.08703, 0.60762, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.364700, 0xCCCC, 0055, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49495, 1.18381, 3.00586, 3.20249, 0.00000, 0.08784, 0.60842, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.374800, 0xCCCC, 0056, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00645, 2.49495, 1.19670, 3.03568, 3.20813, 0.00000, 0.08784, 0.61004, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.384600, 0xCCCC, 0057, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00645, 2.49495, 1.18059, 3.06711, 3.19201, 0.00000, 0.08864, 0.61084, 0.00000, 0.00161, 7.75945
24-07-30, 11:37:53.394700, 0xCCCC, 0058, 1.22249, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00725, 2.49575, 1.18220, 3.01956, 3.19927, 0.00000, 0.08945, 0.61245, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.404600, 0xCCCC, 0059, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00806, 2.49575, 1.19670, 3.05502, 3.20652, 0.00000, 0.08945, 0.61326, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.414700, 0xCCCC, 0060, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33853, 0.00645, 2.49575, 1.18139, 3.01070, 3.21136, 0.00081, 0.09026, 0.61487, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.424800, 0xCCCC, 0061, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33612, 0.04110, 2.49575, 1.19993, 3.04777, 3.20733, 0.00000, 0.28689, 0.61568, 0.00000, 0.00161, 7.93853
24-07-30, 11:37:53.434700, 0xCCCC, 0062, 1.22249, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 1.33209, 0.10154, 2.49736, 1.19348, 3.07033, 3.20168, 0.00000, 0.55121, 2.80681, 1.12659, 0.33766, 9.01303
24-07-30, 11:37:53.444600, 0xCCCC, 0063, 1.37399, 0.68176, 25.18000, 25.12000, 25.31000, 25.43000, 0.60762, 0.19985, 2.69319, 1.29341, 3.30000, 3.19524, 0.00000, 2.11136, 3.00828, 2.72059, 0.70513, -10.14854
24-07-30, 11:37:53.454700, 0xCCCC, 0064, 1.22168, 0.61729, 25.18000, 25.12000, 25.31000, 25.43000, 0.71077, 0.07817, 2.49575, 1.18462, 3.02923, 3.19604, 0.00000, 0.94850, 2.10330, 2.39341, 0.86630, 11.34105
24-07-30, 11:37:53.464600, 0xCCCC, 0065, 1.22168, 0.61648, 25.18000, 25.12000, 25.31000, 25.43000, 0.55927, 0.07011, 2.49656, 1.18623, 3.17509, 3.27341, 0.00000, 0.70755, 1.65201, 2.40388, 0.99282, 11.87829
