unix, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
 946684823, 3166271, 0xDDDD, 0032, 27.83883, 1.22249, 24.43750, 24.31250, 24.68750, 24.43750, 1.33531, 0.03949, 2.50220, 1.17736, 3.01875, 3.19443, 0.00000, 3.05018, 3.00828, 2.70125, 2.60938, 20.11600
 946684823, 3266269, 0xDDDD, 0033, 28.24175, 1.22249, 24.43750, 24.31250, 24.68750, 24.43750, 1.33531, 0.03546, 2.50220, 1.19912, 3.04938, 3.21055, 0.00000, 3.05260, 3.00828, 2.69963, 2.55941, 20.29507
 946684823, 3366239, 0xDDDD, 0034, 27.83883, 1.22249, 24.43750, 24.31250, 24.62500, 24.43750, 1.33531, 0.03707, 2.50220, 1.19187, 3.04212, 3.20249, 0.00000, 3.05179, 3.00828, 2.70125, 2.56103, 20.29507
 946684824, 3466257, 0xDDDD, 0035, 28.24175, 1.22249, 24.43750, 24.31250, 24.62500, 24.43750, 1.33451, 0.01773, 2.50220, 1.18703, 3.07033, 3.18879, 0.00000, 3.05018, 3.00828, 2.69963, 2.55941, 20.47415
 946684824, 3566251, 0xDDDD, 0036, 28.64468, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33451, 0.04755, 2.50220, 1.17978, 3.02601, 3.20571, 0.00000, 3.04857, 3.00828, 2.70125, 2.55861, 20.29507
 946684824, 3666270, 0xDDDD, 0037, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33612, 0.03546, 2.50220, 1.19670, 3.05260, 3.19846, 0.00000, 3.04857, 3.00828, 2.70044, 2.56183, 20.47415
 946684824, 3766255, 0xDDDD, 0038, 27.83883, 1.22168, 24.43750, 24.31250, 24.68750, 24.43750, 1.33612, 0.03788, 2.50220, 1.19187, 3.00505, 3.19040, 0.00000, 3.05179, 3.00828, 2.69963, 2.50462, 20.47415
 946684824, 3866266, 0xDDDD, 0039, 28.24175, 1.22249, 24.43750, 24.31250, 24.68750, 24.43750, 1.33531, 0.04029, 2.50220, 1.17978, 3.03648, 3.20733, 0.00000, 3.05260, 3.00828, 2.70205, 2.54249, 20.65323
 946684824, 3966247, 0xDDDD, 0040, 28.24175, 1.22249, 24.43750, 24.31250, 24.68750, 24.43750, 1.33531, 0.04190, 2.50220, 1.19670, 3.02923, 3.19927, 0.00000, 3.05099, 3.00828, 2.70044, 2.56022, 20.65323
 946684824, 4066279, 0xDDDD, 0041, 28.24175, 1.22249, 24.43750, 24.31250, 24.68750, 24.43750, 1.33531, 0.04029, 2.50220, 1.19187, 3.05985, 3.20894, 0.00000, 3.05179, 3.00828, 2.69963, 2.55941, 20.65323
 946684824, 4166275, 0xDDDD, 0042, 28.24175, 1.22249, 24.43750, 24.31250, 24.68750, 24.43750, 1.33451, 0.03949, 2.50220, 1.18542, 3.01150, 3.20168, 0.00000, 3.05179, 3.00908, 2.70125, 2.55941, 20.65323
 946684824, 4266264, 0xDDDD, 0043, 28.24175, 1.22168, 24.50000, 24.31250, 24.68750, 24.43750, 1.33451, 0.04190, 2.50220, 1.17897, 3.04051, 3.19524, 0.00000, 3.05099, 3.00828, 2.70044, 2.55700, 20.83231
 946684824, 4366244, 0xDDDD, 0044, 27.83883, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33451, 0.04916, 2.50220, 1.19590, 3.06872, 3.18799, 0.00000, 3.05099, 3.00828, 2.70044, 2.57473, 20.65323
 946684825, 4466279, 0xDDDD, 0045, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.04029, 2.50220, 1.19026, 3.02198, 3.20330, 0.00000, 3.05179, 3.00828, 2.70044, 2.55780, 20.83231
 946684825, 4566268, 0xDDDD, 0046, 28.24175, 1.22249, 24.50000, 24.31250, 24.62500, 24.43750, 1.33451, 0.03868, 2.50220, 1.18381, 3.01392, 3.19524, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 20.83231
 946684825, 4666261, 0xDDDD, 0047, 27.83883, 1.22249, 24.50000, 24.31250, 24.62500, 24.43750, 1.33531, 0.03143, 2.50220, 1.19509, 3.04535, 3.20410, 0.00000, 3.04938, 3.00828, 2.70044, 2.56022, 21.01139
 946684825, 4766261, 0xDDDD, 0048, 28.24175, 1.22249, 24.43750, 24.31250, 24.68750, 24.43750, 1.35707, 0.04190, 2.50300, 1.18784, 3.07436, 3.19846, 0.00000, 3.04857, 3.00828, 2.70044, 2.56103, 21.01139
 946684825, 4866232, 0xDDDD, 0049, 28.24175, 1.22168, 24.43750, 24.31250, 24.68750, 24.43750, 1.33612, 0.04432, 2.50220, 1.18139, 3.02440, 3.19121, 0.00000, 3.05018, 3.00828, 2.70044, 2.56022, 21.01139
 946684825, 4966239, 0xDDDD, 0050, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.03949, 2.50220, 1.17897, 3.05663, 3.20733, 0.00000, 3.05018, 3.00828, 2.70044, 2.47560, 21.01139
 946684825, 5066272, 0xDDDD, 0051, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.04190, 2.50220, 1.19187, 3.00747, 3.20007, 0.00000, 3.04857, 3.00828, 2.69883, 2.59971, 21.19047
 946684825, 5166266, 0xDDDD, 0052, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.04432, 2.50300, 1.18381, 3.03487, 3.19282, 0.00000, 3.04938, 3.00828, 2.70125, 2.56505, 21.19047
 946684825, 5266275, 0xDDDD, 0053, 28.24175, 1.22249, 24.43750, 24.31250, 24.62500, 24.43750, 1.33531, 0.03707, 2.50220, 1.17736, 3.02520, 3.20894, 0.00000, 3.05179, 3.00828, 2.70044, 2.56264, 21.36955
 946684825, 5366248, 0xDDDD, 0054, 28.24175, 1.22249, 24.43750, 24.31250, 24.62500, 24.43750, 1.33531, 0.03868, 2.50300, 1.19429, 3.05341, 3.19604, 0.00000, 3.05179, 3.00828, 2.70125, 2.56505, 21.19047
 946684826, 5466263, 0xDDDD, 0055, 28.24175, 1.22168, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.03707, 2.50220, 1.18139, 3.00908, 3.18799, 0.00000, 3.05179, 3.00747, 2.70044, 2.56183, 21.19047
 946684826, 5566268, 0xDDDD, 0056, 27.83883, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33531, 0.03868, 2.50220, 1.19590, 3.03407, 3.20491, 0.00000, 3.04857, 3.00828, 2.70125, 2.56183, 21.19047
 946684826, 5666241, 0xDDDD, 0057, 27.83883, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33531, 0.03868, 2.50220, 1.19267, 3.06388, 3.19846, 0.00000, 3.05260, 3.00828, 2.69963, 2.56022, 21.36955
 946684826, 5766241, 0xDDDD, 0058, 27.83883, 1.22168, 24.50000, 24.37500, 24.68750, 24.43750, 1.33531, 0.03949, 2.50220, 1.18462, 3.01311, 3.19040, 0.00000, 3.05341, 3.00908, 2.70044, 2.53443, 21.36955
 946684826, 5866253, 0xDDDD, 0059, 27.83883, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33531, 0.04190, 2.50300, 1.17656, 3.08081, 3.20733, 0.00000, 3.05018, 3.00828, 2.70044, 2.56264, 21.36955
 946684826, 5966276, 0xDDDD, 0060, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33531, 0.04432, 2.50220, 1.19348, 3.02681, 3.19363, 0.00000, 3.04454, 3.00828, 2.70125, 2.55861, 21.36955
 946684826, 6066264, 0xDDDD, 0061, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33612, 0.03626, 2.50220, 1.18703, 3.05582, 3.20974, 0.00000, 3.04535, 3.00828, 2.69963, 2.56022, 21.36955
 946684826, 6166250, 0xDDDD, 0062, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33853, 0.04110, 2.50220, 1.17897, 3.00828, 3.20330, 0.00000, 3.05179, 3.00828, 2.70044, 2.56022, 21.54863
 946684826, 6266252, 0xDDDD, 0063, 27.83883, 1.22168, 24.50000, 24.31250, 24.62500, 24.43750, 1.33531, 0.03626, 2.50220, 1.19026, 3.03810, 3.19524, 0.00000, 3.05099, 3.00828, 2.70044, 2.53604, 21.36955
 946684826, 6366269, 0xDDDD, 0064, 28.24175, 1.22249, 24.50000, 24.31250, 24.62500, 24.43750, 1.33531, 0.04110, 2.50220, 1.18059, 3.06630, 3.21216, 0.00000, 3.05179, 3.00828, 2.70044, 2.51670, 21.36955
 946684827, 6466244, 0xDDDD, 0065, 27.83883, 1.22168, 24.50000, 24.31250, 24.68750, 24.43750, 1.33370, 0.04190, 2.50220, 1.19590, 3.05260, 3.20491, 0.00000, 3.04777, 3.00828, 2.70044, 2.56103, 21.54863
 946684827, 6566254, 0xDDDD, 0066, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33612, 0.03707, 2.50220, 1.19106, 3.00586, 3.19121, 0.00000, 3.05099, 3.00828, 2.70044, 2.56103, 21.54863
 946684827, 6666272, 0xDDDD, 0067, 28.24175, 1.22168, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.03626, 2.50220, 1.18381, 3.03245, 3.20733, 0.00000, 3.05179, 3.00747, 2.70044, 2.55941, 21.72771
 946684827, 6766271, 0xDDDD, 0068, 27.83883, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.04674, 2.50300, 1.17575, 3.05502, 3.20168, 0.00000, 3.05179, 3.00828, 2.70044, 2.55780, 21.36955
 946684827, 6866245, 0xDDDD, 0069, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.04029, 2.50139, 1.19267, 3.00828, 3.19524, 0.00000, 3.05099, 3.00828, 2.70044, 2.51912, 21.54863
 946684827, 6966258, 0xDDDD, 0070, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.04271, 2.50220, 1.18300, 3.03568, 3.18960, 0.00000, 3.05099, 3.00747, 2.70125, 2.56667, 21.72771
 946684827, 7066258, 0xDDDD, 0071, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33531, 0.04513, 2.50220, 1.19267, 3.06388, 3.20652, 0.00000, 3.04938, 3.00828, 2.69883, 2.56264, 21.72771
 946684827, 7166276, 0xDDDD, 0072, 28.24175, 1.22249, 24.50000, 24.37500, 24.75000, 24.43750, 1.33531, 0.02740, 2.50220, 1.18300, 3.05018, 3.20007, 0.00000, 3.05179, 3.00747, 2.70044, 2.56264, 21.72771
 946684827, 7266249, 0xDDDD, 0073, 28.24175, 1.22249, 24.50000, 24.31250, 24.75000, 24.43750, 1.33531, 0.04674, 2.50139, 1.19751, 3.07114, 3.20894, 0.00000, 3.05341, 3.00828, 2.70125, 2.55861, 21.19047
 946684827, 7366264, 0xDDDD, 0074, 28.24175, 1.22249, 24.50000, 24.31250, 24.75000, 24.43750, 1.33612, 0.03707, 2.50220, 1.18784, 3.02198, 3.20249, 0.00000, 3.05099, 3.00828, 2.70044, 2.56103, 21.72771
 946684828, 7466256, 0xDDDD, 0075, 27.83883, 1.22249, 24.50000, 24.31250, 24.68750, 24.50000, 1.33531, 0.04190, 2.50220, 1.17736, 3.04696, 3.19604, 0.00000, 3.05099, 3.00828, 2.70205, 2.56022, 21.72771
 946684828, 7566259, 0xDDDD, 0076, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.50000, 1.33531, 0.03546, 2.50220, 1.19267, 3.07436, 3.21055, 0.00000, 3.05179, 3.00828, 2.70044, 2.62227, 21.72771
 946684828, 7666266, 0xDDDD, 0077, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.04271, 2.50220, 1.18300, 3.02520, 3.20571, 0.00000, 3.05018, 3.00747, 2.70044, 2.56344, 21.72771
 946684828, 7766264, 0xDDDD, 0078, 27.83883, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33612, 0.05319, 2.50220, 1.19670, 3.01150, 3.19846, 0.00000, 3.05179, 3.00828, 2.69963, 2.56022, 21.90678
 946684828, 7866249, 0xDDDD, 0079, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.03626, 2.50220, 1.18220, 3.03890, 3.20894, 0.00000, 3.05018, 3.00828, 2.69963, 2.56103, 21.90678
 946684828, 7966266, 0xDDDD, 0080, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33612, 0.03626, 2.50300, 1.17817, 3.06791, 3.20168, 0.00000, 3.04696, 3.00828, 2.70044, 2.56103, 21.90678
 946684828, 8066261, 0xDDDD, 0081, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.03707, 2.50139, 1.18945, 3.01795, 3.19282, 0.00000, 3.05179, 3.00747, 2.70125, 2.56103, 21.90678
 946684828, 8166245, 0xDDDD, 0082, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.04110, 2.50220, 1.17978, 3.04696, 3.20894, 0.00000, 3.05260, 3.00828, 2.70044, 2.66095, 21.72771
 946684828, 8266242, 0xDDDD, 0083, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33612, 0.04432, 2.50139, 1.19590, 3.06952, 3.20249, 0.00000, 3.04938, 3.00747, 2.70125, 2.62388, 21.90678
 946684828, 8366267, 0xDDDD, 0084, 27.83883, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33612, 0.03465, 2.50220, 1.18703, 3.05582, 3.19604, 0.00000, 3.05018, 3.00908, 2.70044, 2.56022, 21.90678
 946684829, 8466261, 0xDDDD, 0085, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33531, 0.04352, 2.50220, 1.17817, 3.06388, 3.20571, 0.00000, 3.04938, 3.00828, 2.70044, 2.55780, 21.90678
 946684829, 8566267, 0xDDDD, 0086, 28.24175, 1.22168, 24.43750, 24.37500, 24.68750, 24.43750, 1.33612, 0.04110, 2.50220, 1.19187, 3.03165, 3.19846, 0.00000, 3.04938, 3.00747, 2.70044, 2.56183, 22.08586
 946684829, 8666243, 0xDDDD, 0087, 28.24175, 1.22168, 24.43750, 24.37500, 24.68750, 24.50000, 1.33612, 0.03626, 2.50220, 1.17656, 3.05985, 3.19121, 0.00000, 3.05099, 3.00828, 2.69963, 2.56103, 22.08586
 946684829, 8766262, 0xDDDD, 0088, 28.24175, 1.22249, 24.43750, 24.31250, 24.68750, 24.50000, 1.33531, 0.03868, 2.50220, 1.19187, 3.00908, 3.20894, 0.00000, 3.05099, 3.00828, 2.70044, 2.56667, 21.90678
 946684829, 8866268, 0xDDDD, 0089, 27.83883, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33451, 0.04432, 2.50300, 1.18139, 3.03407, 3.20249, 0.00000, 3.05099, 3.00828, 2.69963, 2.56505, 22.08586
 946684829, 8966247, 0xDDDD, 0090, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33612, 0.04190, 2.50139, 1.19670, 3.02359, 3.19524, 0.00000, 3.05018, 3.00828, 2.69883, 2.55941, 22.08586
 946684829, 9066249, 0xDDDD, 0091, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33612, 0.03465, 2.50220, 1.18864, 3.05099, 3.18879, 0.00000, 3.05260, 3.00828, 2.70044, 2.56103, 21.90678
 946684829, 9166276, 0xDDDD, 0092, 28.24175, 1.22168, 24.50000, 24.37500, 24.68750, 24.43750, 1.33451, 0.04190, 2.50220, 1.17736, 3.07839, 3.19927, 0.00000, 3.05099, 3.00747, 2.70044, 2.56022, 21.36955
 946684829, 9266270, 0xDDDD, 0093, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33451, 0.04593, 2.50220, 1.19187, 3.02117, 3.19282, 0.00000, 3.05099, 3.00828, 2.70044, 2.55700, 22.08586
 946684829, 9366261, 0xDDDD, 0094, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33531, 0.03626, 2.50220, 1.17575, 3.04938, 3.20894, 0.00000, 3.05099, 3.00828, 2.70044, 2.58842, 21.90678
 946684830, 9466258, 0xDDDD, 0095, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33451, 0.04352, 2.50220, 1.18945, 3.07919, 3.20249, 0.00000, 3.05018, 3.00828, 2.70044, 2.53363, 22.08586
 946684830, 9566275, 0xDDDD, 0096, 28.24175, 1.22249, 24.50000, 24.31250, 24.75000, 24.50000, 1.33531, 0.04352, 2.50300, 1.17736, 3.02681, 3.19524, 0.00000, 3.04938, 3.00828, 2.70044, 2.56183, 22.08586
 946684830, 9666238, 0xDDDD, 0097, 28.24175, 1.22168, 24.50000, 24.37500, 24.75000, 24.50000, 1.33451, 0.03546, 2.50220, 1.19026, 3.01553, 3.18960, 0.00000, 3.05260, 3.00828, 2.70125, 2.56344, 22.08586
 946684830, 9766248, 0xDDDD, 0098, 27.83883, 1.22168, 24.50000, 24.37500, 24.75000, 24.50000, 1.33531, 0.03707, 2.50220, 1.17978, 3.03648, 3.19766, 0.00000, 3.05179, 3.00747, 2.70044, 2.56103, 22.08586
 946684830, 9866264, 0xDDDD, 0099, 28.24175, 1.22168, 24.50000, 24.37500, 24.68750, 24.43750, 1.33531, 0.04593, 2.50220, 1.19267, 3.06469, 3.19201, 0.00000, 3.05099, 3.00908, 2.69963, 2.55700, 22.26494
 946684830, 9966270, 0xDDDD, 0100, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33531, 0.04352, 2.50220, 1.18139, 3.01553, 3.20894, 0.00000, 3.05341, 3.00747, 2.70044, 2.55861, 22.26494
 946684830, 10066248, 0xDDDD, 0101, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.33612, 0.04593, 2.50300, 1.19429, 3.04132, 3.20168, 0.00000, 3.05179, 3.00908, 2.70044, 2.54249, 22.26494
 946684830, 10166268, 0xDDDD, 0102, 27.83883, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.04271, 2.50220, 1.17656, 3.06711, 3.19443, 0.00000, 3.05179, 3.00828, 2.70125, 2.57150, 21.90678
 946684830, 10266260, 0xDDDD, 0103, 28.24175, 1.22249, 24.50000, 24.31250, 24.68750, 24.43750, 1.33531, 0.04110, 2.50220, 1.19026, 3.04857, 3.18879, 0.00000, 3.05179, 3.00828, 2.70044, 2.56183, 22.26494
 946684830, 10366242, 0xDDDD, 0104, 28.24175, 1.22168, 24.50000, 24.31250, 24.68750, 24.43750, 1.33612, 0.04029, 2.50139, 1.17817, 3.07678, 3.19846, 0.00000, 3.05099, 3.00828, 2.70125, 2.55619, 22.26494
 946684831, 10466248, 0xDDDD, 0105, 28.24175, 1.22249, 24.50000, 24.37500, 24.68750, 24.43750, 1.27890, 0.03626, 2.50220, 1.19026, 3.02359, 3.19121, 0.00000, 3.05179, 3.00747, 2.70044, 2.56103, 22.26494
