11-29-2023, 10:44:12:909, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mov, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon
11-29-2023, 10:44:18:513, 0xCCCC , 0529 , 1.423, 1.473, 21.750, 21.810, 22.310, 22.310, 1.810, 1.532, 1.603, 1.438, 1.625, 1.525, 1.495, 1.609, 1.462, 1.611, 1.466
11-29-2023, 10:44:18:630, 0xCCCC , 0530 , 1.425, 1.471, 21.750, 21.810, 22.250, 22.310, 1.814, 1.537, 1.505, 1.441, 1.633, 1.519, 1.464, 1.621, 1.456, 1.610, 1.466
11-29-2023, 10:44:18:748, 0xCCCC , 0531 , 1.423, 1.468, 21.750, 21.810, 22.250, 22.370, 1.815, 1.535, 1.600, 1.439, 1.649, 1.518, 1.490, 1.627, 1.451, 1.611, 1.464
11-29-2023, 10:44:18:895, 0xCCCC , 0532 , 1.424, 1.471, 21.750, 21.810, 22.250, 22.370, 1.817, 1.538, 1.511, 1.444, 1.645, 1.518, 1.466, 1.631, 1.452, 1.613, 1.468
11-29-2023, 10:44:19:13, 0xCCCC , 0533 , 1.426, 1.472, 21.750, 21.810, 22.250, 22.310, 1.815, 1.536, 1.598, 1.440, 1.651, 1.516, 1.484, 1.628, 1.448, 1.610, 1.465
11-29-2023, 10:44:19:130, 0xCCCC , 0534 , 1.426, 1.472, 21.680, 21.750, 22.310, 22.310, 1.816, 1.536, 1.505, 1.442, 1.642, 1.513, 1.457, 1.627, 1.446, 1.611, 1.467
11-29-2023, 10:44:19:245, 0xCCCC , 0535 , 1.426, 1.472, 21.680, 21.750, 22.310, 22.310, 1.813, 1.534, 1.601, 1.441, 1.652, 1.516, 1.486, 1.629, 1.448, 1.611, 1.462
11-29-2023, 10:44:19:391, 0xCCCC , 0536 , 1.427, 1.475, 21.680, 21.810, 22.250, 22.310, 1.818, 1.538, 1.505, 1.442, 1.640, 1.517, 1.456, 1.630, 1.448, 1.611, 1.462
11-29-2023, 10:44:19:508, 0xCCCC , 0537 , 1.410, 1.463, 21.680, 21.810, 22.250, 22.370, 1.816, 1.538, 1.470, 1.442, 1.546, 1.488, 1.572, 1.534, 1.586, 1.610, 1.467
11-29-2023, 10:44:19:625, 0xCCCC , 0538 , 1.495, 1.503, 21.680, 21.750, 22.250, 22.370, 1.814, 1.536, 1.590, 1.440, 1.489, 1.592, 1.519, 1.470, 1.510, 1.610, 1.467
11-29-2023, 10:44:19:741, 0xCCCC , 0539 , 1.503, 1.319, 21.680, 21.750, 22.250, 22.370, 1.814, 1.536, 1.495, 1.439, 1.502, 1.499, 1.599, 1.488, 1.607, 1.609, 1.464
11-29-2023, 10:44:19:887, 0xCCCC , 0540 , 1.492, 1.499, 21.680, 21.810, 22.250, 22.370, 1.812, 1.535, 1.604, 1.439, 1.502, 1.499, 1.599, 1.488, 1.607, 1.609, 1.464
11-29-2023, 10:44:20:4, 0xCCCC , 0541 , 1.415, 1.462, 21.750, 21.810, 22.250, 22.370, 1.818, 1.537, 1.504, 1.444, 1.588, 1.536, 1.481, 1.582, 1.478, 1.614, 1.467
11-29-2023, 10:44:20:120, 0xCCCC , 0542 , 1.404, 1.464, 21.750, 21.810, 22.250, 22.370, 1.818, 1.541, 1.619, 1.445, 1.512, 1.484, 1.528, 1.516, 1.599, 1.616, 1.467
11-29-2023, 10:44:20:237, 0xCCCC , 0543 , 1.405, 1.467, 21.680, 21.810, 22.250, 22.370, 1.817, 1.541, 1.516, 1.446, 1.595, 1.495, 1.474, 1.509, 1.632, 1.614, 1.470
11-29-2023, 10:44:20:383, 0xCCCC , 0544 , 1.490, 1.499, 21.680, 21.870, 22.250, 22.370, 1.817, 1.541, 1.516, 1.446, 1.595, 1.495, 1.474, 1.509, 1.632, 1.614, 1.470
11-29-2023, 10:44:20:499, 0xCCCC , 0545 , 1.415, 1.464, 21.680, 21.810, 22.250, 22.370, 1.817, 1.538, 1.508, 1.446, 1.642, 1.512, 1.467, 1.576, 1.462, 1.614, 1.467
11-29-2023, 10:44:20:617, 0xCCCC , 0546 , 1.406, 1.465, 21.680, 21.810, 22.250, 22.370, 1.814, 1.536, 1.473, 1.442, 1.548, 1.479, 1.579, 1.516, 1.591, 1.612, 1.466
11-29-2023, 10:44:20:880, 0xCCCC , 0547 , 1.402, 1.464, 21.750, 21.750, 22.250, 22.370, 1.817, 1.536, 1.464, 1.443, 1.523, 1.470, 1.610, 1.502, 1.620, 1.615, 1.470
11-29-2023, 10:44:20:996, 0xCCCC , 0549 , 1.404, 1.464, 21.680, 21.750, 22.310, 22.370, 1.816, 1.538, 1.451, 1.442, 1.511, 1.458, 1.628, 1.502, 1.631, 1.610, 1.467
11-29-2023, 10:44:21:113, 0xCCCC , 0550 , 1.400, 1.462, 21.680, 21.750, 22.250, 22.370, 1.817, 1.538, 1.452, 1.442, 1.514, 1.459, 1.636, 1.501, 1.632, 1.612, 1.467
11-29-2023, 10:44:21:259, 0xCCCC , 0551 , 1.494, 1.499, 21.680, 21.810, 22.250, 22.370, 1.812, 1.536, 1.579, 1.442, 1.481, 1.577, 1.549, 1.463, 1.523, 1.612, 1.465
11-29-2023, 10:44:21:375, 0xCCCC , 0552 , 1.502, 1.316, 21.680, 21.810, 22.250, 22.370, 1.815, 1.536, 1.489, 1.441, 1.505, 1.497, 1.612, 1.487, 1.613, 1.611, 1.465
11-29-2023, 10:44:21:492, 0xCCCC , 0553 , 1.505, 1.320, 21.750, 21.810, 22.250, 22.370, 1.818, 1.537, 1.471, 1.444, 1.508, 1.471, 1.634, 1.498, 1.632, 1.614, 1.467
11-29-2023, 10:44:21:609, 0xCCCC , 0554 , 1.505, 1.322, 21.750, 21.810, 22.250, 22.370, 1.814, 1.534, 1.456, 1.439, 1.511, 1.461, 1.634, 1.498, 1.632, 1.614, 1.467
11-29-2023, 10:44:21:755, 0xCCCC , 0555 , 1.403, 1.464, 21.750, 21.750, 22.250, 22.370, 1.818, 1.538, 1.451, 1.443, 1.514, 1.459, 1.635, 1.501, 1.630, 1.614, 1.468
11-29-2023, 10:44:21:872, 0xCCCC , 0556 , 1.403, 1.462, 21.750, 21.750, 22.250, 22.370, 1.812, 1.536, 1.445, 1.442, 1.510, 1.455, 1.629, 1.501, 1.628, 1.612, 1.467
11-29-2023, 10:44:21:988, 0xCCCC , 0557 , 1.401, 1.464, 21.680, 21.810, 22.250, 22.310, 1.818, 1.541, 1.455, 1.449, 1.517, 1.460, 1.642, 1.504, 1.634, 1.621, 1.471
11-29-2023, 10:44:22:106, 0xCCCC , 0558 , 1.402, 1.464, 21.680, 21.810, 22.250, 22.310, 1.814, 1.538, 1.455, 1.449, 1.517, 1.460, 1.642, 1.504, 1.634, 1.621, 1.471
11-29-2023, 10:44:22:251, 0xCCCC , 0559 , 1.495, 1.503, 21.750, 21.810, 22.250, 22.310, 1.817, 1.536, 1.579, 1.443, 1.481, 1.577, 1.549, 1.462, 1.522, 1.611, 1.465
11-29-2023, 10:44:22:367, 0xCCCC , 0560 , 1.502, 1.318, 21.750, 21.810, 22.250, 22.310, 1.814, 1.534, 1.489, 1.438, 1.505, 1.495, 1.612, 1.486, 1.610, 1.606, 1.462
11-29-2023, 10:44:22:485, 0xCCCC , 0561 , 1.508, 1.325, 21.750, 21.810, 22.250, 22.370, 1.818, 1.538, 1.470, 1.444, 1.507, 1.471, 1.630, 1.500, 1.634, 1.614, 1.469
11-29-2023, 10:44:22:602, 0xCCCC , 0562 , 1.492, 1.503, 21.680, 21.810, 22.250, 22.370, 1.818, 1.538, 1.470, 1.444, 1.507, 1.471, 1.630, 1.500, 1.634, 1.614, 1.469
11-29-2023, 10:44:22:748, 0xCCCC , 0563 , 1.421, 1.470, 21.680, 21.810, 22.250, 22.370, 1.816, 1.534, 1.626, 1.439, 1.469, 1.618, 1.525, 1.500, 1.634, 1.614, 1.469
11-29-2023, 10:44:22:865, 0xCCCC , 0564 , 1.425, 1.473, 21.750, 21.810, 22.250, 22.370, 1.815, 1.536, 1.516, 1.442, 1.587, 1.544, 1.480, 1.621, 1.480, 1.611, 1.465
11-29-2023, 10:44:22:982, 0xCCCC , 0565 , 1.408, 1.459, 21.750, 21.810, 22.250, 22.370, 1.815, 1.538, 1.479, 1.443, 1.531, 1.495, 1.591, 1.532, 1.601, 1.615, 1.470
11-29-2023, 10:44:23:98, 0xCCCC , 0566 , 1.404, 1.465, 21.680, 21.810, 22.250, 22.370, 1.813, 1.533, 1.464, 1.437, 1.513, 1.470, 1.615, 1.507, 1.623, 1.610, 1.467
11-29-2023, 10:44:23:244, 0xCCCC , 0567 , 1.507, 1.322, 21.680, 21.810, 22.250, 22.370, 1.815, 1.535, 1.464, 1.437, 1.513, 1.470, 1.615, 1.507, 1.623, 1.610, 1.467
11-29-2023, 10:44:23:372, 0xCCCC , 0568 , 1.505, 1.319, 21.750, 21.810, 22.250, 22.370, 1.812, 1.536, 1.452, 1.439, 1.510, 1.454, 1.631, 1.497, 1.623, 1.607, 1.464
11-29-2023, 10:44:23:489, 0xCCCC , 0569 , 1.403, 1.464, 21.750, 21.750, 22.310, 22.370, 1.815, 1.538, 1.449, 1.442, 1.514, 1.458, 1.635, 1.497, 1.623, 1.607, 1.464
11-29-2023, 10:44:23:606, 0xCCCC , 0570 , 1.495, 1.502, 21.750, 21.750, 22.310, 22.370, 1.816, 1.539, 1.581, 1.442, 1.485, 1.579, 1.553, 1.463, 1.523, 1.611, 1.467
11-29-2023, 10:44:23:868, 0xCCCC , 0571 , 1.501, 1.318, 21.750, 21.810, 22.310, 22.370, 1.815, 1.535, 1.485, 1.437, 1.503, 1.492, 1.610, 1.483, 1.607, 1.607, 1.464
11-29-2023, 10:44:23:985, 0xCCCC , 0573 , 1.419, 1.466, 21.680, 21.750, 22.250, 22.370, 1.817, 1.537, 1.504, 1.444, 1.590, 1.538, 1.484, 1.584, 1.481, 1.615, 1.471
11-29-2023, 10:44:24:104, 0xCCCC , 0574 , 1.406, 1.466, 21.680, 21.750, 22.250, 22.310, 1.816, 1.537, 1.469, 1.440, 1.527, 1.489, 1.585, 1.514, 1.601, 1.611, 1.467
11-29-2023, 10:44:24:221, 0xCCCC , 0575 , 1.402, 1.463, 21.680, 21.810, 22.250, 22.310, 1.811, 1.535, 1.462, 1.441, 1.514, 1.470, 1.613, 1.503, 1.622, 1.612, 1.468
11-29-2023, 10:44:24:368, 0xCCCC , 0576 , 1.505, 1.321, 21.680, 21.810, 22.250, 22.310, 1.811, 1.535, 1.462, 1.441, 1.514, 1.470, 1.613, 1.503, 1.622, 1.612, 1.468
11-29-2023, 10:44:24:484, 0xCCCC , 0577 , 1.402, 1.464, 21.680, 21.810, 22.310, 22.370, 1.821, 1.543, 1.462, 1.445, 1.519, 1.466, 1.637, 1.506, 1.637, 1.616, 1.473
11-29-2023, 10:44:24:600, 0xCCCC , 0578 , 1.505, 1.320, 21.680, 21.810, 22.310, 22.310, 1.812, 1.536, 1.448, 1.439, 1.513, 1.456, 1.633, 1.497, 1.628, 1.609, 1.464
11-29-2023, 10:44:24:717, 0xCCCC , 0579 , 1.505, 1.322, 21.680, 21.810, 22.250, 22.310, 1.813, 1.536, 1.446, 1.439, 1.512, 1.454, 1.632, 1.496, 1.627, 1.609, 1.464
11-29-2023, 10:44:24:862, 0xCCCC , 0579 , 1.505, 1.322, 21.680, 21.810, 22.250, 22.310, 1.813, 1.536, 1.446, 1.439, 1.512, 1.454, 1.632, 1.496, 1.627, 1.609, 1.464
11-29-2023, 10:44:24:979, 0xCCCC , 0581 , 1.401, 1.464, 21.680, 21.750, 22.310, 22.310, 1.818, 1.540, 1.453, 1.447, 1.523, 1.464, 1.640, 1.508, 1.637, 1.618, 1.470
11-29-2023, 10:44:25:97, 0xCCCC , 0582 , 1.492, 1.501, 21.750, 21.750, 22.310, 22.370, 1.815, 1.538, 1.579, 1.442, 1.481, 1.579, 1.549, 1.459, 1.525, 1.612, 1.466
11-29-2023, 10:44:25:243, 0xCCCC , 0583 , 1.501, 1.318, 21.750, 21.750, 22.310, 22.370, 1.815, 1.536, 1.486, 1.440, 1.502, 1.493, 1.609, 1.484, 1.610, 1.611, 1.464
11-29-2023, 10:44:25:359, 0xCCCC , 0584 , 1.492, 1.499, 21.750, 21.810, 22.310, 22.310, 1.815, 1.538, 1.601, 1.442, 1.477, 1.591, 1.540, 1.458, 1.522, 1.611, 1.464
11-29-2023, 10:44:25:476, 0xCCCC , 0585 , 1.416, 1.466, 21.750, 21.810, 22.250, 22.310, 1.818, 1.538, 1.503, 1.445, 1.590, 1.536, 1.484, 1.582, 1.481, 1.617, 1.472
11-29-2023, 10:44:25:595, 0xCCCC , 0586 , 1.404, 1.464, 21.750, 21.810, 22.250, 22.370, 1.818, 1.536, 1.465, 1.441, 1.523, 1.486, 1.582, 1.515, 1.599, 1.612, 1.467
11-29-2023, 10:44:25:743, 0xCCCC , 0587 , 1.401, 1.463, 21.750, 21.810, 22.250, 22.370, 1.816, 1.536, 1.461, 1.440, 1.513, 1.470, 1.612, 1.502, 1.623, 1.611, 1.466
11-29-2023, 10:44:25:832, 0xCCCC , 0588 , 1.508, 1.322, 21.680, 21.810, 22.250, 22.370, 1.814, 1.535, 1.456, 1.442, 1.511, 1.460, 1.624, 1.500, 1.626, 1.607, 1.464
11-29-2023, 10:44:25:980, 0xCCCC , 0589 , 1.402, 1.463, 21.680, 21.810, 22.250, 22.370, 1.814, 1.535, 1.456, 1.442, 1.511, 1.460, 1.624, 1.500, 1.626, 1.607, 1.464
11-29-2023, 10:44:26:99, 0xCCCC , 0590 , 1.497, 1.504, 21.680, 21.810, 22.250, 22.370, 1.812, 1.535, 1.579, 1.443, 1.482, 1.578, 1.548, 1.464, 1.523, 1.613, 1.467
