sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD, 1729512320, 92469656, 0925, 31.86813, 1.22330, 1.33451, 0.08784, 2.50300, 1.18542, 3.05905, 3.20652, 0.00000, 3.04857, 3.00908, 2.70125, 2.55619, 28.75000, 27.81250, 29.06250, 28.18750, 28.17460
0xDDDD, 1729512320, 92568941, 0926, 31.86813, 1.22249, 1.33531, 0.06769, 2.50220, 1.18623, 3.01150, 3.20894, 0.00000, 3.05099, 3.00828, 2.70125, 2.45949, 28.75000, 27.81250, 29.00000, 28.12500, 28.17460
0xDDDD, 1729512320, 92668935, 0927, 31.86813, 1.22330, 1.33451, 0.06769, 2.50300, 1.18300, 3.04938, 3.21055, 0.00000, 3.05099, 3.00908, 2.70044, 2.55780, 28.75000, 27.81250, 29.00000, 28.12500, 27.99552
0xDDDD, 1729512320, 92768946, 0928, 31.86813, 1.22249, 1.33531, 0.06769, 2.50220, 1.17978, 3.05179, 3.21216, 0.00000, 3.05099, 3.00908, 2.70205, 2.56264, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512320, 92869674, 0929, 31.86813, 1.22249, 1.33531, 0.06527, 2.50220, 1.17414, 3.00425, 3.20571, 0.00000, 3.05099, 3.00908, 2.70205, 2.56264, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512320, 92969647, 0930, 31.46520, 1.22330, 1.33451, 0.06608, 2.50381, 1.19348, 3.04051, 3.20652, 0.00000, 3.05179, 3.00989, 2.70044, 2.56264, 28.75000, 27.75000, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512321, 93068933, 0931, 31.86813, 1.22249, 1.32322, 0.08381, 2.50300, 1.18945, 3.07275, 3.20974, 0.00000, 3.04857, 3.00908, 2.70205, 2.55941, 28.75000, 27.75000, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512321, 93168953, 0932, 31.86813, 1.22249, 1.33451, 0.07495, 2.50300, 1.18945, 3.02762, 3.21136, 0.00000, 3.05099, 3.00828, 2.70205, 2.51670, 28.75000, 27.75000, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512321, 93268926, 0933, 32.27106, 1.22249, 1.33531, 0.07495, 2.50300, 1.18462, 3.06469, 3.21538, 0.00000, 3.05179, 3.00908, 2.70125, 2.55861, 28.75000, 27.75000, 29.00000, 28.18750, 27.99552
0xDDDD, 1729512321, 93369638, 0934, 31.86813, 1.22249, 1.33451, 0.07414, 2.50300, 1.18300, 3.06791, 3.20894, 0.00000, 3.04938, 3.00908, 2.70205, 2.56344, 28.75000, 27.75000, 29.00000, 28.18750, 27.99552
0xDDDD, 1729512321, 93468941, 0935, 32.27106, 1.22249, 1.33531, 0.08542, 2.50300, 1.18059, 3.02278, 3.20007, 0.00000, 3.05179, 3.00908, 2.70044, 2.56103, 28.75000, 27.81250, 29.06250, 28.18750, 28.89091
0xDDDD, 1729512321, 93568943, 0936, 31.86813, 1.22249, 1.33451, 0.07495, 2.50300, 1.17897, 3.05824, 3.21458, 0.00000, 3.05099, 3.00908, 2.70125, 2.56103, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512321, 93668935, 0937, 31.86813, 1.22249, 1.33531, 0.06930, 2.50220, 1.17656, 3.01150, 3.21700, 0.00000, 3.05099, 3.00828, 2.70044, 2.56264, 28.75000, 27.81250, 29.06250, 28.12500, 27.81644
0xDDDD, 1729512321, 93769581, 0938, 31.86813, 1.22249, 1.33451, 0.07414, 2.50300, 1.17172, 3.04696, 3.20088, 0.00000, 3.05099, 3.00908, 2.70205, 2.58762, 28.75000, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512321, 93869642, 0939, 31.86813, 1.22249, 1.33451, 0.06447, 2.50300, 1.19187, 3.08322, 3.20249, 0.00000, 3.05099, 3.00828, 2.70205, 2.56103, 28.75000, 27.75000, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512321, 93968919, 0940, 31.86813, 1.22249, 1.33531, 0.06769, 2.50220, 1.19026, 3.03326, 3.20330, 0.00000, 3.05260, 3.00828, 2.70205, 2.56022, 28.75000, 27.75000, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512322, 94068921, 0941, 32.27106, 1.22249, 1.33531, 0.05641, 2.50300, 1.18864, 3.03568, 3.20491, 0.00000, 3.05018, 3.00908, 2.70125, 2.56022, 28.75000, 27.75000, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512322, 94168945, 0942, 32.27106, 1.22249, 1.33451, 0.06769, 2.50300, 1.18703, 3.07114, 3.21861, 0.00000, 3.05099, 3.00828, 2.70125, 2.56022, 28.75000, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512322, 94269642, 0943, 31.86813, 1.22249, 1.33531, 0.06608, 2.50300, 1.18300, 3.02359, 3.20088, 0.00000, 3.05179, 3.00828, 2.70125, 2.55941, 28.75000, 27.81250, 29.06250, 28.18750, 28.17460
0xDDDD, 1729512322, 94368958, 0944, 31.86813, 1.22249, 1.33451, 0.07656, 2.50300, 1.18220, 3.05985, 3.20410, 0.00000, 3.05179, 3.00828, 2.70125, 2.55941, 28.75000, 27.75000, 29.06250, 28.18750, 28.17460
0xDDDD, 1729512322, 94468924, 0945, 31.86813, 1.22249, 1.33531, 0.07172, 2.50220, 1.17897, 3.01231, 3.20652, 0.00000, 3.04777, 3.00828, 2.70125, 2.56667, 28.75000, 27.75000, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512322, 94568933, 0946, 32.27106, 1.22249, 1.33531, 0.06689, 2.50300, 1.17575, 3.04454, 3.20813, 0.00000, 3.05260, 3.00908, 2.70205, 2.53524, 28.75000, 27.75000, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512322, 94669648, 0947, 31.86813, 1.22330, 1.33531, 0.07253, 2.50300, 1.17092, 3.04374, 3.20168, 0.00000, 3.04696, 3.00828, 2.70205, 2.56183, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512322, 94769684, 0948, 31.46520, 1.22249, 1.33531, 0.06447, 2.50220, 1.18945, 3.07919, 3.20410, 0.00000, 3.05179, 3.00828, 2.70286, 2.56183, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512322, 94868939, 0949, 31.46520, 1.22249, 1.33531, 0.07736, 2.50220, 1.18784, 3.02842, 3.20571, 0.00000, 3.05260, 3.00908, 2.70044, 2.56022, 28.75000, 27.75000, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512322, 94968989, 0950, 31.86813, 1.22249, 1.33531, 0.06769, 2.50300, 1.18462, 3.06227, 3.20894, 0.00000, 3.05179, 3.00908, 2.70125, 2.56183, 28.75000, 27.75000, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512323, 95068950, 0951, 32.27106, 1.22249, 1.33451, 0.08139, 2.50220, 1.18139, 3.01070, 3.21055, 0.00000, 3.05179, 3.00828, 2.70125, 2.56908, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512323, 95169658, 0952, 31.86813, 1.22249, 1.33531, 0.07092, 2.50300, 1.17575, 3.00989, 3.21136, 0.00000, 3.04615, 3.00908, 2.70205, 2.56103, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512323, 95269335, 0953, 32.27106, 1.22249, 1.33531, 0.06527, 2.50220, 1.17333, 3.04374, 3.20410, 0.00000, 3.04938, 3.00908, 2.70527, 2.56344, 28.75000, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512323, 95368957, 0954, 31.46520, 1.22249, 1.33612, 0.07253, 2.50300, 1.17414, 3.07839, 3.20652, 0.00000, 3.05099, 3.00908, 2.70205, 2.56022, 28.75000, 27.81250, 29.06250, 28.12500, 28.53275
0xDDDD, 1729512323, 95468948, 0955, 31.86813, 1.22249, 1.33451, 0.08220, 2.50220, 1.19590, 3.02601, 3.20652, 0.00000, 3.04857, 3.00747, 2.70286, 2.56264, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512323, 95569628, 0956, 31.86813, 1.22249, 1.33531, 0.07011, 2.50220, 1.18945, 3.06066, 3.20894, 0.00000, 3.05018, 3.00908, 2.70205, 2.55941, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512323, 95669646, 0957, 31.86813, 1.22249, 1.33531, 0.07414, 2.50220, 1.18703, 3.01231, 3.21136, 0.00000, 3.05099, 3.00828, 2.70125, 2.56264, 28.75000, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512323, 95768929, 0958, 31.86813, 1.22330, 1.33451, 0.07817, 2.50300, 1.18703, 3.04454, 3.21377, 0.00000, 3.05260, 3.00828, 2.70205, 2.51993, 28.75000, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512323, 95868983, 0959, 31.86813, 1.22249, 1.33531, 0.06286, 2.50300, 1.18139, 3.04212, 3.21538, 0.00000, 3.05179, 3.00828, 2.70205, 2.56103, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512323, 95968939, 0960, 31.86813, 1.22249, 1.33531, 0.06366, 2.50220, 1.17736, 3.07678, 3.21700, 0.00000, 3.05018, 3.00828, 2.70205, 2.56183, 28.75000, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512324, 96069652, 0961, 32.27106, 1.22249, 1.33612, 0.06527, 2.50220, 1.17172, 3.02198, 3.20813, 0.00000, 3.05099, 3.00828, 2.70125, 2.56505, 28.81250, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512324, 96169320, 0962, 31.86813, 1.22249, 1.33531, 0.07092, 2.50220, 1.19106, 3.05341, 3.20974, 0.00000, 3.05018, 3.00908, 2.70205, 2.56344, 28.81250, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512324, 96268955, 0963, 31.86813, 1.22249, 1.33451, 0.06608, 2.50300, 1.18945, 3.08484, 3.21055, 0.00000, 3.05179, 3.00828, 2.70205, 2.55941, 28.81250, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512324, 96368935, 0964, 32.27106, 1.22249, 1.33531, 0.06769, 2.50220, 1.18300, 3.03004, 3.21297, 0.00000, 3.05179, 3.00908, 2.70205, 2.55297, 28.81250, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512324, 96468924, 0965, 32.27106, 1.22168, 1.33612, 0.06527, 2.50220, 1.17575, 3.05582, 3.21458, 0.00000, 3.05099, 3.00908, 2.70286, 2.62872, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512324, 96569575, 0966, 31.86813, 1.22249, 1.33531, 0.05641, 2.50300, 1.17172, 3.04615, 3.20571, 0.00000, 3.05099, 3.00908, 2.70205, 2.56264, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512324, 96668954, 0967, 31.86813, 1.22249, 1.33531, 0.07011, 2.50220, 1.18784, 3.07597, 3.20813, 0.00000, 3.04777, 3.00908, 2.70205, 2.56103, 28.75000, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512324, 96768930, 0968, 31.86813, 1.22249, 1.33531, 0.07414, 2.50300, 1.18139, 3.02198, 3.20974, 0.00000, 3.05018, 3.00828, 2.70366, 2.56183, 28.81250, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512324, 96868935, 0969, 31.86813, 1.22249, 1.33531, 0.06930, 2.50220, 1.17736, 3.05018, 3.21136, 0.00000, 3.04615, 3.00828, 2.70205, 2.56103, 28.81250, 27.81250, 29.06250, 28.18750, 28.17460
0xDDDD, 1729512324, 96969664, 0970, 31.86813, 1.22249, 1.33531, 0.06689, 2.50139, 1.17092, 3.07516, 3.21216, 0.00000, 3.05260, 3.00828, 2.70205, 2.53282, 28.81250, 27.81250, 29.06250, 28.18750, 28.17460
0xDDDD, 1729512325, 97069663, 0971, 31.86813, 1.22249, 1.33531, 0.06689, 2.50220, 1.19026, 3.07033, 3.21297, 0.00000, 3.04857, 3.00908, 2.70125, 2.55538, 28.81250, 27.87500, 29.06250, 28.18750, 28.17460
0xDDDD, 1729512325, 97168931, 0972, 31.86813, 1.22330, 1.33531, 0.07172, 2.50220, 1.18623, 3.01231, 3.21377, 0.00000, 3.05179, 3.00828, 2.70125, 2.56264, 28.81250, 27.87500, 29.06250, 28.18750, 28.17460
0xDDDD, 1729512325, 97268967, 0973, 31.86813, 1.22249, 1.33531, 0.07575, 2.50300, 1.17897, 3.04293, 3.20571, 0.00000, 3.05179, 3.00828, 2.70125, 2.55861, 28.75000, 27.81250, 29.06250, 28.18750, 28.17460
0xDDDD, 1729512325, 97368934, 0974, 32.67398, 1.22330, 1.33531, 0.06850, 2.50220, 1.17092, 3.06791, 3.20571, 0.00000, 3.05179, 3.00828, 2.70125, 2.56425, 28.75000, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512325, 97469650, 0975, 31.86813, 1.22249, 1.33451, 0.07333, 2.50220, 1.18462, 3.01311, 3.20652, 0.00000, 3.05018, 3.00908, 2.70125, 2.60212, 28.75000, 27.81250, 29.06250, 28.12500, 28.17460
0xDDDD, 1729512325, 97568925, 0976, 31.86813, 1.22249, 1.33531, 0.06689, 2.50300, 1.17817, 3.03890, 3.20813, 0.00000, 3.05179, 3.00828, 2.70366, 2.52476, 28.75000, 27.81250, 29.12500, 28.12500, 27.99552
0xDDDD, 1729512325, 97668945, 0977, 31.86813, 1.22249, 1.33451, 0.06930, 2.50300, 1.17011, 3.06308, 3.20894, 0.00000, 3.05099, 3.00908, 2.70205, 2.58198, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512325, 97768925, 0978, 32.27106, 1.22249, 1.33531, 0.06447, 2.50220, 1.18139, 3.08484, 3.20894, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512325, 97869678, 0979, 32.27106, 1.22249, 1.33531, 0.07736, 2.50220, 1.19026, 3.06227, 3.21780, 0.00081, 3.05018, 3.00828, 2.70205, 2.56264, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512325, 97969648, 0980, 31.86813, 1.22249, 1.34901, 0.07656, 2.50220, 1.17736, 3.07758, 3.21700, 0.00000, 3.04615, 3.00908, 2.70286, 2.56264, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512326, 98068947, 0981, 31.86813, 1.22249, 1.33531, 0.06125, 2.50220, 1.19187, 3.01070, 3.21700, 0.00000, 3.05179, 3.00908, 2.70044, 2.55941, 28.81250, 27.81250, 29.12500, 28.12500, 27.99552
0xDDDD, 1729512326, 98168937, 0982, 31.86813, 1.22330, 1.33531, 0.07172, 2.50300, 1.18220, 3.02440, 3.21538, 0.00000, 3.05099, 3.00747, 2.70286, 2.56183, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512326, 98268941, 0983, 31.86813, 1.22249, 1.33451, 0.07172, 2.50220, 1.20073, 3.03648, 3.21458, 0.00000, 3.05018, 3.00828, 2.70125, 2.50703, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512326, 98369651, 0984, 31.86813, 1.22249, 1.33531, 0.07172, 2.50300, 1.18059, 3.01392, 3.21377, 0.00000, 3.05179, 3.00908, 2.70125, 2.56103, 28.81250, 27.81250, 29.12500, 28.12500, 28.35368
0xDDDD, 1729512326, 98468947, 0985, 31.86813, 1.22249, 1.33451, 0.06930, 2.50300, 1.17092, 3.02842, 3.21055, 0.00000, 3.05018, 3.00828, 2.70205, 2.56264, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512326, 98568946, 0986, 32.27106, 1.22330, 1.33451, 0.07575, 2.50220, 1.18300, 3.04132, 3.20088, 0.00000, 3.05018, 3.00908, 2.70205, 2.56103, 28.81250, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512326, 98668916, 0987, 32.27106, 1.22249, 1.33531, 0.07253, 2.50220, 1.19267, 3.05421, 3.22022, 0.00000, 3.05179, 3.00908, 2.70205, 2.56022, 28.81250, 27.81250, 29.06250, 28.12500, 27.99552
0xDDDD, 1729512326, 98769561, 0988, 32.27106, 1.22249, 1.33451, 0.06689, 2.50300, 1.17978, 3.06711, 3.21780, 0.00000, 3.05179, 3.00828, 2.70205, 2.53363, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512326, 98869641, 0989, 31.86813, 1.22249, 1.33531, 0.07011, 2.50220, 1.19106, 3.08000, 3.21538, 0.00000, 3.04777, 3.00828, 2.70125, 2.59407, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512326, 98968947, 0990, 32.27106, 1.22330, 1.33531, 0.06527, 2.50220, 1.17897, 3.01070, 3.21538, 0.00000, 3.04938, 3.00908, 2.70044, 2.57714, 28.81250, 27.87500, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512327, 99068952, 0991, 31.86813, 1.22249, 1.33451, 0.07495, 2.50300, 1.18864, 3.07114, 3.21297, 0.00000, 3.05018, 3.00908, 2.70286, 2.56103, 28.81250, 27.87500, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512327, 99168940, 0992, 32.27106, 1.22249, 1.33531, 0.06608, 2.50220, 1.17495, 3.08645, 3.20249, 0.00000, 3.05179, 3.00828, 2.70205, 2.56264, 28.81250, 27.87500, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512327, 99269676, 0993, 31.86813, 1.22249, 1.33451, 0.07333, 2.50220, 1.18381, 3.01231, 3.20088, 0.00000, 3.05179, 3.00908, 2.70205, 2.56103, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512327, 99368936, 0994, 31.86813, 1.22249, 1.33370, 0.06769, 2.50220, 1.17092, 3.02278, 3.20168, 0.00000, 3.04696, 3.00908, 2.70125, 2.55941, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512327, 99468953, 0995, 31.86813, 1.22249, 1.33531, 0.07414, 2.50220, 1.17978, 3.03568, 3.21780, 0.00000, 3.05179, 3.00828, 2.70125, 2.58037, 28.81250, 27.87500, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512327, 99568920, 0996, 31.86813, 1.22249, 1.33451, 0.07172, 2.50300, 1.19026, 3.04938, 3.21700, 0.00000, 3.05099, 3.00908, 2.70205, 2.53927, 28.81250, 27.87500, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512327, 99669621, 0997, 31.86813, 1.22249, 1.33531, 0.06366, 2.50220, 1.17656, 3.02681, 3.21538, 0.00000, 3.05179, 3.00908, 2.70366, 2.56022, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512327, 99769677, 0998, 31.86813, 1.22249, 1.33451, 0.07656, 2.50220, 1.18703, 3.03810, 3.20571, 0.00000, 3.05179, 3.00828, 2.70125, 2.55941, 28.81250, 27.81250, 29.12500, 28.12500, 28.71183
0xDDDD, 1729512327, 99868934, 0999, 31.86813, 1.22249, 1.33451, 0.07897, 2.50220, 1.17575, 3.05018, 3.20410, 0.00000, 3.05099, 3.00908, 2.70125, 2.56022, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512327, 99969009, 1000, 32.27106, 1.22249, 1.33451, 0.07736, 2.50139, 1.18864, 3.06147, 3.20410, 0.00000, 3.05260, 3.00908, 2.70125, 2.56022, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512328, 100068948, 1001, 32.27106, 1.22249, 1.33531, 0.06930, 2.50300, 1.17656, 3.07516, 3.20249, 0.00000, 3.05099, 3.00908, 2.70205, 2.53685, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512328, 100169670, 1002, 31.86813, 1.22330, 1.33531, 0.06769, 2.50300, 1.18623, 3.05824, 3.20168, 0.00000, 3.04938, 3.00908, 2.70205, 2.55941, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512328, 100269363, 1003, 31.86813, 1.22249, 1.33451, 0.07253, 2.50220, 1.17495, 3.07355, 3.20088, 0.00000, 3.05099, 3.00828, 2.70125, 2.56425, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512328, 100368919, 1004, 32.27106, 1.22330, 1.33451, 0.05641, 2.50300, 1.18784, 3.00586, 3.22022, 0.00000, 3.05179, 3.00908, 2.70286, 2.56344, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512328, 100468952, 1005, 31.86813, 1.22249, 1.33531, 0.06447, 2.50300, 1.17736, 3.02359, 3.20974, 0.00000, 3.05099, 3.00828, 2.70286, 2.56022, 28.81250, 27.87500, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512328, 100569647, 1006, 31.46520, 1.22249, 1.33531, 0.07011, 2.50220, 1.18462, 3.03729, 3.20894, 0.00000, 3.05018, 3.00828, 2.70205, 2.56264, 28.81250, 27.87500, 29.12500, 28.18750, 23.51852
0xDDDD, 1729512328, 100669683, 1007, 31.86813, 1.22249, 1.33370, 0.08300, 2.50220, 1.17172, 3.05421, 3.20813, 0.00000, 3.05018, 3.00908, 2.70044, 2.56908, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512328, 100768930, 1008, 32.27106, 1.22249, 1.33531, 0.06447, 2.50220, 1.18381, 3.07033, 3.20652, 0.00000, 3.04857, 3.00828, 2.70125, 2.56344, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512328, 100868995, 1009, 31.86813, 1.22249, 1.33451, 0.07253, 2.50300, 1.17011, 3.08806, 3.20652, 0.00000, 3.04615, 3.00828, 2.70366, 2.56022, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512328, 100968949, 1010, 32.27106, 1.22249, 1.33451, 0.07253, 2.50220, 1.18059, 3.06147, 3.20410, 0.00000, 3.05099, 3.00908, 2.70205, 2.55941, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512329, 101069646, 1011, 31.86813, 1.22249, 1.32886, 0.06125, 2.50220, 1.19106, 3.07597, 3.21458, 0.00000, 3.05099, 3.00908, 2.70044, 2.56344, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512329, 101169328, 1012, 31.46520, 1.22249, 1.33531, 0.06769, 2.50220, 1.17897, 3.00908, 3.21458, 0.00000, 3.05099, 3.00908, 2.70125, 2.56264, 28.81250, 27.87500, 29.12500, 28.18750, 27.99552
0xDDDD, 1729512329, 101268947, 1013, 32.27106, 1.22249, 1.33531, 0.06608, 2.50220, 1.18945, 3.02601, 3.21377, 0.00000, 3.05179, 3.00828, 2.70205, 2.56344, 28.81250, 27.87500, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512329, 101368952, 1014, 31.86813, 1.22249, 1.33531, 0.07011, 2.50220, 1.18300, 3.04051, 3.21297, 0.00000, 3.05179, 3.00908, 2.70125, 2.54571, 28.81250, 27.81250, 29.12500, 28.18750, 28.17460
0xDDDD, 1729512329, 101468916, 1015, 31.86813, 1.22249, 1.33531, 0.06769, 2.50300, 1.17011, 3.05744, 3.21216, 0.00000, 3.04938, 3.00828, 2.70125, 2.59004, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512329, 101569556, 1016, 32.27106, 1.22249, 1.33451, 0.07656, 2.50220, 1.17817, 3.03729, 3.20410, 0.00000, 3.05179, 3.00828, 2.70205, 2.56183, 28.81250, 27.81250, 29.12500, 28.12500, 28.17460
0xDDDD, 1729512329, 101668943, 1017, 31.86813, 1.22249, 1.33451, 0.06527, 2.50220, 1.19026, 3.05341, 3.20249, 0.00000, 3.05018, 3.00908, 2.69963, 2.56183, 28.81250, 27.81250, 29.12500, 28.12500, 28.71183
