date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-07-30, T10:32:57.499500Z, 0xCCCC, 0000, 1.22168, 0.61487, 24.31000, 24.31000, 24.37000, 24.31000, 0.00000, 0.00564, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
24-07-30, T10:32:57.598500Z, 0xCCCC, 0001, 1.22168, 0.61487, 24.31000, 24.31000, 24.37000, 24.31000, 0.00000, 0.00645, 0.00161, 0.03143, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00242, 447.22223
24-07-30, T10:32:57.698500Z, 0xCCCC, 0002, 1.22168, 0.61568, 24.31000, 24.31000, 24.37000, 24.31000, 0.37150, 0.00645, 0.00242, 0.09670, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, T10:32:57.798500Z, 0xCCCC, 0003, 1.22168, 0.61487, 24.31000, 24.31000, 24.37000, 24.31000, 1.26117, 0.00806, 2.49414, 1.18059, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 6.50590
24-07-30, T10:32:57.898500Z, 0xCCCC, 0004, 1.22249, 0.61487, 24.31000, 24.31000, 24.37000, 24.31000, 1.33853, 0.00725, 2.49414, 1.17575, 3.00425, 0.00000, 0.00000, 0.02740, 0.44322, 0.00000, 0.00081, 6.50590
24-07-30, T10:32:57.999100Z, 0xCCCC, 0005, 1.22249, 0.61487, 24.31000, 24.31000, 24.37000, 24.31000, 1.33853, 0.00725, 2.49495, 1.19912, 3.05582, 3.19685, 0.00000, 0.07978, 0.58908, 0.00000, 0.00081, 6.50590
24-07-30, T10:32:58.098500Z, 0xCCCC, 0006, 1.22168, 0.61407, 24.31000, 24.31000, 24.37000, 24.31000, 1.33853, 0.00725, 2.49575, 1.19751, 3.02601, 3.18960, 0.00000, 0.08703, 0.60923, 0.00161, 0.00081, 6.68497
24-07-30, T10:32:58.198500Z, 0xCCCC, 0007, 1.22088, 0.61487, 24.31000, 24.31000, 24.37000, 24.31000, 0.70755, 0.09509, 2.49575, 1.18542, 3.04615, 3.19685, 0.00000, 0.57538, 2.69963, 2.35553, 0.87839, 10.44566
24-07-30, T10:32:58.298500Z, 0xCCCC, 0008, 1.22168, 0.61487, 24.31000, 24.31000, 24.37000, 24.31000, 0.62696, 0.11201, 2.49736, 1.18542, 3.05179, 3.19766, 0.00000, 1.01216, 3.01553, 2.23949, 1.78095, 12.23647
24-07-30, T10:32:58.398500Z, 0xCCCC, 0009, 1.31275, 0.66484, 24.31000, 24.31000, 24.37000, 24.31000, 0.56088, 0.06850, 2.86242, 1.25956, 3.30000, 3.29919, 0.00000, 1.15077, 1.47150, 3.00344, 2.89304, -57.96297
24-07-30, T10:32:58.499100Z, 0xCCCC, 0010, 1.22007, 0.61326, 24.31000, 24.31000, 24.37000, 24.31000, 0.70190, 0.06044, 2.49575, 1.18300, 3.03245, 3.19846, 0.00000, 2.29912, 3.00344, 2.70205, 2.55700, 15.10173
24-07-30, T10:32:58.598500Z, 0xCCCC, 0011, 1.22007, 0.61407, 24.31000, 24.31000, 24.37000, 24.31000, 1.33451, 0.04352, 2.49575, 1.18300, 3.03890, 3.20571, 0.00000, 3.04615, 3.00425, 2.69560, 2.55538, 15.63900
24-07-30, T10:32:58.698500Z, 0xCCCC, 0012, 1.22007, 0.61407, 24.31000, 24.31000, 24.37000, 24.31000, 1.33531, 0.03465, 2.49736, 1.19509, 3.01634, 3.19201, 0.00000, 3.04777, 3.00344, 2.69802, 2.55216, 20.47415
24-07-30, T10:32:58.798600Z, 0xCCCC, 0013, 1.22088, 0.61487, 24.31000, 24.31000, 24.37000, 24.31000, 1.33451, 0.04110, 2.49736, 1.18462, 3.05663, 3.19040, 0.00000, 3.04696, 3.00425, 2.69722, 2.55216, 16.71347
24-07-30, T10:32:58.898600Z, 0xCCCC, 0014, 1.22088, 0.61487, 24.31000, 24.31000, 24.37000, 24.31000, 1.33451, 0.03707, 2.49736, 1.19670, 3.03568, 3.18960, 0.00000, 3.04535, 3.00505, 2.69722, 2.55619, 17.07163
24-07-30, T10:32:58.999000Z, 0xCCCC, 0015, 1.22088, 0.61407, 24.31000, 24.31000, 24.37000, 24.31000, 1.33531, 0.03546, 2.49736, 1.18220, 3.07919, 3.20330, 0.00000, 3.04857, 3.00505, 2.69802, 2.55377, 17.42979
24-07-30, T10:32:59.098500Z, 0xCCCC, 0016, 1.22088, 0.61407, 24.31000, 24.31000, 24.37000, 24.31000, 1.33531, 0.04513, 2.49817, 1.19267, 3.05260, 3.20652, 0.00000, 3.04777, 3.00505, 2.69883, 2.55055, 17.78794
