date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-08-01, 09:52:58.716000, 9707205, 0xCCCC, 0000, 1.22330, 0.61326, 23.25000, 23.60000, 23.31000, 23.00000, 1.33773, 0.00967, 2.50784, 1.18623, 3.04132, 3.20330, 0.00000, 3.06711, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 09:52:58.899200, 9890401, 0xCCCC, 0001, 1.22330, 0.61407, 23.18000, 23.60000, 23.31000, 23.12000, 1.33773, 0.00967, 2.50864, 1.19590, 3.06872, 3.19443, 0.00000, 3.06388, 3.00989, 0.00000, 0.00161, 4.35692
24-08-01, 09:52:59.889200, 10880390, 0xCCCC, 0002, 1.22330, 0.61326, 23.18000, 23.60000, 23.31000, 23.12000, 1.33692, 0.01209, 2.50864, 1.19429, 3.02278, 3.20813, 0.00000, 3.06308, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 09:53:00.879200, 11870388, 0xCCCC, 0003, 1.22410, 0.61326, 23.25000, 23.60000, 23.37000, 23.12000, 1.33853, 0.01289, 2.50864, 1.18059, 3.01795, 3.19121, 0.00000, 3.05985, 3.01070, 0.00000, 0.00081, 4.35692
24-08-01, 09:53:01.869300, 12860492, 0xCCCC, 0004, 1.22330, 0.61326, 23.25000, 23.60000, 23.31000, 23.60000, 1.33692, 0.01289, 2.50784, 1.17817, 3.08081, 3.19604, 0.00000, 3.06308, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 09:53:02.859300, 13850436, 0xCCCC, 0005, 1.22330, 0.61407, 23.18000, 23.12000, 23.31000, 23.60000, 1.33934, 0.01370, 2.50784, 1.20073, 3.04535, 3.20007, 0.00000, 3.06227, 3.01070, 0.00000, 0.00161, 4.35692
24-08-01, 09:53:03.849200, 14840403, 0xCCCC, 0006, 1.22330, 0.61407, 23.18000, 23.60000, 23.31000, 23.60000, 1.33773, 0.00886, 2.50864, 1.18703, 3.05985, 3.19766, 0.00000, 3.06469, 3.01070, 0.00000, 0.00081, 4.35692
24-08-01, 09:53:04.839200, 15830390, 0xCCCC, 0007, 1.22330, 0.61326, 23.18000, 23.60000, 23.31000, 23.12000, 1.33773, 0.01289, 2.50945, 1.18542, 3.02681, 3.20168, 0.00000, 3.06147, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 09:53:05.829200, 16820405, 0xCCCC, 0008, 1.22330, 0.61326, 23.18000, 23.60000, 23.37000, 23.12000, 1.33773, 0.00806, 2.50784, 1.18381, 3.03407, 3.20088, 0.00000, 3.06469, 3.01070, 0.00000, 0.00161, 4.35692
24-08-01, 09:53:06.819300, 17810477, 0xCCCC, 0009, 1.22330, 0.61326, 23.25000, 23.60000, 23.37000, 23.12000, 1.33773, 0.01289, 2.50864, 1.18139, 3.06147, 3.21297, 0.00000, 3.06469, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 09:53:07.809300, 18800435, 0xCCCC, 0010, 1.22410, 0.61326, 23.25000, 23.60000, 23.37000, 23.60000, 1.33773, 0.00967, 2.50864, 1.19590, 3.04374, 3.19363, 0.00000, 3.06469, 3.00908, 0.00000, 0.00161, 4.35692
24-08-01, 09:53:08.799200, 19790391, 0xCCCC, 0011, 1.22330, 0.61326, 23.25000, 23.60000, 23.37000, 23.12000, 1.33692, 0.01128, 2.50864, 1.19590, 3.04696, 3.20813, 0.00000, 3.06388, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 09:53:09.789300, 20780424, 0xCCCC, 0012, 1.22330, 0.61245, 23.25000, 23.60000, 23.37000, 23.60000, 1.33612, 0.01209, 2.50784, 1.19509, 3.00747, 3.20813, 0.00000, 3.06066, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 09:53:26.526100, 37517257, 0xCCCC, 0000, 1.22330, 0.61245, 23.25000, 23.60000, 23.43000, 23.12000, 1.33773, 0.00886, 2.50864, 1.19832, 3.03004, 3.21780, 0.00000, 3.06388, 3.00989, 0.00000, 0.00081, 5.07327
24-08-01, 09:53:26.619300, 37610501, 0xCCCC, 0001, 1.22249, 0.61245, 23.25000, 23.60000, 23.43000, 23.60000, 1.33692, 0.01370, 2.50945, 1.19993, 3.05099, 3.20974, 0.00081, 3.06147, 3.00989, 0.00000, 0.00000, 4.17785
24-08-01, 09:53:27.609300, 38600437, 0xCCCC, 0002, 1.22330, 0.61326, 23.25000, 23.12000, 23.43000, 23.12000, 1.33773, 0.01048, 2.50945, 1.18703, 3.06147, 3.20813, 0.00081, 3.06147, 3.00989, 0.00081, 0.00161, 4.35692
24-08-01, 09:53:28.599200, 39590387, 0xCCCC, 0003, 1.22410, 0.61407, 23.31000, 23.60000, 23.43000, 23.60000, 1.33692, 0.01128, 2.50945, 1.18784, 3.00989, 3.20410, 0.00000, 3.06549, 3.01070, 0.00081, 0.00081, 4.53600
24-08-01, 09:53:29.589200, 40580395, 0xCCCC, 0004, 1.22410, 0.61245, 23.25000, 23.60000, 23.43000, 23.12000, 1.33692, 0.01048, 2.50864, 1.19751, 3.07678, 3.20410, 0.00000, 3.06147, 3.00908, 0.00081, 0.00081, 4.17785
