date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-09-02, 10:06:11.119400, 000000, 0xDDDD, 0000, 3.30000, 2.50864, 23.31000, 23.60000, 23.93000, 23.25000, 0.66242, 0.08300, 2.49978, 3.30000, 3.01634, 3.19846, 3.29114, 0.79619, 2.15648, 2.90271, 1.84542, 24.41391
24-09-02, 10:06:11.128700, 008462, 0xDDDD, 0001, 3.30000, 2.41758, 23.50000, 23.60000, 23.93000, 23.25000, 0.60762, 0.07092, 2.48930, 3.30000, 3.01473, 3.22667, 3.27985, 0.66484, 1.63590, 2.98410, 2.50139, 25.13023
24-09-02, 10:06:11.228700, 108454, 0xDDDD, 0002, 3.30000, 2.70286, 23.50000, 23.60000, 24.18000, 23.25000, 1.28535, 0.07736, 2.49897, 3.30000, 3.01875, 3.21297, 3.25004, 3.01956, 3.00264, 3.20491, 2.62630, 26.20473
24-09-02, 10:06:11.328700, 208446, 0xDDDD, 0003, 3.30000, 2.71978, 23.68000, 23.12000, 24.18000, 23.25000, 1.33209, 0.05722, 2.49897, 3.30000, 3.01714, 3.20491, 3.29275, 3.01714, 3.00344, 3.20571, 2.61341, 26.74197
24-09-02, 10:06:11.428700, 308451, 0xDDDD, 0004, 3.30000, 2.48125, 23.68000, 23.12000, 24.18000, 23.25000, 1.33209, 0.04432, 2.49897, 3.30000, 3.01714, 3.21538, 3.27502, 3.02359, 3.00344, 3.20571, 2.61824, 27.10012
24-09-02, 10:06:11.528700, 408453, 0xDDDD, 0005, 3.30000, 1.91956, 23.68000, 23.12000, 24.12000, 23.25000, 1.31033, 0.04755, 2.49978, 3.30000, 3.01795, 3.20813, 3.30000, 3.02359, 3.00344, 3.20652, 2.61824, 27.63736
24-09-02, 10:06:11.628700, 508456, 0xDDDD, 0006, 3.30000, 2.66579, 23.56000, 23.12000, 24.12000, 23.25000, 1.33370, 0.04593, 2.50059, 3.30000, 3.01875, 3.22667, 3.29355, 3.02037, 3.00344, 3.20652, 2.61663, 27.81644
24-09-02, 10:06:11.728700, 608449, 0xDDDD, 0007, 3.30000, 2.22418, 23.56000, 23.12000, 24.60000, 23.25000, 1.33370, 0.04029, 2.50059, 3.30000, 3.01875, 3.21941, 3.28711, 3.02440, 3.00425, 3.20652, 2.60777, 28.35368
24-09-02, 10:06:11.828700, 708444, 0xDDDD, 0008, 3.30000, 2.69480, 23.56000, 23.60000, 24.60000, 23.25000, 1.33370, 0.04674, 2.49978, 3.30000, 3.01956, 3.21377, 3.25810, 3.02359, 3.00344, 3.20733, 2.62791, 27.99552
24-09-02, 10:06:11.928700, 808440, 0xDDDD, 0009, 3.30000, 2.53524, 23.56000, 23.60000, 24.60000, 23.25000, 1.33289, 0.05319, 2.50059, 3.30000, 3.01795, 3.20894, 3.29355, 3.02278, 3.00425, 3.20733, 2.62147, 28.71183
