date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, 00:00:00.496400, 12412589, 0xCCCC, 0000, 1.22330, 0.61326, 23.18000, 23.12000, 23.37000, 23.12000, 1.33692, 0.00886, 2.50784, 1.17897, 3.01473, 3.20168, 0.00000, 3.06469, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 09:59:34.534200, 12450386, 0xCCCC, 0001, 1.22410, 0.61407, 23.18000, 23.12000, 23.31000, 23.12000, 1.33692, 0.01289, 2.50784, 1.19187, 3.01231, 3.21297, 0.00000, 3.06147, 3.01070, 0.00000, 0.00081, 4.53600
24-08-01, 09:59:34.634200, 12550386, 0xCCCC, 0002, 1.22330, 0.61245, 23.18000, 23.12000, 23.31000, 23.12000, 1.33692, 0.01128, 2.50784, 1.19348, 3.04374, 3.20894, 0.00000, 3.06308, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 09:59:34.734200, 12650386, 0xCCCC, 0003, 1.22330, 0.61326, 23.18000, 23.12000, 23.31000, 23.12000, 1.33692, 0.01048, 2.50864, 1.18220, 3.04293, 3.19524, 0.00000, 3.06469, 3.00989, 0.00000, 0.00081, 3.99877
24-08-01, 09:59:34.834200, 12750387, 0xCCCC, 0004, 1.22330, 0.61326, 23.18000, 23.12000, 23.37000, 23.12000, 1.33853, 0.01128, 2.50784, 1.18462, 3.07355, 3.20652, 0.00000, 3.06549, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 09:59:34.934200, 12850385, 0xCCCC, 0005, 1.22330, 0.61326, 23.18000, 23.12000, 23.37000, 23.18000, 1.33773, 0.01209, 2.50703, 1.19751, 3.07033, 3.21136, 0.00000, 3.06227, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 09:59:35.034200, 12950386, 0xCCCC, 0006, 1.22330, 0.61326, 23.18000, 23.12000, 23.31000, 23.18000, 1.33692, 0.00886, 2.50784, 1.19993, 3.02198, 3.19766, 0.00000, 3.06549, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 09:59:35.134200, 13050386, 0xCCCC, 0007, 1.22330, 0.61407, 23.18000, 23.12000, 23.31000, 23.18000, 1.33773, 0.01128, 2.50623, 1.18864, 3.02037, 3.19927, 0.00000, 3.05985, 3.00908, 0.00000, 0.00081, 4.53600
24-08-01, 09:59:35.234200, 13150387, 0xCCCC, 0008, 1.22330, 0.61407, 23.18000, 23.12000, 23.31000, 23.12000, 1.33692, 0.00886, 2.50784, 1.19106, 3.05179, 3.20894, 0.00000, 3.06469, 3.01070, 0.00000, 0.00081, 4.53600
24-08-01, 09:59:35.334200, 13250371, 0xCCCC, 0009, 1.22330, 0.61326, 23.18000, 23.12000, 23.31000, 23.12000, 1.33692, 0.01209, 2.50784, 1.17978, 3.04777, 3.21297, 0.00000, 3.06066, 3.00908, 0.00000, 0.00081, 4.35692
24-08-01, 09:59:35.434200, 13350374, 0xCCCC, 0010, 1.22330, 0.61326, 23.18000, 23.12000, 23.31000, 23.12000, 1.33692, 0.00806, 2.50703, 1.18139, 3.04535, 3.19927, 0.00000, 3.06469, 3.00989, 0.00000, 0.00161, 4.53600
