date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, 00:00:10.601000, 073307, 0xCCCC, 0000, 1.22088, 0.61165, 22.50000, 22.43000, 22.87000, 22.68000, 1.33209, 0.03949, 2.49817, 1.17495, 3.02198, 3.20652, 0.00000, 3.04777, 3.00425, 2.69722, 2.55619, 12.95279
00-01-01, 00:00:10.701000, 173299, 0xCCCC, 0001, 1.22088, 0.61245, 22.50000, 22.43000, 22.87000, 22.68000, 1.33128, 0.04352, 2.49897, 1.18059, 3.01473, 3.20249, 0.00000, 3.04615, 3.00505, 2.69641, 2.55377, 13.49002
00-01-01, 00:00:10.800900, 273290, 0xCCCC, 0002, 1.22088, 0.61245, 22.50000, 22.43000, 22.68000, 22.68000, 1.36110, 0.04674, 2.49897, 1.18542, 3.00828, 3.20410, 0.00000, 3.04938, 3.00505, 2.69802, 2.55700, 13.66910
00-01-01, 00:00:10.901000, 373304, 0xCCCC, 0003, 1.22088, 0.61165, 22.50000, 22.43000, 22.68000, 22.68000, 1.33209, 0.03788, 2.49897, 1.19026, 3.00425, 3.20733, 0.00000, 3.04857, 3.00505, 2.69883, 2.55700, 14.02726
00-01-01, 00:00:11.001000, 473303, 0xCCCC, 0004, 1.22088, 0.61165, 22.50000, 22.43000, 22.68000, 22.68000, 1.33209, 0.04110, 2.49897, 1.19348, 3.07839, 3.18718, 0.00000, 3.04857, 3.00505, 2.69883, 2.55861, 14.38542
00-01-01, 00:00:11.100900, 573282, 0xCCCC, 0005, 1.22088, 0.61165, 22.50000, 22.43000, 22.68000, 22.62000, 1.33289, 0.03788, 2.49978, 1.19590, 3.07033, 3.19040, 0.00000, 3.04777, 3.00586, 2.69883, 2.56264, 14.56450
00-01-01, 00:00:11.201000, 673294, 0xCCCC, 0006, 1.22088, 0.61245, 22.50000, 22.43000, 22.68000, 22.62000, 1.33289, 0.04271, 2.49978, 1.20637, 3.06549, 3.19282, 0.00000, 3.04938, 3.00586, 2.69883, 2.55700, 14.92266
00-01-01, 00:00:11.301000, 773307, 0xCCCC, 0007, 1.22088, 0.61165, 22.50000, 22.43000, 22.68000, 22.62000, 1.33289, 0.04271, 2.49978, 1.19187, 3.05824, 3.19604, 0.00000, 3.04938, 3.00586, 2.69802, 2.55619, 15.10173
00-01-01, 00:00:11.401000, 873308, 0xCCCC, 0008, 1.22168, 0.61165, 22.50000, 22.43000, 22.68000, 22.62000, 1.32967, 0.04432, 2.49978, 1.19267, 3.04938, 3.19443, 0.00000, 3.05018, 3.00667, 2.69802, 2.55377, 14.92266
00-01-01, 00:00:11.500900, 973283, 0xCCCC, 0009, 1.22168, 0.61165, 22.50000, 22.43000, 22.68000, 22.62000, 1.33370, 0.03788, 2.50059, 1.19429, 3.04293, 3.19766, 0.00000, 3.04857, 3.00667, 2.69802, 2.55700, 15.45989
00-01-01, 00:00:11.600900, 1073291, 0xCCCC, 0010, 1.22168, 0.61245, 22.50000, 22.43000, 22.68000, 22.62000, 1.33128, 0.04190, 2.50059, 1.19509, 3.03648, 3.20330, 0.00000, 3.04857, 3.00667, 2.69883, 2.52799, 15.63900
