date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-08-09, 13:27:24.215100, 18649881, 0xCCCC, 0028, 1.22168, 0.61407, 23.75000, 23.81000, 24.00000, 24.00000, 1.33451, 0.04432, 2.50139, 1.19106, 3.01714, 3.20733, 0.00000, 3.04454, 3.00747, 2.69963, 2.55538, 20.11600
24-08-09, 13:27:24.315000, 18749862, 0xCCCC, 0029, 1.22168, 0.61487, 23.75000, 23.81000, 24.00000, 24.00000, 1.33692, 0.03626, 2.50139, 1.18945, 3.03245, 3.20571, 0.00000, 3.05018, 3.00747, 2.70044, 2.54168, 20.47415
24-08-09, 13:27:24.415100, 18849886, 0xCCCC, 0030, 1.22249, 0.61407, 23.81000, 23.81000, 24.00000, 24.00000, 1.33612, 0.03707, 2.50139, 1.19348, 3.06791, 3.20894, 0.00000, 3.04938, 3.00667, 2.69963, 2.55377, 20.47415
24-08-09, 13:27:24.515000, 18949852, 0xCCCC, 0031, 1.22168, 0.61487, 23.81000, 23.81000, 24.00000, 24.00000, 1.33531, 0.04432, 2.50139, 1.19187, 3.08161, 3.19766, 0.00000, 3.05099, 3.00747, 2.70125, 2.66659, 20.47415
24-08-09, 13:27:24.615100, 19049891, 0xCCCC, 0032, 1.22168, 0.61407, 23.81000, 23.75000, 24.00000, 24.00000, 1.36835, 0.03465, 2.50139, 1.19429, 3.03648, 3.19121, 0.00000, 3.05099, 3.00747, 2.69963, 2.55619, 20.47415
24-08-09, 13:27:24.715000, 19149834, 0xCCCC, 0033, 1.22249, 0.61326, 23.81000, 23.75000, 24.00000, 24.00000, 1.33612, 0.03626, 2.50139, 1.19187, 3.05260, 3.19685, 0.00000, 3.04696, 3.00747, 2.69883, 2.55619, 20.47415
24-08-09, 13:27:24.815000, 19249853, 0xCCCC, 0034, 1.22249, 0.61487, 23.81000, 23.75000, 24.00000, 24.00000, 1.32484, 0.04190, 2.50139, 1.19026, 3.00667, 3.20571, 0.00000, 3.04777, 3.00747, 2.69963, 2.55700, 21.36955
24-08-09, 13:27:24.915100, 19349931, 0xCCCC, 0035, 1.22168, 0.61407, 23.81000, 23.75000, 24.00000, 24.00000, 1.33692, 0.03546, 2.50139, 1.19267, 3.04212, 3.20168, 0.00000, 3.05018, 3.00747, 2.69963, 2.55700, 20.65323
24-08-09, 13:27:25.015100, 19449923, 0xCCCC, 0036, 1.22249, 0.61407, 23.81000, 23.75000, 24.00000, 24.00000, 1.33612, 0.03707, 2.50139, 1.19590, 3.05824, 3.20088, 0.00000, 3.04938, 3.00747, 2.70044, 2.57714, 20.65323
24-08-09, 13:27:25.115000, 19549874, 0xCCCC, 0037, 1.22168, 0.61407, 23.81000, 23.81000, 24.00000, 24.00000, 1.33612, 0.05319, 2.50059, 1.19429, 3.01150, 3.19282, 0.00000, 3.04938, 3.00747, 2.70044, 2.55458, 20.65323
24-08-09, 13:27:25.215000, 19649865, 0xCCCC, 0038, 1.22249, 0.61407, 23.81000, 23.81000, 24.00000, 24.00000, 1.33531, 0.04271, 2.50139, 1.19187, 3.02440, 3.19927, 0.00000, 3.05018, 3.00747, 2.70044, 2.53040, 20.83231
24-08-09, 13:27:25.315000, 19749874, 0xCCCC, 0039, 1.22168, 0.61407, 23.81000, 23.75000, 24.00000, 24.00000, 1.33612, 0.03465, 2.50139, 1.19509, 3.05824, 3.19363, 0.00000, 3.05099, 3.00747, 2.69883, 2.55700, 20.65323
24-08-09, 13:27:25.415000, 19849862, 0xCCCC, 0040, 1.22168, 0.61487, 23.81000, 23.75000, 24.00000, 23.93000, 1.33612, 0.04513, 2.50139, 1.19348, 3.07275, 3.19927, 0.00000, 3.04615, 3.00747, 2.69963, 2.55297, 20.65323
24-08-09, 13:27:25.515000, 19949860, 0xCCCC, 0041, 1.22249, 0.61407, 23.81000, 23.75000, 24.00000, 23.93000, 1.33531, 0.05238, 2.50139, 1.19590, 3.02601, 3.20652, 0.00000, 3.04938, 3.00747, 2.70044, 2.56022, 20.65323
