date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, 00:00:00.289300, 16226257, 0xCCCC, 0000, 1.22330, 0.61245, 23.00000, 22.93000, 23.25000, 23.00000, 1.33531, 0.02095, 2.50703, 1.17978, 3.01150, 3.21136, 3.12432, 3.05260, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 09:50:27.881400, 16818405, 0xCCCC, 0001, 1.22330, 0.61326, 23.60000, 23.00000, 23.18000, 23.00000, 1.33370, 0.02095, 2.50703, 1.17978, 3.06630, 3.21055, 3.15817, 3.05341, 3.00908, 0.00000, 0.00081, 4.35692
24-08-01, 09:50:28.871600, 17808591, 0xCCCC, 0002, 1.22330, 0.61326, 23.00000, 23.00000, 23.18000, 23.00000, 1.33531, 0.02256, 2.50784, 1.18381, 3.03971, 3.21136, 3.13319, 3.05341, 3.00908, 0.00000, 0.00081, 4.35692
24-08-01, 09:50:29.861500, 18798437, 0xCCCC, 0003, 1.22330, 0.61245, 23.00000, 23.00000, 23.18000, 23.00000, 1.33531, 0.02015, 2.50784, 1.18300, 3.06469, 3.21136, 3.14930, 3.05341, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 09:50:30.851400, 19788391, 0xCCCC, 0004, 1.22330, 0.61245, 23.00000, 23.00000, 23.18000, 23.00000, 1.33612, 0.02015, 2.50784, 1.18139, 3.04374, 3.20813, 3.17429, 3.05179, 3.00908, 0.00000, 0.00081, 4.53600
24-08-01, 09:50:31.841400, 20778387, 0xCCCC, 0005, 1.22330, 0.61326, 23.00000, 23.00000, 23.18000, 23.00000, 1.33612, 0.02418, 2.50784, 1.17978, 3.05824, 3.21136, 3.18234, 3.05341, 3.00908, 0.00000, 0.00081, 4.35692
24-08-01, 09:50:32.831400, 21768401, 0xCCCC, 0006, 1.22249, 0.61326, 23.00000, 23.00000, 23.18000, 23.00000, 1.33531, 0.02095, 2.50784, 1.20154, 3.07275, 3.20330, 3.14366, 3.05421, 3.00908, 0.00000, 0.00161, 4.35692
24-08-01, 09:50:33.821600, 22758588, 0xCCCC, 0007, 1.22249, 0.61326, 23.60000, 23.00000, 23.18000, 23.00000, 1.33612, 0.02579, 2.50703, 1.18139, 3.04212, 3.20974, 3.17912, 3.05179, 3.01392, 0.00000, 0.00081, 4.35692
24-08-01, 09:50:34.811500, 23748431, 0xCCCC, 0008, 1.22330, 0.61326, 23.60000, 23.00000, 23.18000, 23.00000, 1.33612, 0.02337, 2.50703, 1.18623, 3.04777, 3.19846, 3.15575, 3.05421, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 09:50:35.801400, 24738388, 0xCCCC, 0009, 1.22249, 0.61326, 23.60000, 23.00000, 23.25000, 23.00000, 1.33612, 0.02256, 2.50784, 1.19106, 3.02117, 3.19846, 3.20088, 3.05260, 3.01150, 0.00000, 0.00081, 4.53600
24-08-01, 09:50:36.791400, 25728400, 0xCCCC, 0010, 1.22249, 0.61326, 23.60000, 23.00000, 23.25000, 23.00000, 1.33612, 0.02015, 2.50703, 1.18059, 3.01714, 3.19443, 3.16139, 3.05421, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 09:50:37.781400, 26718393, 0xCCCC, 0011, 1.22330, 0.61407, 23.60000, 23.00000, 23.25000, 23.00000, 1.33531, 0.01934, 2.50784, 1.18381, 3.02117, 3.21216, 3.19282, 3.05341, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 09:50:38.771600, 27708575, 0xCCCC, 0012, 1.22330, 0.61245, 23.12000, 23.00000, 23.25000, 23.60000, 1.33451, 0.02015, 2.50784, 1.18945, 3.05099, 3.21297, 3.18637, 3.05179, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 09:50:39.761500, 28698426, 0xCCCC, 0013, 1.22330, 0.61326, 23.12000, 23.00000, 23.25000, 23.00000, 1.33451, 0.02095, 2.50784, 1.18381, 3.03648, 3.19685, 3.12996, 3.04615, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 09:50:40.751400, 29688387, 0xCCCC, 0014, 1.22330, 0.61245, 23.12000, 23.00000, 23.25000, 23.60000, 1.33692, 0.01773, 2.50703, 1.19912, 3.05018, 3.21538, 3.15414, 3.05260, 3.00989, 0.00081, 0.00161, 4.35692
