unix, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
1726159906, 000000, 0xDDDD, 0000, 30.32000, 0.61487, 23.25000, 23.18000, 23.43000, 23.50000, 1.33451, 0.04513, 2.49978, 1.19267, 3.03004, 3.18637, 0.00000, 3.04777, 3.00586, 2.69883, 2.55458, 13.31095
1726159906, 029993, 0xDDDD, 0001, 30.32000, 0.61407, 23.25000, 23.18000, 23.43000, 23.50000, 1.33451, 0.04190, 2.49978, 1.18462, 3.08161, 3.20410, 0.00000, 3.04777, 3.00586, 2.69802, 2.55780, 13.66910
1726159906, 130008, 0xDDDD, 0002, 30.32000, 0.61407, 23.25000, 23.18000, 23.75000, 23.50000, 1.33531, 0.04271, 2.49978, 1.19348, 3.04535, 3.20491, 0.00000, 3.05018, 3.00667, 2.70044, 2.55458, 14.20634
1726159906, 229995, 0xDDDD, 0003, 30.32000, 0.61407, 23.25000, 23.18000, 23.75000, 23.50000, 1.33451, 0.04593, 2.50059, 1.18462, 3.01473, 3.20007, 0.00000, 3.04374, 3.00667, 2.69963, 2.55700, 14.20634
1726159906, 330010, 0xDDDD, 0004, 30.32000, 0.61487, 23.31000, 23.18000, 23.50000, 23.50000, 1.33370, 0.03949, 2.49978, 1.17656, 3.06308, 3.20007, 0.00000, 3.04938, 3.00747, 2.70044, 2.55780, 14.74358
1726159907, 429980, 0xDDDD, 0005, 30.32000, 0.61487, 23.31000, 23.18000, 23.50000, 23.50000, 1.33451, 0.03788, 2.50059, 1.19106, 3.03407, 3.20330, 0.00000, 3.05099, 3.00747, 2.70044, 2.55780, 15.28081
1726159907, 529990, 0xDDDD, 0006, 30.32000, 0.61407, 23.25000, 23.18000, 23.56000, 23.50000, 1.33451, 0.04110, 2.50059, 1.18220, 3.00344, 3.20571, 0.00000, 3.05099, 3.00667, 2.69883, 2.58762, 15.45989
1726159907, 629984, 0xDDDD, 0007, 30.32000, 0.61407, 23.25000, 23.18000, 23.56000, 23.50000, 1.33531, 0.03626, 2.50139, 1.19751, 3.05260, 3.18557, 0.00000, 3.05018, 3.00667, 2.70044, 2.53121, 15.81808
1726159907, 729980, 0xDDDD, 0008, 30.34000, 0.61407, 23.25000, 23.18000, 23.56000, 23.50000, 1.33451, 0.03868, 2.50139, 1.18703, 3.02278, 3.19040, 0.00000, 3.05018, 3.00667, 2.70044, 2.55861, 16.17624
1726159907, 829985, 0xDDDD, 0009, 30.32000, 0.61407, 23.31000, 23.25000, 23.56000, 23.50000, 1.33531, 0.04029, 2.50220, 1.17575, 3.07194, 3.18799, 0.00000, 3.04938, 3.00747, 2.69963, 2.56022, 16.35531
1726159907, 930010, 0xDDDD, 0010, 30.34000, 0.61407, 23.31000, 23.25000, 23.56000, 23.50000, 1.33370, 0.03626, 2.50139, 1.18300, 3.03971, 3.19201, 0.00000, 3.05018, 3.00747, 2.69963, 2.55700, 16.53439
1726159907, 1029991, 0xDDDD, 0011, 30.32000, 0.61407, 23.31000, 23.25000, 23.50000, 23.50000, 1.34095, 0.03385, 2.50139, 1.19590, 3.00989, 3.19604, 0.00000, 3.05099, 3.00747, 2.70044, 2.55861, 16.71347
1726159907, 1129983, 0xDDDD, 0012, 30.34000, 0.61407, 23.31000, 23.18000, 23.50000, 23.50000, 1.33531, 0.04674, 2.50139, 1.18381, 3.05824, 3.20088, 0.00000, 3.05018, 3.00747, 2.69963, 2.56505, 16.71347
1726159907, 1229991, 0xDDDD, 0013, 30.34000, 0.61407, 23.31000, 23.18000, 23.50000, 23.50000, 1.33531, 0.03546, 2.50139, 1.19670, 3.02762, 3.20491, 0.00000, 3.05018, 3.00747, 2.69963, 2.55297, 16.89255
1726159907, 1329992, 0xDDDD, 0014, 30.32000, 0.61407, 23.31000, 23.25000, 23.56000, 23.50000, 1.33531, 0.03707, 2.50139, 1.18300, 3.07275, 3.20974, 0.00000, 3.05260, 3.00747, 2.70044, 2.55780, 17.07163
1726159908, 1429994, 0xDDDD, 0015, 30.34000, 0.61407, 23.31000, 23.25000, 23.56000, 23.56000, 1.33531, 0.02095, 2.50220, 1.19509, 3.04132, 3.19121, 0.00000, 3.04938, 3.00828, 2.69883, 2.55700, 17.25071
1726159908, 1530022, 0xDDDD, 0016, 30.34000, 0.61487, 23.31000, 23.25000, 23.50000, 23.56000, 1.33531, 0.03546, 2.50220, 1.17978, 3.01070, 3.18960, 0.00000, 3.05099, 3.00747, 2.70044, 2.55780, 16.71347
