sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD, 1729166018, 7965259, 0080, 28.64468, 1.22249, 1.33531, 0.04513, 2.50300, 1.17495, 3.06711, 3.20813, 0.00000, 3.05179, 3.00828, 2.70044, 2.65531, 24.62500, 24.50000, 24.81250, 24.62500, 22.08586
0xDDDD, 1729166018, 8065268, 0081, 28.24175, 1.22249, 1.33451, 0.04352, 2.50220, 1.17817, 3.03648, 3.19685, 0.00000, 3.05179, 3.00828, 2.70044, 2.57231, 24.62500, 24.50000, 24.81250, 24.62500, 22.08586
0xDDDD, 1729166018, 8165269, 0082, 28.64468, 1.22249, 1.33612, 0.03788, 2.50300, 1.18220, 3.00586, 3.20813, 0.00000, 3.04777, 3.00828, 2.69963, 2.55861, 24.62500, 24.50000, 24.81250, 24.62500, 21.90678
0xDDDD, 1729166018, 8265261, 0083, 28.24175, 1.22249, 1.33451, 0.04352, 2.50220, 1.18462, 3.01473, 3.19766, 0.00000, 3.05018, 3.00828, 2.69963, 2.56103, 24.62500, 24.50000, 24.81250, 24.62500, 22.08586
0xDDDD, 1729166018, 8365264, 0084, 28.24175, 1.22249, 1.31114, 0.04110, 2.50220, 1.18784, 3.06147, 3.20330, 0.00000, 3.05341, 3.00828, 2.70044, 2.55861, 24.68750, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729166018, 8465257, 0085, 28.24175, 1.22249, 1.33531, 0.03949, 2.50300, 1.18462, 3.02842, 3.19121, 0.00000, 3.04938, 3.00828, 2.70125, 2.56022, 24.68750, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729166018, 8565268, 0086, 28.24175, 1.22249, 1.33451, 0.04593, 2.50220, 1.18784, 3.07355, 3.20330, 0.00000, 3.05260, 3.00828, 2.69963, 2.56022, 24.68750, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729166018, 8665251, 0087, 28.64468, 1.22249, 1.33531, 0.04029, 2.50220, 1.19187, 3.04374, 3.19282, 0.00000, 3.04777, 3.00828, 2.69963, 2.54491, 24.62500, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729166018, 8765247, 0088, 28.24175, 1.22249, 1.33531, 0.04029, 2.50220, 1.19509, 3.00989, 3.20571, 0.00000, 3.05018, 3.00828, 2.70044, 2.54249, 24.62500, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729166018, 8865253, 0089, 28.64468, 1.22249, 1.33531, 0.04110, 2.50220, 1.19751, 3.01634, 3.19363, 0.00000, 3.05260, 3.00828, 2.70044, 2.56103, 24.62500, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729166019, 8965272, 0090, 28.64468, 1.22249, 1.33531, 0.04190, 2.50300, 1.17495, 3.05985, 3.20007, 0.00000, 3.05099, 3.00828, 2.69963, 2.56103, 24.62500, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729166019, 9065261, 0091, 28.24175, 1.22249, 1.33531, 0.03868, 2.50220, 1.17736, 3.02923, 3.21136, 0.00000, 3.05018, 3.00828, 2.70044, 2.56103, 24.62500, 24.50000, 24.87500, 24.56250, 22.26494
0xDDDD, 1729166019, 9165265, 0092, 28.64468, 1.22249, 1.33451, 0.04271, 2.50220, 1.17817, 3.07597, 3.19927, 0.00000, 3.05099, 3.00747, 2.69963, 2.55941, 24.62500, 24.50000, 24.87500, 24.56250, 22.08586
0xDDDD, 1729166019, 9265255, 0093, 28.64468, 1.22249, 1.33531, 0.04110, 2.50300, 1.19993, 3.04374, 3.21055, 0.00000, 3.05179, 3.00828, 2.70125, 2.57070, 24.62500, 24.50000, 24.87500, 24.56250, 22.26494
0xDDDD, 1729166019, 9365271, 0094, 28.64468, 1.22249, 1.33531, 0.04352, 2.50220, 1.17575, 3.00989, 3.19927, 0.00000, 3.05341, 3.00828, 2.70125, 2.49978, 24.62500, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729166019, 9465249, 0095, 28.64468, 1.22249, 1.33531, 0.04352, 2.50220, 1.17817, 3.01634, 3.21055, 0.00000, 3.04777, 3.00828, 2.70125, 2.56103, 24.62500, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729166019, 9565272, 0096, 28.24175, 1.22249, 1.33531, 0.03788, 2.50220, 1.17897, 3.06066, 3.19201, 0.00000, 3.05179, 3.00828, 2.70205, 2.56103, 24.62500, 24.50000, 24.87500, 24.56250, 22.26494
0xDDDD, 1729166019, 9665261, 0097, 28.24175, 1.22249, 1.33531, 0.04190, 2.50220, 1.18139, 3.02842, 3.20330, 0.00000, 3.05018, 3.00828, 2.70125, 2.55941, 24.62500, 24.50000, 24.87500, 24.56250, 22.26494
0xDDDD, 1729166019, 9765270, 0098, 28.24175, 1.22168, 1.33531, 0.03707, 2.50220, 1.18220, 3.07516, 3.19282, 0.00000, 3.05179, 3.00828, 2.70125, 2.55941, 24.62500, 24.50000, 24.87500, 24.56250, 22.26494
0xDDDD, 1729166019, 9865252, 0099, 28.24175, 1.22249, 1.33531, 0.04513, 2.50220, 1.18300, 3.04132, 3.20410, 0.00000, 3.05099, 3.00828, 2.70044, 2.56264, 24.62500, 24.50000, 24.87500, 24.56250, 22.26494
0xDDDD, 1729166020, 9965273, 0100, 28.24175, 1.22249, 1.33451, 0.04110, 2.50220, 1.18542, 3.00828, 3.19363, 0.00000, 3.05018, 3.00828, 2.70125, 2.55377, 24.62500, 24.50000, 24.87500, 24.56250, 22.08586
0xDDDD, 1729166020, 10065263, 0101, 28.64468, 1.22249, 1.33531, 0.04110, 2.50220, 1.18059, 3.05260, 3.20571, 0.00000, 3.05179, 3.00828, 2.70044, 2.56103, 24.62500, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729166020, 10165271, 0102, 28.64468, 1.22249, 1.33451, 0.04029, 2.50220, 1.18220, 3.05824, 3.19363, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 24.62500, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729166020, 10265253, 0103, 28.64468, 1.22249, 1.33370, 0.03546, 2.50220, 1.18462, 3.02440, 3.19766, 0.00000, 3.05099, 3.00828, 2.70205, 2.56344, 24.62500, 24.50000, 24.87500, 24.56250, 22.98128
0xDDDD, 1729166020, 10365260, 0104, 28.64468, 1.22249, 1.33451, 0.03788, 2.50220, 1.18703, 3.06952, 3.21055, 0.00000, 3.04777, 3.00828, 2.70125, 2.55861, 24.62500, 24.50000, 24.87500, 24.56250, 22.44402
0xDDDD, 1729166020, 10465258, 0105, 28.24175, 1.22249, 1.33531, 0.04352, 2.50220, 1.18864, 3.03648, 3.19927, 0.00000, 3.05099, 3.00828, 2.70044, 2.56022, 24.62500, 24.50000, 24.87500, 24.56250, 22.26494
0xDDDD, 1729166020, 10565267, 0106, 28.24175, 1.22249, 1.33531, 0.03546, 2.50220, 1.19106, 3.00586, 3.21216, 0.00000, 3.05099, 3.00828, 2.70044, 2.61179, 24.62500, 24.50000, 24.87500, 24.56250, 22.62310
0xDDDD, 1729166020, 10665258, 0107, 28.24175, 1.22249, 1.33451, 0.04190, 2.50220, 1.19187, 3.05179, 3.20088, 0.00000, 3.04696, 3.00747, 2.69963, 2.56022, 24.62500, 24.50000, 24.87500, 24.56250, 22.44402
0xDDDD, 1729166020, 10765263, 0108, 28.24175, 1.22249, 1.33531, 0.03626, 2.50220, 1.19429, 3.05663, 3.21136, 0.00000, 3.05260, 3.00828, 2.70044, 2.56264, 24.62500, 24.50000, 24.87500, 24.56250, 22.44402
0xDDDD, 1729166020, 10865258, 0109, 28.64468, 1.22249, 1.33531, 0.03707, 2.50220, 1.19106, 3.01956, 3.19201, 0.00000, 3.05260, 3.00828, 2.70044, 2.56022, 24.62500, 24.50000, 24.87500, 24.56250, 22.44402
0xDDDD, 1729166021, 10965264, 0110, 28.64468, 1.22249, 1.33370, 0.04110, 2.50220, 1.19187, 3.06469, 3.20330, 0.00000, 3.05260, 3.00747, 2.70044, 2.56022, 24.62500, 24.50000, 24.87500, 24.56250, 22.44402
0xDDDD, 1729166021, 11065259, 0111, 28.64468, 1.22249, 1.33531, 0.03868, 2.50220, 1.19348, 3.02923, 3.19201, 0.00000, 3.05179, 3.00828, 2.70125, 2.55861, 24.62500, 24.50000, 24.87500, 24.56250, 22.44402
0xDDDD, 1729166021, 11165268, 0112, 28.64468, 1.22249, 1.33451, 0.04271, 2.50220, 1.19509, 3.07355, 3.20410, 0.00000, 3.05099, 3.00828, 2.69963, 2.57231, 24.62500, 24.50000, 24.87500, 24.56250, 22.44402
0xDDDD, 1729166021, 11265250, 0113, 28.24175, 1.22249, 1.33531, 0.03868, 2.50220, 1.19751, 3.03810, 3.19040, 0.00000, 3.04777, 3.00828, 2.70044, 2.61018, 24.62500, 24.50000, 24.87500, 24.62500, 22.44402
