date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-08-01, 10:00:34.748700, 72375288, 0xCCCC, 0122, 1.22330, 0.61326, 23.25000, 23.12000, 23.43000, 23.12000, 1.33531, 0.02659, 2.50623, 1.18381, 3.05099, 3.19766, 3.14527, 3.05018, 3.01070, 0.00000, 0.00161, 4.53600
24-08-01, 10:00:34.815000, 72441606, 0xCCCC, 0123, 1.22330, 0.61407, 23.25000, 23.12000, 23.43000, 23.18000, 1.33612, 0.01773, 2.50623, 1.19509, 3.03648, 3.20330, 3.16864, 3.05421, 3.01070, 0.00000, 0.00161, 4.53600
24-08-01, 10:00:34.915000, 72541594, 0xCCCC, 0124, 1.22330, 0.61407, 23.25000, 23.12000, 23.43000, 23.18000, 1.33531, 0.02337, 2.50784, 1.19348, 3.07355, 3.20733, 3.12755, 3.05260, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 10:00:35.015000, 72641590, 0xCCCC, 0125, 1.22330, 0.61326, 23.25000, 23.12000, 23.43000, 23.18000, 1.33612, 0.02498, 2.50864, 1.17897, 3.04696, 3.20007, 3.15414, 3.05421, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 10:00:35.115000, 72741587, 0xCCCC, 0126, 1.22330, 0.61326, 23.25000, 23.12000, 23.50000, 23.12000, 1.33612, 0.02337, 2.50784, 1.17978, 3.07436, 3.21458, 3.20249, 3.05260, 3.01070, 0.00000, 0.00081, 4.53600
24-08-01, 10:00:35.215000, 72841588, 0xCCCC, 0127, 1.22330, 0.61407, 23.25000, 23.12000, 23.50000, 23.12000, 1.33531, 0.02337, 2.50784, 1.19026, 3.05985, 3.19846, 3.14447, 3.05421, 3.00989, 0.00000, 0.00081, 4.35692
24-08-01, 10:00:35.315000, 72941590, 0xCCCC, 0128, 1.22330, 0.61326, 23.25000, 23.12000, 23.50000, 23.18000, 1.33692, 0.02176, 2.50703, 1.19106, 3.00586, 3.21458, 3.19282, 3.05824, 3.01070, 0.00000, 0.00081, 4.53600
24-08-01, 10:00:35.415000, 73041588, 0xCCCC, 0129, 1.22330, 0.61407, 23.25000, 23.12000, 23.50000, 23.18000, 1.33692, 0.02176, 2.50703, 1.20234, 3.07597, 3.19846, 3.13883, 3.05260, 3.00989, 0.00000, 0.00161, 4.35692
24-08-01, 10:00:35.515000, 73141589, 0xCCCC, 0130, 1.22330, 0.61245, 23.25000, 23.12000, 23.50000, 23.18000, 1.33451, 0.02176, 2.50784, 1.17736, 3.05985, 3.21700, 3.18637, 3.05260, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 10:00:35.615000, 73241581, 0xCCCC, 0131, 1.22410, 0.61326, 23.25000, 23.12000, 23.50000, 23.18000, 1.33612, 0.02337, 2.50703, 1.18784, 3.10579, 3.20007, 3.13399, 3.05502, 3.01070, 0.00000, 0.00081, 4.35692
24-08-01, 10:00:35.715000, 73341599, 0xCCCC, 0132, 1.22330, 0.61326, 23.25000, 23.12000, 23.50000, 23.18000, 1.33451, 0.02176, 2.50784, 1.19026, 3.07516, 3.21377, 3.18154, 3.05421, 3.01150, 0.00000, 0.00081, 4.89419
24-08-01, 10:00:35.815000, 73441603, 0xCCCC, 0133, 1.22330, 0.61326, 23.25000, 23.12000, 23.50000, 23.12000, 1.33612, 0.02337, 2.50864, 1.20073, 3.01875, 3.20249, 3.12916, 3.05502, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 10:00:35.915000, 73541604, 0xCCCC, 0134, 1.22330, 0.61407, 23.25000, 23.12000, 23.50000, 23.12000, 1.33451, 0.02256, 2.50784, 1.17736, 3.08806, 3.21297, 3.17670, 3.05502, 3.00989, 0.00000, 0.00081, 4.53600
24-08-01, 10:00:36.015000, 73641594, 0xCCCC, 0135, 1.22330, 0.61326, 23.25000, 23.12000, 23.50000, 23.12000, 1.33612, 0.02095, 2.50864, 1.18784, 3.03084, 3.20330, 3.12674, 3.05421, 3.00989, 0.00000, 0.00161, 4.53600
