unix, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
-954902606, 577505907, 0xDDDD, 0267, 1.22249, 0.61165, 22.37000, 22.31000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
-954901784, 577588035, 0xDDDD, 0268, 1.22249, 0.61245, 22.37000, 22.31000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
-954900784, 577688042, 0xDDDD, 0269, 1.22249, 0.61245, 22.37000, 22.25000, 22.56000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
-954899784, 577788038, 0xDDDD, 0270, 1.22249, 0.61165, 22.37000, 22.25000, 22.56000, 22.50000, 0.00000, 0.00645, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
-954898785, 577888027, 0xDDDD, 0271, 1.22249, 0.61165, 22.31000, 22.25000, 22.50000, 22.50000, 0.00000, 0.00081, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 0.00000, 0.00081, 447.22223
-954897784, 577988031, 0xDDDD, 0272, 1.22249, 0.61245, 22.31000, 22.25000, 22.50000, 22.50000, 0.00000, 0.00806, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
-954896784, 578088051, 0xDDDD, 0273, 1.22249, 0.61326, 22.31000, 22.25000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
-954895784, 578188034, 0xDDDD, 0274, 1.22249, 0.61245, 22.37000, 22.31000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
-954903785, 578288023, 0xDDDD, 0275, 1.22249, 0.61245, 22.37000, 22.31000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00403, 447.22223
-954902784, 578388040, 0xDDDD, 0276, 1.22249, 0.61245, 22.37000, 22.25000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
-954901784, 578488037, 0xDDDD, 0277, 1.22168, 0.61245, 22.37000, 22.25000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
-954900784, 578588036, 0xDDDD, 0278, 1.22249, 0.61245, 22.37000, 22.25000, 22.56000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
-954899785, 578688026, 0xDDDD, 0279, 1.22249, 0.61245, 22.37000, 22.25000, 22.56000, 22.50000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
-954898784, 578788041, 0xDDDD, 0280, 1.22249, 0.61245, 22.37000, 22.25000, 22.56000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
-954897784, 578888037, 0xDDDD, 0281, 1.22168, 0.61165, 22.37000, 22.25000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00484, 447.22223
-954896785, 578988013, 0xDDDD, 0282, 1.22249, 0.61326, 22.37000, 22.25000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00484, 447.22223
-954895784, 579088032, 0xDDDD, 0283, 1.22249, 0.61165, 22.37000, 22.25000, 22.56000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
-954894784, 579188030, 0xDDDD, 0284, 1.22249, 0.61245, 22.37000, 22.25000, 22.56000, 22.50000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
