unix, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
1726163584, 000000, 0xDDDD, 0000, 21.04395, 0.61245, 22.93000, 22.87000, 23.18000, 23.18000, 1.33370, 0.03626, 2.49736, 1.20315, 3.02842, 3.20088, 0.00000, 3.04696, 3.00425, 2.69641, 2.55619, 13.31095
1726163584, 017364, 0xDDDD, 0001, 21.08425, 0.61326, 22.93000, 22.87000, 23.18000, 23.18000, 1.32725, 0.04352, 2.49817, 1.18220, 3.02601, 3.19443, 0.00000, 3.04696, 3.00425, 2.69802, 2.55216, 13.31095
1726163584, 117355, 0xDDDD, 0002, 21.04395, 0.61326, 22.93000, 22.87000, 23.31000, 23.18000, 1.33370, 0.03385, 2.49817, 1.18945, 3.00908, 3.18718, 0.00000, 3.04857, 3.00505, 2.69641, 2.55700, 13.84818
1726163584, 217366, 0xDDDD, 0003, 21.04395, 0.61326, 22.93000, 22.87000, 23.31000, 23.18000, 1.33370, 0.04190, 2.49897, 1.18864, 3.07194, 3.20330, 0.00000, 3.04132, 3.00505, 2.69883, 2.55861, 14.20634
1726163585, 317378, 0xDDDD, 0004, 21.08425, 0.61326, 22.93000, 22.87000, 23.25000, 23.18000, 1.33370, 0.04432, 2.49897, 1.19670, 3.05341, 3.19685, 0.00000, 3.04857, 3.00505, 2.69802, 2.55780, 14.74358
1726163585, 417370, 0xDDDD, 0005, 21.04395, 0.61245, 22.93000, 22.87000, 23.25000, 23.18000, 1.33451, 0.04029, 2.49897, 1.18784, 3.03890, 3.19121, 0.00000, 3.04857, 3.00586, 2.69883, 2.55538, 14.92266
1726163585, 517386, 0xDDDD, 0006, 21.08425, 0.61245, 22.93000, 22.87000, 23.25000, 23.18000, 1.33451, 0.04352, 2.49897, 1.17897, 3.02117, 3.20410, 0.00000, 3.04857, 3.00586, 2.69883, 2.55297, 15.81808
1726163585, 617367, 0xDDDD, 0007, 21.08425, 0.61326, 22.93000, 22.87000, 23.18000, 23.18000, 1.33451, 0.03465, 2.49978, 1.19348, 3.00586, 3.19766, 0.00000, 3.05018, 3.00586, 2.69883, 2.55538, 15.45989
1726163585, 717370, 0xDDDD, 0008, 21.04395, 0.61407, 22.93000, 22.87000, 23.18000, 23.18000, 1.33451, 0.03546, 2.49978, 1.18300, 3.06711, 3.19201, 0.00000, 3.04938, 3.00586, 2.69802, 2.54168, 15.63900
1726163585, 817386, 0xDDDD, 0009, 21.08425, 0.61407, 23.00000, 22.93000, 23.25000, 23.18000, 1.33531, 0.04110, 2.50059, 1.19590, 3.04938, 3.18718, 0.00000, 3.04938, 3.00667, 2.69883, 2.57070, 15.81808
