date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, 00:00:22.254200, 103607, 0xCCCC, 0000, 1.22088, 0.61971, 25.87000, 25.93000, 26.00000, 26.37000, 1.33289, 0.04513, 2.49817, 1.17414, 3.05341, 3.19604, 0.00000, 3.04454, 3.00586, 2.69641, 2.55619, 17.60886
00-01-01, 00:00:22.354200, 203601, 0xCCCC, 0001, 1.22168, 0.61971, 25.87000, 25.93000, 26.60000, 26.37000, 1.33289, 0.03788, 2.49897, 1.17575, 3.04051, 3.19040, 0.00000, 3.04938, 3.00586, 2.69883, 2.55700, 17.96702
00-01-01, 00:00:22.454200, 303603, 0xCCCC, 0002, 1.22168, 0.61971, 25.87000, 25.93000, 26.60000, 26.37000, 1.33370, 0.04029, 2.49897, 1.17736, 3.02278, 3.20813, 0.00000, 3.04938, 3.00586, 2.70125, 2.55941, 18.50426
00-01-01, 00:00:22.554200, 403591, 0xCCCC, 0003, 1.22168, 0.61971, 25.81000, 25.93000, 26.12000, 26.37000, 1.33289, 0.04271, 2.49978, 1.17817, 3.00989, 3.20330, 0.00000, 3.04777, 3.00667, 2.69963, 2.50300, 18.68334
00-01-01, 00:00:22.654200, 503601, 0xCCCC, 0004, 1.22168, 0.62051, 25.81000, 25.93000, 26.12000, 26.37000, 1.33370, 0.03788, 2.49817, 1.17978, 3.07919, 3.19766, 0.00000, 3.04857, 3.00667, 2.69883, 2.55700, 19.04150
00-01-01, 00:00:22.754200, 603599, 0xCCCC, 0005, 1.22168, 0.61971, 25.81000, 25.93000, 26.12000, 26.37000, 1.33289, 0.04835, 2.49978, 1.17978, 3.04374, 3.19282, 0.00000, 3.04938, 3.00667, 2.69883, 2.56183, 19.57876
00-01-01, 00:00:22.854200, 703616, 0xCCCC, 0006, 1.22168, 0.62051, 25.87000, 25.93000, 26.12000, 26.37000, 1.33370, 0.03949, 2.50059, 1.18059, 3.02842, 3.20168, 0.00000, 3.04615, 3.00667, 2.70044, 2.55941, 19.04150
00-01-01, 00:00:22.954200, 803595, 0xCCCC, 0007, 1.22168, 0.61971, 25.87000, 25.93000, 26.12000, 26.37000, 1.33773, 0.04190, 2.50059, 1.18059, 3.01392, 3.19604, 0.00000, 3.04857, 3.00667, 2.69963, 2.55619, 19.57876
00-01-01, 00:00:23.054200, 903603, 0xCCCC, 0008, 1.22168, 0.61971, 25.87000, 25.93000, 26.12000, 26.37000, 1.33370, 0.04110, 2.50059, 1.19670, 3.09612, 3.19282, 0.00000, 3.04777, 3.00747, 2.70044, 2.55700, 19.93692
00-01-01, 00:00:23.154200, 1003601, 0xCCCC, 0009, 1.22168, 0.61971, 25.87000, 25.93000, 26.12000, 26.37000, 1.33370, 0.03949, 2.50059, 1.19509, 3.06872, 3.21216, 0.00000, 3.04777, 3.00747, 2.70286, 2.59568, 20.29507
00-01-01, 00:00:23.254200, 1103607, 0xCCCC, 0010, 1.22168, 0.61971, 25.81000, 25.93000, 26.12000, 26.31000, 1.33370, 0.03707, 2.50139, 1.19429, 3.05260, 3.20571, 0.00000, 3.04615, 3.00747, 2.70044, 2.55861, 20.29507
00-01-01, 00:00:23.354200, 1203600, 0xCCCC, 0011, 1.22249, 0.62051, 25.81000, 25.93000, 26.60000, 26.31000, 1.33289, 0.04110, 2.50059, 1.19187, 3.01795, 3.20168, 0.00000, 3.04777, 3.00747, 2.70044, 2.56264, 20.47415
00-01-01, 00:00:23.454200, 1303574, 0xCCCC, 0012, 1.22249, 0.61971, 25.81000, 25.93000, 26.60000, 26.37000, 1.33289, 0.03868, 2.50139, 1.18945, 3.00505, 3.19685, 0.00000, 3.04857, 3.00747, 2.70125, 2.56022, 20.65323
00-01-01, 00:00:23.554200, 1403599, 0xCCCC, 0013, 1.22249, 0.61971, 25.87000, 25.93000, 26.12000, 26.37000, 1.33370, 0.03707, 2.50139, 1.18623, 3.07516, 3.20813, 0.00000, 3.05018, 3.00747, 2.70044, 2.55861, 20.65323
00-01-01, 00:00:23.654200, 1503613, 0xCCCC, 0014, 1.22249, 0.62051, 25.87000, 25.93000, 26.12000, 26.37000, 1.33451, 0.03868, 2.50139, 1.18220, 3.06147, 3.20410, 0.00000, 3.05018, 3.00747, 2.70044, 2.56183, 20.83231
00-01-01, 00:00:23.754200, 1603595, 0xCCCC, 0015, 1.22249, 0.61971, 25.87000, 25.93000, 26.60000, 26.37000, 1.33289, 0.04513, 2.50139, 1.17897, 3.05099, 3.20168, 0.00000, 3.04938, 3.00747, 2.70044, 2.58842, 21.01139
00-01-01, 00:00:23.854200, 1703580, 0xCCCC, 0016, 1.22249, 0.62132, 25.87000, 25.93000, 26.60000, 26.37000, 1.33370, 0.04352, 2.50139, 1.19267, 3.03648, 3.19766, 0.00000, 3.05099, 3.00747, 2.70125, 2.59245, 21.19047
00-01-01, 00:00:23.954200, 1803608, 0xCCCC, 0017, 1.22168, 0.62051, 25.87000, 25.93000, 26.60000, 26.37000, 1.33451, 0.03546, 2.50139, 1.18864, 3.02278, 3.19363, 0.00000, 3.05018, 3.00828, 2.69963, 2.56022, 21.19047
00-01-01, 00:00:24.054200, 1903575, 0xCCCC, 0018, 1.22168, 0.61971, 25.87000, 25.93000, 26.60000, 26.37000, 1.33451, 0.03546, 2.50139, 1.18542, 3.08161, 3.19040, 0.00000, 3.04535, 3.00747, 2.70125, 2.55941, 21.36955
