date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-07-30, T10:24:29.826700Z, 0xCCCC, 0000, 1.22168, 0.61648, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00564, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, T10:24:29.835900Z, 0xCCCC, 0001, 1.22168, 0.61648, 24.87000, 24.87000, 24.93000, 25.60000, 0.00161, 0.00645, 0.00242, 0.00081, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, T10:24:29.845700Z, 0xCCCC, 0002, 1.22168, 0.61648, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00564, 0.00242, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, T10:24:29.855700Z, 0xCCCC, 0003, 1.22168, 0.61568, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00645, 0.00242, 0.01209, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, T10:24:29.865700Z, 0xCCCC, 0004, 1.22168, 0.61648, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00564, 0.00242, 0.04190, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, T10:24:29.875700Z, 0xCCCC, 0005, 1.22249, 0.61648, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00564, 0.00242, 0.08381, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, T10:24:29.885900Z, 0xCCCC, 0006, 1.22168, 0.61648, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00645, 0.00242, 0.12894, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, T10:24:29.895700Z, 0xCCCC, 0007, 1.22168, 0.61648, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00645, 0.00242, 0.16037, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
24-07-30, T10:24:29.905700Z, 0xCCCC, 0008, 1.22249, 0.61648, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00564, 0.00242, 0.17084, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
24-07-30, T10:24:29.915700Z, 0xCCCC, 0009, 1.22168, 0.61729, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00645, 0.00242, 0.15634, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, T10:24:29.925700Z, 0xCCCC, 0010, 1.22249, 0.61729, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00725, 0.00322, 0.13700, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00081, 447.04315
24-07-30, T10:24:29.935900Z, 0xCCCC, 0011, 1.22168, 0.61810, 24.87000, 24.87000, 24.93000, 25.60000, 0.00081, 0.00725, 0.00322, 0.12088, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00161, 447.22223
24-07-30, T10:24:29.945700Z, 0xCCCC, 0012, 1.22249, 0.61648, 24.87000, 24.87000, 24.93000, 25.60000, 0.12410, 0.00645, 0.00242, 0.10557, 0.00000, 0.00081, 0.00000, 0.00000, 0.00081, 0.00081, 0.00161, 447.04315
24-07-30, T10:24:29.955700Z, 0xCCCC, 0013, 1.22088, 0.61568, 24.87000, 24.87000, 24.93000, 25.60000, 0.24659, 0.00645, 0.00242, 0.09348, 0.00000, 0.00081, 0.00000, 0.00081, 0.00000, 0.00000, 0.00161, 447.04315
