date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, 00:01:10.361100, 060447, 0xCCCC, 0000, 1.22007, 0.61165, 22.60000, 22.00000, 22.18000, 22.25000, 1.32725, 0.04029, 2.49817, 1.18623, 3.03165, 3.18476, 0.00000, 3.04615, 3.00344, 2.69722, 2.55458, 12.41555
00-01-01, 00:01:10.461100, 160468, 0xCCCC, 0001, 1.22088, 0.61084, 22.60000, 22.00000, 22.25000, 22.25000, 1.32806, 0.03546, 2.49817, 1.19509, 3.07355, 3.20410, 0.00000, 3.04938, 3.00425, 2.69641, 2.55861, 12.05739
00-01-01, 00:01:10.561100, 260443, 0xCCCC, 0002, 1.22088, 0.61165, 22.60000, 22.00000, 22.25000, 22.31000, 1.32806, 0.03788, 2.49817, 1.17897, 3.03729, 3.18476, 0.00000, 3.04857, 3.00505, 2.69641, 2.55941, 13.13187
00-01-01, 00:01:10.661100, 360450, 0xCCCC, 0003, 1.22088, 0.61084, 22.60000, 22.60000, 22.25000, 22.31000, 1.32725, 0.03868, 2.49897, 1.17817, 3.00344, 3.18879, 0.00000, 3.04938, 3.00425, 2.69722, 2.55055, 13.49002
00-01-01, 00:01:10.761100, 460456, 0xCCCC, 0004, 1.22088, 0.61165, 22.60000, 22.60000, 22.25000, 22.25000, 1.32806, 0.03868, 2.49897, 1.18542, 3.04696, 3.19282, 0.00000, 3.04857, 3.00505, 2.69883, 2.57070, 13.66910
00-01-01, 00:01:10.861100, 560441, 0xCCCC, 0005, 1.22088, 0.61084, 22.60000, 22.60000, 22.25000, 22.25000, 1.32725, 0.03868, 2.49897, 1.19187, 3.01714, 3.19927, 0.00000, 3.04374, 3.00586, 2.69802, 2.55458, 13.84818
00-01-01, 00:01:10.961100, 660437, 0xCCCC, 0006, 1.22168, 0.61084, 22.60000, 22.60000, 22.25000, 22.25000, 1.32645, 0.05077, 2.49978, 1.17414, 3.06147, 3.20652, 0.00000, 3.04777, 3.00586, 2.69883, 2.55861, 14.20634
00-01-01, 00:01:11.061100, 760455, 0xCCCC, 0007, 1.22088, 0.61165, 22.60000, 22.00000, 22.25000, 22.25000, 1.32886, 0.03949, 2.49978, 1.18059, 3.03084, 3.20410, 0.00000, 3.04938, 3.00586, 2.69802, 2.55619, 14.38542
00-01-01, 00:01:11.161100, 860452, 0xCCCC, 0008, 1.22168, 0.61165, 22.60000, 22.00000, 22.25000, 22.25000, 1.32886, 0.04352, 2.49978, 1.18784, 3.07919, 3.18879, 0.00000, 3.04857, 3.00667, 2.69963, 2.55700, 14.74358
00-01-01, 00:01:11.261100, 960451, 0xCCCC, 0009, 1.22088, 0.61165, 22.60000, 22.00000, 22.25000, 22.31000, 1.32886, 0.03788, 2.49978, 1.19509, 3.04535, 3.19524, 0.00000, 3.05018, 3.00667, 2.69963, 2.55619, 14.92266
00-01-01, 00:01:11.361100, 1060445, 0xCCCC, 0010, 1.22088, 0.61084, 22.60000, 22.60000, 22.25000, 22.31000, 1.32886, 0.03626, 2.50059, 1.17575, 3.01553, 3.20249, 0.00000, 3.05099, 3.00667, 2.69802, 2.58601, 15.10173
00-01-01, 00:01:11.461100, 1160456, 0xCCCC, 0011, 1.22168, 0.61165, 22.60000, 22.60000, 22.25000, 22.25000, 1.32806, 0.04271, 2.50059, 1.19670, 3.06308, 3.18557, 0.00000, 3.04938, 3.00667, 2.69883, 2.55780, 15.28081
00-01-01, 00:01:11.561100, 1260451, 0xCCCC, 0012, 1.22088, 0.61084, 22.60000, 22.00000, 22.25000, 22.25000, 1.32806, 0.03949, 2.50059, 1.17736, 3.02842, 3.19282, 0.00000, 3.04938, 3.00828, 2.69883, 2.55700, 15.28081
00-01-01, 00:01:11.661100, 1360439, 0xCCCC, 0013, 1.22088, 0.61165, 22.60000, 22.00000, 22.25000, 22.25000, 1.32645, 0.03868, 2.50059, 1.18139, 3.07758, 3.19443, 0.00000, 3.05179, 3.00667, 2.69963, 2.56022, 15.45989
00-01-01, 00:01:11.761100, 1460445, 0xCCCC, 0014, 1.22088, 0.61165, 22.60000, 22.00000, 22.25000, 22.25000, 1.32806, 0.03626, 2.50139, 1.18623, 3.04615, 3.20168, 0.00000, 3.05018, 3.00667, 2.69802, 2.55780, 15.63900
00-01-01, 00:01:11.861100, 1560453, 0xCCCC, 0015, 1.22168, 0.61165, 22.60000, 22.00000, 22.31000, 22.25000, 1.32725, 0.04110, 2.50139, 1.18945, 3.01473, 3.18557, 0.00000, 3.04374, 3.00667, 2.69802, 2.55780, 15.81808
00-01-01, 00:01:11.961100, 1660449, 0xCCCC, 0016, 1.22168, 0.61245, 22.60000, 22.00000, 22.31000, 22.25000, 1.32725, 0.04513, 2.50139, 1.19429, 3.06308, 3.19443, 0.00081, 3.04938, 3.00747, 2.69963, 2.62308, 15.81808
00-01-01, 00:01:12.061100, 1760455, 0xCCCC, 0017, 1.22088, 0.61245, 22.60000, 22.00000, 22.31000, 22.25000, 1.32645, 0.04835, 2.50059, 1.20718, 3.03407, 3.20088, 0.00000, 3.05179, 3.00667, 2.69963, 2.58198, 15.81808
00-01-01, 00:01:12.161100, 1860444, 0xCCCC, 0018, 1.22168, 0.61165, 22.60000, 22.00000, 22.31000, 22.25000, 1.32725, 0.04110, 2.50059, 1.17817, 3.08081, 3.20813, 0.00000, 3.05179, 3.00747, 2.69963, 2.55700, 16.17624
00-01-01, 00:01:12.261100, 1960452, 0xCCCC, 0019, 1.22168, 0.61165, 22.60000, 22.00000, 22.31000, 22.25000, 1.32886, 0.03788, 2.50139, 1.19590, 3.05099, 3.19282, 0.00000, 3.04857, 3.00667, 2.69963, 2.55700, 16.17624
00-01-01, 00:01:12.361100, 2060453, 0xCCCC, 0020, 1.22168, 0.61165, 22.60000, 22.60000, 22.25000, 22.25000, 1.31114, 0.05802, 2.50139, 1.19751, 3.02117, 3.19604, 0.00000, 3.04857, 3.00667, 2.69883, 2.55700, 16.17624
00-01-01, 00:01:12.461100, 2160445, 0xCCCC, 0021, 1.22168, 0.61165, 22.60000, 22.60000, 22.25000, 22.25000, 1.32806, 0.03707, 2.50139, 1.17575, 3.07114, 3.20330, 0.00000, 3.05179, 3.00667, 2.69883, 2.55780, 16.35531
00-01-01, 00:01:12.561100, 2260438, 0xCCCC, 0022, 1.22168, 0.61165, 22.60000, 22.00000, 22.25000, 22.25000, 1.32564, 0.04674, 2.50059, 1.17656, 3.04454, 3.18960, 0.00000, 3.04938, 3.00747, 2.69963, 2.55458, 16.53439
00-01-01, 00:01:12.661100, 2360450, 0xCCCC, 0023, 1.22168, 0.61084, 22.60000, 22.00000, 22.25000, 22.25000, 1.32967, 0.03788, 2.50139, 1.17817, 3.01634, 3.19766, 0.00000, 3.05018, 3.00747, 2.70125, 2.64000, 16.53439
00-01-01, 00:01:12.761100, 2460454, 0xCCCC, 0024, 1.22249, 0.61084, 22.60000, 22.00000, 22.25000, 22.25000, 1.32886, 0.04029, 2.50139, 1.17897, 3.06711, 3.20491, 0.00000, 3.04938, 3.00747, 2.69883, 2.55619, 16.71347
00-01-01, 00:01:12.861100, 2560446, 0xCCCC, 0025, 1.22168, 0.61165, 22.60000, 22.00000, 22.31000, 22.25000, 1.32725, 0.03788, 2.50139, 1.18059, 3.03487, 3.19282, 0.00000, 3.05099, 3.00747, 2.70044, 2.56022, 16.71347
00-01-01, 00:01:12.961100, 2660449, 0xCCCC, 0026, 1.22168, 0.61165, 22.60000, 22.00000, 22.31000, 22.25000, 1.32967, 0.03626, 2.50139, 1.18300, 3.00586, 3.19282, 0.00000, 3.05179, 3.00747, 2.70044, 2.55780, 16.71347
00-01-01, 00:01:13.061100, 2760445, 0xCCCC, 0027, 1.22168, 0.61084, 22.60000, 22.00000, 22.31000, 22.25000, 1.33451, 0.03788, 2.50139, 1.17575, 3.05582, 3.20168, 0.00000, 3.04615, 3.00747, 2.70044, 2.55861, 16.89255
00-01-01, 00:01:13.161100, 2860460, 0xCCCC, 0028, 1.22168, 0.61165, 22.60000, 22.00000, 22.31000, 22.25000, 1.32886, 0.04110, 2.50139, 1.17656, 3.03165, 3.21136, 0.00000, 3.05099, 3.00747, 2.70044, 2.56022, 16.89255
00-01-01, 00:01:13.261100, 2960451, 0xCCCC, 0029, 1.22168, 0.61165, 22.60000, 22.00000, 22.31000, 22.25000, 1.32886, 0.03707, 2.50139, 1.17817, 3.00586, 3.19685, 0.00000, 3.05018, 3.00747, 2.69963, 2.54168, 17.07163
00-01-01, 00:01:13.361100, 3060444, 0xCCCC, 0030, 1.22168, 0.61165, 22.60000, 22.00000, 22.25000, 22.25000, 1.32806, 0.03949, 2.50139, 1.17978, 3.05905, 3.20652, 0.00000, 3.04938, 3.00747, 2.69963, 2.49333, 17.07163
00-01-01, 00:01:13.461100, 3160438, 0xCCCC, 0031, 1.22168, 0.61165, 22.60000, 22.00000, 22.25000, 22.31000, 1.32725, 0.04271, 2.50139, 1.17978, 3.02923, 3.19121, 0.00000, 3.04938, 3.00747, 2.70044, 2.55780, 17.25071
00-01-01, 00:01:13.561100, 3260459, 0xCCCC, 0032, 1.22168, 0.61165, 22.60000, 22.60000, 22.31000, 22.31000, 1.32886, 0.04110, 2.50139, 1.18139, 3.07919, 3.19443, 0.00000, 3.05018, 3.00747, 2.70044, 2.55538, 17.07163
00-01-01, 00:01:13.661100, 3360456, 0xCCCC, 0033, 1.22168, 0.61165, 22.60000, 22.60000, 22.31000, 22.25000, 1.32886, 0.03707, 2.50139, 1.17978, 3.05502, 3.20249, 0.00000, 3.05099, 3.00747, 2.69963, 2.55941, 17.25071
00-01-01, 00:01:13.761100, 3460452, 0xCCCC, 0034, 1.22168, 0.61165, 22.12000, 22.00000, 22.31000, 22.25000, 1.32725, 0.03707, 2.50220, 1.17897, 3.02520, 3.20974, 0.00000, 3.05099, 3.00747, 2.69963, 2.55700, 17.07163
00-01-01, 00:01:13.861100, 3560440, 0xCCCC, 0035, 1.22168, 0.61165, 22.12000, 22.00000, 22.25000, 22.25000, 1.32806, 0.04190, 2.50220, 1.19429, 3.07839, 3.19604, 0.00000, 3.05179, 3.00747, 2.69963, 2.55700, 17.25071
00-01-01, 00:01:13.961100, 3660457, 0xCCCC, 0036, 1.22168, 0.61165, 22.12000, 22.60000, 22.25000, 22.25000, 1.32806, 0.04029, 2.50139, 1.19267, 3.05099, 3.20571, 0.00000, 3.05099, 3.00747, 2.70044, 2.56505, 17.42979
00-01-01, 00:01:14.061100, 3760455, 0xCCCC, 0037, 1.22168, 0.61165, 22.60000, 22.60000, 22.31000, 22.25000, 1.32806, 0.04352, 2.50139, 1.19106, 3.01875, 3.19040, 0.00000, 3.05099, 3.00747, 2.69963, 2.55861, 17.42979
00-01-01, 00:01:14.161100, 3860445, 0xCCCC, 0038, 1.22168, 0.61165, 22.60000, 22.60000, 22.31000, 22.25000, 1.32886, 0.04432, 2.50139, 1.19026, 3.07275, 3.19363, 0.00000, 3.04938, 3.00828, 2.69963, 2.55458, 17.42979
00-01-01, 00:01:14.261100, 3960452, 0xCCCC, 0039, 1.22168, 0.61165, 22.60000, 22.60000, 22.31000, 22.25000, 1.32806, 0.04110, 2.50139, 1.18945, 3.04615, 3.20330, 0.00000, 3.05099, 3.00828, 2.70044, 2.55780, 17.60886
00-01-01, 00:01:14.361100, 4060458, 0xCCCC, 0040, 1.22249, 0.61165, 22.60000, 22.60000, 22.31000, 22.25000, 1.32886, 0.04029, 2.50139, 1.18703, 3.01714, 3.18879, 0.00000, 3.05018, 3.00747, 2.70125, 2.55941, 17.60886
00-01-01, 00:01:14.461100, 4160437, 0xCCCC, 0041, 1.22168, 0.61165, 22.60000, 22.00000, 22.31000, 22.25000, 1.32645, 0.04432, 2.50220, 1.18381, 3.07194, 3.19927, 0.00000, 3.05099, 3.00747, 2.69963, 2.53040, 17.60886
00-01-01, 00:01:14.561100, 4260459, 0xCCCC, 0042, 1.22168, 0.61165, 22.12000, 22.00000, 22.25000, 22.25000, 1.32886, 0.04110, 2.50139, 1.18139, 3.04535, 3.20733, 0.00000, 3.04938, 3.00828, 2.70125, 2.55941, 17.60886
00-01-01, 00:01:14.661100, 4360447, 0xCCCC, 0043, 1.22249, 0.61165, 22.12000, 22.00000, 22.25000, 22.25000, 1.32806, 0.03949, 2.50139, 1.19670, 3.01795, 3.19443, 0.00000, 3.04535, 3.00828, 2.69883, 2.55700, 17.78794
00-01-01, 00:01:14.761100, 4460457, 0xCCCC, 0044, 1.22168, 0.61084, 22.60000, 22.00000, 22.31000, 22.25000, 1.32886, 0.04916, 2.50139, 1.19429, 3.07033, 3.20330, 0.00000, 3.05099, 3.00747, 2.70044, 2.56183, 17.78794
00-01-01, 00:01:14.861100, 4560434, 0xCCCC, 0045, 1.22249, 0.61165, 22.60000, 22.00000, 22.31000, 22.25000, 1.32886, 0.04190, 2.50220, 1.19267, 3.04374, 3.20652, 0.00000, 3.04938, 3.00828, 2.69963, 2.56022, 17.07163
00-01-01, 00:01:14.961100, 4660443, 0xCCCC, 0046, 1.22168, 0.61165, 22.60000, 22.00000, 22.31000, 22.25000, 1.36352, 0.03626, 2.50220, 1.18945, 3.01875, 3.19201, 0.00000, 3.05179, 3.00747, 2.69883, 2.56103, 17.78794
00-01-01, 00:01:15.061100, 4760450, 0xCCCC, 0047, 1.22168, 0.61165, 22.60000, 22.00000, 22.25000, 22.25000, 1.32725, 0.04352, 2.50139, 1.18784, 3.07597, 3.20330, 0.00000, 3.04857, 3.00828, 2.70044, 2.55780, 17.78794
00-01-01, 00:01:15.161100, 4860451, 0xCCCC, 0048, 1.22249, 0.61165, 22.60000, 22.00000, 22.25000, 22.25000, 1.32886, 0.03949, 2.50220, 1.18462, 3.04696, 3.18960, 0.00000, 3.04615, 3.00747, 2.69963, 2.54249, 17.96702
