sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD, 1729165639, 1667260, 0017, 28.64468, 1.22249, 1.33531, 0.03949, 2.50059, 1.18945, 3.02681, 3.20733, 0.00000, 3.05260, 3.00828, 2.69963, 2.56103, 24.62500, 24.43750, 24.81250, 24.50000, 18.68334
0xDDDD, 1729165639, 1767258, 0018, 28.64468, 1.22249, 1.33451, 0.03546, 2.50220, 1.17575, 3.07114, 3.19363, 0.00000, 3.05099, 3.00828, 2.69963, 2.56183, 24.56250, 24.43750, 24.81250, 24.56250, 18.86242
0xDDDD, 1729165639, 1867241, 0019, 28.64468, 1.22168, 1.33531, 0.04029, 2.50220, 1.18784, 3.03890, 3.20249, 0.00000, 3.04696, 3.00828, 2.70044, 2.56103, 24.56250, 24.50000, 24.81250, 24.56250, 19.04150
0xDDDD, 1729165639, 1967260, 0020, 28.64468, 1.22088, 1.33531, 0.03626, 2.50220, 1.17495, 3.00908, 3.18879, 0.00000, 3.05099, 3.00908, 2.70044, 2.55619, 24.62500, 24.50000, 24.81250, 24.56250, 19.22060
0xDDDD, 1729165639, 2067244, 0021, 28.24175, 1.22249, 1.33531, 0.04110, 2.50220, 1.17978, 3.05341, 3.19846, 0.00000, 3.05179, 3.00828, 2.70044, 2.56103, 24.62500, 24.50000, 24.81250, 24.56250, 19.22060
0xDDDD, 1729165640, 2167254, 0022, 28.64468, 1.22249, 1.33451, 0.04029, 2.50220, 1.18945, 3.05744, 3.20813, 0.00000, 3.04938, 3.00828, 2.70044, 2.56103, 24.62500, 24.43750, 24.81250, 24.56250, 19.39968
0xDDDD, 1729165640, 2267234, 0023, 28.24175, 1.22249, 1.33612, 0.03868, 2.50220, 1.17575, 3.02681, 3.21216, 0.00000, 3.05341, 3.00828, 2.70044, 2.55861, 24.62500, 24.43750, 24.81250, 24.56250, 19.93692
0xDDDD, 1729165640, 2367246, 0024, 28.24175, 1.22249, 1.33531, 0.03868, 2.50220, 1.18462, 3.07114, 3.19846, 0.00000, 3.05018, 3.00828, 2.70125, 2.56022, 24.62500, 24.50000, 24.81250, 24.56250, 19.39968
0xDDDD, 1729165640, 2467244, 0025, 28.24175, 1.22249, 1.33531, 0.03546, 2.50220, 1.19509, 3.03648, 3.20894, 0.00000, 3.04938, 3.00828, 2.70125, 2.56022, 24.62500, 24.50000, 24.81250, 24.56250, 19.57876
0xDDDD, 1729165640, 2567267, 0026, 28.24175, 1.22249, 1.33531, 0.03707, 2.50220, 1.17817, 3.07839, 3.19604, 0.00000, 3.05099, 3.00828, 2.70044, 2.56989, 24.62500, 24.50000, 24.81250, 24.56250, 19.57876
0xDDDD, 1729165640, 2667252, 0027, 28.64468, 1.22249, 1.33531, 0.04352, 2.50300, 1.18784, 3.04857, 3.20733, 0.00000, 3.05260, 3.00828, 2.70125, 2.56103, 24.62500, 24.43750, 24.87500, 24.56250, 19.75784
0xDDDD, 1729165640, 2767243, 0028, 28.64468, 1.22249, 1.33451, 0.04110, 2.50220, 1.19670, 3.05502, 3.19443, 0.00000, 3.05099, 3.00828, 2.70205, 2.56183, 24.62500, 24.43750, 24.87500, 24.56250, 19.93692
0xDDDD, 1729165640, 2867258, 0029, 28.64468, 1.22249, 1.33531, 0.04029, 2.50220, 1.17575, 3.02278, 3.19846, 0.00000, 3.05099, 3.00828, 2.70044, 2.56103, 24.62500, 24.43750, 24.75000, 24.56250, 19.93692
0xDDDD, 1729165640, 2967258, 0030, 28.24175, 1.22249, 1.33612, 0.03707, 2.50220, 1.18462, 3.06791, 3.20813, 0.00000, 3.05099, 3.00828, 2.70044, 2.56103, 24.56250, 24.43750, 24.75000, 24.56250, 19.93692
0xDDDD, 1729165640, 3067239, 0031, 28.64468, 1.22249, 1.33531, 0.04271, 2.50220, 1.19429, 3.03810, 3.19604, 0.00000, 3.05260, 3.00828, 2.70125, 2.55861, 24.56250, 24.50000, 24.81250, 24.56250, 20.11600
0xDDDD, 1729165641, 3167248, 0032, 28.24175, 1.22249, 1.33531, 0.03949, 2.50220, 1.17817, 3.00828, 3.20491, 0.00000, 3.04777, 3.00747, 2.69963, 2.47883, 24.56250, 24.50000, 24.81250, 24.56250, 20.11600
0xDDDD, 1729165641, 3267248, 0033, 28.64468, 1.22249, 1.33531, 0.04190, 2.50220, 1.18703, 3.05260, 3.19363, 0.00000, 3.05179, 3.00828, 2.70044, 2.48608, 24.56250, 24.50000, 24.81250, 24.56250, 20.29507
0xDDDD, 1729165641, 3367260, 0034, 28.64468, 1.22249, 1.33612, 0.03868, 2.50220, 1.19509, 3.05824, 3.20330, 0.00000, 3.05179, 3.00828, 2.70044, 2.55861, 24.56250, 24.43750, 24.81250, 24.56250, 20.29507
0xDDDD, 1729165641, 3467258, 0035, 28.64468, 1.22249, 1.33531, 0.04110, 2.50220, 1.17817, 3.02520, 3.20733, 0.00081, 3.04857, 3.00828, 2.70125, 2.56022, 24.62500, 24.43750, 24.81250, 24.56250, 20.29507
0xDDDD, 1729165641, 3567244, 0036, 28.24175, 1.22168, 1.33531, 0.04271, 2.50059, 1.18059, 3.07194, 3.19524, 0.00000, 3.05260, 3.00828, 2.70044, 2.55861, 24.62500, 24.43750, 24.81250, 24.56250, 20.47415
0xDDDD, 1729165641, 3667246, 0037, 28.64468, 1.22249, 1.33289, 0.04190, 2.50220, 1.18623, 3.03890, 3.20491, 0.00000, 3.04615, 3.00828, 2.70044, 2.56022, 24.62500, 24.43750, 24.81250, 24.56250, 20.47415
0xDDDD, 1729165641, 3767248, 0038, 28.24175, 1.22249, 1.33612, 0.03546, 2.50220, 1.19267, 3.00667, 3.19363, 0.00000, 3.05099, 3.00828, 2.70044, 2.54894, 24.62500, 24.43750, 24.81250, 24.56250, 20.47415
0xDDDD, 1729165641, 3867240, 0039, 28.64468, 1.22249, 1.33612, 0.03707, 2.50220, 1.17575, 3.05099, 3.20410, 0.00000, 3.05341, 3.00908, 2.69963, 2.55055, 24.62500, 24.43750, 24.81250, 24.56250, 20.65323
0xDDDD, 1729165641, 3967251, 0040, 28.24175, 1.22249, 1.33612, 0.04593, 2.50220, 1.18300, 3.05744, 3.19282, 0.00000, 3.05260, 3.00828, 2.70125, 2.56183, 24.62500, 24.43750, 24.81250, 24.56250, 20.65323
0xDDDD, 1729165641, 4067250, 0041, 28.64468, 1.22249, 1.33531, 0.03949, 2.50220, 1.18864, 3.02359, 3.20330, 0.00000, 3.05099, 3.00828, 2.70044, 2.55941, 24.62500, 24.50000, 24.81250, 24.56250, 20.47415
0xDDDD, 1729165642, 4167257, 0042, 28.24175, 1.22249, 1.33451, 0.04674, 2.50220, 1.19509, 3.07275, 3.20733, 0.00000, 3.05179, 3.00828, 2.70125, 2.55780, 24.62500, 24.50000, 24.81250, 24.56250, 20.65323
0xDDDD, 1729165642, 4267257, 0043, 28.64468, 1.22249, 1.33612, 0.03868, 2.50220, 1.17656, 3.04132, 3.19524, 0.00000, 3.05179, 3.00989, 2.70125, 2.55861, 24.62500, 24.43750, 24.75000, 24.56250, 20.83231
0xDDDD, 1729165642, 4367246, 0044, 28.24175, 1.22249, 1.33531, 0.04432, 2.50220, 1.17736, 3.01231, 3.20652, 0.00000, 3.05018, 3.00828, 2.70044, 2.52315, 24.62500, 24.43750, 24.75000, 24.56250, 20.83231
0xDDDD, 1729165642, 4467262, 0045, 27.83883, 1.22249, 1.33531, 0.03868, 2.50220, 1.18462, 3.05824, 3.19443, 0.00000, 3.05179, 3.00828, 2.70044, 2.63839, 24.62500, 24.43750, 24.75000, 24.56250, 21.01139
0xDDDD, 1729165642, 4567250, 0046, 28.24175, 1.22168, 1.33531, 0.03949, 2.50220, 1.19106, 3.03004, 3.20571, 0.00000, 3.05341, 3.00828, 2.70044, 2.56183, 24.62500, 24.50000, 24.81250, 24.56250, 20.83231
0xDDDD, 1729165642, 4667240, 0047, 27.83883, 1.22249, 1.33612, 0.03707, 2.50220, 1.19832, 3.03568, 3.19443, 0.00000, 3.05179, 3.00828, 2.70125, 2.56022, 24.56250, 24.50000, 24.81250, 24.56250, 20.83231
0xDDDD, 1729165642, 4767256, 0048, 28.64468, 1.22249, 1.33531, 0.04835, 2.50220, 1.17978, 3.09692, 3.19846, 0.00000, 3.05018, 3.00828, 2.69963, 2.56022, 24.56250, 24.50000, 24.81250, 24.56250, 21.01139
0xDDDD, 1729165642, 4867255, 0049, 28.64468, 1.22168, 1.33531, 0.03788, 2.50220, 1.18623, 3.05099, 3.21136, 0.00000, 3.05018, 3.00828, 2.70044, 2.56022, 24.62500, 24.50000, 24.81250, 24.56250, 21.01139
0xDDDD, 1729165642, 4967254, 0050, 28.24175, 1.22168, 1.33531, 0.03546, 2.50300, 1.19187, 3.02198, 3.19927, 0.00000, 3.05099, 3.00747, 2.70044, 2.55941, 24.62500, 24.50000, 24.81250, 24.56250, 21.19047
0xDDDD, 1729165642, 5067256, 0051, 28.24175, 1.22249, 1.33612, 0.04190, 2.50220, 1.20073, 3.06711, 3.20974, 0.00000, 3.05099, 3.00828, 2.69963, 2.56586, 24.62500, 24.50000, 24.75000, 24.56250, 21.19047
0xDDDD, 1729165643, 5167256, 0052, 28.24175, 1.22249, 1.33531, 0.03788, 2.50220, 1.20234, 3.03810, 3.19766, 0.00000, 3.05260, 3.00828, 2.70044, 2.55458, 24.56250, 24.50000, 24.75000, 24.56250, 21.19047
0xDDDD, 1729165643, 5267244, 0053, 28.24175, 1.22249, 1.33612, 0.03788, 2.50220, 1.17897, 3.04293, 3.20813, 0.00000, 3.05099, 3.00828, 2.70125, 2.56022, 24.56250, 24.50000, 24.81250, 24.56250, 21.19047
0xDDDD, 1729165643, 5367252, 0054, 28.24175, 1.22249, 1.33531, 0.03546, 2.50220, 1.18542, 3.01150, 3.18799, 0.00000, 3.05260, 3.00828, 2.70125, 2.55861, 24.62500, 24.50000, 24.81250, 24.50000, 21.36955
0xDDDD, 1729165643, 5467262, 0055, 28.64468, 1.22249, 1.33451, 0.04593, 2.50220, 1.19026, 3.05905, 3.19846, 0.00000, 3.04938, 3.00747, 2.70125, 2.55780, 24.62500, 24.50000, 24.81250, 24.50000, 21.36955
0xDDDD, 1729165643, 5567255, 0056, 28.24175, 1.22249, 1.33531, 0.03626, 2.50220, 1.19509, 3.02762, 3.20974, 0.00000, 3.05179, 3.00828, 2.70044, 2.56022, 24.62500, 24.50000, 24.81250, 24.50000, 21.36955
0xDDDD, 1729165643, 5667243, 0057, 28.24175, 1.22249, 1.33612, 0.04110, 2.50139, 1.17495, 3.07436, 3.19766, 0.00000, 3.05018, 3.00828, 2.70125, 2.62308, 24.62500, 24.50000, 24.81250, 24.56250, 21.36955
0xDDDD, 1729165643, 5767263, 0058, 28.24175, 1.22168, 1.33451, 0.03788, 2.50220, 1.17978, 3.04374, 3.20974, 0.00000, 3.05179, 3.00828, 2.70125, 2.56667, 24.62500, 24.43750, 24.81250, 24.56250, 21.54863
0xDDDD, 1729165643, 5867255, 0059, 28.24175, 1.22249, 1.33451, 0.04352, 2.50220, 1.18462, 3.05099, 3.19846, 0.00000, 3.05260, 3.00828, 2.70044, 2.56264, 24.62500, 24.43750, 24.81250, 24.50000, 21.54863
0xDDDD, 1729165643, 5967250, 0060, 27.83883, 1.22249, 1.33451, 0.04674, 2.50220, 1.18381, 3.02278, 3.20249, 0.00000, 3.05179, 3.00828, 2.70044, 2.56022, 24.62500, 24.43750, 24.81250, 24.50000, 21.54863
0xDDDD, 1729165643, 6067247, 0061, 28.24175, 1.22249, 1.33451, 0.04513, 2.50220, 1.18864, 3.06872, 3.19121, 0.00000, 3.04615, 3.00828, 2.70044, 2.55861, 24.62500, 24.43750, 24.81250, 24.56250, 21.54863
0xDDDD, 1729165644, 6167248, 0062, 28.24175, 1.22168, 1.33531, 0.04029, 2.50220, 1.19348, 3.03890, 3.20168, 0.00000, 3.05179, 3.00747, 2.70125, 2.56103, 24.62500, 24.43750, 24.81250, 24.56250, 21.54863
0xDDDD, 1729165644, 6267235, 0063, 28.24175, 1.22249, 1.33531, 0.04029, 2.50220, 1.19590, 3.00908, 3.18960, 0.00000, 3.05179, 3.00828, 2.70044, 2.63033, 24.62500, 24.43750, 24.81250, 24.56250, 21.54863
0xDDDD, 1729165644, 6367258, 0064, 28.24175, 1.22249, 1.33531, 0.04190, 2.50220, 1.17897, 3.05744, 3.20168, 0.00000, 3.05179, 3.00828, 2.70125, 2.56828, 24.68750, 24.43750, 24.81250, 24.56250, 21.72771
0xDDDD, 1729165644, 6467255, 0065, 28.24175, 1.22249, 1.33451, 0.04190, 2.50220, 1.18381, 3.02681, 3.19040, 0.00000, 3.05099, 3.00828, 2.70125, 2.56183, 24.68750, 24.43750, 24.81250, 24.56250, 21.54863
0xDDDD, 1729165644, 6567249, 0066, 28.24175, 1.22249, 1.33531, 0.04271, 2.50220, 1.18784, 3.03084, 3.20249, 0.00081, 3.05260, 3.00828, 2.70125, 2.56103, 24.62500, 24.43750, 24.81250, 24.56250, 21.36955
0xDDDD, 1729165644, 6667240, 0067, 28.24175, 1.22249, 1.33531, 0.03788, 2.50300, 1.19348, 3.07919, 3.20571, 0.00000, 3.05179, 3.00747, 2.69963, 2.56103, 24.62500, 24.43750, 24.81250, 24.56250, 21.72771
0xDDDD, 1729165644, 6767242, 0068, 28.24175, 1.22249, 1.33612, 0.03707, 2.50220, 1.19267, 3.04777, 3.19363, 0.00000, 3.05260, 3.00828, 2.70125, 2.56183, 24.62500, 24.43750, 24.81250, 24.56250, 21.72771
0xDDDD, 1729165644, 6867253, 0069, 28.64468, 1.22249, 1.33531, 0.04352, 2.50220, 1.19751, 3.01956, 3.20491, 0.00000, 3.05099, 3.00828, 2.70125, 2.55861, 24.62500, 24.43750, 24.81250, 24.56250, 21.72771
0xDDDD, 1729165644, 6967251, 0070, 28.24175, 1.22249, 1.33531, 0.04432, 2.50220, 1.17736, 3.06549, 3.19443, 0.00000, 3.05099, 3.00747, 2.70044, 2.58359, 24.62500, 24.50000, 24.81250, 24.56250, 21.72771
0xDDDD, 1729165644, 7067235, 0071, 27.83883, 1.22249, 1.33531, 0.03868, 2.50220, 1.18139, 3.03407, 3.20571, 0.00000, 3.05018, 3.00828, 2.70044, 2.53363, 24.62500, 24.50000, 24.81250, 24.50000, 21.72771
0xDDDD, 1729165645, 7167238, 0072, 28.64468, 1.22249, 1.33531, 0.04029, 2.50139, 1.18623, 3.04051, 3.19443, 0.00000, 3.04938, 3.00828, 2.69883, 2.55700, 24.62500, 24.50000, 24.81250, 24.50000, 21.72771
0xDDDD, 1729165645, 7267260, 0073, 28.24175, 1.22249, 1.33451, 0.03465, 2.50220, 1.18945, 3.01150, 3.19927, 0.00000, 3.05099, 3.00828, 2.70125, 2.56183, 24.62500, 24.50000, 24.81250, 24.56250, 21.72771
0xDDDD, 1729165645, 7367257, 0074, 28.24175, 1.22249, 1.33531, 0.04593, 2.50220, 1.19267, 3.05744, 3.18879, 0.00000, 3.05179, 3.00747, 2.70044, 2.56022, 24.62500, 24.50000, 24.81250, 24.56250, 21.90678
0xDDDD, 1729165645, 7467244, 0075, 28.24175, 1.22168, 1.33451, 0.03868, 2.50220, 1.19670, 3.02923, 3.19927, 0.00000, 3.05179, 3.00828, 2.70044, 2.55941, 24.62500, 24.43750, 24.81250, 24.56250, 21.19047
0xDDDD, 1729165645, 7567244, 0076, 27.83883, 1.22249, 1.33531, 0.04271, 2.50220, 1.19429, 3.07516, 3.21136, 0.00000, 3.05099, 3.00828, 2.69963, 2.58923, 24.62500, 24.43750, 24.81250, 24.56250, 21.90678
0xDDDD, 1729165645, 7667257, 0077, 28.24175, 1.22249, 1.33531, 0.04432, 2.50220, 1.19670, 3.04615, 3.19927, 0.00000, 3.05260, 3.00828, 2.69963, 2.50784, 24.62500, 24.43750, 24.81250, 24.56250, 21.90678
0xDDDD, 1729165645, 7767234, 0078, 28.24175, 1.22168, 1.33370, 0.04996, 2.50220, 1.17575, 3.05179, 3.21136, 0.00000, 3.04938, 3.00828, 2.70044, 2.56183, 24.62500, 24.43750, 24.81250, 24.56250, 21.90678
0xDDDD, 1729165645, 7867248, 0079, 28.24175, 1.22249, 1.33451, 0.03626, 2.50139, 1.17897, 3.02198, 3.19201, 0.00000, 3.05018, 3.00828, 2.69963, 2.56264, 24.62500, 24.43750, 24.81250, 24.56250, 21.90678
0xDDDD, 1729165645, 7967265, 0080, 28.24175, 1.22249, 1.33451, 0.04110, 2.50220, 1.18059, 3.06952, 3.20249, 0.00000, 3.05099, 3.00828, 2.69963, 2.55780, 24.62500, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729165645, 8067260, 0081, 28.64468, 1.22249, 1.33531, 0.04513, 2.50300, 1.18381, 3.03890, 3.19282, 0.00000, 3.05099, 3.00828, 2.70044, 2.55780, 24.62500, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729165646, 8167237, 0082, 28.24175, 1.22249, 1.33612, 0.03546, 2.50220, 1.18703, 3.00828, 3.20410, 0.00000, 3.05179, 3.00828, 2.70044, 2.55538, 24.62500, 24.50000, 24.87500, 24.56250, 21.90678
0xDDDD, 1729165646, 8267253, 0083, 28.64468, 1.22249, 1.33531, 0.03949, 2.50220, 1.18945, 3.05179, 3.19363, 0.00000, 3.05179, 3.00828, 2.70125, 2.56908, 24.62500, 24.50000, 24.87500, 24.56250, 22.08586
0xDDDD, 1729165646, 8367250, 0084, 28.24175, 1.22249, 1.33451, 0.04432, 2.50220, 1.18703, 3.02117, 3.20491, 0.00000, 3.04454, 3.00747, 2.70125, 2.56264, 24.62500, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729165646, 8467259, 0085, 28.24175, 1.22249, 1.33531, 0.04029, 2.50300, 1.18945, 3.02601, 3.19363, 0.00000, 3.05179, 3.00828, 2.70044, 2.56022, 24.62500, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729165646, 8567240, 0086, 28.24175, 1.22249, 1.33531, 0.03707, 2.50220, 1.19348, 3.07355, 3.19846, 0.00000, 3.05099, 3.00828, 2.70044, 2.56022, 24.62500, 24.50000, 24.81250, 24.50000, 22.62310
0xDDDD, 1729165646, 8667248, 0087, 28.24175, 1.22330, 1.33531, 0.03546, 2.50139, 1.19670, 3.04051, 3.20974, 0.00000, 3.05099, 3.00828, 2.70044, 2.55941, 24.62500, 24.43750, 24.81250, 24.50000, 22.08586
0xDDDD, 1729165646, 8767246, 0088, 28.64468, 1.22249, 1.33531, 0.03868, 2.50139, 1.17575, 3.01070, 3.19766, 0.00000, 3.05099, 3.00828, 2.70044, 2.56103, 24.68750, 24.43750, 24.81250, 24.56250, 22.08586
0xDDDD, 1729165646, 8867254, 0089, 28.64468, 1.22249, 1.33451, 0.04271, 2.50220, 1.17897, 3.05905, 3.21055, 0.00000, 3.05260, 3.00828, 2.70044, 2.51912, 24.68750, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729165646, 8967256, 0090, 28.24175, 1.22249, 1.33531, 0.03707, 2.50220, 1.18139, 3.03165, 3.19927, 0.00000, 3.05179, 3.00828, 2.70044, 2.55861, 24.62500, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729165646, 9067250, 0091, 28.24175, 1.22249, 1.33531, 0.03868, 2.50220, 1.18381, 3.03971, 3.21055, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 24.62500, 24.50000, 24.81250, 24.56250, 22.08586
0xDDDD, 1729165647, 9167256, 0092, 28.64468, 1.22168, 1.33531, 0.03788, 2.50220, 1.18059, 3.00989, 3.19121, 0.00000, 3.05260, 3.00828, 2.70044, 2.56103, 24.62500, 24.43750, 24.87500, 24.56250, 22.26494
0xDDDD, 1729165647, 9267248, 0093, 28.64468, 1.22249, 1.33531, 0.03868, 2.50220, 1.18300, 3.05744, 3.20249, 0.00000, 3.05018, 3.00747, 2.69963, 2.56103, 24.62500, 24.43750, 24.87500, 24.56250, 22.26494
0xDDDD, 1729165647, 9367240, 0094, 28.64468, 1.22249, 1.33531, 0.03546, 2.50220, 1.18462, 3.02681, 3.19040, 0.00000, 3.05099, 3.00828, 2.69963, 2.56264, 24.62500, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729165647, 9467253, 0095, 28.24175, 1.22249, 1.33451, 0.04352, 2.50139, 1.18623, 3.07275, 3.20330, 0.00000, 3.05179, 3.00828, 2.70125, 2.52476, 24.68750, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729165647, 9567250, 0096, 28.24175, 1.22249, 1.33531, 0.04190, 2.50220, 1.19026, 3.04132, 3.19040, 0.00000, 3.05099, 3.00828, 2.70125, 2.60777, 24.68750, 24.50000, 24.87500, 24.56250, 22.08586
0xDDDD, 1729165647, 9667254, 0097, 28.24175, 1.22249, 1.33531, 0.03626, 2.50300, 1.19348, 3.04857, 3.20168, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 24.68750, 24.43750, 24.87500, 24.56250, 22.26494
0xDDDD, 1729165647, 9767258, 0098, 28.64468, 1.22249, 1.33531, 0.04029, 2.50220, 1.19509, 3.01634, 3.20733, 0.00000, 3.05099, 3.00828, 2.70044, 2.55861, 24.62500, 24.43750, 24.87500, 24.56250, 22.26494
0xDDDD, 1729165647, 9867253, 0099, 28.24175, 1.22249, 1.33612, 0.04432, 2.50220, 1.19106, 3.06227, 3.19363, 0.00000, 3.05179, 3.00828, 2.70125, 2.55941, 24.62500, 24.50000, 24.87500, 24.56250, 22.26494
0xDDDD, 1729165647, 9967252, 0100, 28.24175, 1.22249, 1.33934, 0.04190, 2.50220, 1.19267, 3.03004, 3.20652, 0.00000, 3.05260, 3.00747, 2.70044, 2.56022, 24.62500, 24.50000, 24.87500, 24.56250, 22.26494
0xDDDD, 1729165647, 10067250, 0101, 28.64468, 1.22249, 1.33612, 0.03868, 2.50300, 1.19429, 3.07597, 3.19524, 0.00000, 3.04938, 3.00828, 2.70125, 2.55055, 24.62500, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729165648, 10167252, 0102, 28.24175, 1.22249, 1.33531, 0.03626, 2.50220, 1.19832, 3.04374, 3.20652, 0.00000, 3.05179, 3.00828, 2.69963, 2.55458, 24.68750, 24.50000, 24.81250, 24.56250, 22.44402
0xDDDD, 1729165648, 10267246, 0103, 28.64468, 1.22249, 1.33531, 0.03949, 2.50220, 1.17575, 3.05018, 3.19363, 0.00000, 3.05179, 3.00828, 2.70044, 2.56022, 24.68750, 24.50000, 24.81250, 24.56250, 22.26494
0xDDDD, 1729165648, 10367256, 0104, 28.24175, 1.22249, 1.33531, 0.03788, 2.50220, 1.17736, 3.01875, 3.20571, 0.00000, 3.04938, 3.00828, 2.70044, 2.56022, 24.68750, 24.50000, 24.87500, 24.56250, 22.26494
0xDDDD, 1729165648, 10467259, 0105, 28.24175, 1.22249, 1.33531, 0.04110, 2.50220, 1.17817, 3.06630, 3.20894, 0.00000, 3.05179, 3.00828, 2.70125, 2.56103, 24.68750, 24.50000, 24.87500, 24.56250, 22.62310
