sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD,  946684881, 74519985, 0746, 29.85349, 26.40725, 0.02901, 0.06205, 2.50220, 29.91275, 1.47311, 3.20813, 0.00000, 18.98125, 0.02901, 2.70366, 2.55700, -2047.93750, 0.50000, -880.06250, 114.25000, 1089.22473
0xDDDD,  946684881, 74620070, 0747, 30.65935, 26.40725, 0.02901, 29.91275, 1.47311, 29.91275, 1.47311, 0.41260, 0.00322, 3.14608, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684881, 74720064, 0748, 30.25642, 1.22249, 1.33531, 0.06850, 2.50300, 29.91275, 39.62418, 9.69612, 0.00000, 44.60359, 0.02901, 0.20630, 0.00000, 16.00000, -1022.87500, 240.00000, 114.25000, -179.55841
0xDDDD,  946684881, 74820119, 0749, 29.85349, 26.40725, 0.02901, 0.06527, 2.50300, 29.91275, 1.47311, 3.21297, 0.00000, 18.98125, 0.02901, 2.69963, 2.56022, -2047.93750, 2.25000, -1392.06250, 114.25000, 5581.80908
0xDDDD,  946684881, 74919982, 0750, 29.85349, 1.22249, 1.33531, 0.06205, 2.50220, 29.91275, 1.47311, 3.20330, 0.00000, 18.98125, 0.02901, 2.70125, 2.56425, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684881, 75019998, 0751, 30.65935, 5.77722, 0.02901, 0.06608, 2.50220, 29.91275, 1.47311, 3.21216, 0.00000, 18.98125, 0.02901, 2.70044, 2.55861, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684881, 75120074, 0752, 29.45053, 1.22249, 1.33531, 0.07092, 2.50300, 1.18300, 3.08322, 3.20410, 0.00000, 3.05099, 3.00828, 2.70044, 2.56505, 26.87500, 26.25000, 27.06250, 26.31250, 25.66747
0xDDDD,  946684882, 75320115, 0754, 29.85349, 5.77722, 0.02901, 0.06286, 2.50220, 7.74513, 0.21275, 0.41260, 0.00000, 18.98125, 1.53436, 0.00000, 0.00000, 16.00000, -1022.87500, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684882, 75420008, 0755, 30.25642, 26.40725, 0.02901, 0.06527, 2.50220, 29.91275, 1.47311, 3.20571, 0.00000, 18.98125, 0.02901, 2.70044, 2.56264, -2047.93750, 0.50000, -880.06250, 114.25000, -179.55841
0xDDDD,  946684882, 75519981, 0756, 29.85349, 5.77722, 0.02901, 0.06527, 2.50381, 29.91275, 1.47311, 3.21538, 0.00000, 18.98125, 0.02901, 2.70125, 2.56183, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684882, 75619999, 0757, 30.25642, 1.22249, 1.33451, 0.06527, 2.50381, 29.91275, 1.47311, 3.20571, 0.00000, 18.98125, 0.02901, 2.70125, 2.56103, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684882, 75719988, 0758, 29.85349, 26.40725, 0.02901, 0.06205, 2.50300, 29.91275, 1.47311, 3.21538, 0.00000, 18.98125, 0.02901, 2.70044, 2.49495, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684882, 75820106, 0759, 30.25642, 26.40725, 0.02901, 0.06608, 2.50220, 29.91275, 1.47311, 3.20491, 0.00000, 18.98125, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684882, 75920084, 0760, 29.85349, 1.22249, 1.33531, 0.06930, 2.50220, 29.91275, 1.47311, 3.21538, 0.00000, 29.70725, 0.02901, 0.20630, 0.00000, 192.00000, 0.00000, -1392.06250, 2.00000, 5581.80908
0xDDDD,  946684882, 76020032, 0761, 29.85349, 1.22249, 1.33451, 0.07253, 2.50220, 29.91275, 1.47311, 3.21780, 0.00000, 18.98125, 0.02901, 2.69883, 2.55780, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684882, 76119993, 0762, 30.25642, 1.22168, 1.33531, 0.06044, 2.50220, 29.91275, 1.47311, 3.20813, 0.00000, 18.98125, 0.02901, 2.70205, 2.56183, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684882, 76220010, 0763, 30.25642, 1.22249, 0.02901, 0.06447, 2.50300, 29.91275, 1.47311, 3.21780, 0.00000, 18.98125, 0.02901, 2.70205, 2.56103, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684883, 76319990, 0764, 30.25642, 26.40725, 0.02901, 0.07414, 2.50220, 29.91275, 1.47311, 3.20733, 0.00000, 47.03729, 0.02901, 2.70044, 2.55136, -2047.93750, 2.25000, -1392.06250, 114.25000, 4435.87549
0xDDDD,  946684883, 76420094, 0765, 30.25642, 26.40725, 0.02901, 0.07817, 2.50220, 7.74513, 0.23531, 0.41260, 0.00000, 19.03121, 1.53436, 0.00000, 0.00000, 16.06250, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684883, 76520109, 0766, 30.25642, 26.40725, 0.02901, 0.06850, 2.50220, 29.91275, 1.47311, 3.20652, 0.00000, 18.98125, 0.02901, 0.20630, 0.00000, -2047.93750, 2.25000, -1392.06250, 2.00000, 5581.80908
0xDDDD,  946684883, 76620027, 0767, 29.85349, 1.22249, 1.33531, 0.06930, 2.50220, 29.91275, 1.47311, 3.20974, 0.00000, 18.98125, 0.02901, 2.70044, 2.56425, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684883, 76719995, 0768, 30.25642, 1.22249, 0.02901, 0.06205, 2.50220, 29.91275, 1.47311, 3.21941, 0.00000, 18.98125, 0.02901, 2.69963, 2.56425, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684883, 76819993, 0769, 30.65935, 26.40725, 0.02901, 0.06447, 2.50220, 29.91275, 1.47311, 3.20733, 0.00000, 18.98125, 0.02901, 2.70125, 2.56425, -63.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684883, 77020063, 0771, 30.25642, 26.40725, 0.02901, 0.07656, 2.50300, 0.20630, 1.47311, 0.41260, 0.00000, 44.60359, 0.02901, 0.00000, 0.00000, 16.00000, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684883, 77119991, 0772, 30.25642, 1.22249, 1.33531, 0.06205, 2.50139, 29.91275, 1.47311, 3.22022, 0.00000, 18.98125, 0.02901, 2.70205, 2.56022, -2047.93750, 2.25000, -1392.06250, 114.25000, 4435.87549
