date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon
24-07-09, T10:36:45.122600Z, 0xCCCC, 0049, 1.22249, 0.61084, 23.56000, 23.43000, 23.68000, 23.50000, 1.34015, 0.01370, 2.50462, 3.04535, 3.08322, 3.18799, 0.00081, 3.05502, 3.00989, 0.00242, 0.00484
24-07-09, T10:36:45.221600Z, 0xCCCC, 0050, 1.22249, 0.61326, 23.56000, 23.43000, 23.68000, 23.50000, 1.33773, 0.00967, 2.50220, 3.03487, 3.01392, 3.19040, 0.00000, 3.06066, 3.00747, 0.00000, 0.00081
24-07-09, T10:36:45.320600Z, 0xCCCC, 0051, 1.22249, 0.61326, 23.56000, 23.43000, 23.68000, 23.50000, 1.33853, 0.00645, 2.50139, 3.03004, 3.05018, 3.20652, 0.00000, 3.05985, 3.00828, 0.00081, 0.00081
24-07-09, T10:36:45.419600Z, 0xCCCC, 0052, 1.22168, 0.61326, 23.56000, 23.43000, 23.68000, 23.50000, 1.33773, 0.01128, 2.50220, 3.04535, 3.06791, 3.20813, 0.00000, 3.05582, 3.00747, 0.00000, 0.00161
24-07-09, T10:36:45.518700Z, 0xCCCC, 0053, 1.22168, 0.61407, 23.56000, 23.43000, 23.68000, 23.50000, 1.33853, 0.00725, 2.50220, 3.04132, 3.02359, 3.20168, 0.00000, 3.06066, 3.00828, 0.00000, 0.00161
24-07-09, T10:36:45.716700Z, 0xCCCC, 0055, 1.22168, 0.61407, 23.56000, 23.43000, 23.68000, 23.50000, 1.33853, 0.01048, 2.50139, 3.05260, 3.07355, 3.19201, 0.00000, 3.05502, 3.00747, 0.00000, 0.00081
24-07-09, T10:36:45.815700Z, 0xCCCC, 0056, 1.22168, 0.61407, 23.56000, 23.43000, 23.68000, 23.50000, 1.33773, 0.00886, 2.50139, 3.04132, 3.02762, 3.19040, 0.00000, 3.06227, 3.00747, 0.00000, 0.00081
24-07-09, T10:36:45.914700Z, 0xCCCC, 0057, 1.22249, 0.61326, 23.56000, 23.43000, 23.68000, 23.50000, 1.33853, 0.01370, 2.50139, 3.03084, 3.04374, 3.20813, 0.00000, 3.05341, 3.00828, 0.00000, 0.00081
24-07-09, T10:36:46.013600Z, 0xCCCC, 0058, 1.22168, 0.61407, 23.56000, 23.43000, 23.68000, 23.50000, 1.33853, 0.01209, 2.50139, 3.04857, 3.08000, 3.20571, 0.00000, 3.05421, 3.00828, 0.00000, 0.00081
24-07-09, T10:36:46.112600Z, 0xCCCC, 0059, 1.22168, 0.61648, 23.56000, 23.43000, 23.68000, 23.50000, 1.34015, 0.01289, 2.49897, 3.04293, 3.01231, 3.19685, 0.00000, 3.05744, 3.00667, 0.00000, 0.00242
