date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-07-30, T09:52:20.860800Z, 0xCCCC, 0000, 1.22249, 0.61568, 24.12000, 24.60000, 24.25000, 24.25000, 1.33853, 0.00886, 2.50220, 1.19267, 3.00747, 3.20330, 0.00000, 3.06469, 3.00828, 0.00000, 0.00081, 6.14774
24-07-30, T09:52:20.960800Z, 0xCCCC, 0001, 1.22249, 0.61568, 24.12000, 24.60000, 24.25000, 24.25000, 1.33853, 0.01128, 2.50220, 1.19832, 3.02278, 3.19443, 0.00000, 3.05663, 3.00989, 0.00000, 0.00081, 6.14774
24-07-30, T09:52:21.060800Z, 0xCCCC, 0002, 1.22249, 0.61568, 24.12000, 24.60000, 24.25000, 24.25000, 1.33853, 0.01128, 2.50220, 1.19267, 3.05663, 3.19524, 0.00000, 3.05663, 3.00828, 0.00000, 0.00081, 6.14774
24-07-30, T09:52:21.160800Z, 0xCCCC, 0003, 1.22168, 0.61568, 24.12000, 24.60000, 24.25000, 24.25000, 1.33773, 0.01128, 2.50220, 1.19832, 3.07355, 3.21136, 0.00000, 3.05663, 3.00908, 0.00000, 0.00000, 6.32682
24-07-30, T09:52:21.260800Z, 0xCCCC, 0004, 1.22249, 0.61487, 24.12000, 24.60000, 24.25000, 24.25000, 1.33934, 0.01289, 2.50220, 1.19187, 3.02842, 3.20330, 0.00000, 3.05744, 3.00828, 0.00000, 0.00081, 6.14774
24-07-30, T09:52:21.360800Z, 0xCCCC, 0005, 1.22168, 0.61487, 24.12000, 24.60000, 24.25000, 24.25000, 1.33853, 0.01209, 2.50220, 1.19832, 3.04454, 3.20410, 0.00000, 3.06227, 3.00828, 0.00000, 0.00081, 6.14774
24-07-30, T09:52:21.460800Z, 0xCCCC, 0006, 1.22249, 0.61487, 24.12000, 24.60000, 24.25000, 24.25000, 1.33853, 0.00564, 2.50220, 1.19267, 3.08403, 3.19604, 0.00000, 3.06308, 3.00828, 0.00000, 0.00081, 6.14774
24-07-30, T09:52:21.560800Z, 0xCCCC, 0007, 1.22249, 0.61487, 24.12000, 24.60000, 24.25000, 24.25000, 1.33934, 0.00886, 2.50220, 1.19832, 3.01634, 3.19846, 0.00000, 3.05744, 3.00828, 0.00000, 0.00081, 6.14774
24-07-30, T09:52:21.660800Z, 0xCCCC, 0008, 1.22088, 0.61487, 24.12000, 24.60000, 24.25000, 24.25000, 1.33853, 0.00967, 2.50220, 1.19267, 3.05179, 3.18960, 0.00000, 3.05824, 3.00828, 0.00000, 0.00081, 6.32682
24-07-30, T09:52:21.760800Z, 0xCCCC, 0009, 1.22168, 0.61487, 24.12000, 24.60000, 24.25000, 24.25000, 1.33853, 0.00886, 2.50220, 1.19832, 3.06711, 3.18960, 0.00000, 3.05744, 3.00828, 0.00000, 0.00081, 6.14774
24-07-30, T09:52:21.860800Z, 0xCCCC, 0010, 1.22249, 0.61487, 24.12000, 24.60000, 24.25000, 24.25000, 1.33853, 0.00725, 2.50220, 1.19187, 3.02198, 3.20571, 0.00000, 3.06308, 3.00828, 0.00000, 0.00081, 6.14774
24-07-30, T09:52:21.960800Z, 0xCCCC, 0011, 1.22249, 0.61487, 24.12000, 24.60000, 24.25000, 24.25000, 1.33853, 0.01048, 2.50220, 1.19751, 3.05824, 3.20733, 0.00000, 3.06227, 3.00828, 0.00000, 0.00161, 6.14774
