unix, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
1726068181, 000000, 0xDDDD, 0000, 1.22007, 0.61084, 22.12000, 22.60000, 22.25000, 22.31000, 1.33370, 0.04029, 2.49736, 1.18381, 3.04293, 3.19766, 0.00000, 3.04777, 3.00425, 2.69560, 2.55458, 12.05739
1726068181, 094439, 0xDDDD, 0001, 1.22007, 0.61165, 22.12000, 22.60000, 22.50000, 22.37000, 1.33370, 0.03465, 2.49817, 1.17575, 3.06308, 3.20007, 0.00000, 3.04777, 3.00425, 2.69802, 2.55941, 12.59463
1726068181, 194420, 0xDDDD, 0002, 1.22088, 0.61165, 22.12000, 22.60000, 22.50000, 22.37000, 1.33370, 0.04593, 2.49897, 1.19106, 3.02117, 3.19282, 0.00000, 3.04938, 3.00425, 2.69802, 2.55619, 13.13187
1726068181, 294430, 0xDDDD, 0003, 1.22088, 0.61165, 22.18000, 22.60000, 22.43000, 22.37000, 1.33451, 0.03143, 2.49897, 1.18139, 3.05341, 3.19927, 0.00000, 3.04938, 3.00505, 2.69802, 2.55700, 13.31095
1726068182, 394457, 0xDDDD, 0004, 1.22088, 0.61165, 22.18000, 22.60000, 22.43000, 22.37000, 1.33048, 0.04110, 2.49978, 1.18864, 3.00425, 3.19121, 0.00000, 3.05018, 3.00505, 2.69802, 2.55538, 13.84818
1726068182, 494446, 0xDDDD, 0005, 1.22088, 0.61084, 22.18000, 22.12000, 22.37000, 22.37000, 1.35626, 0.03949, 2.49897, 1.17978, 3.03245, 3.20571, 0.00000, 3.04938, 3.00586, 2.69802, 2.55297, 14.02726
1726068182, 594424, 0xDDDD, 0006, 1.22088, 0.61165, 22.18000, 22.12000, 22.37000, 22.31000, 1.33531, 0.03949, 2.49978, 1.19429, 3.06469, 3.19604, 0.00000, 3.05018, 3.00586, 2.69883, 2.55297, 14.38542
1726068182, 694442, 0xDDDD, 0007, 1.22168, 0.61165, 22.18000, 22.60000, 22.37000, 22.31000, 1.33370, 0.03626, 2.50059, 1.18462, 3.01714, 3.18718, 0.00000, 3.04938, 3.00505, 2.69802, 2.55458, 14.56450
1726068182, 794430, 0xDDDD, 0008, 1.22088, 0.61084, 22.18000, 22.60000, 22.43000, 22.31000, 1.33451, 0.04190, 2.49978, 1.17414, 3.05099, 3.20491, 0.00000, 3.05179, 3.00586, 2.69802, 2.55700, 14.74358
1726068182, 894449, 0xDDDD, 0009, 1.22168, 0.61165, 22.18000, 22.60000, 22.43000, 22.31000, 1.33451, 0.03626, 2.50139, 1.18784, 3.00747, 3.19604, 0.00000, 3.04777, 3.00586, 2.69963, 2.55780, 14.92266
1726068182, 994443, 0xDDDD, 0010, 1.22168, 0.61165, 22.18000, 22.60000, 22.37000, 22.31000, 1.33451, 0.03385, 2.50059, 1.17656, 3.03971, 3.20733, 0.00000, 3.04857, 3.00586, 2.69883, 2.55861, 15.81808
1726068182, 1094449, 0xDDDD, 0011, 1.22168, 0.61084, 22.18000, 22.60000, 22.37000, 22.31000, 1.33612, 0.03707, 2.50059, 1.18864, 3.07033, 3.19927, 0.00000, 3.04615, 3.00667, 2.69883, 2.55619, 15.28081
1726068182, 1194434, 0xDDDD, 0012, 1.22168, 0.61165, 22.18000, 22.60000, 22.37000, 22.31000, 1.33531, 0.03707, 2.50059, 1.19348, 3.02037, 3.19201, 0.00000, 3.05018, 3.00667, 2.69963, 2.55780, 15.45989
1726068182, 1294452, 0xDDDD, 0013, 1.22088, 0.61084, 22.18000, 22.60000, 22.43000, 22.31000, 1.33451, 0.03949, 2.50059, 1.18059, 3.05341, 3.18718, 0.00000, 3.04454, 3.00667, 2.69963, 2.55700, 15.63900
1726068183, 1394434, 0xDDDD, 0014, 1.22168, 0.61165, 22.18000, 22.12000, 22.43000, 22.31000, 1.33451, 0.04029, 2.50059, 1.19187, 3.00344, 3.20410, 0.00000, 3.05099, 3.00667, 2.69883, 2.55861, 15.63900
1726068183, 1494441, 0xDDDD, 0015, 1.22168, 0.61165, 22.18000, 22.12000, 22.37000, 22.31000, 1.33531, 0.03626, 2.50059, 1.17736, 3.04132, 3.19604, 0.00000, 3.05179, 3.00667, 2.69883, 2.55700, 15.81808
1726068183, 1594438, 0xDDDD, 0016, 1.22168, 0.61165, 22.18000, 22.12000, 22.37000, 22.37000, 1.33531, 0.04352, 2.50139, 1.18784, 3.07355, 3.20894, 0.00000, 3.05099, 3.00667, 2.69963, 2.55780, 15.99716
1726068183, 1694437, 0xDDDD, 0017, 1.22168, 0.61245, 22.18000, 22.60000, 22.43000, 22.37000, 1.33531, 0.03546, 2.50139, 1.18623, 3.02440, 3.20088, 0.00000, 3.05099, 3.00667, 2.69963, 2.55861, 16.17624
1726068183, 1794432, 0xDDDD, 0018, 1.22168, 0.61165, 22.18000, 22.60000, 22.43000, 22.31000, 1.33531, 0.03868, 2.50059, 1.18462, 3.05502, 3.19443, 0.00000, 3.05099, 3.00747, 2.69883, 2.55941, 16.35531
1726068183, 1894436, 0xDDDD, 0019, 1.22168, 0.61165, 22.18000, 22.60000, 22.43000, 22.31000, 1.33612, 0.03788, 2.50139, 1.18623, 3.00908, 3.18879, 0.00000, 3.05099, 3.00747, 2.69883, 2.57956, 16.35531
1726068183, 1994440, 0xDDDD, 0020, 1.22088, 0.61165, 22.12000, 22.60000, 22.37000, 22.31000, 1.33451, 0.04432, 2.50139, 1.19751, 3.03971, 3.20491, 0.00000, 3.05179, 3.00667, 2.69963, 2.47560, 16.35531
1726068183, 2094451, 0xDDDD, 0021, 1.22249, 0.61165, 22.12000, 22.60000, 22.37000, 22.37000, 1.33531, 0.03546, 2.50139, 1.18220, 3.07919, 3.19927, 0.00000, 3.05018, 3.00747, 2.69963, 2.55780, 16.53439
