sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD, 1729255372, 1404271, 0015, 29.04761, 1.22168, 1.33451, 0.06366, 2.50139, 1.18139, 3.04132, 3.20974, 0.00000, 3.05018, 3.00747, 2.69883, 2.56344, 25.31250, 25.12500, 25.50000, 25.18750, 19.04150
0xDDDD, 1729255372, 1504244, 0016, 29.04761, 1.22168, 1.33531, 0.06366, 2.50059, 1.19590, 3.02601, 3.19524, 0.00000, 3.05179, 3.00747, 2.70044, 2.55941, 25.31250, 25.12500, 25.50000, 25.18750, 19.04150
0xDDDD, 1729255372, 1604271, 0017, 29.04761, 1.22168, 1.33531, 0.07172, 2.50139, 1.18542, 3.07839, 3.20491, 0.00000, 3.05018, 3.00747, 2.70044, 2.55780, 25.31250, 25.12500, 25.50000, 25.18750, 19.57876
0xDDDD, 1729255372, 1704269, 0018, 28.64468, 1.22168, 1.33531, 0.06930, 2.50139, 1.19751, 3.06388, 3.20733, 0.00000, 3.04857, 3.00747, 2.69963, 2.56022, 25.25000, 25.12500, 25.50000, 25.18750, 20.11600
0xDDDD, 1729255372, 1804273, 0019, 28.64468, 1.22249, 1.33531, 0.06366, 2.50139, 1.18623, 3.04696, 3.19524, 0.00000, 3.05018, 3.00747, 2.70044, 2.56183, 25.25000, 25.12500, 25.50000, 25.18750, 19.75784
0xDDDD, 1729255372, 1904256, 0020, 29.04761, 1.22249, 1.33451, 0.06044, 2.50139, 1.18864, 3.03245, 3.20491, 0.00000, 3.04857, 3.00747, 2.70044, 2.56103, 25.25000, 25.12500, 25.50000, 25.18750, 19.93692
0xDDDD, 1729255373, 2004278, 0021, 29.04761, 1.22249, 1.33612, 0.08139, 2.50220, 1.17817, 3.01795, 3.19040, 0.00000, 3.05341, 3.00747, 2.70125, 2.57795, 25.31250, 25.06250, 25.50000, 25.18750, 20.11600
0xDDDD, 1729255373, 2104241, 0022, 29.04761, 1.22249, 1.33451, 0.07817, 2.50220, 1.19026, 3.00505, 3.20088, 0.00000, 3.04938, 3.00828, 2.70044, 2.56264, 25.31250, 25.06250, 25.50000, 25.18750, 20.11600
0xDDDD, 1729255373, 2204250, 0023, 28.64468, 1.22168, 1.33451, 0.06608, 2.50220, 1.17736, 3.05663, 3.21055, 0.00000, 3.04938, 3.00747, 2.69963, 2.56344, 25.25000, 25.06250, 25.50000, 25.18750, 20.11600
0xDDDD, 1729255373, 2304258, 0024, 29.04761, 1.22168, 1.33451, 0.08139, 2.50220, 1.18864, 3.04293, 3.19040, 0.00000, 3.04857, 3.00828, 2.69963, 2.56022, 25.25000, 25.12500, 25.50000, 25.18750, 20.29507
0xDDDD, 1729255373, 2404273, 0025, 29.04761, 1.22168, 1.33451, 0.06447, 2.50220, 1.17656, 3.03004, 3.20007, 0.00000, 3.05099, 3.00747, 2.70044, 2.55861, 25.25000, 25.12500, 25.50000, 25.18750, 20.47415
0xDDDD, 1729255373, 2504270, 0026, 28.64468, 1.22249, 1.33451, 0.07333, 2.50139, 1.18864, 3.01634, 3.18799, 0.00000, 3.05018, 3.00828, 2.69963, 2.55700, 25.25000, 25.06250, 25.56250, 25.18750, 20.65323
0xDDDD, 1729255373, 2604259, 0027, 29.04761, 1.22168, 1.33531, 0.06286, 2.50139, 1.19026, 3.06711, 3.19846, 0.00000, 3.04535, 3.00828, 2.70044, 2.63516, 25.25000, 25.06250, 25.56250, 25.18750, 20.65323
0xDDDD, 1729255373, 2704264, 0028, 28.64468, 1.22168, 1.33451, 0.07978, 2.50220, 1.17575, 3.07114, 3.20894, 0.00000, 3.04777, 3.00747, 2.70044, 2.56586, 25.31250, 25.06250, 25.56250, 25.18750, 20.47415
0xDDDD, 1729255373, 2804268, 0029, 29.45053, 1.22249, 1.33451, 0.07656, 2.50220, 1.18703, 3.04212, 3.19846, 0.00000, 3.05099, 3.00828, 2.70044, 2.56103, 25.31250, 25.06250, 25.50000, 25.18750, 20.83231
0xDDDD, 1729255373, 2904252, 0030, 29.04761, 1.22168, 1.33531, 0.07092, 2.50300, 1.19751, 3.02681, 3.19927, 0.00000, 3.05099, 3.00828, 2.70044, 2.55780, 25.25000, 25.06250, 25.50000, 25.18750, 20.83231
0xDDDD, 1729255374, 3004259, 0031, 29.04761, 1.22249, 1.33451, 0.07253, 2.50220, 1.18300, 3.01473, 3.20974, 0.00000, 3.05099, 3.00828, 2.70044, 2.55941, 25.25000, 25.06250, 25.50000, 25.18750, 21.01139
0xDDDD, 1729255374, 3104253, 0032, 29.04761, 1.22249, 1.33612, 0.05963, 2.50139, 1.19429, 3.08322, 3.19766, 0.00000, 3.04535, 3.00747, 2.70125, 2.55700, 25.25000, 25.06250, 25.50000, 25.18750, 21.01139
0xDDDD, 1729255374, 3204268, 0033, 29.04761, 1.22249, 1.33531, 0.06689, 2.50220, 1.17897, 3.06872, 3.20974, 0.00000, 3.05099, 3.00828, 2.70205, 2.58198, 25.25000, 25.12500, 25.56250, 25.18750, 21.19047
0xDDDD, 1729255374, 3304260, 0034, 29.04761, 1.22249, 1.33451, 0.08703, 2.50139, 1.18945, 3.05582, 3.19685, 0.00000, 3.05099, 3.00828, 2.70044, 2.57634, 25.25000, 25.12500, 25.56250, 25.18750, 21.01139
0xDDDD, 1729255374, 3404260, 0035, 28.64468, 1.22249, 1.33531, 0.07333, 2.50220, 1.20073, 3.03084, 3.20894, 0.00000, 3.05260, 3.00828, 2.70044, 2.56183, 25.31250, 25.12500, 25.56250, 25.18750, 21.19047
0xDDDD, 1729255374, 3504256, 0036, 28.64468, 1.22249, 1.33531, 0.07011, 2.50220, 1.17414, 3.01795, 3.19604, 0.00000, 3.05099, 3.00828, 2.70044, 2.56022, 25.31250, 25.12500, 25.50000, 25.18750, 21.19047
0xDDDD, 1729255374, 3604267, 0037, 29.04761, 1.22249, 1.33531, 0.06366, 2.50220, 1.18381, 3.00667, 3.20007, 0.00000, 3.05179, 3.00828, 2.70044, 2.56344, 25.31250, 25.12500, 25.50000, 25.18750, 20.29507
0xDDDD, 1729255374, 3704260, 0038, 29.04761, 1.22249, 1.33451, 0.06205, 2.50139, 1.19429, 3.07678, 3.21136, 0.00000, 3.05099, 3.00828, 2.70044, 2.55700, 25.31250, 25.12500, 25.50000, 25.18750, 21.36955
0xDDDD, 1729255374, 3804253, 0039, 29.45053, 1.22249, 1.33531, 0.06689, 2.50220, 1.17897, 3.06388, 3.20007, 0.00000, 3.05099, 3.00828, 2.70044, 2.51670, 25.31250, 25.12500, 25.50000, 25.18750, 21.36955
0xDDDD, 1729255374, 3904266, 0040, 29.04761, 1.22249, 1.33531, 0.06366, 2.50220, 1.18945, 3.05099, 3.21136, 0.00000, 3.05179, 3.00828, 2.70366, 2.66337, 25.25000, 25.12500, 25.50000, 25.18750, 21.36955
0xDDDD, 1729255375, 4004262, 0041, 29.04761, 1.22249, 1.33451, 0.07011, 2.50220, 1.17495, 3.03971, 3.19927, 0.00000, 3.05099, 3.00828, 2.70044, 2.55941, 25.25000, 25.12500, 25.50000, 25.18750, 21.54863
0xDDDD, 1729255375, 4104261, 0042, 29.04761, 1.22249, 1.33531, 0.06930, 2.50220, 1.18462, 3.01392, 3.21216, 0.00000, 3.05099, 3.00828, 2.70044, 2.55941, 25.25000, 25.12500, 25.50000, 25.18750, 21.72771
0xDDDD, 1729255375, 4204267, 0043, 28.64468, 1.22249, 1.33531, 0.06689, 2.50220, 1.19509, 3.08000, 3.19121, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 25.25000, 25.06250, 25.50000, 25.18750, 21.72771
0xDDDD, 1729255375, 4304262, 0044, 29.04761, 1.22249, 1.33531, 0.06769, 2.50300, 1.19509, 3.07114, 3.20330, 0.00000, 3.05099, 3.00828, 2.70044, 2.55861, 25.25000, 25.06250, 25.50000, 25.18750, 21.72771
0xDDDD, 1729255375, 4404266, 0045, 29.04761, 1.22249, 1.33451, 0.06930, 2.50139, 1.17817, 3.06066, 3.18960, 0.00000, 3.05179, 3.00828, 2.70044, 2.56183, 25.25000, 25.06250, 25.50000, 25.18750, 21.72771
0xDDDD, 1729255375, 4504253, 0046, 29.04761, 1.22249, 1.33531, 0.06930, 2.50220, 1.18703, 3.04777, 3.20168, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 25.25000, 25.12500, 25.50000, 25.18750, 21.72771
0xDDDD, 1729255375, 4604254, 0047, 29.04761, 1.22249, 1.33531, 0.06366, 2.50300, 1.19670, 3.03729, 3.18879, 0.00000, 3.05099, 3.00828, 2.70125, 2.56505, 25.31250, 25.12500, 25.50000, 25.18750, 21.90678
0xDDDD, 1729255375, 4704243, 0048, 29.04761, 1.22249, 1.33451, 0.07092, 2.50220, 1.17978, 3.01150, 3.20088, 0.00000, 3.05099, 3.00828, 2.70044, 2.56103, 25.31250, 25.06250, 25.50000, 25.12500, 21.72771
0xDDDD, 1729255375, 4804261, 0049, 29.85349, 1.22249, 1.33531, 0.07172, 2.50139, 1.18864, 3.08000, 3.20491, 0.00000, 3.05099, 3.00828, 2.70205, 2.56022, 25.31250, 25.06250, 25.50000, 25.12500, 21.90678
0xDDDD, 1729255375, 4904271, 0050, 29.45053, 1.22249, 1.33451, 0.07253, 2.50220, 1.19751, 3.06549, 3.19282, 0.00000, 3.05179, 3.00908, 2.70044, 2.55780, 25.25000, 25.06250, 25.50000, 25.18750, 21.90678
0xDDDD, 1729255376, 5004271, 0051, 29.45053, 1.22168, 1.33531, 0.07092, 2.50220, 1.18059, 3.04857, 3.20330, 0.00000, 3.05179, 3.00828, 2.70044, 2.56022, 25.25000, 25.06250, 25.50000, 25.18750, 21.72771
0xDDDD, 1729255376, 5104238, 0052, 29.04761, 1.22249, 1.33531, 0.06527, 2.50300, 1.18059, 3.03729, 3.19201, 0.00000, 3.05099, 3.00908, 2.70125, 2.53363, 25.25000, 25.06250, 25.50000, 25.18750, 21.72771
0xDDDD, 1729255376, 5204281, 0053, 29.04761, 1.22249, 1.33531, 0.06286, 2.50300, 1.18945, 3.02440, 3.20330, 0.00000, 3.04857, 3.00828, 2.69963, 2.58842, 25.25000, 25.06250, 25.50000, 25.18750, 22.08586
0xDDDD, 1729255376, 5304259, 0054, 28.64468, 1.22249, 1.33531, 0.06769, 2.50220, 1.19751, 3.07839, 3.19121, 0.00000, 3.05099, 3.00828, 2.70044, 2.55941, 25.25000, 25.06250, 25.50000, 25.18750, 22.08586
0xDDDD, 1729255376, 5404232, 0055, 29.45053, 1.22249, 1.33531, 0.08623, 2.50220, 1.17978, 3.06872, 3.20410, 0.00000, 3.05099, 3.00828, 2.70044, 2.55861, 25.31250, 25.06250, 25.50000, 25.18750, 22.08586
0xDDDD, 1729255376, 5504254, 0056, 29.04761, 1.22249, 1.33451, 0.05963, 2.50220, 1.18623, 3.05582, 3.20813, 0.00000, 3.05260, 3.00828, 2.70044, 2.56344, 25.31250, 25.06250, 25.50000, 25.18750, 22.26494
0xDDDD, 1729255376, 5604273, 0057, 29.04761, 1.22249, 1.33531, 0.06447, 2.50220, 1.19429, 3.04454, 3.19685, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 25.25000, 25.06250, 25.56250, 25.18750, 22.08586
0xDDDD, 1729255376, 5704260, 0058, 29.04761, 1.22249, 1.33531, 0.07414, 2.50220, 1.17736, 3.03407, 3.20813, 0.00000, 3.05179, 3.00828, 2.70044, 2.66498, 25.25000, 25.06250, 25.56250, 25.18750, 22.26494
0xDDDD, 1729255376, 5804275, 0059, 28.64468, 1.22249, 1.33531, 0.06447, 2.50220, 1.18381, 3.02440, 3.19685, 0.00000, 3.05099, 3.00747, 2.70044, 2.55619, 25.25000, 25.06250, 25.56250, 25.18750, 22.26494
0xDDDD, 1729255376, 5904254, 0060, 29.45053, 1.22249, 1.33531, 0.05963, 2.50300, 1.18220, 3.01473, 3.20894, 0.00000, 3.05260, 3.00828, 2.69963, 2.56264, 25.25000, 25.12500, 25.56250, 25.18750, 22.26494
0xDDDD, 1729255377, 6004256, 0061, 29.04761, 1.22249, 1.33531, 0.06769, 2.50220, 1.19026, 3.07033, 3.19685, 0.00000, 3.04938, 3.00908, 2.70125, 2.56183, 25.25000, 25.12500, 25.56250, 25.18750, 22.26494
0xDDDD, 1729255377, 6104264, 0062, 29.04761, 1.22249, 1.33531, 0.06527, 2.50220, 1.19751, 3.05824, 3.20088, 0.00000, 3.05099, 3.00828, 2.70125, 2.56183, 25.31250, 25.06250, 25.50000, 25.18750, 22.44402
0xDDDD, 1729255377, 6204235, 0063, 29.04761, 1.22249, 1.29985, 0.07495, 2.50220, 1.17897, 3.04374, 3.18799, 0.00000, 3.05179, 3.00828, 2.70044, 2.56103, 25.31250, 25.06250, 25.50000, 25.18750, 22.44402
0xDDDD, 1729255377, 6304261, 0064, 29.04761, 1.22168, 1.33451, 0.07575, 2.50220, 1.18623, 3.03165, 3.20168, 0.00000, 3.05179, 3.00828, 2.70125, 2.55619, 25.31250, 25.06250, 25.50000, 25.18750, 22.44402
0xDDDD, 1729255377, 6404265, 0065, 29.04761, 1.22249, 1.33451, 0.07333, 2.50139, 1.19267, 3.01795, 3.19040, 0.00000, 3.05018, 3.00828, 2.70125, 2.55055, 25.31250, 25.12500, 25.56250, 25.18750, 22.44402
0xDDDD, 1729255377, 6504258, 0066, 29.04761, 1.22168, 1.33531, 0.07011, 2.50300, 1.20154, 3.00505, 3.20249, 0.00000, 3.04938, 3.00828, 2.70125, 2.53282, 25.31250, 25.12500, 25.56250, 25.18750, 22.44402
0xDDDD, 1729255377, 6604273, 0067, 29.04761, 1.22249, 1.33531, 0.07495, 2.50220, 1.19670, 3.05905, 3.19121, 0.00000, 3.05260, 3.00828, 2.69963, 2.56022, 25.31250, 25.12500, 25.56250, 25.18750, 22.44402
0xDDDD, 1729255377, 6704266, 0068, 28.64468, 1.22168, 1.33612, 0.06286, 2.50220, 1.17978, 3.04615, 3.19524, 0.00000, 3.05341, 3.00828, 2.70044, 2.56103, 25.31250, 25.12500, 25.56250, 25.18750, 22.44402
0xDDDD, 1729255377, 6804281, 0069, 29.04761, 1.22168, 1.33531, 0.07253, 2.50220, 1.18703, 3.03487, 3.20652, 0.00000, 3.05018, 3.00908, 2.69963, 2.55780, 25.31250, 25.12500, 25.56250, 25.18750, 22.62310
0xDDDD, 1729255377, 6904249, 0070, 29.04761, 1.22249, 1.33531, 0.06447, 2.50220, 1.19348, 3.02198, 3.19443, 0.00000, 3.05099, 3.00989, 2.70044, 2.56183, 25.31250, 25.12500, 25.56250, 25.18750, 22.44402
0xDDDD, 1729255378, 7004236, 0071, 28.64468, 1.22249, 1.33531, 0.07011, 2.50220, 1.17575, 3.01070, 3.20733, 0.00000, 3.05179, 3.00828, 2.70125, 2.57795, 25.31250, 25.12500, 25.56250, 25.18750, 22.62310
0xDDDD, 1729255378, 7104264, 0072, 28.64468, 1.22249, 1.33451, 0.07656, 2.50220, 1.18300, 3.08725, 3.19604, 0.00000, 3.05018, 3.00828, 2.70125, 2.58601, 25.31250, 25.06250, 25.50000, 25.18750, 22.80220
0xDDDD, 1729255378, 7204264, 0073, 29.04761, 1.22249, 1.33531, 0.06527, 2.50139, 1.19026, 3.05582, 3.20733, 0.00081, 3.05179, 3.00828, 2.70125, 2.56264, 25.31250, 25.06250, 25.50000, 25.18750, 22.62310
0xDDDD, 1729255378, 7304271, 0074, 29.45053, 1.22249, 1.33531, 0.06044, 2.50300, 1.19670, 3.04535, 3.21136, 0.00000, 3.04535, 3.00828, 2.70125, 2.56425, 25.31250, 25.06250, 25.56250, 25.18750, 22.62310
0xDDDD, 1729255378, 7404280, 0075, 29.04761, 1.22249, 1.33612, 0.06689, 2.50300, 1.19590, 3.03487, 3.19846, 0.00000, 3.05099, 3.00828, 2.69963, 2.56103, 25.31250, 25.12500, 25.56250, 25.18750, 22.62310
0xDDDD, 1729255378, 7504261, 0076, 29.04761, 1.22249, 1.31678, 0.06930, 2.50300, 1.17736, 3.02440, 3.18718, 0.00000, 3.05099, 3.00828, 2.69963, 2.55941, 25.31250, 25.12500, 25.56250, 25.18750, 22.62310
0xDDDD, 1729255378, 7604234, 0077, 29.04761, 1.22249, 1.33531, 0.06205, 2.50220, 1.18381, 3.01634, 3.20088, 0.00000, 3.05099, 3.00828, 2.70044, 2.54571, 25.31250, 25.12500, 25.56250, 25.18750, 22.62310
0xDDDD, 1729255378, 7704275, 0078, 28.64468, 1.22249, 1.33531, 0.06366, 2.50300, 1.19106, 3.00586, 3.19604, 0.00000, 3.05099, 3.00828, 2.70205, 2.53363, 25.31250, 25.12500, 25.56250, 25.18750, 22.62310
0xDDDD, 1729255378, 7804250, 0079, 29.04761, 1.22249, 1.33531, 0.07817, 2.50220, 1.19832, 3.07678, 3.20249, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 25.31250, 25.12500, 25.50000, 25.18750, 22.80220
0xDDDD, 1729255378, 7904271, 0080, 29.04761, 1.22249, 1.33451, 0.06608, 2.50220, 1.18059, 3.05018, 3.19040, 0.00000, 3.05179, 3.00828, 2.70125, 2.56264, 25.31250, 25.12500, 25.50000, 25.18750, 22.62310
0xDDDD, 1729255379, 8004245, 0081, 29.04761, 1.22249, 1.32967, 0.06930, 2.50220, 1.18623, 3.04132, 3.19524, 0.00000, 3.05421, 3.00828, 2.70044, 2.56103, 25.31250, 25.12500, 25.56250, 25.18750, 23.33944
0xDDDD, 1729255379, 8104270, 0082, 29.04761, 1.22249, 1.33531, 0.06447, 2.50220, 1.19429, 3.03245, 3.20733, 0.00000, 3.05179, 3.00828, 2.70125, 2.56022, 25.31250, 25.06250, 25.56250, 25.18750, 22.80220
0xDDDD, 1729255379, 8204262, 0083, 29.04761, 1.22249, 1.33531, 0.05883, 2.50220, 1.19106, 3.02037, 3.19443, 0.00000, 3.05260, 3.00828, 2.70044, 2.56505, 25.31250, 25.06250, 25.56250, 25.18750, 22.80220
0xDDDD, 1729255379, 8304265, 0084, 29.04761, 1.22249, 1.33531, 0.06286, 2.50300, 1.20154, 3.00908, 3.20733, 0.00000, 3.04938, 3.00828, 2.69963, 2.50945, 25.31250, 25.12500, 25.50000, 25.18750, 22.62310
0xDDDD, 1729255379, 8404254, 0085, 29.04761, 1.22168, 1.33531, 0.07172, 2.50220, 1.18059, 3.08000, 3.19524, 0.00000, 3.05179, 3.00828, 2.70125, 2.56183, 25.31250, 25.12500, 25.50000, 25.18750, 22.80220
0xDDDD, 1729255379, 8504253, 0086, 29.04761, 1.22249, 1.33531, 0.06447, 2.50220, 1.18703, 3.05260, 3.20733, 0.00000, 3.05179, 3.00908, 2.70044, 2.56425, 25.31250, 25.12500, 25.56250, 25.18750, 22.80220
0xDDDD, 1729255379, 8604265, 0087, 29.04761, 1.22249, 1.33531, 0.07333, 2.50220, 1.19429, 3.04212, 3.19040, 0.00000, 3.04857, 3.00828, 2.70125, 2.56183, 25.31250, 25.06250, 25.56250, 25.18750, 22.80220
0xDDDD, 1729255379, 8704272, 0088, 28.64468, 1.22249, 1.33531, 0.07092, 2.50220, 1.17495, 3.03084, 3.20007, 0.00000, 3.04857, 3.00908, 2.69963, 2.56103, 25.31250, 25.06250, 25.56250, 25.18750, 22.98128
0xDDDD, 1729255379, 8804261, 0089, 29.04761, 1.22249, 1.33531, 0.06850, 2.50220, 1.18059, 3.01956, 3.21136, 0.00000, 3.05099, 3.00828, 2.69963, 2.56183, 25.31250, 25.06250, 25.56250, 25.18750, 22.62310
0xDDDD, 1729255379, 8904262, 0090, 29.04761, 1.22249, 1.33612, 0.07011, 2.50300, 1.17736, 3.00667, 3.20007, 0.00081, 3.05179, 3.00828, 2.70044, 2.46755, 25.31250, 25.06250, 25.56250, 25.18750, 22.80220
0xDDDD, 1729255380, 9004237, 0091, 28.64468, 1.22249, 1.33531, 0.07011, 2.50220, 1.18381, 3.07839, 3.21055, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 25.31250, 25.06250, 25.56250, 25.18750, 22.80220
0xDDDD, 1729255380, 9104272, 0092, 29.04761, 1.22249, 1.33612, 0.06608, 2.50220, 1.19026, 3.05341, 3.19927, 0.00000, 3.04857, 3.01070, 2.70125, 2.55861, 25.31250, 25.06250, 25.56250, 25.18750, 22.98128
0xDDDD, 1729255380, 9204255, 0093, 28.64468, 1.22249, 1.33531, 0.06527, 2.50220, 1.19670, 3.04454, 3.20249, 0.00000, 3.05099, 3.00828, 2.70125, 2.56022, 25.31250, 25.06250, 25.56250, 25.18750, 22.98128
0xDDDD, 1729255380, 9304262, 0094, 29.45053, 1.22249, 1.34579, 0.07817, 2.50300, 1.17736, 3.03084, 3.19201, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 25.31250, 25.06250, 25.50000, 25.18750, 22.80220
0xDDDD, 1729255380, 9404243, 0095, 29.04761, 1.22249, 1.33531, 0.07495, 2.50220, 1.18381, 3.02037, 3.20571, 0.00000, 3.05099, 3.00828, 2.70044, 2.55941, 25.31250, 25.06250, 25.50000, 25.18750, 22.98128
0xDDDD, 1729255380, 9504260, 0096, 29.04761, 1.22249, 1.33531, 0.06205, 2.50300, 1.18945, 3.00828, 3.19524, 0.00000, 3.05179, 3.00828, 2.70125, 2.56667, 25.31250, 25.12500, 25.50000, 25.18750, 22.98128
0xDDDD, 1729255380, 9604261, 0097, 29.45053, 1.22249, 1.33531, 0.07011, 2.50300, 1.19509, 3.07839, 3.20652, 0.00000, 3.04938, 3.00828, 2.70044, 2.55377, 25.31250, 25.12500, 25.50000, 25.18750, 23.16036
0xDDDD, 1729255380, 9704266, 0098, 29.04761, 1.22249, 1.33531, 0.07495, 2.50220, 1.17495, 3.05179, 3.19524, 0.00000, 3.05260, 3.00828, 2.70044, 2.56264, 25.31250, 25.12500, 25.50000, 25.18750, 22.98128
0xDDDD, 1729255380, 9804251, 0099, 29.04761, 1.22249, 1.33531, 0.08059, 2.50220, 1.19751, 3.04132, 3.20733, 0.00000, 3.05018, 3.00828, 2.70044, 2.56022, 25.31250, 25.06250, 25.50000, 25.18750, 22.98128
0xDDDD, 1729255380, 9904264, 0100, 29.45053, 1.22249, 1.33531, 0.06447, 2.50220, 1.17656, 3.02923, 3.18879, 0.00000, 3.05099, 3.00828, 2.70044, 2.56183, 25.31250, 25.06250, 25.50000, 25.18750, 22.26494
0xDDDD, 1729255381, 10004262, 0101, 29.04761, 1.22249, 1.34015, 0.07978, 2.50300, 1.18139, 3.01795, 3.20088, 0.00000, 3.04938, 3.00828, 2.69963, 2.55780, 25.31250, 25.06250, 25.56250, 25.18750, 23.16036
0xDDDD, 1729255381, 10104247, 0102, 29.04761, 1.22249, 1.33531, 0.06125, 2.50220, 1.18703, 3.00586, 3.20974, 0.00000, 3.05099, 3.00828, 2.69963, 2.57070, 25.31250, 25.06250, 25.56250, 25.18750, 22.98128
0xDDDD, 1729255381, 10204274, 0103, 29.04761, 1.22249, 1.33531, 0.05802, 2.50220, 1.19187, 3.07355, 3.20007, 0.00000, 3.05018, 3.00828, 2.70125, 2.49414, 25.31250, 25.06250, 25.56250, 25.18750, 23.16036
0xDDDD, 1729255381, 10304250, 0104, 29.04761, 1.22249, 1.33531, 0.06447, 2.50220, 1.19670, 3.05985, 3.21136, 0.00000, 3.04696, 3.00908, 2.69963, 2.56022, 25.31250, 25.12500, 25.56250, 25.18750, 23.16036
0xDDDD, 1729255381, 10404260, 0105, 29.04761, 1.22249, 1.33692, 0.06608, 2.50220, 1.17575, 3.03326, 3.20007, 0.00000, 3.04938, 3.00828, 2.70044, 2.56022, 25.31250, 25.12500, 25.56250, 25.18750, 23.16036
