unix, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
1729917385650, 1047279571, 0xDDDD, 0405, 1.22249, 0.61245, 22.31000, 22.25000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00242, 447.22223
1729917385685, 1047283044, 0xDDDD, 0406, 1.22249, 0.61245, 22.31000, 22.31000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1729917386685, 1047383019, 0xDDDD, 0407, 1.22168, 0.61245, 22.37000, 22.31000, 22.50000, 22.56000, 0.00000, 0.01289, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1729917387685, 1047483037, 0xDDDD, 0408, 1.22249, 0.61165, 22.37000, 22.25000, 22.50000, 22.56000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1729917388685, 1047583035, 0xDDDD, 0409, 1.22249, 0.61165, 22.37000, 22.25000, 22.56000, 22.56000, 0.03223, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1729917389685, 1047683052, 0xDDDD, 0410, 1.22249, 0.61165, 22.37000, 22.31000, 22.56000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1729917390685, 1047783027, 0xDDDD, 0411, 1.22249, 0.61165, 22.37000, 22.31000, 22.50000, 22.50000, 0.00000, 0.00564, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1729917391685, 1047883029, 0xDDDD, 0412, 1.22249, 0.61245, 22.37000, 22.31000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1729917392685, 1047983035, 0xDDDD, 0413, 1.22249, 0.61165, 22.37000, 22.31000, 22.50000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1729917393685, 1048083046, 0xDDDD, 0414, 1.22249, 0.61165, 22.37000, 22.31000, 22.50000, 22.50000, 0.00000, 0.00161, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
