date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-07-30, 11:01:24.3732000xCCCC, 0019, 1.22410, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04593, 2.50059, 1.19348, 3.06549, 3.18960, 0.00000, 3.04777, 3.00747, 2.70125, 2.55780, 21.90678
24-07-30, 11:01:24.3832000xCCCC, 0020, 1.22249, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03788, 2.50300, 1.18462, 3.07678, 3.21055, 0.00000, 3.05099, 3.00747, 2.70044, 2.55861, 21.90678
24-07-30, 11:01:24.3932000xCCCC, 0021, 1.22330, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04110, 2.50300, 1.17575, 3.00505, 3.20652, 0.00081, 3.05018, 3.00908, 2.70125, 2.55700, 21.90678
24-07-30, 11:01:24.4032000xCCCC, 0022, 1.22330, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03626, 2.50220, 1.19267, 3.01473, 3.20330, 0.00081, 3.04777, 3.00828, 2.70205, 2.55538, 21.72771
24-07-30, 11:01:24.4132000xCCCC, 0023, 1.22168, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04029, 2.50220, 1.18703, 3.01070, 3.20088, 0.00000, 3.05179, 3.00828, 2.70205, 2.55941, 21.72771
24-07-30, 11:01:24.4232000xCCCC, 0024, 1.22088, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04271, 2.50220, 1.17897, 3.02037, 3.19766, 0.00000, 3.05018, 3.00908, 2.70205, 2.55861, 22.44402
24-07-30, 11:01:24.4332000xCCCC, 0025, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03465, 2.50220, 1.19429, 3.02923, 3.19685, 0.00000, 3.05018, 3.00747, 2.70125, 2.55538, 22.26494
24-07-30, 11:01:24.4432000xCCCC, 0026, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04271, 2.50139, 1.18542, 3.03810, 3.19201, 0.00000, 3.04857, 3.00747, 2.70125, 2.55861, 22.08586
24-07-30, 11:01:24.4532000xCCCC, 0027, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03707, 2.50220, 1.17978, 3.04857, 3.18960, 0.00000, 3.05018, 3.00747, 2.70125, 2.55861, 22.08586
24-07-30, 11:01:24.4632000xCCCC, 0028, 1.22249, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03465, 2.50220, 1.19670, 3.05744, 3.21136, 0.00000, 3.05099, 3.00747, 2.70125, 2.55941, 22.08586
24-07-30, 11:01:24.4732000xCCCC, 0029, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04271, 2.50220, 1.18784, 3.06711, 3.20974, 0.00000, 3.04535, 3.00828, 2.69963, 2.56022, 22.26494
24-07-30, 11:01:24.4832000xCCCC, 0030, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04110, 2.50139, 1.17897, 3.07758, 3.20571, 0.00000, 3.05018, 3.00747, 2.70044, 2.55700, 22.26494
24-07-30, 11:01:24.4932000xCCCC, 0031, 1.22249, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04110, 2.50139, 1.17495, 3.00505, 3.20249, 0.00000, 3.05018, 3.00747, 2.70044, 2.55941, 22.26494
24-07-30, 11:01:24.5032000xCCCC, 0032, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04029, 2.50220, 1.19026, 3.01392, 3.20007, 0.00000, 3.05018, 3.00747, 2.70044, 2.55780, 22.08586
24-07-30, 11:01:24.5132000xCCCC, 0033, 1.22168, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03626, 2.50139, 1.18139, 3.02359, 3.19524, 0.00000, 3.05018, 3.00747, 2.70044, 2.56022, 22.26494
24-07-30, 11:01:24.5232000xCCCC, 0034, 1.22168, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04110, 2.50139, 1.19751, 3.03326, 3.19282, 0.00000, 3.04938, 3.00747, 2.70044, 2.55700, 22.08586
24-07-30, 11:01:24.5332000xCCCC, 0035, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03707, 2.50139, 1.19348, 3.04212, 3.18960, 0.00000, 3.05099, 3.00747, 2.70125, 2.56022, 22.08586
24-07-30, 11:01:24.5432000xCCCC, 0036, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04271, 2.50139, 1.18381, 3.05179, 3.18960, 0.00000, 3.04938, 3.00747, 2.70205, 2.55700, 22.08586
24-07-30, 11:01:24.5532000xCCCC, 0037, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.03465, 2.50139, 1.17575, 3.06066, 3.20894, 0.00000, 3.05018, 3.00828, 2.70125, 2.55780, 22.26494
24-07-30, 11:01:24.5632000xCCCC, 0038, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03949, 2.50139, 1.19187, 3.07033, 3.20571, 0.00000, 3.05018, 3.00747, 2.70044, 2.56022, 22.08586
24-07-30, 11:01:24.5732000xCCCC, 0039, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03546, 2.50139, 1.18703, 3.08161, 3.20410, 0.00000, 3.04696, 3.00747, 2.70044, 2.55780, 22.26494
24-07-30, 11:01:24.5832000xCCCC, 0040, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04110, 2.50139, 1.17817, 3.00908, 3.20088, 0.00000, 3.05099, 3.00747, 2.70125, 2.55941, 22.26494
24-07-30, 11:01:24.5932000xCCCC, 0041, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03949, 2.50139, 1.19429, 3.01714, 3.18960, 0.00000, 3.05099, 3.00747, 2.70044, 2.55941, 21.90678
24-07-30, 11:01:24.6032000xCCCC, 0042, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03546, 2.50139, 1.18542, 3.02601, 3.20894, 0.00000, 3.04777, 3.00747, 2.70044, 2.56022, 22.26494
24-07-30, 11:01:24.6132000xCCCC, 0043, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04432, 2.50139, 1.18059, 3.03487, 3.20733, 0.00000, 3.05018, 3.00747, 2.70125, 2.56022, 22.26494
24-07-30, 11:01:24.6232000xCCCC, 0044, 1.22249, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03868, 2.50139, 1.19670, 3.04454, 3.20330, 0.00000, 3.05018, 3.00747, 2.70044, 2.56183, 22.26494
24-07-30, 11:01:24.6332000xCCCC, 0045, 1.22249, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04029, 2.50139, 1.18784, 3.04132, 3.20007, 0.00000, 3.05018, 3.00828, 2.70044, 2.55700, 22.26494
24-07-30, 11:01:24.6432000xCCCC, 0046, 1.22168, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03626, 2.50139, 1.17897, 3.04938, 3.19766, 0.00000, 3.05018, 3.00747, 2.70044, 2.55700, 22.26494
24-07-30, 11:01:24.6532000xCCCC, 0047, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04190, 2.50220, 1.17414, 3.05905, 3.19524, 0.00000, 3.05179, 3.00828, 2.70125, 2.55941, 22.26494
24-07-30, 11:01:24.6632000xCCCC, 0048, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04352, 2.50139, 1.19026, 3.06791, 3.19282, 0.00000, 3.05099, 3.00747, 2.70044, 2.56022, 22.26494
24-07-30, 11:01:24.6732000xCCCC, 0049, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03546, 2.50220, 1.18139, 3.07758, 3.18960, 0.00000, 3.05099, 3.00747, 2.70125, 2.55700, 22.08586
24-07-30, 11:01:24.6832000xCCCC, 0050, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.04190, 2.50139, 1.19751, 3.00586, 3.20894, 0.00000, 3.05018, 3.00828, 2.69963, 2.55861, 22.26494
24-07-30, 11:01:24.6932000xCCCC, 0051, 1.22249, 0.61729, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03546, 2.50139, 1.19348, 3.01392, 3.20733, 0.00000, 3.05260, 3.00828, 2.70125, 2.55780, 22.26494
24-07-30, 11:01:24.7032000xCCCC, 0052, 1.22249, 0.61648, 25.81000, 25.12000, 26.60000, 25.68000, 1.33612, 0.04190, 2.50139, 1.18462, 3.02440, 3.20410, 0.00000, 3.05018, 3.00828, 2.70044, 2.55780, 21.90678
24-07-30, 11:01:24.7132000xCCCC, 0053, 1.22168, 0.61810, 25.81000, 25.12000, 26.60000, 25.68000, 1.33692, 0.03626, 2.50220, 1.17575, 3.03245, 3.20168, 0.00000, 3.04938, 3.00747, 2.70125, 2.55941, 22.26494
