sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD,  946684811, 5206090, 0053, 31.46520, 1.22249, 1.33531, 0.07092, 2.50220, 1.17978, 3.08645, 3.21055, 0.00000, 3.05099, 3.00828, 2.70125, 2.55941, 27.25000, 27.18750, 27.50000, 27.43750, 25.13023
0xDDDD,  946684812, 5306102, 0054, 31.46520, 1.22249, 1.33531, 0.06447, 2.50300, 1.18542, 3.04293, 3.20410, 0.00000, 3.05179, 3.00828, 2.70125, 2.56586, 27.25000, 27.18750, 27.50000, 27.43750, 25.13023
0xDDDD,  946684812, 5406086, 0055, 31.06227, 1.22249, 1.33531, 0.06447, 2.50139, 1.19026, 3.09692, 3.20491, 0.00000, 3.05099, 3.00828, 2.70125, 2.56022, 27.25000, 27.12500, 27.50000, 27.43750, 25.30931
0xDDDD,  946684812, 5506077, 0056, 31.46520, 1.22249, 1.33451, 0.07414, 2.50139, 1.17092, 3.04293, 3.20652, 0.00000, 3.05260, 3.00828, 2.70044, 2.55216, 27.25000, 27.12500, 27.50000, 27.43750, 25.13023
0xDDDD,  946684812, 5606092, 0057, 31.06227, 1.22249, 1.33451, 0.07736, 2.50220, 1.17656, 3.00505, 3.20733, 0.00000, 3.04857, 3.00828, 2.70125, 2.54330, 27.25000, 27.18750, 27.50000, 27.43750, 25.13023
0xDDDD,  946684812, 5706097, 0058, 31.46520, 1.22168, 1.33531, 0.07495, 2.50220, 1.18220, 3.04615, 3.20733, 0.00000, 3.04938, 3.00828, 2.70125, 2.56264, 27.25000, 27.18750, 27.50000, 27.43750, 25.30931
0xDDDD,  946684812, 5806060, 0059, 31.46520, 1.22249, 1.33531, 0.07575, 2.50220, 1.18703, 3.06147, 3.20813, 0.00000, 3.05099, 3.00828, 2.70044, 2.56264, 27.25000, 27.18750, 27.50000, 27.43750, 25.13023
0xDDDD,  946684812, 5906088, 0060, 31.06227, 1.22249, 1.33531, 0.06689, 2.50220, 1.19026, 3.02440, 3.20168, 0.00000, 3.05018, 3.00828, 2.70125, 2.56103, 27.25000, 27.12500, 27.50000, 27.43750, 25.30931
0xDDDD,  946684812, 6006095, 0061, 31.06227, 1.22249, 1.33531, 0.08220, 2.50220, 1.17172, 3.06711, 3.20330, 0.00000, 3.04777, 3.00828, 2.70366, 2.56103, 27.25000, 27.12500, 27.50000, 27.43750, 25.30931
0xDDDD,  946684812, 6106099, 0062, 31.06227, 1.22249, 1.33531, 0.05883, 2.50220, 1.17575, 3.02923, 3.20330, 0.00000, 3.05179, 3.00828, 2.70044, 2.56344, 27.25000, 27.12500, 27.50000, 27.43750, 25.30931
0xDDDD,  946684812, 6206097, 0063, 31.46520, 1.22249, 1.33531, 0.06608, 2.50220, 1.18059, 3.07194, 3.20330, 0.00000, 3.04454, 3.00828, 2.70125, 2.55458, 27.25000, 27.12500, 27.50000, 27.43750, 25.30931
0xDDDD,  946684813, 6306084, 0064, 31.06227, 1.22249, 1.33531, 0.06044, 2.50139, 1.18381, 3.03165, 3.20491, 0.00000, 3.05260, 3.00828, 2.70044, 2.56183, 27.25000, 27.12500, 27.50000, 27.43750, 25.48839
0xDDDD,  946684813, 6406083, 0065, 31.46520, 1.22249, 1.33531, 0.06608, 2.50220, 1.18945, 3.04696, 3.20733, 0.00000, 3.05179, 3.00828, 2.70125, 2.56022, 27.25000, 27.12500, 27.50000, 27.43750, 25.48839
0xDDDD,  946684813, 6506103, 0066, 31.06227, 1.22249, 1.33531, 0.07575, 2.50220, 1.18945, 3.00667, 3.19927, 0.00000, 3.05018, 3.00828, 2.70205, 2.56022, 27.25000, 27.12500, 27.50000, 27.43750, 24.95115
0xDDDD,  946684813, 6606060, 0067, 31.06227, 1.22168, 1.33451, 0.08059, 2.50220, 1.17575, 3.04696, 3.20007, 0.00000, 3.05179, 3.00828, 2.70205, 2.55780, 27.25000, 27.18750, 27.50000, 27.43750, 25.48839
0xDDDD,  946684813, 6706064, 0068, 31.06227, 1.22249, 1.28857, 0.06689, 2.50220, 1.17897, 3.00667, 3.20088, 0.00000, 3.05099, 3.00828, 2.70125, 2.56183, 27.25000, 27.18750, 27.50000, 27.43750, 25.48839
0xDDDD,  946684813, 6806090, 0069, 31.46520, 1.22249, 1.33451, 0.07736, 2.50300, 1.18139, 3.05018, 3.20249, 0.00000, 3.05179, 3.00908, 2.70125, 2.56103, 27.25000, 27.18750, 27.56250, 27.43750, 25.48839
0xDDDD,  946684813, 6906065, 0070, 31.46520, 1.22249, 1.33531, 0.06286, 2.50220, 1.18381, 3.01231, 3.20249, 0.00000, 3.05099, 3.00908, 2.70125, 2.56505, 27.25000, 27.18750, 27.56250, 27.43750, 25.48839
0xDDDD,  946684813, 7006066, 0071, 31.46520, 1.22249, 1.33531, 0.06366, 2.50220, 1.18864, 3.02601, 3.20330, 0.00000, 3.04777, 3.00828, 2.70125, 2.55861, 27.18750, 27.18750, 27.56250, 27.43750, 25.66747
0xDDDD,  946684813, 7106072, 0072, 31.06227, 1.22249, 1.33531, 0.06689, 2.50220, 1.19509, 3.06388, 3.20571, 0.00000, 3.05099, 3.00828, 2.70044, 2.56586, 27.18750, 27.12500, 27.50000, 27.43750, 25.66747
0xDDDD,  946684813, 7206026, 0073, 31.06227, 1.22330, 1.33289, 0.08059, 2.50220, 1.17172, 3.02520, 3.21780, 0.00000, 3.05179, 3.00828, 2.70044, 2.55941, 27.18750, 27.12500, 27.50000, 27.43750, 25.66747
0xDDDD,  946684814, 7306077, 0074, 31.06227, 1.22249, 1.33612, 0.07092, 2.50220, 1.17575, 3.06952, 3.21861, 0.00000, 3.05018, 3.00828, 2.70125, 2.55861, 27.25000, 27.18750, 27.50000, 27.43750, 25.66747
0xDDDD,  946684814, 7406078, 0075, 31.46520, 1.22249, 1.33531, 0.06608, 2.50220, 1.17656, 3.02681, 3.19927, 0.00000, 3.05099, 3.00828, 2.70205, 2.67223, 27.25000, 27.18750, 27.50000, 27.43750, 25.66747
0xDDDD,  946684814, 7506082, 0076, 31.46520, 1.22249, 1.33531, 0.07253, 2.50220, 1.17978, 3.06711, 3.20088, 0.00000, 3.05099, 3.00828, 2.70205, 2.53121, 27.25000, 27.18750, 27.50000, 27.43750, 25.66747
0xDDDD,  946684814, 7606077, 0077, 31.06227, 1.22249, 1.33531, 0.06527, 2.50220, 1.18059, 3.02601, 3.20088, 0.00000, 3.05179, 3.00828, 2.70125, 2.55941, 27.25000, 27.18750, 27.50000, 27.43750, 25.66747
0xDDDD,  946684814, 7706077, 0078, 31.46520, 1.22249, 1.33531, 0.07333, 2.50300, 1.18381, 3.03890, 3.20168, 0.00000, 3.05099, 3.00828, 2.70286, 2.55700, 27.25000, 27.18750, 27.50000, 27.43750, 25.66747
0xDDDD,  946684814, 7806084, 0079, 31.46520, 1.22249, 1.33531, 0.06689, 2.50300, 1.18784, 3.07839, 3.21377, 0.00000, 3.05099, 3.00828, 2.70125, 2.56103, 27.25000, 27.12500, 27.50000, 27.43750, 25.66747
0xDDDD,  946684814, 7906091, 0080, 31.06227, 1.22249, 1.33612, 0.06286, 2.50220, 1.19026, 3.03487, 3.21538, 0.00000, 3.05099, 3.00828, 2.70044, 2.56586, 27.25000, 27.12500, 27.50000, 27.43750, 25.84654
0xDDDD,  946684814, 8006094, 0081, 31.06227, 1.22249, 1.33531, 0.06205, 2.50139, 1.17092, 3.07516, 3.21619, 0.00000, 3.05179, 3.00828, 2.70044, 2.56344, 27.25000, 27.12500, 27.50000, 27.43750, 25.84654
0xDDDD,  946684814, 8106093, 0082, 31.86813, 1.22249, 1.33451, 0.06930, 2.50220, 1.17253, 3.03407, 3.21619, 0.00000, 3.05099, 3.00828, 2.70125, 2.57875, 27.25000, 27.12500, 27.50000, 27.43750, 25.84654
0xDDDD,  946684814, 8206066, 0083, 31.46520, 1.22249, 1.33531, 0.07253, 2.50139, 1.17495, 3.07033, 3.21780, 0.00000, 3.05099, 3.00828, 2.70125, 2.53524, 27.25000, 27.12500, 27.50000, 27.43750, 25.84654
0xDDDD,  946684815, 8306077, 0084, 31.46520, 1.22249, 1.33531, 0.06205, 2.50220, 1.17897, 3.00586, 3.21861, 0.00000, 3.04535, 3.00828, 2.70205, 2.55941, 27.25000, 27.12500, 27.56250, 27.43750, 25.84654
0xDDDD,  946684815, 8406103, 0085, 31.46520, 1.22249, 1.33531, 0.08139, 2.50220, 1.18300, 3.04454, 3.21297, 0.00000, 3.05179, 3.00828, 2.70125, 2.55941, 27.25000, 27.12500, 27.56250, 27.43750, 26.56289
0xDDDD,  946684815, 8506090, 0086, 31.46520, 1.22249, 1.33531, 0.07011, 2.50220, 1.18864, 3.00264, 3.21297, 0.00000, 3.05018, 3.00828, 2.70125, 2.56103, 27.31250, 27.18750, 27.50000, 27.43750, 25.48839
0xDDDD,  946684815, 8606064, 0087, 31.06227, 1.22168, 1.33370, 0.07092, 2.50220, 1.19106, 3.04454, 3.21377, 0.00000, 3.05260, 3.00828, 2.70125, 2.56103, 27.31250, 27.18750, 27.50000, 27.43750, 25.84654
