date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon
44-07-15, T11:18:10.159900Z, 0xCCCC, 0000, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:18:20.059900Z, 0xCCCC, 0001, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:18:29.960000Z, 0xCCCC, 0002, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:18:39.860000Z, 0xCCCC, 0003, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:18:49.760000Z, 0xCCCC, 0004, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:18:59.660000Z, 0xCCCC, 0005, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:19:09.559900Z, 0xCCCC, 0006, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:19:19.459900Z, 0xCCCC, 0007, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:19:29.359900Z, 0xCCCC, 0008, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:19:39.259900Z, 0xCCCC, 0009, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:19:49.159900Z, 0xCCCC, 0010, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:19:59.059900Z, 0xCCCC, 0011, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:20:08.960500Z, 0xCCCC, 0012, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:20:18.860500Z, 0xCCCC, 0013, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:20:28.760500Z, 0xCCCC, 0014, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:20:38.660500Z, 0xCCCC, 0015, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:20:48.560500Z, 0xCCCC, 0016, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:20:58.460500Z, 0xCCCC, 0017, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
44-07-15, T11:21:08.360500Z, 0xCCCC, 0018, 0.00000, 0.00000, 24.18000, 24.12000, 24.31000, 24.31000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
