date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon
24-07-02, T16:58:40.48259Z, 0xCCCC, 0044, 1.21524, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.64960, 3.30000, 0.05238, 0.39004, 0.10718, 2.47560, 0.62615, 0.00806, 0.84132, 0.04432, 0.00806
24-07-02, T16:58:40.201Z, 0xCCCC, 0045, 1.21524, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.90908, 3.27421, 0.04916, 0.38117, 0.11604, 2.47077, 0.62293, 0.01128, 0.98073, 0.03062, 0.01048
24-07-02, T16:58:40.34695Z, 0xCCCC, 0046, 1.21604, 0.61487, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 0.84374, 3.28549, 0.02740, 0.38278, 0.09993, 2.46271, 0.62293, 0.00806, 0.58747, 0.03143, 0.00967
24-07-02, T16:58:41.3595Z, 0xCCCC, 0047, 1.21524, 0.61648, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 2.34183, 3.30000, 0.02095, 0.38278, 0.09993, 2.47399, 0.62454, 0.00806, 0.93319, 0.03546, 0.00806
24-07-02, T16:58:41.38081Z, 0xCCCC, 0048, 1.21524, 0.61648, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.58835, 3.30000, 0.04996, 0.38440, 0.09751, 2.46996, 0.62051, 0.00967, 0.93883, 0.04271, 0.01048
24-07-02, T16:58:41.6986Z, 0xCCCC, 0049, 1.21685, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.65040, 3.28549, 0.03062, 0.37956, 0.10234, 2.46110, 0.62212, 0.00806, 0.76718, 0.03949, 0.01209
24-07-02, T16:58:41.41456Z, 0xCCCC, 0050, 1.21363, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 2.12989, 3.27582, 0.05077, 0.38440, 0.11685, 2.44418, 0.62535, 0.00645, 0.85582, 0.03626, 0.00806
24-07-02, T16:58:41.10378Z, 0xCCCC, 0051, 1.21604, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.64960, 3.27824, 0.02579, 0.38842, 0.09751, 2.45465, 0.62535, 0.00967, 1.06777, 0.04593, 0.00725
24-07-02, T16:58:41.44847Z, 0xCCCC, 0052, 1.21524, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 2.42886, 3.30000, 0.02579, 0.38440, 0.09832, 2.47641, 0.62374, 0.00886, 0.91223, 0.03949, 0.00967
24-07-02, T16:58:41.13783Z, 0xCCCC, 0053, 1.21604, 0.61648, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.64960, 3.30000, 0.05077, 0.37875, 0.10879, 2.46755, 0.61971, 0.00967, 0.97026, 0.03385, 0.01128
24-07-02, T16:58:41.48234Z, 0xCCCC, 0054, 1.21524, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 2.43692, 3.29033, 0.02740, 0.38117, 0.09832, 2.45546, 0.62293, 0.00645, 1.24908, 0.03385, 0.01128
24-07-02, T16:58:41.214Z, 0xCCCC, 0055, 1.21363, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.61575, 3.27582, 0.02740, 0.38520, 0.09509, 2.45949, 0.62374, 0.01048, 1.12982, 0.03465, 0.00806
24-07-02, T16:58:41.34665Z, 0xCCCC, 0056, 1.21363, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 2.18066, 3.27905, 0.02095, 0.38037, 0.10718, 2.47722, 0.62293, 0.00725, 0.82601, 0.03788, 0.00967
24-07-02, T16:58:41.3609Z, 0xCCCC, 0057, 1.21443, 0.61487, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.64960, 3.30000, 0.04916, 0.38117, 0.11282, 2.47238, 0.62293, 0.01048, 1.10403, 0.03465, 0.00806
24-07-02, T16:58:42.38057Z, 0xCCCC, 0058, 1.21524, 0.61487, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 2.34989, 3.30000, 0.02579, 0.38440, 0.09832, 2.47238, 0.62454, 0.01048, 1.09114, 0.03949, 0.00967
24-07-02, T16:58:42.6996Z, 0xCCCC, 0059, 1.21363, 0.61487, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 0.92996, 3.30000, 0.04271, 0.37956, 0.09106, 2.46674, 0.62051, 0.00645, 0.93641, 0.03223, 0.00806
24-07-02, T16:58:42.41449Z, 0xCCCC, 0060, 1.21443, 0.61729, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.07905, 3.30000, 0.03707, 0.38601, 0.10637, 2.47399, 0.62374, 0.01209, 0.77685, 0.04432, 0.00886
24-07-02, T16:58:42.10393Z, 0xCCCC, 0061, 1.21524, 0.61648, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 2.15084, 3.29597, 0.04029, 0.38037, 0.11040, 2.46190, 0.62293, 0.00725, 0.82842, 0.03868, 0.00806
24-07-02, T16:58:42.44841Z, 0xCCCC, 0062, 1.21443, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 0.82520, 3.29597, 0.04916, 0.38037, 0.10637, 2.45062, 0.62212, 0.00806, 0.63582, 0.04271, 0.00886
24-07-02, T16:58:42.13779Z, 0xCCCC, 0063, 1.21443, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 2.42564, 3.30000, 0.04432, 0.38037, 0.10718, 2.46352, 0.62293, 0.00967, 1.04762, 0.04190, 0.01128
24-07-02, T16:58:42.48247Z, 0xCCCC, 0064, 1.21282, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.64960, 3.30000, 0.02095, 0.38037, 0.09670, 2.45385, 0.62293, 0.00645, 0.97670, 0.03304, 0.00806
24-07-02, T16:58:42.34677Z, 0xCCCC, 0066, 1.21524, 0.61648, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.65040, 3.30000, 0.02095, 0.38198, 0.10315, 2.47319, 0.62293, 0.01048, 0.73897, 0.04110, 0.00806
24-07-02, T16:58:42.3594Z, 0xCCCC, 0067, 1.21524, 0.61568, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 1.08791, 3.30000, 0.04835, 0.38037, 0.11282, 2.45707, 0.62293, 0.01048, 1.04842, 0.04029, 0.00806
24-07-02, T16:58:43.38073Z, 0xCCCC, 0068, 1.21524, 0.61487, 3968.12000, 3968.12000, 3968.12000, 3968.12000, 0.84132, 3.30000, 0.04674, 0.37956, 0.10718, 2.44256, 0.62212, 0.01048, 0.90256, 0.03304, 0.01128
