date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, 00:00:00.130300, 292327263, 0xCCCC, 0000, 3.30000, 2.22821, 24.18000, 24.18000, 24.25000, 24.12000, 2.36359, 0.01692, 2.50623, 3.30000, 3.00989, 3.20894, 3.25245, 3.05018, 3.00586, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.140500, 292337469, 0xCCCC, 0001, 3.30000, 2.20242, 24.18000, 24.18000, 24.25000, 24.25000, 2.36198, 0.01773, 2.50623, 3.30000, 3.06147, 3.20249, 3.27905, 3.04938, 3.00344, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.150200, 292347233, 0xCCCC, 0002, 3.30000, 2.30718, 24.18000, 24.18000, 24.43000, 24.25000, 2.35553, 0.02337, 2.50542, 3.30000, 3.03245, 3.19766, 3.26132, 3.04857, 3.00667, 0.00000, 0.00000, 17.25071
24-07-31, 13:25:20.160200, 292357232, 0xCCCC, 0003, 3.30000, 2.24674, 24.18000, 24.18000, 24.43000, 24.25000, 2.36520, 0.02095, 2.50703, 3.30000, 3.08564, 3.21458, 3.29275, 3.04938, 3.00586, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.170300, 292367242, 0xCCCC, 0004, 3.30000, 2.18872, 24.18000, 24.18000, 24.43000, 24.25000, 2.35875, 0.02337, 2.50542, 3.30000, 3.05502, 3.21136, 3.30000, 3.05018, 3.00586, 0.00000, 0.00000, 17.25071
24-07-31, 13:25:20.180300, 292377269, 0xCCCC, 0005, 3.30000, 2.21853, 24.18000, 24.18000, 24.43000, 24.25000, 2.36762, 0.02095, 2.50703, 3.30000, 3.02440, 3.20168, 3.30000, 3.04454, 3.00586, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.190500, 292387488, 0xCCCC, 0006, 3.30000, 2.18549, 24.18000, 24.18000, 24.43000, 24.25000, 2.36117, 0.02418, 2.50542, 3.30000, 3.07839, 3.19685, 3.24923, 3.04857, 3.00586, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.200200, 292397225, 0xCCCC, 0007, 3.30000, 2.20000, 24.18000, 24.18000, 24.43000, 24.25000, 2.36601, 0.02659, 2.50703, 3.30000, 3.04857, 3.20491, 3.29597, 3.04857, 3.00586, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.210200, 292407229, 0xCCCC, 0008, 3.30000, 2.17744, 24.18000, 24.18000, 24.43000, 24.25000, 2.35311, 0.02256, 2.50703, 3.30000, 3.01714, 3.19766, 3.26051, 3.05260, 3.00505, 0.00000, 0.00000, 16.89255
24-07-31, 13:25:20.220200, 292417229, 0xCCCC, 0009, 3.30000, 2.22256, 24.18000, 24.18000, 24.43000, 24.25000, 2.37407, 0.01531, 2.50703, 3.30000, 3.06791, 3.21538, 3.29114, 3.04938, 3.00747, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.230300, 292427244, 0xCCCC, 0010, 3.30000, 2.18791, 24.25000, 24.18000, 24.43000, 24.25000, 2.36923, 0.02337, 2.50703, 3.30000, 3.03971, 3.20894, 3.25568, 3.04938, 3.00586, 0.00000, 0.00000, 17.07163
24-07-31, 13:25:20.240500, 292437463, 0xCCCC, 0011, 3.30000, 2.26366, 24.25000, 24.18000, 24.43000, 24.25000, 2.36359, 0.02015, 2.50623, 3.30000, 3.06147, 3.20249, 3.30000, 3.05018, 3.00667, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.250200, 292447229, 0xCCCC, 0012, 3.30000, 2.23304, 24.25000, 24.18000, 24.43000, 24.25000, 2.37487, 0.02256, 2.50623, 3.30000, 3.02923, 3.19685, 3.26938, 3.05179, 3.00586, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.260200, 292457229, 0xCCCC, 0013, 3.30000, 2.20806, 24.25000, 24.18000, 24.43000, 24.25000, 2.36762, 0.02337, 2.50623, 3.30000, 3.08645, 3.21538, 3.30000, 3.04938, 3.00667, 0.00000, 0.00000, 17.25071
24-07-31, 13:25:20.270200, 292467236, 0xCCCC, 0014, 3.30000, 2.25238, 24.25000, 24.18000, 24.43000, 24.25000, 2.36601, 0.01853, 2.50623, 3.30000, 3.05421, 3.20894, 3.26535, 3.05018, 3.00586, 0.00000, 0.00000, 17.25071
24-07-31, 13:25:20.280300, 292477251, 0xCCCC, 0015, 3.30000, 2.18630, 24.25000, 24.18000, 24.43000, 24.25000, 2.36037, 0.02256, 2.50623, 3.30000, 3.02520, 3.20088, 3.30000, 3.04777, 3.00586, 0.00000, 0.00000, 17.25071
24-07-31, 13:25:20.290500, 292487492, 0xCCCC, 0016, 3.30000, 2.24996, 24.25000, 24.18000, 24.43000, 24.25000, 2.35150, 0.01692, 2.50623, 3.30000, 3.07678, 3.19766, 3.27502, 3.04938, 3.00586, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.300300, 292497244, 0xCCCC, 0017, 3.30000, 2.26366, 24.25000, 24.18000, 24.43000, 24.25000, 2.37004, 0.02256, 2.50623, 3.30000, 3.04696, 3.22505, 3.30000, 3.05018, 3.00586, 0.00000, 0.00000, 17.42979
24-07-31, 13:25:20.310200, 292507227, 0xCCCC, 0018, 3.30000, 2.25883, 24.25000, 24.18000, 24.43000, 24.25000, 2.35956, 0.02095, 2.51993, 3.30000, 3.01714, 3.20652, 3.27099, 3.04696, 3.00586, 0.00000, 0.00000, 17.07163
24-07-31, 13:25:20.320200, 292517225, 0xCCCC, 0019, 3.30000, 2.19839, 24.25000, 24.18000, 24.43000, 24.25000, 2.38374, 0.02176, 2.50623, 3.30000, 3.06872, 3.20088, 3.29436, 3.05582, 3.00667, 0.00081, 0.00000, 17.42979
24-07-31, 13:25:20.330300, 292527246, 0xCCCC, 0020, 3.30000, 2.25963, 24.25000, 24.18000, 24.43000, 24.25000, 2.37568, 0.02015, 2.50381, 3.30000, 3.03568, 3.22103, 3.28469, 3.04857, 3.02037, 0.00081, 0.00000, 17.60886
