date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, 00:00:09.390400, 103772, 0xCCCC, 0000, 1.22168, 0.62051, 26.43000, 26.31000, 26.62000, 27.60000, 1.33451, 0.04110, 2.49897, 1.18300, 3.07114, 3.20249, 0.00000, 3.04938, 3.00586, 2.70044, 2.55377, 18.68334
00-01-01, 00:00:09.490400, 203798, 0xCCCC, 0001, 1.22168, 0.62132, 26.43000, 26.31000, 26.68000, 27.60000, 1.33451, 0.03949, 2.49897, 1.18945, 3.04777, 3.20330, 0.00000, 3.04938, 3.00586, 2.69802, 2.58681, 19.22060
00-01-01, 00:00:09.590400, 303799, 0xCCCC, 0002, 1.22168, 0.62132, 26.37000, 26.31000, 26.68000, 27.60000, 1.33451, 0.03949, 2.49897, 1.18864, 3.00586, 3.20410, 0.00000, 3.04857, 3.00667, 2.69963, 2.55780, 19.57876
00-01-01, 00:00:09.690400, 403802, 0xCCCC, 0003, 1.22249, 0.62051, 26.37000, 26.31000, 26.68000, 27.60000, 1.33531, 0.04513, 2.49978, 1.19590, 3.06711, 3.20571, 0.00000, 3.04938, 3.00586, 2.69963, 2.55780, 19.93692
00-01-01, 00:00:09.790400, 503764, 0xCCCC, 0004, 1.22168, 0.62132, 26.37000, 26.31000, 26.68000, 27.60000, 1.33612, 0.04110, 2.49978, 1.17414, 3.04374, 3.19766, 0.00000, 3.04857, 3.00667, 2.69963, 2.55861, 20.83231
00-01-01, 00:00:09.890400, 603787, 0xCCCC, 0005, 1.22168, 0.62132, 26.37000, 26.31000, 26.68000, 27.60000, 1.33451, 0.04271, 2.50059, 1.17897, 3.02117, 3.20088, 0.00000, 3.04857, 3.00747, 2.70044, 2.55861, 20.47415
00-01-01, 00:00:09.990400, 703787, 0xCCCC, 0006, 1.22249, 0.62132, 26.37000, 26.31000, 26.68000, 27.60000, 1.33531, 0.03788, 2.49978, 1.18623, 3.08484, 3.20491, 0.00000, 3.05018, 3.00667, 2.69963, 2.55861, 20.83231
00-01-01, 00:00:10.090400, 803800, 0xCCCC, 0007, 1.22410, 0.62132, 26.43000, 26.37000, 26.68000, 27.12000, 1.33531, 0.03949, 2.50059, 1.19187, 3.06147, 3.20894, 0.00000, 3.04857, 3.00667, 2.70044, 2.57070, 21.01139
00-01-01, 00:00:10.190400, 903779, 0xCCCC, 0008, 1.22249, 0.62212, 26.43000, 26.37000, 26.68000, 27.12000, 1.33531, 0.03949, 2.50059, 1.19751, 3.03810, 3.21136, 0.00081, 3.04857, 3.00667, 2.69963, 2.55700, 21.19047
00-01-01, 00:00:10.290400, 1003797, 0xCCCC, 0009, 1.22249, 0.62051, 26.43000, 26.37000, 26.68000, 27.60000, 1.33531, 0.03788, 2.50139, 1.17656, 3.08000, 3.18960, 0.00000, 3.04777, 3.00747, 2.70125, 2.55861, 21.36955
00-01-01, 00:00:10.390400, 1103787, 0xCCCC, 0010, 1.22249, 0.62132, 26.43000, 26.31000, 26.68000, 27.60000, 1.33531, 0.03546, 2.50059, 1.19751, 3.05744, 3.20813, 0.00000, 3.04857, 3.00747, 2.70044, 2.56103, 21.54863
00-01-01, 00:00:10.490400, 1203799, 0xCCCC, 0011, 1.22249, 0.62132, 26.43000, 26.31000, 26.68000, 27.00000, 1.33612, 0.03546, 2.50139, 1.17333, 3.03245, 3.20974, 0.00000, 3.05018, 3.00747, 2.70125, 2.56103, 21.54863
00-01-01, 00:00:10.590400, 1303773, 0xCCCC, 0012, 1.22249, 0.62132, 26.43000, 26.31000, 26.68000, 27.00000, 1.33531, 0.03465, 2.50059, 1.17656, 3.00989, 3.19201, 0.00000, 3.04777, 3.00747, 2.70125, 2.56022, 21.72771
