date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-07-30, 11:38:56.861700, 0xCCCC, 0000, 1.22249, 0.61648, 25.31000, 25.18000, 25.37000, 25.50000, 0.03707, 0.00725, 0.00403, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00161, 447.22223
24-07-30, 11:38:56.870800, 0xCCCC, 0001, 1.22249, 0.61810, 25.31000, 25.18000, 25.37000, 25.50000, 0.03626, 0.00645, 0.00403, 0.00081, 0.00000, 0.00081, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:38:56.880700, 0xCCCC, 0002, 1.22249, 0.61729, 25.31000, 25.18000, 25.37000, 25.50000, 0.03626, 0.00645, 0.00403, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:38:56.890700, 0xCCCC, 0003, 1.22249, 0.61729, 25.31000, 25.18000, 25.37000, 25.50000, 0.03626, 0.00564, 0.00403, 0.01692, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:38:56.900700, 0xCCCC, 0004, 1.22249, 0.61729, 25.31000, 25.18000, 25.37000, 25.50000, 0.03626, 0.00645, 0.00403, 0.04755, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:38:56.910700, 0xCCCC, 0005, 1.22249, 0.61648, 25.31000, 25.18000, 25.37000, 25.50000, 0.03546, 0.00645, 0.00403, 0.09106, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:38:56.920800, 0xCCCC, 0006, 1.22249, 0.61729, 25.31000, 25.18000, 25.37000, 25.50000, 0.03788, 0.00645, 0.00403, 0.13458, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00161, 447.22223
24-07-30, 11:38:56.930700, 0xCCCC, 0007, 1.22168, 0.61648, 25.31000, 25.18000, 25.37000, 25.50000, 0.03626, 0.00645, 0.00403, 0.16037, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:38:56.940700, 0xCCCC, 0008, 1.22249, 0.61729, 25.31000, 25.18000, 25.37000, 25.50000, 0.03626, 0.00645, 0.00403, 0.16198, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
24-07-30, 11:38:56.950700, 0xCCCC, 0009, 1.22249, 0.61648, 25.31000, 25.18000, 25.37000, 25.50000, 0.03626, 0.00645, 0.00403, 0.14505, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00161, 447.22223
