date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, 00:05:08.710900, 104051, 0xCCCC, 0000, 1.22088, 0.61407, 23.87000, 23.87000, 24.00000, 24.60000, 1.33451, 0.03949, 2.49817, 1.18381, 3.06872, 3.18879, 0.00000, 3.05018, 3.00505, 2.69802, 2.55941, 15.10173
00-01-01, 00:05:08.810800, 204023, 0xCCCC, 0001, 1.22088, 0.61407, 23.87000, 23.87000, 24.00000, 24.60000, 1.33531, 0.04352, 2.49817, 1.17495, 3.06711, 3.20007, 0.00000, 3.05018, 3.00505, 2.69883, 2.55538, 15.28081
00-01-01, 00:05:08.910900, 304051, 0xCCCC, 0002, 1.22088, 0.61407, 23.81000, 23.87000, 24.00000, 24.60000, 1.33531, 0.02176, 2.49897, 1.19348, 3.00425, 3.18637, 0.00000, 3.04938, 3.00505, 2.69722, 2.55458, 15.63900
00-01-01, 00:05:09.010900, 404045, 0xCCCC, 0003, 1.22088, 0.61407, 23.81000, 23.87000, 24.00000, 24.60000, 1.33531, 0.04110, 2.49897, 1.18542, 3.00505, 3.19846, 0.00000, 3.04857, 3.00586, 2.69802, 2.60938, 15.99716
00-01-01, 00:05:09.110800, 503987, 0xCCCC, 0004, 1.22088, 0.61407, 23.87000, 23.87000, 24.60000, 24.60000, 1.33531, 0.03465, 2.49978, 1.17736, 3.02117, 3.18637, 0.00000, 3.04938, 3.00586, 2.69722, 2.55780, 16.35531
00-01-01, 00:05:09.210800, 604032, 0xCCCC, 0005, 1.22088, 0.61407, 23.87000, 23.87000, 24.60000, 24.60000, 1.33612, 0.03626, 2.49978, 1.19509, 3.02278, 3.19766, 0.00000, 3.05099, 3.00586, 2.69722, 2.55700, 16.53439
00-01-01, 00:05:09.310800, 703986, 0xCCCC, 0006, 1.22168, 0.61407, 23.87000, 23.87000, 24.60000, 24.60000, 1.33612, 0.04029, 2.49978, 1.18462, 3.04051, 3.18476, 0.00000, 3.04938, 3.00667, 2.69883, 2.55619, 16.89255
00-01-01, 00:05:09.410900, 804037, 0xCCCC, 0007, 1.22168, 0.61407, 23.87000, 23.87000, 24.60000, 24.60000, 1.33612, 0.03626, 2.50059, 1.17414, 3.05905, 3.19685, 0.00000, 3.04696, 3.00586, 2.69963, 2.55700, 17.07163
00-01-01, 00:05:09.510900, 904057, 0xCCCC, 0008, 1.22168, 0.61568, 23.87000, 23.87000, 24.60000, 24.60000, 1.33531, 0.03949, 2.50059, 1.19026, 3.05663, 3.18637, 0.00000, 3.04938, 3.00667, 2.69802, 2.53685, 16.89255
00-01-01, 00:05:09.610900, 1004035, 0xCCCC, 0009, 1.22168, 0.61487, 23.87000, 23.87000, 24.60000, 24.60000, 1.33531, 0.04271, 2.50059, 1.17897, 3.07839, 3.19927, 0.00000, 3.04777, 3.00667, 2.69883, 2.56103, 17.42979
00-01-01, 00:05:09.710800, 1103997, 0xCCCC, 0010, 1.22168, 0.61407, 23.87000, 23.87000, 24.60000, 24.60000, 1.33612, 0.03626, 2.50059, 1.19429, 3.07919, 3.18960, 0.00000, 3.05099, 3.00667, 2.70044, 2.57392, 17.60886
00-01-01, 00:05:09.810800, 1204032, 0xCCCC, 0011, 1.22168, 0.61407, 23.87000, 23.87000, 24.60000, 24.60000, 1.33612, 0.03707, 2.50059, 1.18220, 3.01634, 3.20249, 0.00000, 3.04938, 3.00667, 2.69963, 2.55861, 17.78794
00-01-01, 00:05:09.910800, 1303997, 0xCCCC, 0012, 1.22168, 0.61487, 23.87000, 23.81000, 24.60000, 24.60000, 1.33612, 0.03546, 2.50139, 1.19670, 3.01875, 3.19282, 0.00000, 3.05099, 3.00747, 2.69883, 2.57956, 17.78794
00-01-01, 00:05:10.010900, 1404050, 0xCCCC, 0013, 1.22168, 0.61407, 23.87000, 23.81000, 24.60000, 24.60000, 1.33612, 0.03626, 2.50059, 1.18462, 3.03729, 3.20571, 0.00000, 3.04938, 3.00667, 2.69963, 2.55700, 17.96702
00-01-01, 00:05:10.110800, 1503987, 0xCCCC, 0014, 1.22249, 0.61487, 23.87000, 23.87000, 24.60000, 24.60000, 1.33531, 0.04190, 2.50059, 1.20718, 3.03810, 3.19443, 0.00000, 3.05018, 3.00667, 2.69883, 2.55941, 18.14610
00-01-01, 00:05:10.210800, 1603997, 0xCCCC, 0015, 1.22249, 0.61487, 23.87000, 23.87000, 24.60000, 24.60000, 1.33612, 0.03707, 2.50059, 1.18623, 3.05985, 3.20813, 0.00000, 3.04938, 3.00667, 2.70044, 2.55700, 18.14610
