date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-07-30, 12:27:39.196100, 0xCCCC, 0000, 1.22088, 0.61648, 25.37000, 25.37000, 25.50000, 25.62000, 1.33531, 0.03949, 2.49736, 1.18864, 3.03004, 3.20410, 0.00000, 3.04777, 3.00505, 2.69802, 2.55458, 17.42979
24-07-30, 12:27:39.206200, 0xCCCC, 0001, 1.22088, 0.61648, 25.37000, 25.37000, 25.50000, 25.62000, 1.33531, 0.04029, 2.49736, 1.18139, 3.03165, 3.19524, 0.00000, 3.04615, 3.00505, 2.69802, 2.55538, 17.42979
24-07-30, 12:27:39.216200, 0xCCCC, 0002, 1.22088, 0.61648, 25.37000, 25.37000, 25.50000, 25.62000, 1.33531, 0.04110, 2.49736, 1.17656, 3.03326, 3.20168, 0.00000, 3.04615, 3.00505, 2.69722, 2.55377, 17.60886
24-07-30, 12:27:39.226200, 0xCCCC, 0003, 1.22088, 0.61729, 25.37000, 25.37000, 25.50000, 25.62000, 1.13788, 0.06689, 2.49736, 1.17897, 3.04212, 3.21700, 0.00000, 3.04615, 3.00425, 2.69883, 2.55297, 17.78794
24-07-30, 12:27:39.236700, 0xCCCC, 0004, 1.22088, 0.61648, 25.37000, 25.37000, 25.50000, 25.62000, 1.33531, 0.03707, 2.49736, 1.17333, 3.00747, 3.19846, 0.00000, 3.04696, 3.00505, 2.69802, 2.55377, 17.78794
24-07-30, 12:27:39.246200, 0xCCCC, 0005, 1.22088, 0.61729, 25.37000, 25.37000, 25.50000, 25.62000, 1.33451, 0.04593, 2.49736, 1.18059, 3.00747, 3.18960, 0.00000, 3.04615, 3.00505, 2.69883, 2.55780, 17.96702
24-07-30, 12:27:39.256200, 0xCCCC, 0006, 1.22168, 0.61648, 25.37000, 25.37000, 25.50000, 25.62000, 1.33451, 0.04110, 2.49736, 1.19993, 3.00828, 3.20330, 0.00000, 3.04374, 3.00505, 2.69802, 2.55377, 17.96702
24-07-30, 12:27:39.266200, 0xCCCC, 0007, 1.22007, 0.61648, 25.37000, 25.37000, 25.50000, 25.62000, 1.33531, 0.03707, 2.49736, 1.18784, 3.07678, 3.19443, 0.00000, 3.04857, 3.00505, 2.69802, 2.55538, 17.60886
24-07-30, 12:27:39.276200, 0xCCCC, 0008, 1.22088, 0.61648, 25.37000, 25.37000, 25.50000, 25.62000, 1.33531, 0.04271, 2.49736, 1.19429, 3.08645, 3.18637, 0.00000, 3.04777, 3.00505, 2.69802, 2.55861, 17.78794
24-07-30, 12:27:39.286700, 0xCCCC, 0009, 1.22088, 0.61648, 25.37000, 25.37000, 25.50000, 25.62000, 1.33531, 0.03385, 2.49736, 1.18784, 3.00183, 3.20088, 0.00000, 3.04535, 3.00425, 2.69802, 2.55136, 17.78794
