date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, 00:00:11.886200, 049473, 0xDDDD, 0000, 3.30000, 2.22095, 23.18000, 22.75000, 23.81000, 22.87000, 0.83890, 0.10476, 2.50059, 3.30000, 3.01956, 3.18315, 3.25326, 0.70674, 2.75443, 2.89868, 2.61260, 24.95115
00-01-01, 00:00:11.986200, 149461, 0xDDDD, 0001, 3.30000, 2.15971, 23.18000, 22.68000, 23.81000, 22.87000, 1.33289, 0.06689, 2.49978, 3.30000, 3.01875, 3.21538, 3.28791, 3.02359, 3.00344, 3.20571, 2.61985, 25.84654
00-01-01, 00:00:12.086200, 249459, 0xDDDD, 0002, 3.30000, 1.85026, 23.31000, 22.68000, 24.18000, 22.87000, 1.33289, 0.04916, 2.49978, 3.30000, 3.01795, 3.22344, 3.27018, 3.01956, 3.00425, 3.20571, 2.61824, 26.56289
00-01-01, 00:00:12.186200, 349484, 0xDDDD, 0003, 3.30000, 2.32652, 23.31000, 22.68000, 24.18000, 22.87000, 1.33289, 0.05319, 2.49978, 3.30000, 3.02037, 3.20733, 3.28227, 3.02278, 3.00344, 3.20491, 2.62872, 27.10012
00-01-01, 00:00:12.286200, 449477, 0xDDDD, 0004, 3.30000, 2.42886, 23.31000, 22.75000, 24.18000, 22.87000, 1.33289, 0.04352, 2.50059, 3.30000, 3.01795, 3.21700, 3.29597, 3.02278, 3.00344, 3.20410, 2.61341, 27.45828
00-01-01, 00:00:12.386200, 549463, 0xDDDD, 0005, 3.30000, 2.63516, 23.25000, 22.75000, 23.81000, 22.87000, 1.33451, 0.04190, 2.50059, 3.30000, 3.01875, 3.22747, 3.28388, 3.02278, 3.00264, 3.20733, 2.61905, 27.63736
00-01-01, 00:00:12.486200, 649463, 0xDDDD, 0006, 3.30000, 2.08718, 23.25000, 22.68000, 23.81000, 22.87000, 1.33289, 0.05319, 2.50059, 3.30000, 3.01875, 3.21055, 3.29758, 3.02117, 3.00425, 3.20652, 2.61341, 28.17460
00-01-01, 00:00:12.586200, 749463, 0xDDDD, 0007, 3.30000, 2.20645, 23.25000, 22.68000, 23.75000, 22.87000, 1.32242, 0.04593, 2.50139, 3.30000, 3.01956, 3.21861, 3.30000, 3.02278, 3.00344, 3.20652, 2.61905, 28.35368
00-01-01, 00:00:12.686200, 849477, 0xDDDD, 0008, 3.30000, 2.29267, 23.25000, 22.68000, 23.75000, 22.87000, 1.33289, 0.05077, 2.50059, 3.30000, 3.01956, 3.20491, 3.25810, 3.02037, 3.00425, 3.20571, 2.61824, 28.53275
00-01-01, 00:00:12.786200, 949463, 0xDDDD, 0009, 3.30000, 2.66418, 23.25000, 22.75000, 23.75000, 22.87000, 1.33370, 0.06125, 2.50139, 3.30000, 3.01875, 3.21619, 3.30000, 3.02117, 3.00425, 3.20652, 2.62227, 28.89091
