date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-08-09, 12:58:03.111200, 13449810, 0xCCCC, 0035, 1.22168, 0.61245, 23.62000, 23.56000, 23.87000, 23.75000, 1.33531, 0.03868, 2.50139, 1.20637, 3.06791, 3.20974, 0.00000, 3.05018, 3.00747, 2.69963, 2.57231, 20.65323
24-08-09, 12:58:03.211200, 13549822, 0xCCCC, 0036, 1.22168, 0.61326, 23.62000, 23.62000, 23.87000, 23.75000, 1.33692, 0.03626, 2.50139, 1.17817, 3.07758, 3.19524, 0.00000, 3.05018, 3.00747, 2.70044, 2.55700, 20.47415
24-08-09, 12:58:03.311200, 13649825, 0xCCCC, 0037, 1.22249, 0.61326, 23.62000, 23.62000, 23.81000, 23.75000, 1.33612, 0.03949, 2.50139, 1.17736, 3.06549, 3.19524, 0.00000, 3.04938, 3.00747, 2.70044, 2.55780, 20.83231
24-08-09, 12:58:03.411200, 13749821, 0xCCCC, 0038, 1.22168, 0.61326, 23.62000, 23.56000, 23.81000, 23.75000, 1.33531, 0.04593, 2.50139, 1.18059, 3.07839, 3.20652, 0.00000, 3.05179, 3.00747, 2.70125, 2.55216, 20.65323
24-08-09, 12:58:03.511200, 13849827, 0xCCCC, 0039, 1.22168, 0.61407, 23.62000, 23.56000, 23.81000, 23.75000, 1.33612, 0.04110, 2.50139, 1.18059, 3.00505, 3.20813, 0.00000, 3.05018, 3.00747, 2.69963, 2.55619, 20.83231
24-08-09, 12:58:03.611200, 13949841, 0xCCCC, 0040, 1.22249, 0.61326, 23.62000, 23.56000, 23.81000, 23.75000, 1.33612, 0.04271, 2.50220, 1.18381, 3.07678, 3.19524, 0.00000, 3.04938, 3.00747, 2.70044, 2.55538, 20.65323
24-08-09, 12:58:03.711200, 14049844, 0xCCCC, 0041, 1.22168, 0.61407, 23.62000, 23.62000, 23.81000, 23.75000, 1.33612, 0.02740, 2.50139, 1.18220, 3.00344, 3.19363, 0.00000, 3.04696, 3.00747, 2.70125, 2.55377, 20.83231
24-08-09, 12:58:03.811200, 14149849, 0xCCCC, 0042, 1.22168, 0.61407, 23.62000, 23.62000, 23.81000, 23.75000, 1.33612, 0.03788, 2.50220, 1.18703, 3.07194, 3.20652, 0.00000, 3.05099, 3.00747, 2.70044, 2.54974, 20.83231
24-08-09, 12:58:03.911200, 14249836, 0xCCCC, 0043, 1.22168, 0.61245, 23.62000, 23.56000, 23.81000, 23.75000, 1.33612, 0.04513, 2.50139, 1.18462, 3.08081, 3.19524, 0.00000, 3.04938, 3.00747, 2.70286, 2.55700, 20.83231
24-08-09, 12:58:04.011200, 14349837, 0xCCCC, 0044, 1.22168, 0.61407, 23.62000, 23.56000, 23.81000, 23.75000, 1.33612, 0.03949, 2.50220, 1.18864, 3.07033, 3.19201, 0.00000, 3.04938, 3.00747, 2.70044, 2.59004, 20.83231
24-08-09, 12:58:04.111200, 14449821, 0xCCCC, 0045, 1.22168, 0.61326, 23.62000, 23.56000, 23.81000, 23.75000, 1.33612, 0.04352, 2.50220, 1.18703, 3.07839, 3.20168, 0.00000, 3.05018, 3.00828, 2.70125, 2.55297, 20.83231
24-08-09, 12:58:04.211200, 14549827, 0xCCCC, 0046, 1.22249, 0.61407, 23.62000, 23.56000, 23.81000, 23.75000, 1.33692, 0.03465, 2.50139, 1.18945, 3.06630, 3.19927, 0.00000, 3.04938, 3.00747, 2.69963, 2.53363, 20.83231
24-08-09, 12:58:04.311200, 14649810, 0xCCCC, 0047, 1.22168, 0.61407, 23.62000, 23.56000, 23.81000, 23.75000, 1.32242, 0.03868, 2.50139, 1.18864, 3.07919, 3.19040, 0.00000, 3.05099, 3.00747, 2.69963, 2.55941, 21.01139
24-08-09, 12:58:04.411200, 14749834, 0xCCCC, 0048, 1.22168, 0.61407, 23.62000, 23.62000, 23.81000, 23.75000, 1.33612, 0.03949, 2.50220, 1.19106, 3.06549, 3.20330, 0.00000, 3.04938, 3.00747, 2.70044, 2.55941, 20.83231
24-08-09, 12:58:04.511200, 14849816, 0xCCCC, 0049, 1.22168, 0.61407, 23.62000, 23.62000, 23.81000, 23.75000, 1.33612, 0.04352, 2.50220, 1.18784, 3.07275, 3.19927, 0.00000, 3.05018, 3.00747, 2.70044, 2.55780, 21.01139
24-08-09, 12:58:04.611200, 14949840, 0xCCCC, 0050, 1.22168, 0.61326, 23.62000, 23.62000, 23.81000, 23.75000, 1.33612, 0.03707, 2.50139, 1.18945, 3.08322, 3.19604, 0.00000, 3.04777, 3.00747, 2.70044, 2.55700, 21.01139
24-08-09, 12:58:04.711200, 15049819, 0xCCCC, 0051, 1.22168, 0.61326, 23.62000, 23.62000, 23.81000, 23.75000, 1.33612, 0.04271, 2.50220, 1.18784, 3.07033, 3.18799, 0.00000, 3.04857, 3.00747, 2.70044, 2.55538, 21.01139
24-08-09, 12:58:04.811200, 15149853, 0xCCCC, 0052, 1.22168, 0.61407, 23.62000, 23.62000, 23.81000, 23.75000, 1.33612, 0.02176, 2.50139, 1.18945, 3.08806, 3.20733, 0.00000, 3.05018, 3.00747, 2.69963, 2.55700, 21.01139
24-08-09, 12:58:04.911200, 15249836, 0xCCCC, 0053, 1.22168, 0.61407, 23.68000, 23.62000, 23.81000, 23.75000, 1.33692, 0.03546, 2.50139, 1.18703, 3.06952, 3.19524, 0.00000, 3.04857, 3.00747, 2.69963, 2.58278, 21.01139
