unix, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
1725623095522, 9354959, 0xDDDD, 0000, 1.22249, 0.61245, 22.31000, 22.18000, 22.43000, 22.43000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623095563, 9396780, 0xDDDD, 0001, 1.22249, 0.61245, 22.31000, 22.18000, 22.50000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1725623095663, 9496784, 0xDDDD, 0002, 1.22249, 0.61245, 22.31000, 22.25000, 22.50000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1725623095763, 9596788, 0xDDDD, 0003, 1.22249, 0.61245, 22.31000, 22.25000, 22.50000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1725623095863, 9696781, 0xDDDD, 0004, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00564, 0.00242, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623095963, 9796784, 0xDDDD, 0005, 1.22249, 0.61245, 22.37000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623096063, 9896793, 0xDDDD, 0006, 1.22249, 0.61245, 22.37000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1725623096163, 9996791, 0xDDDD, 0007, 1.22249, 0.61165, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1725623096263, 10096796, 0xDDDD, 0008, 1.22249, 0.61326, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.04315
1725623096363, 10196778, 0xDDDD, 0009, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.50000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1725623096463, 10296780, 0xDDDD, 0010, 1.22249, 0.61165, 22.31000, 22.25000, 22.43000, 22.50000, 0.00000, 0.00000, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623096563, 10396794, 0xDDDD, 0011, 1.22249, 0.61326, 22.31000, 22.25000, 22.43000, 22.50000, 0.00000, 0.00000, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623096663, 10496780, 0xDDDD, 0012, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.04315
1725623096763, 10596774, 0xDDDD, 0013, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00242, 447.22223
1725623096863, 10696797, 0xDDDD, 0014, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.50000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1725623096963, 10796798, 0xDDDD, 0015, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623097063, 10896787, 0xDDDD, 0016, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.04315
1725623097163, 10996780, 0xDDDD, 0017, 1.22249, 0.61165, 22.37000, 22.25000, 22.43000, 22.43000, 0.00081, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623097263, 11096782, 0xDDDD, 0018, 1.22249, 0.61245, 22.37000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623097363, 11196808, 0xDDDD, 0019, 1.22249, 0.61326, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.04315
1725623097463, 11296789, 0xDDDD, 0020, 1.22249, 0.61245, 22.31000, 22.25000, 22.50000, 22.43000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00484, 447.22223
1725623097563, 11396772, 0xDDDD, 0021, 1.22168, 0.61245, 22.31000, 22.25000, 22.50000, 22.43000, 0.00000, 0.00564, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00403, 447.22223
1725623097663, 11496797, 0xDDDD, 0022, 1.22249, 0.61245, 22.31000, 22.25000, 22.50000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623097763, 11596795, 0xDDDD, 0023, 1.22168, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00081, 447.22223
1725623097863, 11696795, 0xDDDD, 0024, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623097963, 11796774, 0xDDDD, 0025, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.04315
1725623098063, 11896771, 0xDDDD, 0026, 1.22249, 0.61165, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1725623098163, 11996786, 0xDDDD, 0027, 1.22249, 0.61245, 22.25000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623098263, 12096772, 0xDDDD, 0028, 1.22168, 0.61245, 22.25000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623098363, 12196772, 0xDDDD, 0029, 1.22249, 0.61165, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00242, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00081, 447.22223
1725623098463, 12296796, 0xDDDD, 0030, 1.22330, 0.61165, 22.31000, 22.25000, 22.50000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623098563, 12396789, 0xDDDD, 0031, 1.22249, 0.61245, 22.31000, 22.18000, 22.50000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623098663, 12496767, 0xDDDD, 0032, 1.22249, 0.61245, 22.31000, 22.18000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 0.00000, 0.00000, 0.00403, 447.22223
1725623098763, 12596782, 0xDDDD, 0033, 1.22249, 0.61245, 22.31000, 22.18000, 22.43000, 22.43000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1725623098863, 12696772, 0xDDDD, 0034, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1725623098963, 12796792, 0xDDDD, 0035, 1.22249, 0.61245, 22.31000, 22.25000, 22.50000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623099063, 12896772, 0xDDDD, 0036, 1.22249, 0.61245, 22.31000, 22.25000, 22.50000, 22.50000, 0.02901, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00081, 447.22223
1725623099163, 12996781, 0xDDDD, 0037, 1.22168, 0.61245, 22.31000, 22.25000, 22.43000, 22.50000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1725623099263, 13096786, 0xDDDD, 0038, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623099363, 13196800, 0xDDDD, 0039, 1.22249, 0.61165, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1725623099463, 13296769, 0xDDDD, 0040, 1.22168, 0.61326, 22.31000, 22.25000, 22.50000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1725623099563, 13396781, 0xDDDD, 0041, 1.22249, 0.61245, 22.31000, 22.25000, 22.50000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1725623099663, 13496786, 0xDDDD, 0042, 1.22249, 0.61326, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00000, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1725623099763, 13596804, 0xDDDD, 0043, 1.22249, 0.61165, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1725623099863, 13696780, 0xDDDD, 0044, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623099963, 13796774, 0xDDDD, 0045, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623100063, 13896788, 0xDDDD, 0046, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1725623100163, 13996797, 0xDDDD, 0047, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00081, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00081, 0.00000, 0.00000, 0.00000, 0.00161, 447.22223
1725623100263, 14096780, 0xDDDD, 0048, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.50000, 0.00000, 0.00645, 0.00242, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623100363, 14196780, 0xDDDD, 0049, 1.22168, 0.61326, 22.31000, 22.25000, 22.43000, 22.50000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623100463, 14296782, 0xDDDD, 0050, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
1725623100563, 14396771, 0xDDDD, 0051, 1.22249, 0.61326, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
1725623100663, 14496771, 0xDDDD, 0052, 1.22249, 0.61245, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00645, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00403, 447.22223
1725623100763, 14596787, 0xDDDD, 0053, 1.22249, 0.61326, 22.31000, 22.25000, 22.43000, 22.43000, 0.00000, 0.00564, 0.00161, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00081, 447.22223
