sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD,  946684860, 57573085, 0576, 29.85349, 5.77722, 0.02901, 0.06286, 2.50220, 29.91275, 1.47311, 3.20571, 0.00000, 18.98125, 0.02901, 2.70044, 2.56586, -2047.93750, 2.25000, -1392.06250, 2.25000, 355.53317
0xDDDD,  946684860, 57673080, 0577, 30.25642, 1.22249, 1.33451, 0.07011, 2.50220, 29.91275, 1.47311, 3.20652, 0.00000, 18.98125, 0.02901, 2.70125, 2.56103, -2047.93750, 2.25000, -1392.06250, 2.25000, 355.53317
0xDDDD,  946684860, 57773089, 0578, 29.85349, 26.40725, 0.02901, 0.07656, 2.50139, 29.91275, 1.47311, 3.20813, 0.00000, 44.60359, 0.02901, 0.20630, 0.00000, -2047.93750, 2.25000, 240.00000, 2.00000, 5581.80908
0xDDDD,  946684860, 57873080, 0579, 29.85349, 1.22249, 1.33451, 0.07333, 2.50220, 9.94110, 0.25788, 3.20813, 0.00322, 18.98125, 0.02901, 0.20630, 0.00000, -2047.93750, 2.25000, 240.00000, 2.00000, 5581.80908
0xDDDD,  946684860, 57972996, 0580, 30.25642, 1.22249, 1.33531, 0.06286, 2.50139, 7.74513, 0.21275, 0.41260, 0.00000, 18.98125, 1.53436, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684860, 58072994, 0581, 29.85349, 1.22249, 0.02901, 0.07817, 2.50139, 21.66073, 1.47311, 3.20410, 0.00000, 18.98125, 0.02901, 2.69963, 2.55941, -2047.93750, 2.25000, -2032.06250, 114.25000, 2296.58325
0xDDDD,  946684860, 58172983, 0582, 30.25642, 26.40725, 0.02901, 0.07414, 2.50139, 29.91275, 0.05158, 3.20733, 0.00322, 18.98125, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684860, 58273018, 0583, 30.25642, 1.22249, 1.33531, 0.06930, 2.50220, 29.91275, 1.47311, 3.20813, 0.00000, 18.98125, 0.02901, 2.70044, 2.56264, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684860, 58373016, 0584, 29.85349, 1.22249, 1.33531, 0.07333, 2.50220, 29.91275, 1.47311, 3.20974, 0.00000, 18.98125, 0.02901, 2.70125, 2.57795, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684861, 58473076, 0585, 30.25642, 26.40725, 0.02901, 0.08059, 2.50220, 29.91275, 1.47311, 3.21055, 0.00000, 18.98125, 0.02901, 2.69963, 2.55377, -63.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684861, 58573096, 0586, 30.25642, 26.40725, 0.02901, 0.06447, 2.50220, 29.91275, 1.47311, 3.21297, 0.00081, 18.98125, 0.02901, 2.69963, 2.55861, -2047.93750, 2.25000, -1392.06250, 2.00000, 6126.57129
0xDDDD,  946684861, 58673112, 0587, 29.85349, 26.40725, 0.02901, 0.06527, 2.50139, 29.91275, 1.47311, 3.20733, 0.00000, 18.98125, 0.02901, 2.70125, 2.56344, -2047.93750, 2.25000, -1392.06250, 2.25000, 355.53317
0xDDDD,  946684861, 58773084, 0588, 30.25642, 26.40725, 0.02901, 0.06205, 2.50139, 29.91275, 1.47311, 3.20894, 0.00081, 44.60359, 0.02901, 0.00000, 0.00000, -2047.93750, -1022.87500, 240.00000, 114.25000, 2296.58325
0xDDDD,  946684861, 58873074, 0589, 30.25642, 43.76308, 0.02901, 0.07978, 2.50220, 0.00000, 0.00000, 3.20974, 0.00000, 44.60359, 0.02901, 0.20630, 0.00000, 962.18750, -1022.87500, 240.00000, 114.25000, 2296.58325
0xDDDD,  946684861, 58972987, 0590, 30.25642, 1.22249, 1.33531, 29.91275, 1.47311, 29.91275, 1.47311, 0.41260, 0.00322, 3.14608, 1.53436, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684861, 59072991, 0591, 30.25642, 26.40725, 0.02901, 0.06850, 2.50220, 29.91275, 1.47311, 3.21216, 0.00000, 47.03729, 0.02901, 2.70044, 2.54410, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684861, 59172995, 0592, 30.25642, 26.40725, 0.02901, 0.06930, 2.50220, 21.66073, 1.47311, 3.21377, 0.00000, 43.76469, 0.02901, 2.70125, 2.56022, -2047.93750, 2.25000, -2032.06250, 114.25000, -179.55841
0xDDDD,  946684861, 59273089, 0593, 29.85349, 26.40725, 0.02901, 0.06527, 2.50220, 29.91275, 1.47311, 3.21458, 0.00000, 18.98125, 0.02901, 2.70125, 2.56586, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684861, 59373108, 0594, 30.25642, 26.40725, 0.02901, 0.07253, 2.50220, 29.91275, 1.47311, 3.20813, 0.00000, 18.98125, 0.02901, 2.69963, 2.55941, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684862, 59473101, 0595, 29.85349, 5.77722, 0.02901, 0.07656, 2.50220, 29.91275, 1.47311, 3.20974, 0.00000, 18.98125, 0.02901, 2.70044, 2.56264, -2047.93750, 2.25000, -880.06250, 114.25000, 355.53317
0xDDDD,  946684862, 59573068, 0596, 29.85349, 26.40725, 0.02901, 0.06286, 2.50220, 29.91275, 1.47311, 3.21136, 0.00000, 18.98125, 0.02901, 0.00000, 0.00000, -63.93750, 2.25000, -1392.06250, 2.00000, 5581.80908
0xDDDD,  946684862, 59673064, 0597, 29.85349, 1.22249, 1.33531, 0.06527, 2.50220, 29.91275, 1.47311, 3.21216, 0.00000, 18.98125, 0.02901, 0.20630, 0.00000, -2047.93750, 2.25000, 240.00000, 114.25000, 5581.80908
0xDDDD,  946684862, 59772990, 0598, 29.85349, 1.22249, 1.33370, 0.07495, 2.50220, 29.91275, 0.21275, 0.41260, 0.00000, 18.98125, 0.02901, 0.00000, 0.00000, 16.00000, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684862, 59872983, 0599, 30.25642, 26.40725, 0.02901, 0.07253, 2.50220, 29.91275, 0.21275, 0.41260, 0.00000, 18.98125, 0.02901, 0.00000, 0.00000, 16.00000, -1022.87500, 240.00000, 114.25000, 2296.58325
0xDDDD,  946684862, 60073010, 0601, 30.25642, 1.22249, 0.02901, 0.07333, 2.50139, 29.91275, 1.47311, 3.21216, 0.00000, 18.98125, 0.02901, 2.70044, 2.56103, -2047.93750, 2.25000, -1392.06250, 114.25000, 4435.87549
0xDDDD,  946684862, 60173016, 0602, 30.25642, 26.40725, 0.02901, 0.06366, 2.50220, 21.66073, 1.47311, 3.21216, 0.00000, 43.76469, 0.02901, 2.70044, 2.56264, 962.18750, 2.25000, -2032.06250, 114.25000, 6269.65625
0xDDDD,  946684862, 60273104, 0603, 29.85349, 1.22249, 1.33451, 0.07656, 2.50220, 29.91275, 1.47311, 3.21377, 0.00000, 18.98125, 0.02901, 2.70044, 2.54894, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684862, 60373075, 0604, 30.25642, 26.40725, 0.02901, 0.07575, 2.50220, 29.91275, 1.47311, 3.21458, 0.00000, 18.98125, 0.02901, 0.20630, 0.00000, -2047.93750, 2.25000, 240.00000, 2.00000, -179.55841
0xDDDD,  946684863, 60473093, 0605, 29.85349, 1.22249, 1.33451, 0.06447, 2.50220, 29.91275, 1.47311, 3.21458, 0.00000, 18.98125, 0.02901, 2.70044, 2.55941, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684863, 60573097, 0606, 29.85349, 26.40725, 0.02901, 0.05963, 2.50220, 29.91275, 1.47311, 9.69612, 0.02579, 44.60359, 0.02901, 0.20630, 0.00000, 16.00000, -1022.87500, 240.00000, 2.00000, 5581.80908
0xDDDD,  946684863, 60673080, 0607, 30.25642, 1.22249, 1.31355, 0.08059, 2.50220, 29.91275, 1.47311, 3.20974, 0.00000, 18.98125, 0.02901, 0.20630, 0.00000, 16.00000, -1022.87500, 240.00000, 0.00000, 447.22223
0xDDDD,  946684863, 60772977, 0608, 30.25642, 26.40725, 0.02901, 29.91275, 1.47311, 7.74513, 1.47311, 0.41260, 0.00322, 47.03729, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684863, 60872980, 0609, 30.25642, 1.22249, 1.33531, 29.91275, 1.47311, 29.91275, 1.47311, 0.41260, 0.00322, 3.14608, 1.53436, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684863, 60972979, 0610, 30.25642, 1.22249, 1.33451, 0.07253, 2.50220, 29.91275, 1.47311, 3.21055, 0.00000, 18.98125, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684863, 61073098, 0611, 29.85349, 1.22249, 1.33451, 0.07253, 2.50139, 29.91275, 1.47311, 3.21055, 0.00000, 18.98125, 0.02901, 2.70125, 2.56103, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684863, 61173066, 0612, 29.85349, 26.40725, 0.02901, 0.00000, 0.00000, 29.91275, 1.47311, 9.69612, 0.02579, 18.98125, 0.02901, 33.21355, 1.47311, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684863, 61273075, 0613, 30.25642, 26.40725, 0.02901, 0.06286, 2.50220, 29.91275, 1.47311, 3.20491, 0.00000, 18.98125, 0.02901, 2.70044, 2.56183, -63.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684863, 61373081, 0614, 30.25642, 1.22249, 1.35707, 0.06769, 2.50139, 29.91275, 1.47311, 3.20491, 0.00000, 18.98125, 0.02901, 0.20630, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, 401.37772
0xDDDD,  946684864, 61473092, 0615, 29.85349, 26.40725, 0.02901, 0.06689, 2.50220, 29.91275, 1.47311, 3.20410, 0.00000, 18.98125, 0.02901, 2.69963, 2.51026, -2047.93750, 0.50000, -880.06250, 0.00000, 2296.58325
0xDDDD,  946684864, 61573066, 0616, 30.25642, 26.40725, 0.02901, 0.06447, 2.50220, 29.91275, 1.47311, 3.20491, 0.00000, 18.98125, 0.02901, 0.20630, 0.00000, 192.00000, -1022.87500, -1392.06250, 2.00000, 5581.80908
0xDDDD,  946684864, 61673053, 0617, 30.25642, 1.22249, 1.33451, 0.07092, 2.50220, 29.91275, 1.47311, 3.20410, 0.00000, 18.98125, 0.02901, 2.69963, 0.00000, -2047.93750, 2.25000, 240.00000, 114.25000, 5581.80908
0xDDDD,  946684864, 61772972, 0618, 30.25642, 1.22249, 0.02901, 0.00000, 0.00000, 7.74513, 1.47311, 0.41260, 0.00000, 18.98125, 1.53436, 0.00000, 0.00000, 16.00000, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684864, 61873008, 0619, 30.25642, 1.22249, 1.33531, 0.08300, 2.50220, 7.74513, 0.21275, 0.41260, 0.00000, 18.98125, 1.53436, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684864, 61972986, 0620, 30.25642, 1.22168, 0.02901, 0.07092, 2.50139, 0.00000, 0.00000, 3.21780, 0.00322, 0.00322, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684864, 62073015, 0621, 30.25642, 1.22249, 0.02901, 0.06527, 2.50220, 21.66073, 1.47311, 3.21700, 0.00000, 43.76469, 0.02901, 2.69963, 2.56425, -2047.93750, 2.25000, -2032.06250, 114.25000, 2296.58325
0xDDDD,  946684864, 62173025, 0622, 30.25642, 1.22249, 1.33531, 0.06850, 2.50139, 29.91275, 1.47311, 3.21619, 0.00000, 18.98125, 0.02901, 2.70125, 2.54168, -2047.93750, 2.25000, -1392.06250, 114.25000, 1089.22473
0xDDDD,  946684864, 62273063, 0623, 30.25642, 1.22249, 1.33531, 0.07414, 2.50139, 29.91275, 1.47311, 3.21780, 0.00000, 18.98125, 0.02901, 2.70044, 2.56586, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684864, 62373074, 0624, 29.85349, 1.22249, 1.33451, 0.06527, 2.50220, 1.17897, 3.05099, 3.21780, 0.00000, 3.05179, 3.00828, 2.70125, 2.56103, 16.00000, 0.00000, 1295.93750, 114.25000, -1642.28540
0xDDDD,  946684865, 62473108, 0625, 29.85349, 1.22249, 1.33531, 0.06044, 2.50220, 29.91275, 1.47311, 3.21216, 0.00000, 18.98125, 0.02901, 2.69963, 2.56103, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684865, 62573092, 0626, 30.25642, 1.22249, 0.02901, 0.07414, 2.50220, 29.91275, 1.47311, 3.21136, 0.00000, 18.98125, 0.02901, 2.70125, 2.56103, -2047.93750, 0.00000, -1392.06250, 114.25000, 5581.80908
0xDDDD,  946684865, 62673099, 0627, 30.25642, 1.22249, 1.33451, 0.08381, 2.50220, 29.91275, 1.47311, 3.21136, 0.00000, 18.98125, 0.02901, 33.21355, 0.00000, 192.00000, 2.25000, -1392.06250, 112.00000, 401.37772
0xDDDD,  946684865, 62773070, 0628, 29.85349, 1.22249, 1.33451, 0.06930, 2.50220, 29.91275, 1.47311, 3.21216, 0.00000, 44.60359, 0.02901, 0.00000, 0.00000, 16.00000, -1022.87500, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684865, 62873088, 0629, 29.85349, 43.76308, 0.02901, 0.07897, 2.50220, 21.66073, 1.47311, 23.31114, 1.47311, 9.40278, 0.21275, 2.70125, 2.55619, -1648.06250, 114.25000, 32.00000, 0.00000, 2271.51196
0xDDDD,  946684865, 62972985, 0630, 29.85349, 1.22249, 0.00000, 29.91275, 1.47311, 29.91275, 1.47311, 0.41260, 0.00000, 18.98125, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684865, 63072997, 0631, 30.25642, 26.40725, 0.02901, 0.09751, 2.50220, 21.66073, 1.47311, 3.21136, 0.00000, 43.76469, 0.02901, 2.70044, 2.55700, -2047.93750, 2.25000, -2032.06250, 114.25000, -179.55841
0xDDDD,  946684865, 63172982, 0632, 30.25642, 26.40725, 0.02901, 0.06689, 2.50220, 29.91275, 1.47311, 3.20491, 0.00000, 47.03729, 0.02901, 2.70125, 2.56022, -2047.93750, 2.25000, -1392.06250, 114.25000, 4435.87549
0xDDDD,  946684865, 63273115, 0633, 30.25642, 26.40725, 0.02901, 0.06689, 2.50220, 29.91275, 1.47311, 3.20330, 0.00000, 18.98125, 0.02901, 2.70125, 2.56344, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684865, 63373099, 0634, 30.25642, 26.40725, 0.02901, 0.07092, 2.50220, 29.91275, 1.47311, 3.20330, 0.00000, 18.98125, 0.02901, 2.70125, 2.56747, 176.00000, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684866, 63473082, 0635, 30.25642, 26.40725, 0.02901, 0.06850, 2.50220, 29.91275, 1.47311, 3.20249, 0.00000, 18.98125, 0.02901, 2.70125, 2.56264, -63.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684866, 63573097, 0636, 30.25642, 1.22249, 1.33451, 0.07897, 2.50139, 29.91275, 1.47311, 3.20168, 0.00000, 18.98125, 0.02901, 2.70044, 0.00000, 192.00000, 0.00000, -636.68750, 36.00000, 4435.87549
0xDDDD,  946684866, 63673065, 0637, 30.65935, 26.40725, 0.02901, 0.06447, 2.50220, 29.91275, 1.47311, 3.20168, 0.00000, 18.98125, 0.02901, 2.70125, 2.56022, -2047.93750, 2.25000, -1392.06250, 114.25000, 4435.87549
0xDDDD,  946684866, 63773093, 0638, 30.25642, 26.40725, 0.02901, 0.08139, 2.50300, 29.91275, 1.47311, 3.21458, 0.00000, 44.60359, 0.02901, 0.20630, 0.00000, 16.00000, -1022.87500, 240.00000, 2.00000, 5581.80908
0xDDDD,  946684866, 63873078, 0639, 29.85349, 26.40725, 0.02901, 0.06608, 2.50220, 21.66073, 1.47311, 23.31114, 1.47311, 9.40278, 0.21275, 2.70125, 2.56505, -1648.06250, 114.25000, 32.00000, 0.00000, 2271.51196
0xDDDD,  946684866, 63972983, 0640, 30.25642, 1.22249, 1.33531, 29.91275, 1.47311, 7.74513, 1.47311, 0.41260, 0.00000, 19.00784, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684866, 64072992, 0641, 29.85349, 1.22168, 1.33451, 0.06447, 2.50139, 9.94755, 0.05158, 3.21297, 0.00322, 18.98125, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684866, 64172984, 0642, 30.25642, 26.40725, 0.02901, 0.07495, 2.50220, 9.94755, 0.05158, 3.21297, 0.00322, 18.98125, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684866, 64273016, 0643, 29.85349, 26.40725, 0.02901, 0.06447, 2.50220, 21.66073, 1.47311, 3.21216, 0.00000, 43.76469, 0.02901, 2.70125, 2.55861, -2047.93750, 2.25000, -2032.06250, 114.25000, 2296.58325
0xDDDD,  946684866, 64373010, 0644, 30.25642, 1.22249, 0.02901, 0.07333, 2.50220, 29.91275, 1.47311, 3.20571, 0.00000, 18.98125, 0.02901, 2.70044, 2.56103, -2047.93750, 2.25000, -1392.06250, 114.25000, 4435.87549
0xDDDD,  946684867, 64473072, 0645, 30.25642, 26.40725, 0.02901, 0.00000, 0.00000, 0.20630, 1.47311, 9.69612, 0.02579, 18.98125, 0.02901, 33.21355, 1.47311, -63.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684867, 64573080, 0646, 30.25642, 26.40725, 0.02901, 0.06527, 2.50139, 29.91275, 1.47311, 3.20410, 0.00000, 18.98125, 0.02901, 2.70125, 2.56183, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684867, 64673095, 0647, 29.85349, 1.22249, 1.33531, 0.06608, 2.50220, 29.91275, 1.47311, 3.20410, 0.00000, 18.98125, 0.02901, 2.70044, 2.52073, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684867, 64773080, 0648, 30.25642, 1.22249, 1.33451, 0.07575, 2.50220, 29.91275, 1.47311, 3.20249, 0.00000, 18.98125, 0.02901, 2.70205, 2.55780, -2047.93750, 2.25000, -1392.06250, 2.25000, 355.53317
0xDDDD,  946684867, 64873084, 0649, 30.25642, 1.22249, 1.33531, 0.07656, 1.47311, 29.91275, 1.47311, 0.20630, 0.00000, 43.76308, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -636.68750, 0.00000, 447.22223
0xDDDD,  946684867, 64973104, 0650, 30.25642, 1.22249, 1.33451, 0.07333, 2.50220, 29.91275, 1.47311, 3.21458, 0.02579, 29.70725, 0.02901, 0.20630, 0.00000, 0.00000, 36.00000, 240.00000, 36.00000, 5581.80908
0xDDDD,  946684867, 65073008, 0651, 29.85349, 26.40725, 0.02901, 0.06689, 2.50139, 7.74513, 0.21275, 0.41260, 0.00000, 18.98125, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684867, 65172987, 0652, 29.85349, 26.40725, 0.02901, 0.06769, 0.00000, 0.20630, 1.47311, 0.41260, 0.00000, 18.98125, 0.02901, 0.20630, 0.00000, 16.00000, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684867, 65372992, 0654, 30.25642, 26.40725, 0.02901, 0.07333, 2.50220, 29.91275, 1.47311, 3.21216, 0.00000, 18.98125, 0.02901, 2.70125, 2.54894, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684868, 65473008, 0655, 29.85349, 1.22249, 1.33451, 0.07736, 2.50220, 29.91275, 1.47311, 3.21136, 0.00000, 18.98125, 0.02901, 2.70125, 2.56264, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684868, 65573074, 0656, 30.25642, 26.40725, 0.02901, 0.06527, 2.50220, 29.91275, 1.47311, 3.21055, 0.00000, 18.98125, 0.02901, 2.70044, 2.56344, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684868, 65673084, 0657, 30.25642, 26.40725, 0.02901, 0.08381, 2.50220, 29.91275, 1.47311, 3.20330, 0.00000, 18.98125, 0.02901, 2.70125, 2.55941, -63.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684868, 65773087, 0658, 30.25642, 26.40725, 0.02901, 0.07656, 2.50220, 29.91275, 1.47311, 3.20249, 0.00000, 18.98125, 0.02901, 2.70044, 2.55861, -2047.93750, 2.25000, -1392.06250, 2.25000, 355.53317
0xDDDD,  946684868, 65873065, 0659, 29.85349, 1.22249, 1.33451, 0.07897, 2.50220, 7.74513, 0.21275, 0.20630, 0.00000, 3.14608, 1.53436, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 2.25000, 355.53317
0xDDDD,  946684868, 65973052, 0660, 30.25642, 1.22249, 1.33451, 0.07897, 2.50220, 29.91275, 1.47311, 3.19927, 0.00000, 18.98125, 0.02901, 2.70125, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, 5581.80908
0xDDDD,  946684868, 66072991, 0661, 30.25642, 1.22249, 1.33451, 0.07575, 2.50220, 29.91275, 0.21275, 0.41260, 0.00000, 18.98125, 1.53436, 0.00000, 0.00000, 16.00000, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684868, 66173083, 0662, 30.25642, 26.40725, 0.02901, 0.08300, 2.50139, 29.91275, 1.47311, 0.41260, 0.00000, 0.00322, 0.00000, 0.00322, 0.00000, 0.00000, -1022.87500, 240.00000, 2.00000, 2296.58325
0xDDDD,  946684868, 66272997, 0663, 30.25642, 26.40725, 0.00000, 29.91275, 1.47311, 7.74513, 1.47311, 0.41260, 0.00322, 3.14608, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684868, 66372983, 0664, 30.25642, 1.22249, 1.33451, 29.91275, 1.47311, 29.91275, 1.47311, 0.41260, 0.00000, 19.00784, 0.02901, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684869, 66472987, 0665, 30.25642, 1.22249, 1.33451, 0.08059, 2.50139, 29.91275, 1.47311, 3.21055, 0.00000, 0.00645, 0.00000, 0.00000, 0.00000, -2047.93750, 2.25000, -1392.06250, 114.25000, -179.55841
0xDDDD,  946684869, 66573014, 0666, 30.25642, 1.22249, 0.02901, 0.07575, 2.50220, 29.91275, 1.47311, 3.21055, 0.00000, 18.98125, 0.02901, 2.69963, 2.56586, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684869, 66673084, 0667, 29.85349, 26.40725, 0.02901, 0.00000, 0.00000, 29.91275, 1.47311, 9.69612, 0.02579, 18.98125, 0.02901, 33.21355, 1.47311, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684869, 66773096, 0668, 29.85349, 26.40725, 0.02901, 0.08381, 2.50220, 29.91275, 1.47311, 3.20733, 0.00000, 18.98125, 0.02901, 2.70125, 2.56586, -2047.93750, 2.25000, -1392.06250, 114.25000, 2296.58325
0xDDDD,  946684869, 66873080, 0669, 30.25642, 1.22249, 0.02901, 0.07575, 2.50220, 29.91275, 1.47311, 3.21941, 0.00000, 18.98125, 0.00000, 0.00000, 0.00000, 16.00000, -1022.87500, 240.00000, 2.00000, 5581.80908
0xDDDD,  946684869, 66973096, 0670, 29.85349, 1.22249, 0.02901, 0.07978, 2.50300, 29.91275, 1.47311, 3.21861, 0.00000, 18.98125, 0.02901, 2.70205, 2.55941, -2047.93750, 2.25000, -1392.06250, 2.25000, 355.53317
0xDDDD,  946684869, 67073065, 0671, 29.85349, 26.40725, 0.02901, 0.07897, 2.50220, 29.91275, 1.47311, 3.21861, 0.00000, 18.98125, 0.02901, 0.20630, 0.00000, 16.00000, -1022.87500, -1392.06250, 2.00000, 2296.58325
