date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-08-09, 15:15:40.175700, 11350995, 0xCCCC, 0000, 1.22088, 0.61407, 23.93000, 23.87000, 24.12000, 24.60000, 1.33451, 0.03949, 2.49736, 1.17736, 3.04696, 3.19846, 0.00000, 3.04132, 3.00425, 2.69641, 2.55216, 15.10173
24-08-09, 15:15:40.273700, 11448942, 0xCCCC, 0001, 1.22088, 0.61326, 23.93000, 23.87000, 24.12000, 24.60000, 1.33531, 0.04110, 2.49736, 1.20476, 3.02278, 3.20168, 0.00000, 3.04535, 3.00425, 2.69802, 2.55377, 15.81808
24-08-09, 15:15:40.373700, 11548933, 0xCCCC, 0002, 1.22088, 0.61407, 23.93000, 23.87000, 24.18000, 24.60000, 1.33531, 0.03707, 2.49817, 1.19026, 3.06066, 3.18637, 0.00000, 3.04777, 3.00505, 2.69722, 2.54974, 16.17624
24-08-09, 15:15:40.473700, 11648939, 0xCCCC, 0003, 1.22088, 0.61326, 24.00000, 23.87000, 24.18000, 24.60000, 1.33531, 0.03465, 2.49817, 1.18139, 3.03487, 3.19766, 0.00081, 3.04857, 3.00505, 2.69802, 2.55619, 16.53439
24-08-09, 15:15:40.573700, 11748936, 0xCCCC, 0004, 1.22088, 0.61326, 24.00000, 23.87000, 24.18000, 24.60000, 1.33451, 0.04271, 2.49897, 1.20315, 3.07355, 3.19121, 0.00000, 3.04777, 3.00586, 2.69802, 2.54733, 16.89255
24-08-09, 15:15:40.673700, 11848927, 0xCCCC, 0005, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.12000, 1.33612, 0.03707, 2.49897, 1.18864, 3.04535, 3.19201, 0.00000, 3.04857, 3.00586, 2.69722, 2.55619, 16.89255
24-08-09, 15:15:40.773600, 11948917, 0xCCCC, 0006, 1.22088, 0.61407, 24.00000, 23.87000, 24.18000, 24.12000, 1.33612, 0.03707, 2.49897, 1.17897, 3.00183, 3.19443, 0.00000, 3.04777, 3.00586, 2.69883, 2.56828, 17.42979
24-08-09, 15:15:40.873600, 12048895, 0xCCCC, 0007, 1.22088, 0.61407, 24.00000, 23.87000, 24.18000, 24.60000, 1.33692, 0.03949, 2.49978, 1.19267, 3.05582, 3.18960, 0.00000, 3.04535, 3.00586, 2.69883, 2.55458, 17.60886
24-08-09, 15:15:40.973700, 12148923, 0xCCCC, 0008, 1.22168, 0.61407, 23.93000, 23.87000, 24.18000, 24.60000, 1.33531, 0.04271, 2.49978, 1.18220, 3.00908, 3.19766, 0.00000, 3.04857, 3.00586, 2.69883, 2.55538, 17.96702
24-08-09, 15:15:41.073700, 12248923, 0xCCCC, 0009, 1.22088, 0.61326, 23.93000, 23.87000, 24.18000, 24.60000, 1.33531, 0.04029, 2.49978, 1.19751, 3.06388, 3.19282, 0.00000, 3.04857, 3.00667, 2.69883, 2.55538, 17.96702
24-08-09, 15:15:41.173600, 12348910, 0xCCCC, 0010, 1.22168, 0.61487, 24.00000, 23.87000, 24.18000, 24.12000, 1.33531, 0.04271, 2.49978, 1.18542, 3.03729, 3.20330, 0.00000, 3.04696, 3.00586, 2.69963, 2.55458, 18.14610
24-08-09, 15:15:41.273700, 12448926, 0xCCCC, 0011, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.12000, 1.33612, 0.03788, 2.49978, 1.18542, 3.07516, 3.20249, 0.00000, 3.04777, 3.00586, 2.69963, 2.55700, 18.32518
24-08-09, 15:15:41.373700, 12548927, 0xCCCC, 0012, 1.22168, 0.61407, 23.93000, 23.87000, 24.18000, 24.12000, 1.33612, 0.04029, 2.49978, 1.18784, 3.04857, 3.18718, 0.00000, 3.04938, 3.00667, 2.69802, 2.55458, 18.50426
24-08-09, 15:15:41.473700, 12648943, 0xCCCC, 0013, 1.22168, 0.61407, 23.93000, 23.87000, 24.18000, 24.12000, 1.33612, 0.04513, 2.50059, 1.17333, 3.00505, 3.20571, 0.00000, 3.04938, 3.00667, 2.69883, 2.64886, 19.04150
24-08-09, 15:15:41.573700, 12748936, 0xCCCC, 0014, 1.22168, 0.61487, 23.93000, 23.87000, 24.18000, 24.60000, 1.33612, 0.01853, 2.50059, 1.18703, 3.06227, 3.19604, 0.00000, 3.04857, 3.00667, 2.69883, 2.55619, 18.86242
24-08-09, 15:15:41.673700, 12848945, 0xCCCC, 0015, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.60000, 1.33612, 0.03707, 2.50059, 1.17414, 3.01714, 3.19604, 0.00000, 3.04938, 3.00667, 2.69963, 2.53121, 19.04150
24-08-09, 15:15:41.773700, 12948931, 0xCCCC, 0016, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.60000, 1.36432, 0.05158, 2.50059, 1.18703, 3.07275, 3.19443, 0.00000, 3.05179, 3.00667, 2.69963, 2.55377, 19.04150
24-08-09, 15:15:41.873600, 13048911, 0xCCCC, 0017, 1.22168, 0.61487, 23.93000, 23.87000, 24.18000, 24.12000, 1.33612, 0.04029, 2.50059, 1.19832, 3.03004, 3.20088, 0.00000, 3.05018, 3.00586, 2.69963, 2.56425, 19.22060
24-08-09, 15:15:41.973600, 13148900, 0xCCCC, 0018, 1.22168, 0.61487, 23.93000, 23.87000, 24.12000, 24.12000, 1.34659, 0.05480, 2.50059, 1.18381, 3.00667, 3.19121, 0.00000, 3.04374, 3.00667, 2.69963, 2.55538, 19.22060
24-08-09, 15:15:42.073600, 13248902, 0xCCCC, 0019, 1.22249, 0.61487, 23.93000, 23.87000, 24.12000, 24.60000, 1.33612, 0.04271, 2.50059, 1.19590, 3.04615, 3.19040, 0.00000, 3.05018, 3.00667, 2.69963, 2.55700, 19.39968
24-08-09, 15:15:42.173600, 13348903, 0xCCCC, 0020, 1.22249, 0.61407, 24.00000, 23.87000, 24.12000, 24.60000, 1.33612, 0.03707, 2.50139, 1.18300, 3.02359, 3.19604, 0.00000, 3.05099, 3.00747, 2.69883, 2.55619, 19.39968
24-08-09, 15:15:42.273700, 13448930, 0xCCCC, 0021, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.60000, 1.33531, 0.04432, 2.50059, 1.19348, 3.07758, 3.20733, 0.00000, 3.04857, 3.00747, 2.70044, 2.55700, 19.57876
24-08-09, 15:15:42.373600, 13548896, 0xCCCC, 0022, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.60000, 1.33853, 0.04110, 2.50059, 1.17897, 3.03971, 3.19927, 0.00000, 3.04938, 3.00747, 2.70044, 2.55458, 19.57876
24-08-09, 15:15:42.473600, 13648902, 0xCCCC, 0023, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.60000, 1.33612, 0.03949, 2.49978, 1.18945, 3.01714, 3.19604, 0.00000, 3.05099, 3.00747, 2.69883, 2.55861, 19.75784
24-08-09, 15:15:42.573600, 13748906, 0xCCCC, 0024, 1.22168, 0.61487, 24.00000, 23.81000, 24.18000, 24.60000, 1.33612, 0.04271, 2.50059, 1.17575, 3.05421, 3.20491, 0.00000, 3.04696, 3.00747, 2.69963, 2.60615, 20.29507
24-08-09, 15:15:42.673700, 13848921, 0xCCCC, 0025, 1.22168, 0.61407, 24.00000, 23.81000, 24.18000, 24.60000, 1.33692, 0.02498, 2.50139, 1.18703, 3.03326, 3.19040, 0.00000, 3.04938, 3.00747, 2.69963, 2.55700, 19.75784
24-08-09, 15:15:42.773600, 13948917, 0xCCCC, 0026, 1.22168, 0.61487, 24.00000, 23.81000, 24.18000, 24.12000, 1.33531, 0.04352, 2.50059, 1.19670, 3.07275, 3.20571, 0.00000, 3.05018, 3.00747, 2.70044, 2.67304, 19.93692
24-08-09, 15:15:42.873600, 14048913, 0xCCCC, 0027, 1.22168, 0.61487, 23.93000, 23.87000, 24.18000, 24.12000, 1.33692, 0.04029, 2.50059, 1.18059, 3.04938, 3.20330, 0.00000, 3.05099, 3.00747, 2.69963, 2.55700, 19.93692
24-08-09, 15:15:42.973600, 14148915, 0xCCCC, 0028, 1.22168, 0.61487, 23.93000, 23.87000, 24.12000, 24.12000, 1.33692, 0.03707, 2.50139, 1.19026, 3.00747, 3.20249, 0.00000, 3.05099, 3.00747, 2.69963, 2.57714, 20.11600
24-08-09, 15:15:43.073600, 14248912, 0xCCCC, 0029, 1.22168, 0.61487, 23.93000, 23.87000, 24.12000, 24.12000, 1.32242, 0.04190, 2.50139, 1.20234, 3.06630, 3.18637, 0.00000, 3.04857, 3.00747, 2.69963, 2.55538, 20.11600
24-08-09, 15:15:43.173600, 14348906, 0xCCCC, 0030, 1.22168, 0.61407, 23.93000, 23.87000, 24.18000, 24.12000, 1.33612, 0.03626, 2.50059, 1.18220, 3.02198, 3.19524, 0.00000, 3.04938, 3.00828, 2.69963, 2.55861, 20.11600
24-08-09, 15:15:43.273600, 14448912, 0xCCCC, 0031, 1.22168, 0.61407, 23.93000, 23.87000, 24.18000, 24.60000, 1.30872, 0.05077, 2.50139, 1.19026, 3.08000, 3.18799, 0.00000, 3.04857, 3.00747, 2.70044, 2.55377, 20.11600
24-08-09, 15:15:43.373700, 14548932, 0xCCCC, 0032, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.60000, 1.33612, 0.03788, 2.50139, 1.20073, 3.05341, 3.20813, 0.00000, 3.05099, 3.00747, 2.70044, 2.55780, 20.29507
24-08-09, 15:15:43.473600, 14648912, 0xCCCC, 0033, 1.22168, 0.61487, 24.00000, 23.87000, 24.18000, 24.60000, 1.33531, 0.04110, 2.50139, 1.18059, 3.01070, 3.21136, 0.00000, 3.04938, 3.00747, 2.69963, 2.55941, 20.29507
24-08-09, 15:15:43.573600, 14748906, 0xCCCC, 0034, 1.22249, 0.61487, 24.00000, 23.87000, 24.18000, 24.12000, 1.33612, 0.04432, 2.50059, 1.18864, 3.07114, 3.18799, 0.00000, 3.05099, 3.00747, 2.70044, 2.56103, 20.29507
24-08-09, 15:15:43.673600, 14848915, 0xCCCC, 0035, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.12000, 1.33692, 0.04190, 2.50059, 1.19590, 3.02923, 3.19927, 0.00000, 3.04374, 3.00747, 2.69883, 2.57956, 19.93692
24-08-09, 15:15:43.773700, 14948933, 0xCCCC, 0036, 1.22168, 0.61487, 24.00000, 23.81000, 24.18000, 24.12000, 1.33612, 0.03949, 2.50139, 1.17736, 3.00667, 3.18879, 0.00000, 3.05018, 3.00747, 2.70044, 2.55377, 20.47415
24-08-09, 15:15:43.873600, 15048919, 0xCCCC, 0037, 1.22168, 0.61407, 24.00000, 23.81000, 24.18000, 24.12000, 1.33612, 0.03949, 2.50139, 1.18381, 3.04696, 3.20168, 0.00000, 3.05018, 3.00747, 2.69963, 2.61905, 20.47415
24-08-09, 15:15:43.973700, 15148927, 0xCCCC, 0038, 1.22249, 0.61407, 24.00000, 23.81000, 24.18000, 24.12000, 1.33692, 0.03465, 2.50139, 1.18945, 3.02359, 3.20007, 0.00000, 3.04454, 3.00747, 2.70044, 2.55458, 20.65323
24-08-09, 15:15:44.073700, 15248927, 0xCCCC, 0039, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.12000, 1.33612, 0.04352, 2.50139, 1.19509, 3.06147, 3.20249, 0.00000, 3.04857, 3.00747, 2.70044, 2.57070, 20.65323
24-08-09, 15:15:44.173600, 15348916, 0xCCCC, 0040, 1.22168, 0.61407, 24.00000, 23.87000, 24.18000, 24.12000, 1.33612, 0.03707, 2.50059, 1.17736, 3.03729, 3.19121, 0.00000, 3.04857, 3.00747, 2.70044, 2.55700, 20.65323
