date, time, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
24-07-30, 12:51:50.868200, 0xCCCC, 0000, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.04432, 2.49656, 1.19590, 3.06872, 3.19282, 0.00000, 3.04535, 3.00425, 2.69802, 2.55297, 17.78794
24-07-30, 12:51:50.878200, 0xCCCC, 0001, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.03868, 2.49736, 1.19187, 3.06227, 3.20813, 0.00000, 3.04777, 3.00425, 2.69802, 2.55780, 17.78794
24-07-30, 12:51:50.888200, 0xCCCC, 0002, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.04352, 2.49736, 1.19187, 3.05502, 3.19766, 0.00000, 3.04696, 3.00425, 2.69802, 2.55297, 17.96702
24-07-30, 12:51:50.898200, 0xCCCC, 0003, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.29985, 0.05963, 2.49656, 1.19267, 3.03890, 3.20168, 0.00000, 3.04696, 3.00425, 2.69722, 2.55458, 18.14610
24-07-30, 12:51:50.908700, 0xCCCC, 0004, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.04432, 2.49736, 1.17736, 3.01634, 3.18879, 0.00000, 3.04696, 3.00425, 2.69802, 2.55377, 18.14610
24-07-30, 12:51:50.918300, 0xCCCC, 0005, 1.22007, 0.61810, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.04110, 2.49736, 1.17897, 3.00908, 3.20249, 0.00000, 3.04777, 3.00425, 2.69802, 2.55458, 18.14610
24-07-30, 12:51:50.928200, 0xCCCC, 0006, 1.22088, 0.61810, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.03707, 2.49736, 1.19026, 3.00344, 3.19121, 0.00000, 3.04777, 3.00425, 2.69641, 2.55538, 18.32518
24-07-30, 12:51:50.938300, 0xCCCC, 0007, 1.22088, 0.61810, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.04271, 2.49736, 1.17656, 3.08000, 3.20571, 0.00000, 3.04535, 3.00425, 2.69802, 2.55297, 18.14610
24-07-30, 12:51:50.948300, 0xCCCC, 0008, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.04110, 2.49736, 1.17897, 3.07033, 3.19443, 0.00000, 3.04777, 3.00425, 2.69802, 2.55458, 18.14610
24-07-30, 12:51:50.958700, 0xCCCC, 0009, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.03949, 2.49736, 1.19348, 3.06308, 3.18960, 0.00000, 3.04777, 3.00425, 2.69802, 2.55538, 18.32518
24-07-30, 12:51:50.968200, 0xCCCC, 0010, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.03626, 2.49736, 1.19751, 3.05582, 3.19846, 0.00000, 3.04374, 3.00505, 2.69883, 2.55619, 18.14610
24-07-30, 12:51:50.978200, 0xCCCC, 0011, 1.22088, 0.61810, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.04271, 2.49736, 1.19106, 3.04857, 3.20571, 0.00000, 3.04696, 3.00425, 2.69883, 2.55458, 18.14610
24-07-30, 12:51:50.988200, 0xCCCC, 0012, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.04029, 2.49736, 1.19187, 3.04132, 3.19524, 0.00000, 3.04615, 3.00425, 2.69722, 2.55538, 18.32518
24-07-30, 12:51:50.998200, 0xCCCC, 0013, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.04674, 2.49736, 1.19187, 3.03568, 3.19040, 0.00000, 3.04615, 3.00425, 2.69802, 2.55136, 18.50426
24-07-30, 12:51:51.008700, 0xCCCC, 0014, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.03788, 2.49817, 1.18220, 3.02842, 3.19685, 0.00000, 3.04615, 3.00425, 2.69722, 2.55700, 18.50426
24-07-30, 12:51:51.018200, 0xCCCC, 0015, 1.22088, 0.61810, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.03707, 2.49736, 1.18381, 3.01150, 3.18718, 0.00000, 3.04777, 3.00425, 2.69802, 2.55297, 18.50426
24-07-30, 12:51:51.028200, 0xCCCC, 0016, 1.22088, 0.61810, 25.62000, 25.75000, 25.75000, 26.00000, 1.33692, 0.04110, 2.49817, 1.19509, 3.00425, 3.20088, 0.00000, 3.04615, 3.00505, 2.69722, 2.55619, 18.68334
24-07-30, 12:51:51.038200, 0xCCCC, 0017, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.04755, 2.49897, 1.18139, 3.07839, 3.19201, 0.00000, 3.04615, 3.00505, 2.69802, 2.55700, 18.50426
24-07-30, 12:51:51.048200, 0xCCCC, 0018, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.03626, 2.49817, 1.18300, 3.07033, 3.20491, 0.00000, 3.04615, 3.00425, 2.69802, 2.55377, 18.50426
24-07-30, 12:51:51.058700, 0xCCCC, 0019, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.04110, 2.49817, 1.17333, 3.06308, 3.19443, 0.00000, 3.04615, 3.00505, 2.69802, 2.55780, 18.50426
24-07-30, 12:51:51.068300, 0xCCCC, 0020, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33612, 0.03707, 2.49736, 1.17575, 3.05582, 3.18476, 0.00000, 3.04615, 3.00505, 2.69722, 2.55136, 18.50426
24-07-30, 12:51:51.078200, 0xCCCC, 0021, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.04029, 2.49817, 1.19670, 3.04857, 3.19766, 0.00000, 3.04696, 3.00425, 2.69722, 2.55780, 18.50426
24-07-30, 12:51:51.088200, 0xCCCC, 0022, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.04110, 2.49817, 1.19670, 3.04212, 3.18799, 0.00000, 3.04857, 3.00425, 2.69883, 2.55377, 18.68334
24-07-30, 12:51:51.098200, 0xCCCC, 0023, 1.22168, 0.61810, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.04110, 2.49817, 1.20476, 3.03568, 3.20168, 0.00000, 3.04777, 3.00505, 2.69802, 2.55538, 18.68334
24-07-30, 12:51:51.108700, 0xCCCC, 0024, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.04593, 2.49817, 1.18703, 3.02601, 3.18960, 0.00000, 3.04615, 3.00505, 2.69802, 2.55377, 18.86242
24-07-30, 12:51:51.118600, 0xCCCC, 0025, 1.22168, 0.61810, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.03626, 2.49817, 1.18864, 3.02037, 3.20491, 0.00000, 3.04857, 3.00586, 2.69963, 2.55619, 18.86242
24-07-30, 12:51:51.128200, 0xCCCC, 0026, 1.22168, 0.61810, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.03707, 2.49736, 1.17495, 3.01392, 3.19363, 0.00000, 3.04696, 3.00505, 2.69963, 2.55538, 18.86242
24-07-30, 12:51:51.138200, 0xCCCC, 0027, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33531, 0.04352, 2.49817, 1.18542, 3.00667, 3.20571, 0.00000, 3.04615, 3.00425, 2.69883, 2.55619, 18.86242
24-07-30, 12:51:51.148200, 0xCCCC, 0028, 1.22088, 0.61729, 25.62000, 25.75000, 25.75000, 26.00000, 1.33451, 0.04110, 2.49817, 1.18864, 3.00264, 3.19524, 0.00000, 3.04454, 3.00505, 2.69883, 2.55538, 18.68334
