sync, unix, uptime, seq, vsense, vrefint, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, temp1, temp2, temp3, temp4, tmp1
0xDDDD,  946685024, 220860992, 2209, 30.65935, 1.22249, 1.33531, 0.00000, 0.00000, 25.60462, 0.02901, 0.00000, 0.01289, 1.01619, 0.18051, 3.32418, 0.02901, 16.00000, 513.12500, 129.00000, 20.00000, 447.22223
0xDDDD,  946685024, 220960983, 2210, 31.06227, 1.22249, 1.33531, 0.00000, 0.00000, 25.60462, 0.02901, 0.00000, 0.01289, 1.01619, 0.18051, 3.32418, 0.02901, 16.00000, 513.12500, 129.00000, 20.00000, 447.22223
0xDDDD,  946685024, 221060986, 2211, 31.06227, 1.22249, 1.33531, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
0xDDDD,  946685024, 221160991, 2212, 31.06227, 1.22249, 1.33531, 0.00000, 0.00000, 25.60462, 0.02901, 0.00000, 0.01289, 1.01619, 0.18051, 3.32418, 0.02901, 16.00000, 513.12500, 129.00000, 20.00000, 447.22223
0xDDDD,  946685024, 221260987, 2213, 31.06227, 1.22249, 1.33451, 0.00000, 0.00000, 25.60462, 0.02901, 0.00000, 0.01289, 1.01619, 0.18051, 3.32418, 0.02901, 16.00000, 513.12500, 129.00000, 20.00000, 447.22223
0xDDDD,  946685025, 221360997, 2214, 31.06227, 1.22249, 0.02901, 0.00000, 0.00000, 25.60462, 0.02901, 0.00000, 0.01289, 1.01619, 0.18051, 3.32418, 0.02901, 16.00000, 513.12500, 129.00000, 20.00000, 447.22223
0xDDDD,  946685025, 221460980, 2215, 31.06227, 1.22249, 1.33531, 0.00000, 0.00000, 25.60462, 0.02901, 0.00000, 0.01289, 1.01619, 0.18051, 3.32418, 0.02901, 16.00000, 513.12500, 129.00000, 20.00000, 447.22223
0xDDDD,  946685025, 221560990, 2216, 31.06227, 1.22249, 1.33531, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 447.22223
0xDDDD,  946685025, 221661016, 2217, 30.65935, 1.22249, 1.33451, 0.00000, 0.00000, 25.60462, 0.02901, 0.00000, 0.01289, 1.01619, 0.18051, 3.32418, 0.02901, 16.00000, 513.12500, 129.00000, 20.00000, 447.22223
0xDDDD,  946685025, 221760989, 2218, 31.06227, 1.22249, 1.33451, 0.00000, 0.00000, 25.60462, 0.02901, 0.00000, 0.01289, 1.01619, 0.18051, 3.32418, 0.02901, 16.00000, 513.12500, 129.00000, 20.00000, 447.22223
0xDDDD,  946685025, 221860980, 2219, 31.46520, 1.22249, 1.33451, 0.00000, 0.00000, 25.60462, 0.02901, 0.00000, 0.01289, 1.01619, 0.18051, 3.32418, 0.02901, 16.00000, 513.12500, 129.00000, 20.00000, 447.22223
0xDDDD,  946685025, 221960999, 2220, 31.06227, 1.22249, 1.33531, 0.00000, 0.00000, 25.60462, 0.02901, 0.00000, 0.01289, 1.01619, 0.18051, 3.32418, 0.02901, 16.00000, 513.12500, 129.00000, 20.00000, 447.22223
