date, time, uptime, sync, seq, vsense, vrefint, temp1, temp2, temp3, temp4, busvmon, busimon, 2v5mon, 3v3mon, 5vmon, n3v3mon, n5vmon, 15vmon, 5vrefmon, n200vmon, n800vmon, tmp1
00-01-01, 00:00:45.079200, 2706570, 0xCCCC, 0027, 1.22168, 0.61487, 24.18000, 23.87000, 24.37000, 24.12000, 1.33612, 0.04029, 2.50139, 1.18300, 3.02762, 3.20491, 0.00000, 3.05018, 3.00828, 2.70044, 2.55861, 21.19047
00-01-01, 00:00:45.179200, 2806542, 0xCCCC, 0028, 1.22249, 0.61568, 24.18000, 23.87000, 24.43000, 24.18000, 1.33531, 0.04996, 2.50139, 1.18381, 3.06147, 3.20571, 0.00000, 3.05018, 3.00747, 2.70044, 2.55458, 21.19047
00-01-01, 00:00:45.279200, 2906581, 0xCCCC, 0029, 1.22249, 0.61487, 24.18000, 23.87000, 24.43000, 24.18000, 1.33692, 0.03626, 2.50139, 1.18220, 3.01473, 3.20571, 0.00000, 3.05099, 3.00828, 2.70044, 2.61905, 21.36955
00-01-01, 00:00:45.379200, 3006538, 0xCCCC, 0030, 1.22168, 0.61487, 24.18000, 23.87000, 24.43000, 24.18000, 1.33612, 0.04271, 2.50220, 1.18220, 3.05018, 3.20571, 0.00000, 3.04857, 3.00747, 2.70205, 2.56183, 21.36955
00-01-01, 00:00:45.479200, 3106538, 0xCCCC, 0031, 1.22249, 0.61568, 24.18000, 23.87000, 24.43000, 24.18000, 1.33612, 0.03626, 2.50139, 1.19670, 3.07839, 3.20410, 0.00000, 3.05018, 3.00828, 2.70125, 2.56022, 21.54863
00-01-01, 00:00:45.579200, 3206555, 0xCCCC, 0032, 1.22168, 0.61568, 24.18000, 23.87000, 24.43000, 24.18000, 1.33612, 0.03626, 2.50139, 1.19590, 3.03568, 3.19685, 0.00000, 3.05018, 3.00747, 2.70044, 2.56022, 21.36955
00-01-01, 00:00:45.679200, 3306575, 0xCCCC, 0033, 1.22168, 0.61648, 24.18000, 23.81000, 24.43000, 24.18000, 1.33612, 0.03949, 2.50139, 1.19509, 3.07355, 3.19524, 0.00000, 3.05341, 3.00747, 2.70044, 2.55538, 21.54863
00-01-01, 00:00:45.779200, 3406543, 0xCCCC, 0034, 1.22249, 0.61568, 24.12000, 23.81000, 24.43000, 24.18000, 1.33612, 0.04352, 2.50139, 1.19429, 3.02762, 3.19524, 0.00000, 3.05099, 3.00828, 2.70044, 2.55619, 21.54863
00-01-01, 00:00:45.879200, 3506543, 0xCCCC, 0035, 1.22168, 0.61568, 24.12000, 23.81000, 24.43000, 24.18000, 1.33692, 0.03707, 2.50220, 1.19429, 3.06469, 3.19524, 0.00000, 3.05099, 3.00747, 2.69963, 2.64806, 21.72771
00-01-01, 00:00:45.979200, 3606551, 0xCCCC, 0036, 1.22168, 0.61568, 24.12000, 23.87000, 24.43000, 24.18000, 1.33612, 0.04352, 2.50220, 1.19267, 3.01714, 3.19524, 0.00000, 3.05018, 3.00828, 2.70125, 2.56183, 21.54863
00-01-01, 00:00:46.079200, 3706547, 0xCCCC, 0037, 1.22249, 0.61487, 24.18000, 23.87000, 24.43000, 24.18000, 1.33692, 0.03626, 2.50139, 1.19429, 3.05099, 3.19282, 0.00000, 3.04857, 3.00828, 2.70205, 2.55619, 21.72771
00-01-01, 00:00:46.179200, 3806553, 0xCCCC, 0038, 1.22168, 0.61487, 24.18000, 23.87000, 24.43000, 24.18000, 1.33612, 0.03546, 2.50059, 1.19429, 3.00667, 3.20974, 0.00000, 3.05179, 3.00828, 2.70205, 2.55861, 21.54863
00-01-01, 00:00:46.279200, 3906548, 0xCCCC, 0039, 1.22249, 0.61568, 24.12000, 23.87000, 24.43000, 24.18000, 1.33612, 0.03707, 2.50139, 1.18381, 3.03971, 3.20733, 0.00000, 3.04938, 3.00747, 2.70205, 2.55941, 21.72771
00-01-01, 00:00:46.379200, 4006546, 0xCCCC, 0040, 1.22249, 0.61568, 24.12000, 23.87000, 24.37000, 24.18000, 1.33531, 0.04190, 2.50139, 1.18220, 3.07516, 3.20733, 0.00000, 3.05018, 3.00828, 2.70205, 2.55780, 21.90678
00-01-01, 00:00:46.479200, 4106562, 0xCCCC, 0041, 1.22249, 0.61568, 24.12000, 23.87000, 24.37000, 24.18000, 1.33692, 0.03626, 2.50139, 1.17978, 3.02842, 3.20733, 0.00000, 3.04938, 3.00747, 2.70044, 2.51429, 21.90678
00-01-01, 00:00:46.579200, 4206553, 0xCCCC, 0042, 1.22168, 0.61568, 24.12000, 23.87000, 24.37000, 24.18000, 1.33612, 0.04513, 2.50220, 1.17736, 3.06147, 3.20813, 0.00000, 3.04938, 3.00828, 2.70125, 2.56022, 21.90678
00-01-01, 00:00:46.679200, 4306545, 0xCCCC, 0043, 1.22249, 0.61487, 24.12000, 23.81000, 24.37000, 24.18000, 1.33612, 0.03707, 2.50139, 1.17575, 3.01070, 3.20733, 0.00000, 3.04615, 3.00828, 2.70044, 2.56022, 21.72771
