uptime, sync, seq, adc
10305683, 0xBBBB, 0000, 4.9805447
10368635, 0xBBBB, 0001, 4.9805447
10431062, 0xBBBB, 0002, 0.7812619
10493667, 0xBBBB, 0003, 0.0000000
10556063, 0xBBBB, 0004, 0.8007935
10618665, 0xBBBB, 0005, 0.0000000
10681080, 0xBBBB, 0006, 0.8007935
10743677, 0xBBBB, 0007, 0.0000000
10806035, 0xBBBB, 0008, 0.8203250
10868663, 0xBBBB, 0009, 0.0000000
10931062, 0xBBBB, 0010, 0.8203250
10993666, 0xBBBB, 0011, 0.0000000
11056058, 0xBBBB, 0012, 0.8398566
11118664, 0xBBBB, 0013, 0.0000000
11181064, 0xBBBB, 0014, 0.8398566
11243667, 0xBBBB, 0015, 0.0000000
11306057, 0xBBBB, 0016, 0.8593881
11368643, 0xBBBB, 0017, 0.0000000
11431072, 0xBBBB, 0018, 0.8593881
11493652, 0xBBBB, 0019, 0.0000000
11556074, 0xBBBB, 0020, 0.8789197
11618665, 0xBBBB, 0021, 0.0000000
11681082, 0xBBBB, 0022, 0.8789197
11743669, 0xBBBB, 0023, 0.0000000
11806059, 0xBBBB, 0024, 0.8984512
11868654, 0xBBBB, 0025, 0.0000000
11931032, 0xBBBB, 0026, 0.8984512
11993646, 0xBBBB, 0027, 0.0000000
12056056, 0xBBBB, 0028, 0.9179828
12118668, 0xBBBB, 0029, 0.0000000
12181059, 0xBBBB, 0030, 0.9179828
12243668, 0xBBBB, 0031, 0.0000000
12306059, 0xBBBB, 0032, 0.9375143
12368649, 0xBBBB, 0033, 0.0000000
12431065, 0xBBBB, 0034, 0.9375143
12493676, 0xBBBB, 0035, 0.0000000
12556053, 0xBBBB, 0036, 0.9570459
12618677, 0xBBBB, 0037, 0.0000000
12681057, 0xBBBB, 0038, 0.9570459
12743676, 0xBBBB, 0039, 0.0000000
12806196, 0xBBBB, 0040, 0.0000000
12868636, 0xBBBB, 0041, 0.0000000
12931031, 0xBBBB, 0042, 0.9765774
12993643, 0xBBBB, 0043, 0.0000000
13056060, 0xBBBB, 0044, 0.9961089
13118664, 0xBBBB, 0045, 0.0000000
13181063, 0xBBBB, 0046, 0.9961089
13243665, 0xBBBB, 0047, 0.0000000
13306072, 0xBBBB, 0048, 0.9961089
13368662, 0xBBBB, 0049, 0.0000000
13431051, 0xBBBB, 0050, 1.0156405
13493657, 0xBBBB, 0051, 0.0000000
13556064, 0xBBBB, 0052, 1.0156405
13618662, 0xBBBB, 0053, 0.0000000
13681067, 0xBBBB, 0054, 1.0351720
13743682, 0xBBBB, 0055, 0.0000000
13806064, 0xBBBB, 0056, 1.0351720
13868660, 0xBBBB, 0057, 0.0000000
13931043, 0xBBBB, 0058, 1.0547036
13993628, 0xBBBB, 0059, 0.0000000
14056061, 0xBBBB, 0060, 1.0547036
14118666, 0xBBBB, 0061, 0.0000000
14181057, 0xBBBB, 0062, 1.0742351
14243671, 0xBBBB, 0063, 0.0000000
14306076, 0xBBBB, 0064, 1.0742351
14368675, 0xBBBB, 0065, 0.0000000
14431036, 0xBBBB, 0066, 1.0937667
14493666, 0xBBBB, 0067, 0.0000000
14556070, 0xBBBB, 0068, 1.0937667
14618666, 0xBBBB, 0069, 0.0000000
14681072, 0xBBBB, 0070, 1.1132982
14743663, 0xBBBB, 0071, 0.0000000
14806066, 0xBBBB, 0072, 1.1132982
14868659, 0xBBBB, 0073, 0.0000000
14931055, 0xBBBB, 0074, 1.1328298
14993640, 0xBBBB, 0075, 0.0000000
15056061, 0xBBBB, 0076, 1.1328298
15118648, 0xBBBB, 0077, 0.0000000
15181059, 0xBBBB, 0078, 1.1523613
15243666, 0xBBBB, 0079, 0.0000000
15306080, 0xBBBB, 0080, 1.1523613
15368665, 0xBBBB, 0081, 0.0000000
15431055, 0xBBBB, 0082, 1.1718929
15493655, 0xBBBB, 0083, 0.0000000
15556032, 0xBBBB, 0084, 1.1718929
15618647, 0xBBBB, 0085, 0.0000000
15681065, 0xBBBB, 0086, 1.1914244
15743668, 0xBBBB, 0087, 0.0000000
15806180, 0xBBBB, 0088, 0.0000000
15868667, 0xBBBB, 0089, 0.0000000
15931059, 0xBBBB, 0090, 1.2109560
15993644, 0xBBBB, 0091, 0.0000000
16056057, 0xBBBB, 0092, 1.2109560
16118656, 0xBBBB, 0093, 0.0000000
16181049, 0xBBBB, 0094, 1.2304875
16243677, 0xBBBB, 0095, 0.0000000
16306045, 0xBBBB, 0096, 1.2304875
16368675, 0xBBBB, 0097, 0.0000000
16431065, 0xBBBB, 0098, 1.2500191
16493646, 0xBBBB, 0099, 0.0000000
16556032, 0xBBBB, 0100, 1.2500191
16618643, 0xBBBB, 0101, 0.0000000
16681072, 0xBBBB, 0102, 1.2695506
16743665, 0xBBBB, 0103, 0.0000000
16806071, 0xBBBB, 0104, 1.2695506
16868680, 0xBBBB, 0105, 0.0000000
16931069, 0xBBBB, 0106, 1.2890822
16993638, 0xBBBB, 0107, 0.0000000
17056046, 0xBBBB, 0108, 1.2890822
17118651, 0xBBBB, 0109, 0.0000000
17181057, 0xBBBB, 0110, 1.3086137
17243671, 0xBBBB, 0111, 0.0000000
17306060, 0xBBBB, 0112, 1.3086137
17368681, 0xBBBB, 0113, 0.0000000
17431057, 0xBBBB, 0114, 1.3281453
17493651, 0xBBBB, 0115, 0.0000000
17556046, 0xBBBB, 0116, 1.3281453
17618644, 0xBBBB, 0117, 0.0000000
17681065, 0xBBBB, 0118, 1.3476768
17743666, 0xBBBB, 0119, 0.0000000
17806067, 0xBBBB, 0120, 1.3476768
17868665, 0xBBBB, 0121, 0.0000000
17931077, 0xBBBB, 0122, 1.3672084
