date, time, sync, seq, adc
03-28-2024, 12:51:47:239, 0xBBBB, 0855, 5.000
03-28-2024, 12:51:47:427, 0xBBBB, 0856, 5.000
03-28-2024, 12:51:47:530, 0xBBBB, 0858, 5.000
03-28-2024, 12:51:47:639, 0xBBBB, 0859, 5.000
03-28-2024, 12:51:47:730, 0xBBBB, 0860, 5.000
03-28-2024, 12:51:47:827, 0xBBBB, 0861, 5.000
03-28-2024, 12:51:47:929, 0xBBBB, 0862, 5.000
03-28-2024, 12:51:48:38, 0xBBBB, 0863, 5.000
03-28-2024, 12:51:48:134, 0xBBBB, 0864, 5.000
03-28-2024, 12:51:48:231, 0xBBBB, 0865, 5.000
03-28-2024, 12:51:48:327, 0xBBBB, 0866, 5.000
03-28-2024, 12:51:48:435, 0xBBBB, 0867, 5.000
03-28-2024, 12:51:48:533, 0xBBBB, 0868, 5.000
03-28-2024, 12:51:48:629, 0xBBBB, 0869, 5.000
03-28-2024, 12:51:48:722, 0xBBBB, 0870, 5.000
03-28-2024, 12:51:48:819, 0xBBBB, 0871, 5.000
03-28-2024, 12:51:48:931, 0xBBBB, 0872, 5.000
03-28-2024, 12:51:49:28, 0xBBBB, 0873, 5.000
03-28-2024, 12:51:49:130, 0xBBBB, 0874, 5.000
03-28-2024, 12:51:49:335, 0xBBBB, 0875, 5.000
03-28-2024, 12:51:49:432, 0xBBBB, 0877, 5.000
03-28-2024, 12:51:49:542, 0xBBBB, 0878, 5.000
03-28-2024, 12:51:49:622, 0xBBBB, 0879, 5.000
03-28-2024, 12:51:49:734, 0xBBBB, 0880, 5.000
03-28-2024, 12:51:49:830, 0xBBBB, 0881, 5.000
03-28-2024, 12:51:49:926, 0xBBBB, 0882, 5.000
03-28-2024, 12:51:50:21, 0xBBBB, 0883, 5.000
03-28-2024, 12:51:50:119, 0xBBBB, 0884, 5.000
03-28-2024, 12:51:50:231, 0xBBBB, 0885, 5.000
03-28-2024, 12:51:50:328, 0xBBBB, 0886, 5.000
03-28-2024, 12:51:50:421, 0xBBBB, 0887, 5.000
03-28-2024, 12:51:50:519, 0xBBBB, 0888, 5.000
03-28-2024, 12:51:50:630, 0xBBBB, 0889, 5.000
03-28-2024, 12:51:50:726, 0xBBBB, 0890, 5.000
03-28-2024, 12:51:50:819, 0xBBBB, 0891, 5.000
03-28-2024, 12:51:50:916, 0xBBBB, 0892, 5.000
03-28-2024, 12:51:51:27, 0xBBBB, 0893, 5.000
03-28-2024, 12:51:51:222, 0xBBBB, 0894, 5.000
03-28-2024, 12:51:51:317, 0xBBBB, 0896, 5.000
03-28-2024, 12:51:51:413, 0xBBBB, 0897, 5.000
03-28-2024, 12:51:51:523, 0xBBBB, 0898, 5.000
03-28-2024, 12:51:51:617, 0xBBBB, 0899, 5.000
03-28-2024, 12:51:51:719, 0xBBBB, 0900, 5.000
03-28-2024, 12:51:51:815, 0xBBBB, 0901, 5.000
03-28-2024, 12:51:51:922, 0xBBBB, 0902, 5.000
03-28-2024, 12:51:52:26, 0xBBBB, 0903, 5.000
03-28-2024, 12:51:52:118, 0xBBBB, 0904, 5.000
03-28-2024, 12:51:52:214, 0xBBBB, 0905, 5.000
03-28-2024, 12:51:52:321, 0xBBBB, 0906, 5.000
03-28-2024, 12:51:52:423, 0xBBBB, 0907, 5.000
03-28-2024, 12:51:52:517, 0xBBBB, 0908, 5.000
03-28-2024, 12:51:52:613, 0xBBBB, 0909, 5.000
03-28-2024, 12:51:52:706, 0xBBBB, 0910, 5.000
03-28-2024, 12:51:52:823, 0xBBBB, 0910, 5.000
03-28-2024, 12:51:52:919, 0xBBBB, 0912, 5.000
03-28-2024, 12:51:53:111, 0xBBBB, 0913, 5.000
03-28-2024, 12:51:53:219, 0xBBBB, 0915, 5.000
03-28-2024, 12:51:53:315, 0xBBBB, 0916, 5.000
03-28-2024, 12:51:53:413, 0xBBBB, 0917, 5.000
03-28-2024, 12:51:53:514, 0xBBBB, 0918, 5.000
03-28-2024, 12:51:53:618, 0xBBBB, 0919, 5.000
03-28-2024, 12:51:53:716, 0xBBBB, 0920, 5.000
03-28-2024, 12:51:53:813, 0xBBBB, 0921, 5.000
03-28-2024, 12:51:53:906, 0xBBBB, 0922, 5.000
03-28-2024, 12:51:54:2, 0xBBBB, 0923, 5.000
03-28-2024, 12:51:54:115, 0xBBBB, 0923, 5.000
03-28-2024, 12:51:54:211, 0xBBBB, 0925, 5.000
03-28-2024, 12:51:54:313, 0xBBBB, 0926, 5.000
03-28-2024, 12:51:54:409, 0xBBBB, 0927, 5.000
03-28-2024, 12:51:54:518, 0xBBBB, 0928, 5.000
03-28-2024, 12:51:54:615, 0xBBBB, 0929, 5.000
03-28-2024, 12:51:54:711, 0xBBBB, 0930, 5.000
03-28-2024, 12:51:54:805, 0xBBBB, 0931, 5.000
03-28-2024, 12:51:54:916, 0xBBBB, 0932, 5.000
03-28-2024, 12:51:55:13, 0xBBBB, 0933, 5.000
03-28-2024, 12:51:55:109, 0xBBBB, 0934, 5.000
03-28-2024, 12:51:55:203, 0xBBBB, 0935, 5.000
03-28-2024, 12:51:55:411, 0xBBBB, 0936, 5.000
03-28-2024, 12:51:55:513, 0xBBBB, 0938, 5.000
03-28-2024, 12:51:55:606, 0xBBBB, 0939, 5.000
03-28-2024, 12:51:55:700, 0xBBBB, 0940, 5.000
03-28-2024, 12:51:55:815, 0xBBBB, 0941, 5.000
03-28-2024, 12:51:55:911, 0xBBBB, 0942, 5.000
03-28-2024, 12:51:56:5, 0xBBBB, 0943, 5.000
03-28-2024, 12:51:56:101, 0xBBBB, 0944, 5.000
03-28-2024, 12:51:56:212, 0xBBBB, 0945, 5.000
03-28-2024, 12:51:56:306, 0xBBBB, 0946, 5.000
03-28-2024, 12:51:56:402, 0xBBBB, 0947, 5.000
03-28-2024, 12:51:56:500, 0xBBBB, 0948, 5.000
03-28-2024, 12:51:56:611, 0xBBBB, 0949, 5.000
03-28-2024, 12:51:56:714, 0xBBBB, 0950, 5.000
03-28-2024, 12:51:56:900, 0xBBBB, 0951, 5.000
03-28-2024, 12:51:56:995, 0xBBBB, 0953, 5.000
03-28-2024, 12:51:57:105, 0xBBBB, 0954, 5.000
03-28-2024, 12:51:57:204, 0xBBBB, 0955, 5.000
03-28-2024, 12:51:57:302, 0xBBBB, 0956, 5.000
03-28-2024, 12:51:57:393, 0xBBBB, 0957, 5.000
03-28-2024, 12:51:57:511, 0xBBBB, 0958, 5.000
03-28-2024, 12:51:57:604, 0xBBBB, 0959, 5.000
03-28-2024, 12:51:57:701, 0xBBBB, 0960, 5.000
03-28-2024, 12:51:57:798, 0xBBBB, 0961, 5.000
03-28-2024, 12:51:57:906, 0xBBBB, 0962, 5.000
03-28-2024, 12:51:58:3, 0xBBBB, 0963, 5.000
03-28-2024, 12:51:58:100, 0xBBBB, 0964, 5.000
03-28-2024, 12:51:58:197, 0xBBBB, 0965, 5.000
03-28-2024, 12:51:58:289, 0xBBBB, 0966, 5.000
03-28-2024, 12:51:58:406, 0xBBBB, 0967, 5.000
03-28-2024, 12:51:58:502, 0xBBBB, 0968, 5.000
03-28-2024, 12:51:58:598, 0xBBBB, 0969, 5.000
03-28-2024, 12:51:58:802, 0xBBBB, 0970, 5.000
03-28-2024, 12:51:58:897, 0xBBBB, 0972, 5.000
03-28-2024, 12:51:58:994, 0xBBBB, 0973, 5.000
03-28-2024, 12:51:59:95, 0xBBBB, 0974, 5.000
03-28-2024, 12:51:59:203, 0xBBBB, 0975, 5.000
03-28-2024, 12:51:59:300, 0xBBBB, 0976, 5.000
03-28-2024, 12:51:59:398, 0xBBBB, 0977, 5.000
03-28-2024, 12:51:59:494, 0xBBBB, 0978, 5.000
03-28-2024, 12:51:59:588, 0xBBBB, 0979, 5.000
03-28-2024, 12:51:59:698, 0xBBBB, 0980, 5.000
03-28-2024, 12:51:59:795, 0xBBBB, 0981, 5.000
03-28-2024, 12:51:59:897, 0xBBBB, 0982, 5.000
03-28-2024, 12:51:59:989, 0xBBBB, 0983, 5.000
03-28-2024, 12:52:00:102, 0xBBBB, 0984, 5.000
03-28-2024, 12:52:00:198, 0xBBBB, 0985, 5.000
03-28-2024, 12:52:00:294, 0xBBBB, 0986, 5.000
03-28-2024, 12:52:00:388, 0xBBBB, 0987, 5.000
03-28-2024, 12:52:00:500, 0xBBBB, 0988, 5.000
03-28-2024, 12:52:00:694, 0xBBBB, 0989, 5.000
03-28-2024, 12:52:00:787, 0xBBBB, 0991, 5.000
03-28-2024, 12:52:00:883, 0xBBBB, 0992, 5.000
03-28-2024, 12:52:00:995, 0xBBBB, 0993, 5.000
03-28-2024, 12:52:01:96, 0xBBBB, 0994, 5.000
03-28-2024, 12:52:01:189, 0xBBBB, 0995, 5.000
03-28-2024, 12:52:01:287, 0xBBBB, 0996, 5.000
03-28-2024, 12:52:01:398, 0xBBBB, 0997, 5.000
03-28-2024, 12:52:01:493, 0xBBBB, 0998, 5.000
03-28-2024, 12:52:01:587, 0xBBBB, 0999, 5.000
03-28-2024, 12:52:01:683, 0xBBBB, 1000, 5.000
03-28-2024, 12:52:01:796, 0xBBBB, 1001, 5.000
03-28-2024, 12:52:01:898, 0xBBBB, 1002, 5.000
03-28-2024, 12:52:01:985, 0xBBBB, 1003, 5.000
03-28-2024, 12:52:02:83, 0xBBBB, 1004, 5.000
03-28-2024, 12:52:02:179, 0xBBBB, 1005, 5.000
03-28-2024, 12:52:02:297, 0xBBBB, 1006, 5.000
03-28-2024, 12:52:02:385, 0xBBBB, 1007, 5.000
03-28-2024, 12:52:02:579, 0xBBBB, 1008, 5.000
03-28-2024, 12:52:02:694, 0xBBBB, 1010, 5.000
03-28-2024, 12:52:02:789, 0xBBBB, 1011, 5.000
03-28-2024, 12:52:02:886, 0xBBBB, 1012, 5.000
03-28-2024, 12:52:02:983, 0xBBBB, 1013, 5.000
03-28-2024, 12:52:03:95, 0xBBBB, 1014, 5.000
03-28-2024, 12:52:03:190, 0xBBBB, 1015, 5.000
03-28-2024, 12:52:03:286, 0xBBBB, 1016, 5.000
03-28-2024, 12:52:03:378, 0xBBBB, 1017, 5.000
03-28-2024, 12:52:03:476, 0xBBBB, 1018, 5.000
03-28-2024, 12:52:03:587, 0xBBBB, 1018, 5.000
03-28-2024, 12:52:03:684, 0xBBBB, 1020, 5.000
03-28-2024, 12:52:03:783, 0xBBBB, 1021, 5.000
03-28-2024, 12:52:03:879, 0xBBBB, 1022, 5.000
03-28-2024, 12:52:03:988, 0xBBBB, 1023, 5.000
03-28-2024, 12:52:04:85, 0xBBBB, 1024, 5.000
03-28-2024, 12:52:04:182, 0xBBBB, 1025, 5.000
03-28-2024, 12:52:04:279, 0xBBBB, 1026, 5.000
03-28-2024, 12:52:04:387, 0xBBBB, 1027, 5.000
03-28-2024, 12:52:04:484, 0xBBBB, 1028, 5.000
03-28-2024, 12:52:04:580, 0xBBBB, 1029, 5.000
03-28-2024, 12:52:04:676, 0xBBBB, 1030, 5.000
03-28-2024, 12:52:04:771, 0xBBBB, 1031, 5.000
03-28-2024, 12:52:04:883, 0xBBBB, 1031, 5.000
03-28-2024, 12:52:04:979, 0xBBBB, 1033, 5.000
03-28-2024, 12:52:05:77, 0xBBBB, 1034, 5.000
03-28-2024, 12:52:05:170, 0xBBBB, 1035, 5.000
03-28-2024, 12:52:05:283, 0xBBBB, 1036, 5.000
03-28-2024, 12:52:05:380, 0xBBBB, 1037, 5.000
03-28-2024, 12:52:05:478, 0xBBBB, 1038, 5.000
03-28-2024, 12:52:05:573, 0xBBBB, 1039, 5.000
03-28-2024, 12:52:05:685, 0xBBBB, 1040, 5.000
03-28-2024, 12:52:05:783, 0xBBBB, 1041, 5.000
03-28-2024, 12:52:05:879, 0xBBBB, 1042, 5.000
03-28-2024, 12:52:05:973, 0xBBBB, 1043, 5.000
03-28-2024, 12:52:06:70, 0xBBBB, 1044, 5.000
03-28-2024, 12:52:06:183, 0xBBBB, 1044, 5.000
03-28-2024, 12:52:06:373, 0xBBBB, 1046, 5.000
03-28-2024, 12:52:06:470, 0xBBBB, 1048, 5.000
03-28-2024, 12:52:06:582, 0xBBBB, 1049, 5.000
03-28-2024, 12:52:06:678, 0xBBBB, 1050, 5.000
03-28-2024, 12:52:06:772, 0xBBBB, 1051, 5.000
03-28-2024, 12:52:06:868, 0xBBBB, 1052, 5.000
03-28-2024, 12:52:06:981, 0xBBBB, 1053, 5.000
03-28-2024, 12:52:07:82, 0xBBBB, 1054, 5.000
03-28-2024, 12:52:07:178, 0xBBBB, 1055, 5.000
03-28-2024, 12:52:07:272, 0xBBBB, 1056, 5.000
03-28-2024, 12:52:07:363, 0xBBBB, 1057, 5.000
03-28-2024, 12:52:07:481, 0xBBBB, 1057, 5.000
03-28-2024, 12:52:07:579, 0xBBBB, 1059, 5.000
03-28-2024, 12:52:07:579, 0xBBBB, 1059, 5.000
03-28-2024, 12:52:07:672, 0xBBBB, 1060, 5.000
03-28-2024, 12:52:07:769, 0xBBBB, 1061, 5.000
03-28-2024, 12:52:07:881, 0xBBBB, 1062, 5.000
03-28-2024, 12:52:07:975, 0xBBBB, 1063, 5.000
03-28-2024, 12:52:08:73, 0xBBBB, 1064, 5.000
03-28-2024, 12:52:08:283, 0xBBBB, 1065, 5.000
03-28-2024, 12:52:08:380, 0xBBBB, 1067, 5.000
03-28-2024, 12:52:08:469, 0xBBBB, 1068, 5.000
03-28-2024, 12:52:08:565, 0xBBBB, 1069, 5.000
03-28-2024, 12:52:08:663, 0xBBBB, 1070, 5.000
03-28-2024, 12:52:08:773, 0xBBBB, 1070, 5.000
03-28-2024, 12:52:08:870, 0xBBBB, 1072, 5.000
03-28-2024, 12:52:08:968, 0xBBBB, 1073, 5.000
03-28-2024, 12:52:09:65, 0xBBBB, 1074, 5.000
03-28-2024, 12:52:09:175, 0xBBBB, 1075, 5.000
03-28-2024, 12:52:09:273, 0xBBBB, 1076, 5.000
03-28-2024, 12:52:09:365, 0xBBBB, 1077, 5.000
03-28-2024, 12:52:09:463, 0xBBBB, 1078, 5.000
03-28-2024, 12:52:09:574, 0xBBBB, 1079, 5.000
03-28-2024, 12:52:09:672, 0xBBBB, 1080, 5.000
03-28-2024, 12:52:09:769, 0xBBBB, 1081, 5.000
03-28-2024, 12:52:09:868, 0xBBBB, 1082, 5.000
03-28-2024, 12:52:09:965, 0xBBBB, 1083, 5.000
03-28-2024, 12:52:10:171, 0xBBBB, 1083, 5.000
03-28-2024, 12:52:10:263, 0xBBBB, 1086, 5.000
03-28-2024, 12:52:10:364, 0xBBBB, 1087, 5.000
03-28-2024, 12:52:10:475, 0xBBBB, 1088, 5.000
03-28-2024, 12:52:10:570, 0xBBBB, 1089, 5.000
03-28-2024, 12:52:10:667, 0xBBBB, 1090, 5.000
03-28-2024, 12:52:10:764, 0xBBBB, 1091, 5.000
03-28-2024, 12:52:10:874, 0xBBBB, 1092, 5.000
03-28-2024, 12:52:10:971, 0xBBBB, 1093, 5.000
03-28-2024, 12:52:11:69, 0xBBBB, 1094, 5.000
03-28-2024, 12:52:11:158, 0xBBBB, 1095, 5.000
03-28-2024, 12:52:11:372, 0xBBBB, 1096, 5.000
03-28-2024, 12:52:11:465, 0xBBBB, 1098, 5.000
03-28-2024, 12:52:11:560, 0xBBBB, 1099, 5.000
03-28-2024, 12:52:11:659, 0xBBBB, 1100, 5.000
03-28-2024, 12:52:11:766, 0xBBBB, 1101, 5.000
03-28-2024, 12:52:11:870, 0xBBBB, 1102, 5.000
03-28-2024, 12:52:12:56, 0xBBBB, 1103, 5.000
03-28-2024, 12:52:12:167, 0xBBBB, 1105, 5.000
03-28-2024, 12:52:12:270, 0xBBBB, 1106, 5.000
03-28-2024, 12:52:12:358, 0xBBBB, 1107, 5.000
03-28-2024, 12:52:12:454, 0xBBBB, 1108, 5.000
03-28-2024, 12:52:12:571, 0xBBBB, 1109, 5.000
03-28-2024, 12:52:12:667, 0xBBBB, 1110, 5.000
03-28-2024, 12:52:12:761, 0xBBBB, 1111, 5.000
03-28-2024, 12:52:12:858, 0xBBBB, 1112, 5.000
03-28-2024, 12:52:12:954, 0xBBBB, 1113, 5.000
03-28-2024, 12:52:13:65, 0xBBBB, 1114, 5.000
03-28-2024, 12:52:13:159, 0xBBBB, 1115, 5.000
03-28-2024, 12:52:13:255, 0xBBBB, 1116, 5.000
03-28-2024, 12:52:13:353, 0xBBBB, 1117, 5.000
03-28-2024, 12:52:13:471, 0xBBBB, 1118, 5.000
03-28-2024, 12:52:13:567, 0xBBBB, 1119, 5.000
03-28-2024, 12:52:13:655, 0xBBBB, 1120, 5.000
03-28-2024, 12:52:13:752, 0xBBBB, 1121, 5.000
03-28-2024, 12:52:13:869, 0xBBBB, 1122, 5.000
03-28-2024, 12:52:13:963, 0xBBBB, 1123, 5.000
03-28-2024, 12:52:14:60, 0xBBBB, 1124, 5.000
03-28-2024, 12:52:14:157, 0xBBBB, 1125, 5.000
03-28-2024, 12:52:14:254, 0xBBBB, 1126, 5.000
03-28-2024, 12:52:14:362, 0xBBBB, 1127, 5.000
03-28-2024, 12:52:14:459, 0xBBBB, 1128, 5.000
03-28-2024, 12:52:14:555, 0xBBBB, 1129, 5.000
03-28-2024, 12:52:14:651, 0xBBBB, 1130, 5.000
03-28-2024, 12:52:14:762, 0xBBBB, 1131, 5.000
03-28-2024, 12:52:14:858, 0xBBBB, 1132, 5.000
03-28-2024, 12:52:14:953, 0xBBBB, 1133, 5.000
03-28-2024, 12:52:15:56, 0xBBBB, 1134, 5.000
03-28-2024, 12:52:15:168, 0xBBBB, 1135, 5.000
03-28-2024, 12:52:15:261, 0xBBBB, 1136, 5.000
03-28-2024, 12:52:15:357, 0xBBBB, 1137, 5.000
03-28-2024, 12:52:15:454, 0xBBBB, 1138, 5.000
03-28-2024, 12:52:15:551, 0xBBBB, 1139, 5.000
03-28-2024, 12:52:15:660, 0xBBBB, 1140, 5.000
03-28-2024, 12:52:15:852, 0xBBBB, 1141, 5.000
03-28-2024, 12:52:15:946, 0xBBBB, 1143, 5.000
03-28-2024, 12:52:16:57, 0xBBBB, 1144, 5.000
03-28-2024, 12:52:16:154, 0xBBBB, 1145, 5.000
03-28-2024, 12:52:16:256, 0xBBBB, 1146, 5.000
03-28-2024, 12:52:16:352, 0xBBBB, 1147, 5.000
03-28-2024, 12:52:16:460, 0xBBBB, 1148, 5.000
03-28-2024, 12:52:16:556, 0xBBBB, 1149, 5.000
03-28-2024, 12:52:16:652, 0xBBBB, 1150, 5.000
03-28-2024, 12:52:16:745, 0xBBBB, 1151, 5.000
03-28-2024, 12:52:16:841, 0xBBBB, 1152, 5.000
03-28-2024, 12:52:16:958, 0xBBBB, 1153, 5.000
03-28-2024, 12:52:17:54, 0xBBBB, 1154, 5.000
03-28-2024, 12:52:17:151, 0xBBBB, 1155, 5.000
03-28-2024, 12:52:17:241, 0xBBBB, 1156, 5.000
03-28-2024, 12:52:17:353, 0xBBBB, 1157, 5.000
03-28-2024, 12:52:17:456, 0xBBBB, 1158, 5.000
03-28-2024, 12:52:17:545, 0xBBBB, 1159, 5.000
03-28-2024, 12:52:17:753, 0xBBBB, 1160, 5.000
03-28-2024, 12:52:17:857, 0xBBBB, 1162, 5.000
03-28-2024, 12:52:17:953, 0xBBBB, 1163, 5.000
03-28-2024, 12:52:18:47, 0xBBBB, 1164, 5.000
03-28-2024, 12:52:18:137, 0xBBBB, 1165, 5.000
03-28-2024, 12:52:18:255, 0xBBBB, 1166, 5.000
03-28-2024, 12:52:18:352, 0xBBBB, 1167, 5.000
03-28-2024, 12:52:18:447, 0xBBBB, 1168, 5.000
03-28-2024, 12:52:18:537, 0xBBBB, 1169, 5.000
03-28-2024, 12:52:18:655, 0xBBBB, 1170, 5.000
03-28-2024, 12:52:18:752, 0xBBBB, 1171, 5.000
03-28-2024, 12:52:18:844, 0xBBBB, 1172, 5.000
03-28-2024, 12:52:18:940, 0xBBBB, 1173, 5.000
03-28-2024, 12:52:19:52, 0xBBBB, 1174, 5.000
03-28-2024, 12:52:19:146, 0xBBBB, 1175, 5.000
03-28-2024, 12:52:19:242, 0xBBBB, 1176, 5.000
03-28-2024, 12:52:19:340, 0xBBBB, 1177, 5.000
03-28-2024, 12:52:19:436, 0xBBBB, 1178, 5.000
03-28-2024, 12:52:19:642, 0xBBBB, 1179, 5.000
03-28-2024, 12:52:19:738, 0xBBBB, 1181, 5.000
03-28-2024, 12:52:19:841, 0xBBBB, 1182, 5.000
03-28-2024, 12:52:19:949, 0xBBBB, 1183, 5.000
03-28-2024, 12:52:20:45, 0xBBBB, 1184, 5.000
03-28-2024, 12:52:20:143, 0xBBBB, 1185, 5.000
03-28-2024, 12:52:20:239, 0xBBBB, 1186, 5.000
03-28-2024, 12:52:20:348, 0xBBBB, 1187, 5.000
03-28-2024, 12:52:20:445, 0xBBBB, 1188, 5.000
03-28-2024, 12:52:20:541, 0xBBBB, 1189, 5.000
03-28-2024, 12:52:20:639, 0xBBBB, 1190, 5.000
03-28-2024, 12:52:20:737, 0xBBBB, 1191, 5.000
03-28-2024, 12:52:20:845, 0xBBBB, 1192, 5.000
03-28-2024, 12:52:20:943, 0xBBBB, 1193, 5.000
03-28-2024, 12:52:21:40, 0xBBBB, 1194, 5.000
03-28-2024, 12:52:21:137, 0xBBBB, 1195, 5.000
03-28-2024, 12:52:21:247, 0xBBBB, 1196, 5.000
03-28-2024, 12:52:21:339, 0xBBBB, 1197, 5.000
03-28-2024, 12:52:21:531, 0xBBBB, 1198, 5.000
03-28-2024, 12:52:21:643, 0xBBBB, 1200, 5.000
03-28-2024, 12:52:21:739, 0xBBBB, 1201, 5.000
