sync, uptime, seq, adc
0xFFFF, 001041, 0000, 0.0000000
0xFFFF, 062167, 0001, 0.3958953
0xFFFF, 124674, 0002, 3.2165255
0xFFFF, 187160, 0003, 3.2167544
0xFFFF, 249662, 0004, 3.2166018
0xFFFF, 312134, 0005, 3.2166018
0xFFFF, 374660, 0006, 3.2166781
0xFFFF, 437157, 0007, 3.2166781
0xFFFF, 499662, 0008, 3.2165255
0xFFFF, 562178, 0009, 3.2165255
0xFFFF, 624638, 0010, 3.2165255
0xFFFF, 687170, 0011, 3.2165255
0xFFFF, 749661, 0012, 3.2166018
0xFFFF, 812179, 0013, 3.2166018
0xFFFF, 874637, 0014, 3.2166018
0xFFFF, 937146, 0015, 3.2166781
0xFFFF, 999639, 0016, 3.2164492
0xFFFF, 1062170, 0017, 3.2164492
0xFFFF, 1124679, 0018, 3.2166781
0xFFFF, 1187167, 0019, 3.2164492
0xFFFF, 1249652, 0020, 3.2164492
0xFFFF, 1312135, 0021, 3.2169070
0xFFFF, 1374661, 0022, 3.2165255
0xFFFF, 1437131, 0023, 3.2165255
0xFFFF, 1499688, 0024, 3.2164492
0xFFFF, 1562166, 0025, 3.2167544
0xFFFF, 1624638, 0026, 3.2164492
0xFFFF, 1687170, 0027, 3.2164492
0xFFFF, 1749665, 0028, 3.2165255
0xFFFF, 1812186, 0029, 3.2164492
0xFFFF, 1874628, 0030, 3.2163729
0xFFFF, 1937133, 0031, 3.2163729
0xFFFF, 1999640, 0032, 3.2163729
0xFFFF, 2062146, 0033, 3.2164492
0xFFFF, 2124670, 0034, 3.2163729
0xFFFF, 2187180, 0035, 3.2163729
0xFFFF, 2249653, 0036, 3.2163729
0xFFFF, 2312159, 0037, 3.2166018
0xFFFF, 2374660, 0038, 3.2163729
0xFFFF, 2437132, 0039, 3.2163729
0xFFFF, 2499652, 0040, 3.2166018
0xFFFF, 2562166, 0041, 3.2164492
0xFFFF, 2624629, 0042, 3.2163729
0xFFFF, 2687170, 0043, 3.2164492
0xFFFF, 2749637, 0044, 3.2163729
0xFFFF, 2812167, 0045, 3.2164492
0xFFFF, 2874672, 0046, 3.2159915
0xFFFF, 2937132, 0047, 3.2164492
0xFFFF, 2999640, 0048, 3.2164492
0xFFFF, 3062145, 0049, 3.2162966
0xFFFF, 3124667, 0050, 3.2164492
0xFFFF, 3187167, 0051, 3.2165255
0xFFFF, 3249652, 0052, 3.2165255
0xFFFF, 3312160, 0053, 3.2165255
0xFFFF, 3374661, 0054, 3.2164492
0xFFFF, 3437134, 0055, 3.2163729
0xFFFF, 3499661, 0056, 3.2164492
0xFFFF, 3562156, 0057, 3.2163729
0xFFFF, 3624660, 0058, 3.2163729
0xFFFF, 3687170, 0059, 3.2162966
0xFFFF, 3749637, 0060, 3.2165255
0xFFFF, 3812168, 0061, 3.2164492
0xFFFF, 3874660, 0062, 3.2163729
0xFFFF, 3937133, 0063, 3.2164492
0xFFFF, 3999628, 0064, 3.2164492
0xFFFF, 4062144, 0065, 3.2163729
0xFFFF, 4124640, 0066, 3.2165255
0xFFFF, 4187166, 0067, 3.2164492
0xFFFF, 4249672, 0068, 3.2163729
0xFFFF, 4312159, 0069, 3.2162966
0xFFFF, 4374653, 0070, 3.2164492
0xFFFF, 4437133, 0071, 3.2165255
0xFFFF, 4499662, 0072, 3.2162966
0xFFFF, 4562156, 0073, 3.2166018
0xFFFF, 4624661, 0074, 3.2164492
0xFFFF, 4687130, 0075, 3.2163729
0xFFFF, 4749669, 0076, 3.2165255
0xFFFF, 4812170, 0077, 3.2161440
0xFFFF, 4874660, 0078, 3.2165255
0xFFFF, 4937178, 0079, 3.2162966
0xFFFF, 4999629, 0080, 3.2163729
0xFFFF, 5062145, 0081, 3.2163729
0xFFFF, 5124639, 0082, 3.2162966
0xFFFF, 5187171, 0083, 3.2165255
0xFFFF, 5249680, 0084, 3.2162966
0xFFFF, 5312159, 0085, 3.2164492
0xFFFF, 5374653, 0086, 3.2166018
0xFFFF, 5437134, 0087, 3.2163729
0xFFFF, 5499628, 0088, 3.2164492
0xFFFF, 5562131, 0089, 3.2165255
0xFFFF, 5624652, 0090, 3.2165255
0xFFFF, 5687166, 0091, 3.2167544
0xFFFF, 5749644, 0092, 3.2164492
0xFFFF, 5812171, 0093, 3.2166018
0xFFFF, 5874665, 0094, 3.2163729
0xFFFF, 5937176, 0095, 3.2163729
0xFFFF, 5999673, 0096, 3.2163729
0xFFFF, 6062147, 0097, 3.2165255
0xFFFF, 6124640, 0098, 3.2164492
0xFFFF, 6187146, 0099, 3.2164492
0xFFFF, 6249679, 0100, 3.2163729
0xFFFF, 6312179, 0101, 3.2166018
0xFFFF, 6374628, 0102, 3.2166018
0xFFFF, 6437158, 0103, 3.2166018
0xFFFF, 6499662, 0104, 3.2163729
0xFFFF, 6562132, 0105, 3.2160678
0xFFFF, 6624651, 0106, 3.2163729
0xFFFF, 6687129, 0107, 3.2164492
0xFFFF, 6749669, 0108, 3.2163729
0xFFFF, 6812170, 0109, 3.2163729
0xFFFF, 6874637, 0110, 3.2166018
0xFFFF, 6937166, 0111, 3.2163729
0xFFFF, 6999640, 0112, 3.2163729
0xFFFF, 7062132, 0113, 3.2169070
0xFFFF, 7124640, 0114, 3.2164492
0xFFFF, 7187145, 0115, 3.2163729
0xFFFF, 7249666, 0116, 3.2163729
0xFFFF, 7312169, 0117, 3.2164492
0xFFFF, 7374672, 0118, 3.2166781
0xFFFF, 7437159, 0119, 3.2166018
0xFFFF, 7499636, 0120, 3.2166018
0xFFFF, 7562133, 0121, 3.2163729
0xFFFF, 7624628, 0122, 3.2163729
0xFFFF, 7687157, 0123, 3.2162966
0xFFFF, 7749660, 0124, 3.2164492
0xFFFF, 7812144, 0125, 3.2168307
0xFFFF, 7874636, 0126, 3.2162966
0xFFFF, 7937142, 0127, 3.2166781
0xFFFF, 7999662, 0128, 3.2162966
0xFFFF, 8062133, 0129, 3.2162966
0xFFFF, 8124649, 0130, 3.2166781
0xFFFF, 8187144, 0131, 3.2164492
0xFFFF, 8249650, 0132, 3.2164492
0xFFFF, 8312167, 0133, 3.2166018
0xFFFF, 8374673, 0134, 3.2163729
0xFFFF, 8437133, 0135, 3.2160678
0xFFFF, 8499654, 0136, 3.2163729
0xFFFF, 8562138, 0137, 3.2165255
0xFFFF, 8624628, 0138, 3.2163729
0xFFFF, 8687158, 0139, 3.2163729
0xFFFF, 8749628, 0140, 3.2164492
0xFFFF, 8812129, 0141, 3.2165255
0xFFFF, 8874647, 0142, 3.2162966
0xFFFF, 8937170, 0143, 3.2163729
0xFFFF, 8999663, 0144, 3.2165255
0xFFFF, 9062142, 0145, 3.2162966
0xFFFF, 9124629, 0146, 3.2162203
0xFFFF, 9187149, 0147, 3.2164492
0xFFFF, 9249671, 0148, 3.2162966
0xFFFF, 9312171, 0149, 3.2162203
0xFFFF, 9374671, 0150, 3.2165255
0xFFFF, 9437158, 0151, 3.2163729
0xFFFF, 9499638, 0152, 3.2163729
0xFFFF, 9562134, 0153, 3.2163729
0xFFFF, 9624628, 0154, 3.2164492
0xFFFF, 9687142, 0155, 3.2164492
0xFFFF, 9749650, 0156, 3.2163729
0xFFFF, 9812140, 0157, 3.2162966
0xFFFF, 9874642, 0158, 3.2164492
0xFFFF, 9937169, 0159, 3.2162966
0xFFFF, 9999643, 0160, 3.2164492
0xFFFF, 10062178, 0161, 3.2164492
0xFFFF, 10124639, 0162, 3.2163729
0xFFFF, 10187146, 0163, 3.2168307
0xFFFF, 10249639, 0164, 3.2165255
0xFFFF, 10312157, 0165, 3.2164492
0xFFFF, 10374679, 0166, 3.2162966
0xFFFF, 10437180, 0167, 3.2163729
0xFFFF, 10499629, 0168, 3.2162966
0xFFFF, 10562159, 0169, 3.2162966
0xFFFF, 10624639, 0170, 3.2160678
0xFFFF, 10687134, 0171, 3.2163729
0xFFFF, 10749652, 0172, 3.2162203
0xFFFF, 10812169, 0173, 3.2163729
0xFFFF, 10874669, 0174, 3.2162966
0xFFFF, 10937180, 0175, 3.2164492
0xFFFF, 10999638, 0176, 3.2163729
0xFFFF, 11062166, 0177, 3.2164492
0xFFFF, 11124637, 0178, 3.2163729
0xFFFF, 11187133, 0179, 3.2163729
0xFFFF, 11249682, 0180, 3.2163729
0xFFFF, 11312146, 0181, 3.2163729
0xFFFF, 11374667, 0182, 3.2165255
0xFFFF, 11437168, 0183, 3.2162966
0xFFFF, 11499673, 0184, 3.2162966
0xFFFF, 11562170, 0185, 3.2164492
0xFFFF, 11624635, 0186, 3.2162203
0xFFFF, 11687134, 0187, 3.2164492
0xFFFF, 11749660, 0188, 3.2164492
0xFFFF, 11812157, 0189, 3.2162203
0xFFFF, 11874671, 0190, 3.2166018
0xFFFF, 11937145, 0191, 3.2163729
0xFFFF, 11999638, 0192, 3.2160678
0xFFFF, 12062141, 0193, 3.2162203
0xFFFF, 12124662, 0194, 3.2163729
0xFFFF, 12187145, 0195, 3.2164492
0xFFFF, 12249646, 0196, 3.2162966
0xFFFF, 12312145, 0197, 3.2164492
0xFFFF, 12374648, 0198, 3.2162966
