sync, uptime, seq, adc
0xFFFF, 20874665, 0334, 3.2052338
0xFFFF, 20937153, 0335, 3.2052338
0xFFFF, 20999653, 0336, 3.2050813
0xFFFF, 21062165, 0337, 3.2051575
0xFFFF, 21124653, 0338, 3.2048524
0xFFFF, 21187170, 0339, 3.2051575
0xFFFF, 21249653, 0340, 3.2052338
0xFFFF, 21312162, 0341, 3.2052338
0xFFFF, 21374663, 0342, 3.2051575
0xFFFF, 21437153, 0343, 3.2051575
0xFFFF, 21499672, 0344, 3.2053101
0xFFFF, 21562154, 0345, 3.2055390
0xFFFF, 21624661, 0346, 3.2050050
0xFFFF, 21687165, 0347, 3.2050813
0xFFFF, 21749653, 0348, 3.2049287
0xFFFF, 21812170, 0349, 3.2050813
0xFFFF, 21874654, 0350, 3.2050050
0xFFFF, 21937164, 0351, 3.2051575
0xFFFF, 21999653, 0352, 3.2053101
0xFFFF, 22062154, 0353, 3.2052338
0xFFFF, 22124673, 0354, 3.2053101
0xFFFF, 22187154, 0355, 3.2051575
0xFFFF, 22249661, 0356, 3.2050813
0xFFFF, 22312153, 0357, 3.2053101
0xFFFF, 22374654, 0358, 3.2050050
0xFFFF, 22437170, 0359, 3.2051575
0xFFFF, 22499653, 0360, 3.2052338
0xFFFF, 22562165, 0361, 3.2051575
0xFFFF, 22624653, 0362, 3.2054627
0xFFFF, 22687161, 0363, 3.2053864
0xFFFF, 22749672, 0364, 3.2050050
0xFFFF, 22812153, 0365, 3.2050813
0xFFFF, 22874663, 0366, 3.2050813
0xFFFF, 22937152, 0367, 3.2050813
0xFFFF, 22999664, 0368, 3.2053101
0xFFFF, 23062171, 0369, 3.2051575
0xFFFF, 23124653, 0370, 3.2052338
0xFFFF, 23187165, 0371, 3.2050813
0xFFFF, 23249653, 0372, 3.2050813
0xFFFF, 23312161, 0373, 3.2049287
0xFFFF, 23374673, 0374, 3.2052338
0xFFFF, 23437153, 0375, 3.2051575
0xFFFF, 23499662, 0376, 3.2052338
0xFFFF, 23562154, 0377, 3.2050813
0xFFFF, 23624664, 0378, 3.2050813
0xFFFF, 23687162, 0379, 3.2053864
0xFFFF, 23749653, 0380, 3.2051575
0xFFFF, 23812163, 0381, 3.2051575
0xFFFF, 23874654, 0382, 3.2052338
0xFFFF, 23937161, 0383, 3.2053864
0xFFFF, 23999661, 0384, 3.2052338
0xFFFF, 24062163, 0385, 3.2053101
0xFFFF, 24124662, 0386, 3.2054627
0xFFFF, 24187154, 0387, 3.2050050
0xFFFF, 24249664, 0388, 3.2050813
0xFFFF, 24312153, 0389, 3.2050050
0xFFFF, 24374662, 0390, 3.2051575
0xFFFF, 24437153, 0391, 3.2051575
0xFFFF, 24499653, 0392, 3.2051575
0xFFFF, 24562163, 0393, 3.2051575
0xFFFF, 24624653, 0394, 3.2050813
0xFFFF, 24687165, 0395, 3.2050813
0xFFFF, 24749653, 0396, 3.2050813
0xFFFF, 24812153, 0397, 3.2050813
0xFFFF, 24874665, 0398, 3.2052338
0xFFFF, 24937153, 0399, 3.2053864
0xFFFF, 24999661, 0400, 3.2056153
0xFFFF, 25062154, 0401, 3.2050050
0xFFFF, 25124653, 0402, 3.2050813
0xFFFF, 25187163, 0403, 3.2051575
0xFFFF, 25249653, 0404, 3.2050813
0xFFFF, 25312164, 0405, 3.2055390
0xFFFF, 25374654, 0406, 3.2050813
0xFFFF, 25437160, 0407, 3.2051575
0xFFFF, 25499664, 0408, 3.2051575
0xFFFF, 25562154, 0409, 3.2051575
0xFFFF, 25624662, 0410, 3.2051575
0xFFFF, 25687154, 0411, 3.2051575
0xFFFF, 25749664, 0412, 3.2052338
0xFFFF, 25812153, 0413, 3.2051575
0xFFFF, 25874654, 0414, 3.2052338
0xFFFF, 25937164, 0415, 3.2051575
0xFFFF, 25999653, 0416, 3.2052338
0xFFFF, 26062162, 0417, 3.2054627
0xFFFF, 26124653, 0418, 3.2051575
0xFFFF, 26187154, 0419, 3.2052338
0xFFFF, 26249662, 0420, 3.2052338
0xFFFF, 26312153, 0421, 3.2053864
0xFFFF, 26374665, 0422, 3.2054627
0xFFFF, 26437152, 0423, 3.2051575
0xFFFF, 26499653, 0424, 3.2050050
0xFFFF, 26562165, 0425, 3.2050050
0xFFFF, 26624653, 0426, 3.2050813
0xFFFF, 26687163, 0427, 3.2051575
0xFFFF, 26749653, 0428, 3.2051575
0xFFFF, 26812162, 0429, 3.2051575
0xFFFF, 26874663, 0430, 3.2049287
0xFFFF, 26937153, 0431, 3.2050813
0xFFFF, 26999665, 0432, 3.2050813
0xFFFF, 27062154, 0433, 3.2051575
0xFFFF, 27124661, 0434, 3.2051575
0xFFFF, 27187154, 0435, 3.2051575
0xFFFF, 27249653, 0436, 3.2053101
0xFFFF, 27312162, 0437, 3.2051575
0xFFFF, 27374654, 0438, 3.2051575
0xFFFF, 27437163, 0439, 3.2051575
0xFFFF, 27499653, 0440, 3.2051575
0xFFFF, 27562154, 0441, 3.2051575
0xFFFF, 27624664, 0442, 3.2050813
0xFFFF, 27687154, 0443, 3.2051575
0xFFFF, 27749661, 0444, 3.2053101
0xFFFF, 27812153, 0445, 3.2049287
0xFFFF, 27874654, 0446, 3.2051575
0xFFFF, 27937161, 0447, 3.2051575
0xFFFF, 27999653, 0448, 3.2051575
0xFFFF, 28062165, 0449, 3.2051575
0xFFFF, 28124653, 0450, 3.2051575
0xFFFF, 28187161, 0451, 3.2051575
0xFFFF, 28249664, 0452, 3.2051575
0xFFFF, 28312153, 0453, 3.2052338
0xFFFF, 28374663, 0454, 3.2056153
0xFFFF, 28437153, 0455, 3.2051575
0xFFFF, 28499664, 0456, 3.2052338
0xFFFF, 28562154, 0457, 3.2052338
0xFFFF, 28624653, 0458, 3.2052338
0xFFFF, 28687164, 0459, 3.2049287
0xFFFF, 28749653, 0460, 3.2051575
0xFFFF, 28812161, 0461, 3.2051575
0xFFFF, 28874654, 0462, 3.2051575
0xFFFF, 28937153, 0463, 3.2050813
0xFFFF, 28999662, 0464, 3.2053101
0xFFFF, 29062154, 0465, 3.2050050
0xFFFF, 29124664, 0466, 3.2050813
0xFFFF, 29187154, 0467, 3.2051575
0xFFFF, 29249653, 0468, 3.2051575
0xFFFF, 29312163, 0469, 3.2050813
0xFFFF, 29374654, 0470, 3.2053864
0xFFFF, 29437162, 0471, 3.2052338
0xFFFF, 29499653, 0472, 3.2051575
0xFFFF, 29562164, 0473, 3.2050813
0xFFFF, 29624662, 0474, 3.2050050
0xFFFF, 29687154, 0475, 3.2051575
0xFFFF, 29749665, 0476, 3.2050050
0xFFFF, 29812153, 0477, 3.2053101
0xFFFF, 29874662, 0478, 3.2050813
0xFFFF, 29937152, 0479, 3.2051575
0xFFFF, 29999653, 0480, 3.2050050
0xFFFF, 30062163, 0481, 3.2050050
0xFFFF, 30124653, 0482, 3.2050813
0xFFFF, 30187165, 0483, 3.2050813
0xFFFF, 30249653, 0484, 3.2050050
